,SOX15 (6665)
ACH-000004,-0.3005050664430777
ACH-000005,0.13491119201881874
ACH-000007,-0.3056569187547311
ACH-000009,-0.3074856788838106
ACH-000011,-0.27861761699112536
ACH-000012,-0.15503352297147435
ACH-000013,-0.3743825189721238
ACH-000014,-0.2775226653317159
ACH-000015,-0.394745467644437
ACH-000017,-0.2962021450178494
ACH-000018,-0.34187083471488205
ACH-000019,-0.4972629934015974
ACH-000021,-0.2291694003298446
ACH-000022,-0.19485082092501388
ACH-000025,-0.4537528171802654
ACH-000028,-0.35743667345982794
ACH-000030,-0.26860652185707024
ACH-000035,-0.2825420773551914
ACH-000036,-0.3498597741523003
ACH-000037,-0.30411100307798505
ACH-000039,-0.1790787514616806
ACH-000040,-0.3563647321956372
ACH-000041,-0.3663908479329499
ACH-000042,-0.2855288863331081
ACH-000045,-0.27291146761171275
ACH-000047,-0.29499219670927185
ACH-000052,-0.1073722011335633
ACH-000053,-0.2197818111809972
ACH-000054,-0.19128666889767665
ACH-000055,-0.26266041595670325
ACH-000060,-0.5897735811897307
ACH-000067,-0.4674918320895109
ACH-000070,-0.2756890503522291
ACH-000075,-0.2594317106037769
ACH-000078,-0.15406336667598938
ACH-000082,-0.3849608532711966
ACH-000085,-0.18892959214452987
ACH-000086,-0.37650045589633824
ACH-000087,-0.17392241588701088
ACH-000092,-0.2368756007523268
ACH-000095,-0.35584885589167603
ACH-000097,-0.3421928504516769
ACH-000098,-0.4783931610041655
ACH-000099,-0.3615932477228675
ACH-000108,-0.2340892280502532
ACH-000113,-0.22076851851924506
ACH-000116,-0.34266564988749
ACH-000118,-0.23735827641175866
ACH-000120,-0.3916775076645123
ACH-000123,-0.3477343348918741
ACH-000127,-0.17400911741522834
ACH-000128,-0.3367053635469376
ACH-000132,-0.5001778184044442
ACH-000133,-0.4644528019020946
ACH-000137,-0.19572548626430228
ACH-000138,-0.3919266155643901
ACH-000142,-0.4606775152583768
ACH-000143,-0.2737565231103325
ACH-000146,-0.274935056271717
ACH-000148,-0.3241075101207453
ACH-000150,-0.4577474669216512
ACH-000152,-0.1888605885570857
ACH-000153,-0.2748687227314353
ACH-000159,-0.2563176259763412
ACH-000160,-0.6640182242480237
ACH-000163,-0.32902703129876537
ACH-000167,-0.027857689992394137
ACH-000168,-0.4783510538721724
ACH-000169,-0.3090472623886785
ACH-000178,-0.286255182570812
ACH-000183,-0.2979227100453096
ACH-000188,-0.3100207193240944
ACH-000189,-0.5146385806289228
ACH-000190,-0.2807544276221131
ACH-000198,-0.1809622804413776
ACH-000203,0.04406220302277029
ACH-000204,-0.3319069644908195
ACH-000206,-0.2140737166840686
ACH-000207,-0.6330548340708231
ACH-000208,-0.052282104852866905
ACH-000210,-0.36279235430688617
ACH-000211,-0.3743709028291457
ACH-000215,-0.2665123406555758
ACH-000221,-0.4594287608704306
ACH-000222,-0.3017687285019996
ACH-000223,-0.29813722950087
ACH-000226,-0.2325533784821421
ACH-000227,-0.4239865939388517
ACH-000228,-0.33069962334168523
ACH-000231,-0.31824575106769065
ACH-000232,-0.2625196620266277
ACH-000233,-0.3455300542716847
ACH-000234,-0.3017482066689252
ACH-000235,-0.2595862294355761
ACH-000237,-0.09505008864526776
ACH-000238,-0.5331226488343096
ACH-000242,-0.21212089738939294
ACH-000243,-0.324746898422174
ACH-000244,-0.06288021453189263
ACH-000246,-0.37142512099899394
ACH-000248,-0.16065014418173704
ACH-000250,-0.27552075320130964
ACH-000251,-0.6332098194167308
ACH-000252,-0.3527622871417593
ACH-000253,-0.3624667682982037
ACH-000255,-0.21780794873935505
ACH-000256,-0.2778816231347589
ACH-000257,-0.26946299499031817
ACH-000258,-0.2407967218860329
ACH-000259,-0.33738939018536485
ACH-000260,-0.378824955381434
ACH-000261,-0.2884220263213174
ACH-000262,-0.32272092732347096
ACH-000263,-0.5639503502387483
ACH-000264,-0.2290941647165389
ACH-000265,-0.2461285953170981
ACH-000266,-0.3155610990712417
ACH-000272,-0.24809693959606785
ACH-000274,-0.3208244582933217
ACH-000277,-0.0476418172321835
ACH-000278,-0.3773297615390824
ACH-000279,-0.4156159696638459
ACH-000280,-0.4320132068964496
ACH-000281,-0.4631710382869234
ACH-000288,-0.5938171307244502
ACH-000291,-0.28750743687655017
ACH-000293,-0.2707589364006721
ACH-000294,-0.4099540748539671
ACH-000295,-0.20439081663573308
ACH-000296,-0.38512309279473456
ACH-000302,-0.33063591505327283
ACH-000304,-0.2738488049268118
ACH-000307,-0.2581870709959659
ACH-000308,-0.28270500190668185
ACH-000310,-0.21132160194795946
ACH-000311,-0.3574848548892923
ACH-000312,-0.2803110079809459
ACH-000315,-0.4094452643154997
ACH-000316,-0.3823792475077238
ACH-000317,-0.19403871328415012
ACH-000318,-0.5763837286748213
ACH-000319,-0.3883607731393539
ACH-000320,-0.5122870792967709
ACH-000322,-0.35148855772103393
ACH-000323,-0.260338073000465
ACH-000324,-0.3919230532696629
ACH-000329,-0.30247082441280443
ACH-000330,-0.2339130531237477
ACH-000331,-0.49120178834709993
ACH-000332,-0.3041934001655051
ACH-000334,-0.38995392484432695
ACH-000335,-0.2782359573981428
ACH-000336,-0.43941834288418297
ACH-000337,-0.4502763422238919
ACH-000338,-0.06218931506354303
ACH-000339,-0.1978230217885972
ACH-000341,-0.07092408942257683
ACH-000348,-0.2673289790531788
ACH-000350,-0.10609318745667863
ACH-000352,-0.12761831589822184
ACH-000356,-0.2898412564861885
ACH-000361,-0.24523912048488736
ACH-000362,-0.24442635900917326
ACH-000363,-0.3416196466347479
ACH-000364,-0.3256826267729997
ACH-000365,-0.3909587329387079
ACH-000366,-0.34977489894296443
ACH-000368,-0.1923167087111048
ACH-000374,-0.15501739314821267
ACH-000375,-0.16905992726388822
ACH-000376,-0.3117300789508285
ACH-000381,-0.3318607625464291
ACH-000383,-0.2958583295293662
ACH-000387,-0.3816125902896865
ACH-000389,-0.39185830437088937
ACH-000390,-0.2632131465392999
ACH-000393,-0.2927353410281821
ACH-000395,-0.549194437358155
ACH-000396,-0.09295191173506057
ACH-000397,-0.30426777405929883
ACH-000401,-0.1129262919224296
ACH-000402,-0.6372565402554006
ACH-000403,-0.3683555864755679
ACH-000404,-0.4432502998895087
ACH-000406,-0.24383623189677636
ACH-000407,-0.1456205671085643
ACH-000408,-0.4521733408178513
ACH-000410,-0.07804470925405345
ACH-000411,-0.1780714146774071
ACH-000414,-0.3689745705826093
ACH-000415,-0.4801871650779858
ACH-000416,-0.16484803391460326
ACH-000420,-0.5453749075361092
ACH-000421,-0.42979008249282735
ACH-000424,-0.30247785406355426
ACH-000425,-0.10292770605510927
ACH-000426,-0.21499637173720698
ACH-000427,-0.16766995499095502
ACH-000433,-0.14313536899281268
ACH-000435,-0.19997623476152845
ACH-000436,-0.1606151511816999
ACH-000444,-0.20263170583793366
ACH-000445,-0.13316767749216482
ACH-000448,-0.3638299742713235
ACH-000450,-0.4975688282436454
ACH-000452,-0.3201458967502461
ACH-000454,-0.3572216222925728
ACH-000458,-0.3063008741199406
ACH-000459,-0.3054500487284854
ACH-000460,-0.2415179916163839
ACH-000461,-0.31145877614927914
ACH-000463,-0.17890386442051484
ACH-000464,-0.4220221702367095
ACH-000466,-0.13337775026299373
ACH-000467,-0.22409326242419872
ACH-000468,-0.22007987291661293
ACH-000469,-0.47102569796885707
ACH-000470,-0.3182078233431553
ACH-000471,-0.3282556543368497
ACH-000472,-0.3403422632693975
ACH-000473,-0.3980869214516034
ACH-000475,-0.2692431272119215
ACH-000476,-0.4590090409801553
ACH-000477,-0.11621813231531312
ACH-000479,-0.6752472766725534
ACH-000480,-0.253432960174503
ACH-000481,-0.3622803546507461
ACH-000483,-0.5566139611276276
ACH-000484,-0.3032463157489236
ACH-000485,-0.3306670533266673
ACH-000486,-0.277075123777005
ACH-000487,-0.3147726924835697
ACH-000488,-0.3741661680657951
ACH-000490,-0.2667156559578193
ACH-000491,-0.4128635672472762
ACH-000495,-0.24114786593861026
ACH-000496,-0.4826853929882653
ACH-000499,-0.246389002147635
ACH-000500,-0.6009989239274424
ACH-000502,-0.4672730057407655
ACH-000503,-0.3660960429121524
ACH-000505,-0.2327394644095616
ACH-000507,-0.2850292012767012
ACH-000510,-0.29162695407641137
ACH-000511,-0.33888612104677457
ACH-000512,0.07898777829314912
ACH-000516,-0.22952951754999165
ACH-000517,-0.32822489115455794
ACH-000518,-0.4336852405261511
ACH-000520,-0.2098256831385908
ACH-000521,-0.3491978695461652
ACH-000522,-0.19486798410526016
ACH-000524,-0.2826039679454163
ACH-000527,-0.3800937073442771
ACH-000528,-0.1277477280586189
ACH-000537,-0.09905152335838648
ACH-000541,-0.09310267226630592
ACH-000542,-0.2422303129686773
ACH-000544,-0.27662830214830725
ACH-000545,-0.3076347361661702
ACH-000547,-0.26495573066872297
ACH-000548,-0.17996213499402905
ACH-000549,-0.4025115850469899
ACH-000550,-0.3774335250084429
ACH-000552,-0.3319433164427859
ACH-000556,-0.4175914327794508
ACH-000557,-0.2757866727193859
ACH-000569,-0.500075916176575
ACH-000570,-0.2599435960722473
ACH-000571,-0.20223792770193255
ACH-000573,-0.3422965404565615
ACH-000576,-0.2644735055382222
ACH-000579,-0.22029649451111813
ACH-000580,-0.5320806167509924
ACH-000584,-0.330510197031794
ACH-000585,-0.510085296615529
ACH-000588,-0.2445561991322931
ACH-000589,-0.33733552163211866
ACH-000591,-0.1941902362188277
ACH-000593,-0.22477606694624175
ACH-000600,-0.2768288120708923
ACH-000601,-0.3259545104712919
ACH-000605,-0.3673194827716001
ACH-000606,-0.3253612716597572
ACH-000608,-0.3219400591277657
ACH-000614,-0.07364950672789274
ACH-000616,-0.3150403114593048
ACH-000618,-0.21757369189307416
ACH-000619,-0.5507884684307967
ACH-000620,-0.3069239538160217
ACH-000621,-0.3934525330791667
ACH-000622,-0.4003819688207552
ACH-000623,-0.31098270057873545
ACH-000624,-0.4485993707975154
ACH-000627,-0.3051621713550325
ACH-000630,-0.3240883064366586
ACH-000631,-0.20525329356047745
ACH-000632,-0.29593744001727
ACH-000633,-0.4083643366763083
ACH-000637,-0.057486688979579426
ACH-000638,-0.42492277962232144
ACH-000646,-0.19317960882920487
ACH-000647,-0.3451581366159414
ACH-000648,-0.12178814762450665
ACH-000649,-0.21334668072229893
ACH-000651,-0.2857956848170044
ACH-000652,-0.10443240489422632
ACH-000653,-0.3918746348553658
ACH-000657,-0.3527905068917977
ACH-000658,-0.16161656600887847
ACH-000661,-0.2657448454980663
ACH-000662,-0.011048995472958
ACH-000663,-0.09146035972148747
ACH-000665,-0.38134395846534797
ACH-000671,-0.3195227464902992
ACH-000672,-0.7103345200863581
ACH-000673,-0.4076568808192461
ACH-000676,-0.235746071861126
ACH-000677,-0.18917664293555114
ACH-000681,-0.3059766197647658
ACH-000683,-0.2728850150461217
ACH-000684,-0.2102053746592332
ACH-000688,-0.4877383454215238
ACH-000693,-0.3583634959929886
ACH-000694,-0.4087383164972978
ACH-000695,-0.4574827080555888
ACH-000696,-0.3455895195924163
ACH-000697,-0.4565864098054452
ACH-000699,-0.14856623437898706
ACH-000701,-0.3752307499605256
ACH-000706,-0.3472147661750648
ACH-000711,-0.3379434399620536
ACH-000713,-0.4376694031611248
ACH-000714,-0.3645028872740463
ACH-000718,-0.2354680774497441
ACH-000720,-0.3469908112573262
ACH-000721,-0.28907231763980223
ACH-000724,-0.4910796481056886
ACH-000725,-0.11364100680286665
ACH-000732,-0.5135418640879841
ACH-000734,-0.29130774465842424
ACH-000735,-0.3673428363355347
ACH-000736,-0.35964716112249184
ACH-000738,-0.15882112727004574
ACH-000746,-0.3247569206814248
ACH-000747,-0.23053998133427536
ACH-000748,-0.3504431828410059
ACH-000753,-0.249949054004572
ACH-000756,-0.2743083572836566
ACH-000757,-0.3456724830816805
ACH-000758,-0.1647342594047786
ACH-000760,-0.2498583403050427
ACH-000762,-0.3574837733821996
ACH-000763,-0.2796039958255664
ACH-000764,-0.013527988162371845
ACH-000765,-0.07225218769891965
ACH-000766,-0.2872324274302897
ACH-000767,-0.2523562174346237
ACH-000768,-0.18986265123977372
ACH-000769,-0.1736011583615761
ACH-000770,-0.227051704320692
ACH-000771,-0.4099389081040917
ACH-000773,-0.3178541626673779
ACH-000776,-0.2463784329784745
ACH-000777,-0.3571744790644158
ACH-000778,-0.6015260908136858
ACH-000781,-0.4265007321888776
ACH-000782,-0.2497116141964269
ACH-000783,-0.29302772121252113
ACH-000784,-0.22544449978784645
ACH-000785,-0.3981962235536552
ACH-000787,-0.31506554573083284
ACH-000788,-0.29138482430859525
ACH-000791,-0.32777296121911725
ACH-000792,-0.2588563751505694
ACH-000794,-0.30474656400577194
ACH-000796,-0.5129586085021195
ACH-000798,-0.029650956263644355
ACH-000799,-0.3316718622875848
ACH-000800,-0.3611591959299727
ACH-000802,-0.3657854049660823
ACH-000804,-0.2604686169980633
ACH-000805,-0.2785763257870156
ACH-000809,-0.2285169796473522
ACH-000810,-0.5481770119302386
ACH-000811,-0.3329180613212905
ACH-000817,-0.4873906380764059
ACH-000819,-0.2655225373203293
ACH-000820,-0.4475444718191865
ACH-000821,-0.25800109000175664
ACH-000822,-0.2478108228033227
ACH-000823,-0.2927755741613011
ACH-000824,-0.3384616832248287
ACH-000827,-0.3158129329605386
ACH-000829,-0.06836105079511001
ACH-000831,-0.06370053620650032
ACH-000832,-0.3679020411885545
ACH-000833,-0.20671720967526344
ACH-000834,-0.30735423470061696
ACH-000835,-0.14929331856124306
ACH-000836,-0.3932556962543571
ACH-000837,-0.20590403288259468
ACH-000838,-0.2243229758899097
ACH-000839,-0.3933961948895405
ACH-000840,-0.18638137262405985
ACH-000841,-0.24701014106589744
ACH-000843,-0.32086084734226505
ACH-000846,-0.5162897006827999
ACH-000847,-0.329421787589724
ACH-000848,-0.24015361508164626
ACH-000849,-0.4572344857949108
ACH-000851,-0.2525938825089943
ACH-000855,-0.17692845790028275
ACH-000856,-0.2951099455932376
ACH-000858,-0.2698021545553351
ACH-000859,-0.07823053160793264
ACH-000861,-0.33305989338304026
ACH-000862,-0.20149918358766325
ACH-000865,-0.24864848051957625
ACH-000866,-0.2545382503311492
ACH-000867,-0.2557951894222147
ACH-000869,-0.35836171752203144
ACH-000872,-0.3048942965632121
ACH-000873,-0.3476640178541619
ACH-000876,-0.24295137268033198
ACH-000878,-0.1229428181685972
ACH-000880,-0.4747407811500651
ACH-000881,-0.24668866751059906
ACH-000882,-0.3702048115815856
ACH-000884,-0.26600789913247624
ACH-000885,-0.36127354430606734
ACH-000887,-0.3541776854612131
ACH-000889,-0.2824895939358993
ACH-000896,-0.34441417089790416
ACH-000898,-0.3653948818946631
ACH-000900,-0.2803869927776864
ACH-000901,-0.338945656791266
ACH-000905,-0.23348578106950346
ACH-000906,-0.2944578044311386
ACH-000907,-0.2761988063389388
ACH-000910,-0.3638640824430837
ACH-000911,-0.38613142105606907
ACH-000912,-0.38740407475539657
ACH-000913,-0.24873423072502
ACH-000915,-0.4180350843442746
ACH-000916,-0.06824424107299433
ACH-000917,-0.4008905654913269
ACH-000920,-0.30547859927789256
ACH-000921,-0.1828046892425328
ACH-000924,-0.20621143476419745
ACH-000926,-0.2299278870384824
ACH-000928,-0.2126302904590616
ACH-000929,-0.4806428750586231
ACH-000932,-0.18822345500750204
ACH-000935,-0.259366581637814
ACH-000936,-0.2393695003160113
ACH-000937,-0.26008842749428995
ACH-000938,-0.12601377541053194
ACH-000939,-0.32709100063344865
ACH-000941,-0.2261079122897635
ACH-000943,-0.366116339435217
ACH-000946,-0.4002600164172641
ACH-000947,-0.19356251890175927
ACH-000948,-0.391025620515688
ACH-000950,-0.20772356326021785
ACH-000953,-0.2750293436609614
ACH-000954,-0.23200653709197444
ACH-000957,-0.2625071894290923
ACH-000958,-0.3788934503735776
ACH-000960,-0.28025066275958993
ACH-000963,0.11048980663938616
ACH-000968,-0.27911861136394783
ACH-000969,-0.3875774220769815
ACH-000972,-0.23950920438155124
ACH-000973,-0.29424868480448885
ACH-000974,-0.14883520242039264
ACH-000978,-0.3273492515287043
ACH-000984,-0.320017048356969
ACH-000986,-0.2217688601356472
ACH-000988,-0.17786289480514106
ACH-000993,-0.2038315103581458
ACH-000994,-0.20096329257318296
ACH-000996,-0.506339271315804
ACH-001001,-0.26223088001041595
ACH-001020,-0.3851289431338744
ACH-001028,-0.262830155521429
ACH-001031,-0.30118406578177226
ACH-001038,-0.32944719034709635
ACH-001048,-0.3004682414997948
ACH-001050,-0.2830848630865179
ACH-001053,-0.29623383815447185
ACH-001054,-0.4193728636263017
ACH-001061,-0.3240401361841512
ACH-001067,-0.2374615954285228
ACH-001075,-0.32538150508388825
ACH-001096,-0.37584186297346217
ACH-001111,-0.14033161175877293
ACH-001119,-0.2446845182378352
ACH-001128,-0.39033901859875103
ACH-001134,-0.19059572907863626
ACH-001151,-0.29715591576445977
ACH-001163,-0.3832893572893783
ACH-001164,-0.6220209802067519
ACH-001183,-0.3614536831761183
ACH-001192,-0.4748184107054975
ACH-001193,-0.3128514657056605
ACH-001196,-0.41978738207803823
ACH-001197,-0.2184733675268308
ACH-001205,-0.4226585417935068
ACH-001211,-0.3851602161821772
ACH-001212,-0.4707974441223365
ACH-001228,-0.2173893609821209
ACH-001232,-0.25532851484415386
ACH-001239,-0.2528969985661749
ACH-001270,-0.14502277729006716
ACH-001274,-0.5120745521484829
ACH-001275,-0.4415276635272297
ACH-001277,-0.13572276730372795
ACH-001278,-0.5749615967943196
ACH-001280,-0.430836042625972
ACH-001283,-0.3493280105029367
ACH-001289,-0.2195978963587121
ACH-001300,-0.31447576049810105
ACH-001301,-0.1866614172654367
ACH-001302,-0.3748887562433745
ACH-001306,-0.2698626443796526
ACH-001318,-0.20115270172697766
ACH-001322,-0.5615500719042961
ACH-001328,-0.2808223544311909
ACH-001332,-0.4354707779768107
ACH-001336,-0.3162396989406781
ACH-001346,-0.3942177763714929
ACH-001353,-0.2239039013304559
ACH-001354,-0.11428871655009995
ACH-001367,-0.4172253277633438
ACH-001368,-0.2672212047076847
ACH-001374,-0.3431445497127669
ACH-001377,-0.1392453500471354
