,RLN2 (6019)
ACH-000004,-0.5749412855313923
ACH-000005,-0.9441837405880656
ACH-000007,0.05601705461813337
ACH-000009,-0.08381369667061321
ACH-000011,0.006063220964063002
ACH-000012,-0.01187510433586234
ACH-000013,0.007830771538076847
ACH-000014,-0.18291037080839567
ACH-000015,-0.1041343782480152
ACH-000017,-0.04443420295408634
ACH-000018,-0.07117565003571408
ACH-000019,-0.1969805157206135
ACH-000021,-0.13455546217462552
ACH-000022,-0.04369016652663285
ACH-000025,0.020377059610768442
ACH-000028,-0.016367736392865366
ACH-000030,-0.04309889709928983
ACH-000035,0.01473128305443414
ACH-000036,-0.11123051020563718
ACH-000037,-0.15978239968551156
ACH-000039,0.08275766702694233
ACH-000040,-0.022131665964068476
ACH-000041,0.015307739634152094
ACH-000042,-0.09307195016381092
ACH-000045,-0.2085463188886453
ACH-000047,0.059084977067199534
ACH-000052,0.0077671879303519015
ACH-000053,-0.0394045732054822
ACH-000054,-0.06537119033252296
ACH-000055,0.040632784613492935
ACH-000060,-0.07708116603780607
ACH-000067,-0.12803695103158758
ACH-000070,-0.16803602197063935
ACH-000075,-0.16815827963132146
ACH-000078,-0.09275099145048787
ACH-000082,-0.13362072136975334
ACH-000085,-0.15366922290843704
ACH-000086,0.003989104406395157
ACH-000087,-0.03719220820755468
ACH-000092,-0.10951425639357956
ACH-000095,-0.2768163447178225
ACH-000097,0.013355836786449669
ACH-000098,-0.17626927015531635
ACH-000099,-0.19890660547215566
ACH-000108,-0.060023293148138375
ACH-000113,-0.17930291667302195
ACH-000116,0.00496214611360321
ACH-000118,-0.12245535069062898
ACH-000120,-0.09348140482683456
ACH-000123,0.044648572012197615
ACH-000127,-0.06424526068822542
ACH-000128,-0.0433682204976405
ACH-000132,-0.0784775977063756
ACH-000133,-0.021471985090162845
ACH-000137,0.0107669521197731
ACH-000138,-0.06478096430106961
ACH-000142,-0.09122832433608956
ACH-000143,-0.12764167183458192
ACH-000146,-0.018631993866985015
ACH-000148,-0.04987012604912079
ACH-000150,-0.27944162200596284
ACH-000152,-0.05385328838708201
ACH-000153,-0.04846516577310568
ACH-000159,-0.11871344872449167
ACH-000160,-0.001870773399660918
ACH-000163,-0.05434551307485662
ACH-000167,-0.6071290947162048
ACH-000168,-0.343009583966105
ACH-000169,-0.051189487624472126
ACH-000178,-0.15311866551555284
ACH-000183,-0.17361908045855742
ACH-000188,-0.023703496488631508
ACH-000189,-0.14621896242374294
ACH-000190,-0.04235812801093599
ACH-000198,-0.00028729391549377035
ACH-000203,-0.37747130943012186
ACH-000204,0.08286262475936354
ACH-000206,0.04480720682587984
ACH-000207,-0.037794410461675816
ACH-000208,0.4617781174096678
ACH-000210,0.29789437124488105
ACH-000211,-0.11202050536505023
ACH-000215,-0.16209980787433825
ACH-000221,-0.06744618741281629
ACH-000222,0.00695354030661818
ACH-000223,-0.12211801491038494
ACH-000226,0.020778357232991155
ACH-000227,-0.20127903332129848
ACH-000228,-0.06518298322599167
ACH-000231,-0.05413447360083695
ACH-000232,-0.05088286307325544
ACH-000233,-0.08666014042470907
ACH-000234,-0.059239480244743424
ACH-000235,-0.0312011463185699
ACH-000237,-0.14376612668209454
ACH-000238,-0.11181459802202966
ACH-000242,-0.2837977082683047
ACH-000243,-0.07799091138444159
ACH-000244,-0.07883330549746391
ACH-000246,-0.1410749599756056
ACH-000248,-0.2484985594012193
ACH-000250,-0.11635493549902305
ACH-000251,0.004531540614559629
ACH-000252,-0.0977272025405928
ACH-000253,-0.07508786513740924
ACH-000255,-0.19532366567597534
ACH-000256,0.009556766485977688
ACH-000257,-0.16194412213420842
ACH-000258,-0.20839039797635525
ACH-000259,-0.06807298543994643
ACH-000260,-0.11295695743421275
ACH-000261,-0.1178461095279384
ACH-000262,-0.12509591376388066
ACH-000263,-0.11256964885862172
ACH-000264,-0.07223522400204592
ACH-000265,-0.14620791097454705
ACH-000266,-0.14474621235567153
ACH-000272,-0.10611615936333428
ACH-000274,-0.17555154900551906
ACH-000277,-0.06519672896045732
ACH-000278,-0.1641430982003138
ACH-000279,-0.014666715085642028
ACH-000280,-0.1162963607427731
ACH-000281,-0.04024743517045306
ACH-000288,0.011369552101156031
ACH-000291,-0.031690115752966215
ACH-000293,-0.1038076349047886
ACH-000294,-0.03528298257403275
ACH-000295,-0.09539743835339516
ACH-000296,-0.013792018025034129
ACH-000302,-0.07567030307919886
ACH-000304,-0.10876501269082438
ACH-000307,-0.07006864352972977
ACH-000308,-0.14908901048928005
ACH-000310,-0.26093205084024323
ACH-000311,-0.21304492865332755
ACH-000312,-0.20894466657235086
ACH-000315,-0.015729024946644674
ACH-000316,-0.10734504356972828
ACH-000317,0.09203315429449632
ACH-000318,-0.0906786847888044
ACH-000319,0.08831607747978197
ACH-000320,-0.35406356540023626
ACH-000322,0.005254059396870864
ACH-000323,-0.08991254051563788
ACH-000324,-0.1376503169944586
ACH-000329,-0.04573184964526754
ACH-000330,-0.06634108142548692
ACH-000331,0.04629159848271859
ACH-000332,-0.0834945566379374
ACH-000334,0.06265149194848843
ACH-000335,0.14806372103921886
ACH-000336,-0.6033609126038466
ACH-000337,-0.0224871376996652
ACH-000338,0.2842224676279145
ACH-000339,-0.07621078011563485
ACH-000341,-0.0723872899447469
ACH-000348,-0.07551230201805903
ACH-000350,-0.19652934107182507
ACH-000352,-0.09478116584276627
ACH-000356,0.09084914919789693
ACH-000361,-0.15011154347576008
ACH-000362,-0.09863072946225188
ACH-000363,-0.04090437839221013
ACH-000364,-0.10225256424718474
ACH-000365,-0.042910504736392366
ACH-000366,-0.1511724517761592
ACH-000368,0.04568018305269165
ACH-000374,-0.2413545989625409
ACH-000375,0.2193983669025576
ACH-000376,0.07804784592427665
ACH-000381,-0.003936465926524248
ACH-000383,-0.08094136528803039
ACH-000387,0.08655481766243461
ACH-000389,-0.18879102195874745
ACH-000390,-0.08007134943819683
ACH-000393,-0.16578666440342488
ACH-000395,-0.02648730451655364
ACH-000396,-0.4934449235276471
ACH-000397,-0.13524934600364527
ACH-000401,0.04490428871952257
ACH-000402,-0.21156435114211936
ACH-000403,-0.1200886346050569
ACH-000404,0.09515324443463888
ACH-000406,-0.025080335343745437
ACH-000407,-0.02289914010069482
ACH-000408,-0.13895650194232112
ACH-000410,0.05080812390513432
ACH-000411,-0.15581227496221212
ACH-000414,-0.15599493094787534
ACH-000415,-0.0904916708640134
ACH-000416,-0.03392580893738864
ACH-000420,-0.12406174173411272
ACH-000421,-0.03492325900302711
ACH-000424,-0.016692328886679247
ACH-000425,-0.10908408760233124
ACH-000426,-0.1957107333655186
ACH-000427,-0.0906381938702917
ACH-000433,-0.07939011428673805
ACH-000435,0.15278240356156636
ACH-000436,-0.19367120315248615
ACH-000444,0.026133592181259917
ACH-000445,0.02714358350892276
ACH-000448,-0.1163644984824858
ACH-000450,0.20010719593830548
ACH-000452,-0.020515677899405758
ACH-000454,0.07300208383677895
ACH-000458,-0.18042898783438324
ACH-000459,0.059274413996814636
ACH-000460,-0.11953139770533802
ACH-000461,-0.025608506615780114
ACH-000463,-0.1825264997369312
ACH-000464,-0.16690791597920682
ACH-000466,-0.20061946406345774
ACH-000467,-0.14366703477877688
ACH-000468,-0.04322504461505503
ACH-000469,-0.027494639930818663
ACH-000470,0.033318361056204504
ACH-000471,-0.11864665354582335
ACH-000472,-0.1458992408930446
ACH-000473,0.05063473087344621
ACH-000475,-0.14668966893906782
ACH-000476,-0.2438026106662277
ACH-000477,-0.14869731612752246
ACH-000479,-0.13032876967557958
ACH-000480,-0.07485515546672915
ACH-000481,-0.007538955939685651
ACH-000483,0.02427440220542966
ACH-000484,-0.18134154006036698
ACH-000485,-0.02233799375499531
ACH-000486,-0.0147401415459371
ACH-000487,-0.10191196930856428
ACH-000488,-0.003941936528808092
ACH-000490,-0.0037522875526374354
ACH-000491,-0.04702159943963999
ACH-000495,-0.136800451666376
ACH-000496,-0.11047732889113156
ACH-000499,-0.0667916035422022
ACH-000500,-0.024808252152775902
ACH-000502,-0.08855423408799679
ACH-000503,0.10493132744866203
ACH-000505,-0.11297144902723935
ACH-000507,-0.1417619890648334
ACH-000510,-0.06204153617700853
ACH-000511,-0.17224300692383682
ACH-000512,0.11982848437771733
ACH-000516,-0.04000784322285385
ACH-000517,-0.09081746376038513
ACH-000518,-0.08593260936485353
ACH-000520,0.028229344378664194
ACH-000521,-0.15128945266348734
ACH-000522,0.0346451014361787
ACH-000524,-0.08467457097881806
ACH-000527,-0.13215888185736496
ACH-000528,-0.15629277807916805
ACH-000537,0.114752193627873
ACH-000541,0.06293655249439582
ACH-000542,-0.09288490047235784
ACH-000544,0.09218193987884074
ACH-000545,-0.06459899453602813
ACH-000547,-0.1392659347723233
ACH-000548,-0.05015798558409544
ACH-000549,0.07177803898477149
ACH-000550,-0.13190255354373664
ACH-000552,0.11730606167667787
ACH-000556,-0.07616793706597959
ACH-000557,-0.10271528788627708
ACH-000569,-0.09721544169061627
ACH-000570,-0.12330563770738448
ACH-000571,-0.13102965398138708
ACH-000573,0.07262511152432953
ACH-000576,0.10152827532760787
ACH-000579,-0.11077670826025474
ACH-000580,-0.03523843830809289
ACH-000584,-0.09398067318469593
ACH-000585,-0.11708591808101156
ACH-000588,-0.08105689638728167
ACH-000589,0.0002449756283563753
ACH-000591,-0.05106838257269658
ACH-000593,-0.09134497086106924
ACH-000600,-0.10880297908396126
ACH-000601,-0.1357333022438803
ACH-000605,-0.1537629619322541
ACH-000606,0.03674084961897189
ACH-000608,-0.11715154614773905
ACH-000614,-0.026164706874660024
ACH-000616,0.05662546949864573
ACH-000618,0.01425832743159805
ACH-000619,-0.012524866995395586
ACH-000620,-0.06869698924718028
ACH-000621,-0.11812531518021725
ACH-000622,-0.12573586337093962
ACH-000623,-0.1755266407013359
ACH-000624,-0.13721837331584855
ACH-000627,0.07157743677700559
ACH-000630,-0.06289694712197129
ACH-000631,-0.2802033246539208
ACH-000632,-0.08944625925083148
ACH-000633,-0.03385471634493105
ACH-000637,-0.09280521899918558
ACH-000638,-0.0229417944312478
ACH-000646,-0.030257394412696963
ACH-000647,-0.06751369435526347
ACH-000648,-0.06845799768148005
ACH-000649,-0.03592111078239694
ACH-000651,-0.06308045114093412
ACH-000652,-0.07122984776292808
ACH-000653,-0.11652717438684962
ACH-000657,-0.04627120422578925
ACH-000658,0.05366163287448617
ACH-000661,0.10979704594520834
ACH-000662,0.022367405537964232
ACH-000663,-0.05859423947731105
ACH-000665,-0.01251603257878046
ACH-000671,-0.05285825370644653
ACH-000672,0.1992170804779982
ACH-000673,-0.02104270408383018
ACH-000676,-0.12590937757424578
ACH-000677,-0.1338089509959541
ACH-000681,-0.10696206680753416
ACH-000683,-0.15513198557921054
ACH-000684,-0.2278234342166385
ACH-000688,-0.15554923671339746
ACH-000693,-0.08993399299648798
ACH-000694,0.012854533944035405
ACH-000695,-0.1161000039708299
ACH-000696,-0.09766631755942877
ACH-000697,-0.21329425173437905
ACH-000699,-0.011536333051349741
ACH-000701,-0.20935428141173354
ACH-000706,-0.03236792948214543
ACH-000711,-0.07695456686602066
ACH-000713,-0.06804658193271848
ACH-000714,-0.14025047548503286
ACH-000718,-0.14041659857198902
ACH-000720,-0.027460772665945314
ACH-000721,-0.05591707411021258
ACH-000724,0.1306779216500955
ACH-000725,-0.03639550048926158
ACH-000732,-0.042853179717518425
ACH-000734,-0.052419824611419134
ACH-000735,-0.03797391411206385
ACH-000736,-0.06941921810161587
ACH-000738,-0.1145010590466816
ACH-000746,-0.04417736735759537
ACH-000747,-0.1928019259357744
ACH-000748,-0.06585894344284059
ACH-000753,-0.06670578788697258
ACH-000756,-0.1763307828656429
ACH-000757,-0.15850356674722274
ACH-000758,-0.14871263268180168
ACH-000760,-0.11113046220883027
ACH-000762,-0.0826695726375428
ACH-000763,-0.07491335296878128
ACH-000764,-0.032619304875997936
ACH-000765,-0.13037452116735512
ACH-000766,-0.16208929336697706
ACH-000767,0.009201754755136876
ACH-000768,-0.1401372311621037
ACH-000769,0.009258455221158994
ACH-000770,-0.16249595961284188
ACH-000771,-0.04267014574397551
ACH-000773,0.05868990940664641
ACH-000776,-0.0432268975838618
ACH-000777,-0.12462696598201453
ACH-000778,-0.11997190473450695
ACH-000781,-0.13505859536801296
ACH-000782,0.13230810833555115
ACH-000783,-0.0893394584028611
ACH-000784,-0.13719967275156442
ACH-000785,-0.15313609691195956
ACH-000787,0.01603433800573865
ACH-000788,-0.15172149438161192
ACH-000791,-0.044733689528631375
ACH-000792,-0.2425208262632723
ACH-000794,0.07625217195944449
ACH-000796,-0.046805984991614334
ACH-000798,0.13033883299942625
ACH-000799,-0.0783515660813858
ACH-000800,-0.0181939037634414
ACH-000802,0.02653300011897631
ACH-000804,0.04327734974244245
ACH-000805,-0.14225058406955826
ACH-000809,-0.06178978695811351
ACH-000810,-0.10456466694038533
ACH-000811,-0.09589872147508714
ACH-000817,0.015503236551132124
ACH-000819,-0.020742144976595114
ACH-000820,0.2813987400953599
ACH-000821,-0.16619144617857287
ACH-000822,0.0438115101424195
ACH-000823,-0.08548994714457653
ACH-000824,0.0009592542793695662
ACH-000827,-0.04022775541768147
ACH-000829,-0.03888953809938567
ACH-000831,0.09716801177126616
ACH-000832,0.0945984804193578
ACH-000833,-0.26498135138593043
ACH-000834,-0.07434613742350843
ACH-000835,-0.0669218512396135
ACH-000836,-0.1322288808810533
ACH-000837,-0.13958478222734133
ACH-000838,0.0018614361665474637
ACH-000839,0.1402312078054995
ACH-000840,-0.0680023277346097
ACH-000841,0.09388091020783948
ACH-000843,0.0389965204020322
ACH-000846,-0.12355896133572668
ACH-000847,-0.04857914389726122
ACH-000848,-0.027059431683793808
ACH-000849,-0.06574350327653453
ACH-000851,-0.07660798851879945
ACH-000855,0.09690912927870864
ACH-000856,-0.0914022246121017
ACH-000858,-0.0680714999040411
ACH-000859,-0.02847308741160041
ACH-000861,-0.0057972799442721394
ACH-000862,-0.06952085411734138
ACH-000865,0.03352049120080406
ACH-000866,0.0003464179871047195
ACH-000867,-0.1628015685291771
ACH-000869,-0.10037441156038536
ACH-000872,-0.16105974556040487
ACH-000873,0.07197892459276388
ACH-000876,-0.10204983085628064
ACH-000878,0.14836129980309173
ACH-000880,-0.16286418725115445
ACH-000881,-0.04575383588174947
ACH-000882,-0.011349077128078255
ACH-000884,-0.07536122380095221
ACH-000885,-0.05038438755875672
ACH-000887,-0.04335311858232061
ACH-000889,-0.004109627891298382
ACH-000896,-0.03376111146731875
ACH-000898,0.001910748186802805
ACH-000900,-0.1237695780756166
ACH-000901,-0.09064396368962037
ACH-000905,-0.17671355056113
ACH-000906,0.006680562454930063
ACH-000907,-0.1267530163087985
ACH-000910,-0.07886342331843793
ACH-000911,-0.03823771186392242
ACH-000912,-0.07286295659363025
ACH-000913,-0.15033887634421786
ACH-000915,-0.08885698678766102
ACH-000916,-0.4641427387940239
ACH-000917,-0.11516667462525915
ACH-000920,0.1414827423731509
ACH-000921,-0.1150407138492437
ACH-000924,-0.017386646723302094
ACH-000926,-0.10153516105878158
ACH-000928,-0.08299443227661289
ACH-000929,-0.020003436707304124
ACH-000932,0.025865574986508846
ACH-000935,-0.1626980669340889
ACH-000936,-0.11033780829694777
ACH-000937,0.0026899797139955176
ACH-000938,-0.1240916412197979
ACH-000939,-0.13804465665066895
ACH-000941,-0.001133241325217223
ACH-000943,-0.058468951955470874
ACH-000946,0.02408399176311404
ACH-000947,-0.0274552256878774
ACH-000948,0.012422202931288736
ACH-000950,0.0843023193731366
ACH-000953,-0.000323118821799924
ACH-000954,-0.07673149808368566
ACH-000957,-0.052361672585490036
ACH-000958,-0.1603142248873487
ACH-000960,-0.09950391036397478
ACH-000963,0.04248504500413343
ACH-000968,-0.21687924325600424
ACH-000969,0.09729039612684136
ACH-000972,-0.008227156277148524
ACH-000973,-0.019348568101568858
ACH-000974,-0.0014055659476121516
ACH-000978,0.5978915990681603
ACH-000984,-0.059614347494871676
ACH-000986,0.08903380249749368
ACH-000988,-0.09037148536191393
ACH-000993,-0.09983151276430836
ACH-000994,-0.10425022981492199
ACH-000996,-0.01914064469137861
ACH-001001,0.006767056497353858
ACH-001020,0.0438464032998122
ACH-001028,-0.05599865365847008
ACH-001031,-0.06314263838340366
ACH-001038,-0.09141758947007894
ACH-001048,-0.08824824361910309
ACH-001050,-0.08902270568849548
ACH-001053,-0.06566185591059127
ACH-001054,0.1151722549061698
ACH-001061,-0.054922858066219535
ACH-001067,-0.05371141548510156
ACH-001075,-0.19006362515139488
ACH-001096,-0.18314798395420864
ACH-001111,0.10241041853297053
ACH-001119,-0.17676365473414965
ACH-001128,-0.24198503015724104
ACH-001134,-0.09410182031221163
ACH-001151,-0.18387645208819506
ACH-001163,-0.03712030476097373
ACH-001164,0.12199120146648393
ACH-001183,-0.07589602120665075
ACH-001192,0.016423610977134684
ACH-001193,0.039281519461473235
ACH-001196,0.10715337013240583
ACH-001197,0.033300631842206614
ACH-001205,0.11968250893675915
ACH-001211,-0.21409444554485627
ACH-001212,-0.14899026366636706
ACH-001228,-0.008504416051138951
ACH-001232,-0.1775208748443363
ACH-001239,-0.06676698827038026
ACH-001270,-0.0804157000668846
ACH-001274,0.025381359850044985
ACH-001275,0.06466950676502567
ACH-001277,-0.1644799576165781
ACH-001278,0.00791999348416553
ACH-001280,-0.05015989470254924
ACH-001283,-0.08813764669510349
ACH-001289,-0.13417505354115444
ACH-001300,-0.2873975624970114
ACH-001301,-0.20684524442787486
ACH-001302,-0.22009954307325494
ACH-001306,-0.09977607937051156
ACH-001318,-0.016940133711109463
ACH-001322,-0.1050000731024474
ACH-001328,-0.10304097320389667
ACH-001332,-0.028256635238300076
ACH-001336,-0.018162902455595445
ACH-001346,-0.180852744246424
ACH-001353,-0.1667227573130558
ACH-001354,-0.224146967037468
ACH-001367,0.08112115322742197
ACH-001368,-0.1316582721752888
ACH-001374,-0.2005398701257405
ACH-001377,-0.02320624380898406
ACH-001380,-0.14165650230161425
ACH-001391,-0.033769255823592734
ACH-001408,-0.1897029876600728
ACH-001430,0.13341749722565532
ACH-001431,-0.16651112440599672
ACH-001450,-0.12757809695657396
ACH-001496,-0.12273498472852805
ACH-001500,-0.03041031031149332
ACH-001523,-0.054936569167252314
ACH-001532,-0.026379351198911945
ACH-001550,-0.0534083396803656
ACH-001552,-0.03965433441341399
ACH-001554,-0.01760195725405997
ACH-001654,0.018425538518155
ACH-001735,0.0018325440729176714
ACH-001736,-0.11573113438393336
ACH-001737,-0.2995504791719573
ACH-001740,-0.05441570081935869
ACH-001745,-0.10067069675819734
ACH-001765,-0.09581003529925992
