,TMPPE (643853)
ACH-000279,-0.07146880807793693
ACH-000280,-0.17170006361742124
ACH-000281,-0.02530385714486016
ACH-000288,-0.0909147470080506
ACH-000291,-0.011766239464298951
ACH-000293,-0.05800847094363432
ACH-000294,-0.01073732659699123
ACH-000295,-0.10276738278143774
ACH-000296,0.021974220719068103
ACH-000302,-0.05943180478521198
ACH-000304,0.2108812889864781
ACH-000307,-0.16029604981732284
ACH-000308,-0.014930239289358141
ACH-000310,-0.039506705258246184
ACH-000311,-0.08547772110584878
ACH-000312,-0.030985610573937217
ACH-000315,0.03797559950590527
ACH-000316,-0.05599511510479495
ACH-000317,-0.10697800249156927
ACH-000318,-0.04974537496428368
ACH-000319,-0.06036725531292116
ACH-000320,-0.1582734524074475
ACH-000322,-0.16061189775297505
ACH-000323,-0.07361457630163179
ACH-000324,0.00042212666234392443
ACH-000329,-0.07477373186749027
ACH-000330,0.04600825055688546
ACH-000331,0.018943744630716217
ACH-000332,-0.07732887393835568
ACH-000334,-0.05685282278619209
ACH-000335,-0.13216127910870146
ACH-000336,-0.16140912581894998
ACH-000337,-0.13027299339233844
ACH-000338,0.2009965081719048
ACH-000339,-0.041276599328499086
ACH-000341,-0.025058296067853668
ACH-000348,-0.010658693539294727
ACH-000350,0.07261497145577478
ACH-000352,0.02613335273738842
ACH-000356,0.10853887868079433
ACH-000361,-0.0708026192336684
ACH-000362,-0.012254487913505429
ACH-000363,-0.0062486969383136175
ACH-000364,0.0034729058305704398
ACH-000365,-0.04225744773476962
ACH-000366,-0.1575308294392616
ACH-000368,0.15422769008354986
ACH-000374,0.0269671797537294
ACH-000375,-0.22499309861736871
ACH-000376,-0.13121188083759708
ACH-000381,-0.18911719605048144
ACH-000383,-0.0005827483022506067
ACH-000387,0.0362843778695498
ACH-000389,0.04890478438101354
ACH-000390,-0.1465303692113536
ACH-000393,-0.00242186448854895
ACH-000395,-0.0710704712160214
ACH-000396,0.06990247620036842
ACH-000397,-0.05487347578723982
ACH-000401,-0.2053873695967304
ACH-000402,-0.2425860319330076
ACH-000403,-0.05793097548922808
ACH-000404,0.025943909180863887
ACH-000406,-0.012639814671877992
ACH-000407,-0.1872550679649119
ACH-000408,-0.1900452909415228
ACH-000410,-0.04263701677708633
ACH-000411,0.05997803720606205
ACH-000414,-0.09635038827101866
ACH-000415,-0.0053636036766311025
ACH-000416,-0.0055605291231436565
ACH-000420,-0.10702506535047022
ACH-000421,-0.03329312613319446
ACH-000424,-0.03956850356541842
ACH-000425,-0.04816236539628528
ACH-000426,-0.12568799278479845
ACH-000427,-0.14613028660236052
ACH-000433,-0.1251116126089277
ACH-000435,-0.2097581714449865
ACH-000436,-0.007970018844878251
ACH-000444,0.09107528634498044
ACH-000445,-0.11932596664757225
ACH-000448,-0.02729269167765961
ACH-000450,0.04585424200659514
ACH-000452,-0.12290259974065172
ACH-000454,-0.15259959715854104
ACH-000458,-0.07922930411666881
ACH-000459,-0.14917545793149206
ACH-000460,0.09580022304395576
ACH-000461,-0.004274960228823527
ACH-000463,0.006724974597252072
ACH-000464,-0.03436879343671373
ACH-000466,-0.18314332029943
ACH-000467,-0.10399162280365556
ACH-000468,0.07191623198988709
ACH-000469,0.029390565685842782
ACH-000470,-0.08032122737426793
ACH-000471,-0.05925346506201162
ACH-000472,-0.020529411250280873
ACH-000473,0.003802842125818192
ACH-000475,-0.030954548546783787
ACH-000476,-0.005135139366871897
ACH-000477,0.07164577693696131
ACH-000479,0.1969218884860505
ACH-000480,0.07291569914436896
ACH-000481,-0.07294847811272379
ACH-000483,-0.013320625471616915
ACH-000484,-0.0912794941407956
ACH-000485,0.02825919120050409
ACH-000486,-0.059591628260644874
ACH-000487,-0.14769541782400622
ACH-000488,0.027287559407577502
ACH-000490,-0.16824918495168414
ACH-000491,-0.08489588381943679
ACH-000495,-0.053249255512490566
ACH-000496,-0.08471217907540718
ACH-000499,-0.1717713249571639
ACH-000500,0.13584880900511218
ACH-000502,0.008098556304455367
ACH-000503,0.07175776229648162
ACH-000505,-0.15268470568691725
ACH-000507,0.1179112495912024
ACH-000510,-0.01357521889270922
ACH-000511,-0.1057457739395602
ACH-000512,-0.15114915853274574
ACH-000516,-0.055773871080257734
ACH-000517,-0.08195765715550944
ACH-000518,0.06148321181112176
ACH-000520,-0.08584226683431694
ACH-000521,-0.0021792733410612207
ACH-000522,-0.016694695630898173
ACH-000524,0.017816822482110247
ACH-000527,-0.046249470115050234
ACH-000528,-0.09905699054079868
ACH-000537,0.01879348925128932
ACH-000541,0.027728970193191416
ACH-000542,0.0856431621932162
ACH-000544,-0.190159055309402
ACH-000545,-0.010668779903217244
ACH-000547,-0.0076347366146817235
ACH-000548,0.07216850292403483
ACH-000549,-0.13915930189940526
ACH-000550,-0.2298533457210507
ACH-000552,-0.09411876215337532
ACH-000556,-0.05969294667704943
ACH-000557,-0.0095744465397362
ACH-000569,-0.19414385593738087
ACH-000570,-0.0794341925743431
ACH-000571,-0.10995697536839544
ACH-000573,0.1243044478472196
ACH-000576,0.06940776879690645
ACH-000579,-0.255399069218074
ACH-000580,-0.12473032182515667
ACH-000584,-0.04577204721447525
ACH-000585,-0.03140238257009741
ACH-000588,0.04205691345030379
ACH-000589,0.023791691046643155
ACH-000591,0.0017174840334367998
ACH-000593,0.06901124469526855
ACH-000600,0.07366096298046264
ACH-000601,-0.05403266934775846
ACH-000605,-0.13060193279423085
ACH-000606,0.0003768448039158843
ACH-000608,-0.14376724300312504
ACH-000614,0.04577037483418897
ACH-000616,-0.1923585391299464
ACH-000618,-0.04355756355291991
ACH-000619,-0.11836375422906095
ACH-000620,-0.05877004073427285
ACH-000621,-0.06410834457935075
ACH-000622,-0.21834553813502727
ACH-000623,0.052207614070562014
ACH-000624,-0.07690752259078065
ACH-000627,-0.02810726764867522
ACH-000630,-0.04125979076052146
ACH-000631,-0.4070503437841108
ACH-000632,-0.051091293221423695
ACH-000633,-0.14518651413747832
ACH-000637,0.028066889243607014
ACH-000638,-0.06739529115915427
ACH-000646,-0.053218410919883184
ACH-000647,0.0011015553276870454
ACH-000648,0.020756899364846176
ACH-000649,0.07205955834973263
ACH-000651,-0.0324350138616112
ACH-000652,-0.06842860647168637
ACH-000653,-0.006259865389480404
ACH-000657,-0.04006060304202152
ACH-000658,-0.1133515260049198
ACH-000661,-0.1885427580341874
ACH-000662,-0.13502498580371802
ACH-000663,0.099411190765392
ACH-000665,-0.09284845812108347
ACH-000671,-0.003888180256825026
ACH-000672,0.3067424096675879
ACH-000673,0.0009468691235341516
ACH-000676,0.09221568505647547
ACH-000677,-0.15734552879372887
ACH-000681,0.055579427599062335
ACH-000683,-0.001591468893763534
ACH-000684,0.052582434935834726
ACH-000688,-0.0028926534979838037
ACH-000693,0.01151132066535336
ACH-000694,0.011520810754068892
ACH-000695,-0.05390345807538514
ACH-000696,-0.0038491978463742267
ACH-000697,-0.10339520752750196
ACH-000699,-0.16850529165727926
ACH-000701,-0.12077356196048734
ACH-000706,-0.08941060090029081
ACH-000711,-0.01866071063335605
ACH-000713,-0.09308715561327872
ACH-000714,-0.1749529995310717
ACH-000718,-0.09008889783274852
ACH-000720,0.002283220102282395
ACH-000721,-0.1834694092415784
ACH-000724,-0.2099339529972784
ACH-000725,-0.13822280961073244
ACH-000732,0.09586606887260506
ACH-000734,-0.1295091627726942
ACH-000735,-0.11315559230977038
ACH-000736,0.10887902021289847
ACH-000738,-0.03141236198711545
ACH-000746,0.20323229366399373
ACH-000747,-0.03727015048559792
ACH-000748,0.0950053220051886
ACH-000753,0.05176541592636131
ACH-000756,-0.08691408092469677
ACH-000757,-0.019369791070566026
ACH-000758,-0.06870411848563553
ACH-000760,-0.12241510933830405
ACH-000762,-0.1034162928385752
ACH-000763,0.044542343018131
ACH-000764,-0.16984026317391526
ACH-000765,-0.05013292393208097
ACH-000766,-0.06937234020166183
ACH-000767,-0.048264284467172215
ACH-000768,-0.1843563102893027
ACH-000769,0.03852633815684638
ACH-000770,0.006054479364462093
ACH-000771,-0.06613251600496713
ACH-000773,-0.04610743569621088
ACH-000776,-0.10333222069792747
ACH-000777,-0.1618126638934258
ACH-000778,-0.13818243913221126
ACH-000781,0.0006360506994812652
ACH-000782,-0.15644119433427414
ACH-000783,-0.007416864812983189
ACH-000784,-0.06687704656469648
ACH-000785,-0.05718604649120304
ACH-000787,0.019631927891818342
ACH-000788,-0.05105555672228747
ACH-000791,-0.08430290284617907
ACH-000792,-0.07377398765801367
ACH-000794,-0.1794572705672146
ACH-000796,-0.04743603129488363
ACH-000798,0.015302770453513406
ACH-000799,-0.11535727254508188
ACH-000800,-0.06819755344757636
ACH-000802,-0.14560075124566824
ACH-000804,0.006874598459275389
ACH-000805,-0.10738392866172712
ACH-000809,-0.08016331153270091
ACH-000810,-0.01369626904443856
ACH-000811,-0.076387202425338
ACH-000817,-0.052569298721345095
ACH-000819,0.030950190643004364
ACH-000820,-0.036508660679843694
ACH-000821,-0.1217757389926286
ACH-000822,-0.08591926575665464
ACH-000823,-0.062297672101113324
ACH-000824,-0.03817612711615586
ACH-000827,-0.02484380790522606
ACH-000829,0.1028107231902639
ACH-000831,-0.05322562546168292
ACH-000832,-0.04925714598551279
ACH-000833,0.014406748638224885
ACH-000834,-0.1603817524468448
ACH-000835,-0.05390113263307992
ACH-000836,-0.07179520461355629
ACH-000837,-0.11419756397201025
ACH-000838,-0.01757215858664309
ACH-000839,0.04788966202534265
ACH-000840,-0.0637019779981302
ACH-000841,-0.16796923993477314
ACH-000843,0.02595988866651152
ACH-000846,-0.11835538672182863
ACH-000847,-0.16206924946890774
ACH-000848,-0.10719723126583112
ACH-000849,0.022550315054464164
ACH-000851,0.03418467639861874
ACH-000855,0.03405620616897762
ACH-000856,-0.011689895470849572
ACH-000858,-0.011035969961632905
ACH-000859,-0.14423492280233052
ACH-000861,-0.02506523414858443
ACH-000862,-0.048661826497531695
ACH-000865,-0.028508568145420795
ACH-000866,-0.009034266487960898
ACH-000867,-0.05234068785854621
ACH-000869,-0.09576439486457217
ACH-000872,-0.05238839597125548
ACH-000873,-0.08669021621262198
ACH-000876,-0.06368877830999217
ACH-000878,-0.0987576979321862
ACH-000880,0.05554905466166535
ACH-000881,-0.07257317430511223
ACH-000882,0.06798126481870828
ACH-000884,0.15558537422042354
ACH-000885,-0.053835326275988166
ACH-000887,0.02488162227254296
ACH-000889,-0.04749640142923986
ACH-000896,0.03370088487233562
ACH-000898,0.026498787233262204
ACH-000900,-0.0405350687333836
ACH-000901,-0.06403049959768801
ACH-000905,-0.008145731105782929
ACH-000906,-0.007051322471386012
ACH-000907,-0.051050449342374696
ACH-000910,-0.003978198112240575
ACH-000911,-0.13650305676664973
ACH-000912,-0.028169318325327264
ACH-000913,-0.02305616732878428
ACH-000915,-0.024319750911080767
ACH-000916,0.12333469565791995
ACH-000917,-0.053701147704388635
ACH-000920,-0.17855406983489236
ACH-000921,-0.0280384322366022
ACH-000924,-0.007258996664435705
ACH-000926,-0.01621084402134319
ACH-000928,-0.05154771719236076
ACH-000929,-0.1111531443143564
ACH-000932,0.05107452033694482
ACH-000935,0.02896370014920957
ACH-000936,-0.006455939808833949
ACH-000937,-0.09210041723734876
ACH-000938,-0.15581748456280034
ACH-000939,0.017931695147458838
ACH-000941,0.008171524223735129
ACH-000943,-0.07293683079272756
ACH-000946,0.08553838838899544
ACH-000947,-0.059649153103319176
ACH-000948,-0.019530003039032705
ACH-000950,-0.1462182251897762
ACH-000953,-0.13120544657651134
ACH-000954,0.08275069360241069
ACH-000957,-0.025599667183345883
ACH-000958,-0.12694658616470264
ACH-000960,-0.1030744760226866
ACH-000963,0.06511452292422629
ACH-000968,0.03386803288192578
ACH-000969,0.03910520003727641
ACH-000972,-0.12128449846828422
ACH-000973,-0.05763246948795005
ACH-000974,-0.00010208362609878391
ACH-000978,-0.13265450016895322
ACH-000984,-0.026963025727624827
ACH-000986,0.046878680365405434
ACH-000988,-0.04491091948849213
ACH-000993,-0.21039465631173065
ACH-000994,0.03843569989114322
ACH-000996,-0.060845385373549984
ACH-001001,-0.005624949624913404
ACH-001020,-0.17124906044231522
ACH-001028,0.06750382535003986
ACH-001031,-0.0735856622951387
ACH-001038,-0.1103690103612412
ACH-001048,-0.05836185849870356
ACH-001050,0.006114743798377108
ACH-001053,0.07104878043044267
ACH-001054,-0.013327479661871968
ACH-001061,-0.032989759639685264
ACH-001067,-0.1421347800258092
ACH-001075,0.01644648550706114
ACH-001096,-0.13622330321657214
ACH-001111,-0.06508570239108008
ACH-001119,-0.10175271612381777
ACH-001128,0.17214360807416787
ACH-001134,0.04017709882570791
ACH-001151,-0.0772610645972331
ACH-001163,-0.02647927381864806
ACH-001164,-0.09016250736646036
ACH-001183,-0.09399725160209013
ACH-001192,0.1474997872419155
ACH-001193,-0.10885636937287753
ACH-001196,0.03393444611544225
ACH-001197,-0.17275245331102704
ACH-001205,-0.07337443073014964
ACH-001211,-0.1570150542081915
ACH-001212,-0.0473780894710842
ACH-001228,-0.06743577926814738
ACH-001232,-0.02332675155909112
ACH-001239,-0.1380402614842446
ACH-001270,-0.1789323971862455
ACH-001274,-0.2203358141076141
ACH-001275,-0.08812660871328684
ACH-001277,0.08159430523937575
ACH-001278,-0.010601271682270692
ACH-001280,-0.16633992046000629
ACH-001283,-0.20073435447936314
ACH-001289,0.02961496010943925
ACH-001300,-0.06345329793182652
ACH-001301,-0.01828706144770857
ACH-001302,-0.2474784073591791
ACH-001306,0.06747825066996377
ACH-001318,-0.023417316302178304
ACH-001322,-0.048211979575210236
ACH-001328,-0.04631910928423495
ACH-001332,0.0584467437164586
ACH-001336,-0.19830548463198494
ACH-001346,-0.08672374259021731
ACH-001353,-0.02350242350798315
ACH-001354,0.11925262454970305
ACH-001367,0.11235709428812736
ACH-001368,-0.014744847111346625
ACH-001374,0.008909542024072025
ACH-001377,0.03231269964915226
ACH-001380,-0.12285595907090666
ACH-001391,-0.07854821755344278
ACH-001408,0.06889773339339003
ACH-001430,-0.16116688403030255
ACH-001431,0.021068970414262082
ACH-001450,0.2286796050503836
ACH-001496,-0.07793504425970993
ACH-001500,-0.1262992461380331
ACH-001523,-0.15165917651900454
ACH-001532,-0.07651360703853176
ACH-001550,-0.016709756397978306
ACH-001552,-0.2438750252385861
ACH-001554,-0.09251855009665903
ACH-001654,-0.02429794142331405
ACH-001735,-0.05855964707955729
ACH-001736,-0.15204981746253893
ACH-001737,0.09423515026137268
ACH-001740,-0.1038224035046863
ACH-001745,0.04067161957520874
ACH-001765,-0.011391461538339106
