,SH3D19 (152503)
ACH-000004,-0.06813734008755128
ACH-000005,0.1050079096792678
ACH-000007,-0.016325572877065788
ACH-000009,0.007297408353716031
ACH-000011,0.07188702769784515
ACH-000012,0.07417513984014565
ACH-000013,0.004792281907879253
ACH-000014,0.14829295472313342
ACH-000015,-0.04509194411996903
ACH-000017,-0.1525661089690322
ACH-000018,-0.06212558113333769
ACH-000019,0.18612473222588527
ACH-000021,0.037606218532279134
ACH-000022,-0.03985849937707457
ACH-000025,0.07282603827927715
ACH-000028,-0.023843896201096882
ACH-000030,0.0025513490747407714
ACH-000035,0.0014054059774287508
ACH-000036,0.015589666323271387
ACH-000037,0.03928553529886885
ACH-000039,0.0942022316358338
ACH-000040,-0.016288770683913958
ACH-000041,0.03124967526847125
ACH-000042,0.025176566835205857
ACH-000045,0.05401816918038845
ACH-000047,-0.013995150443256974
ACH-000052,0.08253166543940467
ACH-000053,-0.06698012096274814
ACH-000054,0.03994505658179129
ACH-000055,0.1255058734593469
ACH-000060,-0.0844765421343317
ACH-000067,0.04842967129295249
ACH-000070,-0.11524758372120167
ACH-000075,0.06806829254035142
ACH-000078,-0.021538839479139083
ACH-000082,-0.05832975260615314
ACH-000085,0.012054070852159962
ACH-000086,0.09217142477991552
ACH-000087,-0.0723346580517164
ACH-000092,-0.007280701941551548
ACH-000095,-0.1007679719974042
ACH-000097,-0.10908878011789176
ACH-000098,0.019074810969603208
ACH-000099,0.0625779925319588
ACH-000108,-0.0007765065273308518
ACH-000113,0.0558502300074361
ACH-000116,-0.11109308151297607
ACH-000118,0.01803999050422265
ACH-000120,0.10345676423377223
ACH-000123,0.04758908586808745
ACH-000127,0.030714931743583914
ACH-000128,0.08453969284592341
ACH-000132,0.04180896726751867
ACH-000133,-0.0056910235315847536
ACH-000137,0.0580321493032435
ACH-000138,-0.01159746514991491
ACH-000142,-0.07372373766789247
ACH-000143,-0.0006647375559655558
ACH-000146,0.03700032399538418
ACH-000148,0.1292891211042611
ACH-000150,0.10877064133411113
ACH-000152,0.03700042952049256
ACH-000153,0.023742844570639108
ACH-000159,-0.016823647405574182
ACH-000160,-0.019514810887424256
ACH-000163,-0.028965333429300587
ACH-000167,-0.3990821123320089
ACH-000168,0.11603134454313715
ACH-000169,-0.03079819081549245
ACH-000178,0.021581757998225086
ACH-000183,0.005521301415835197
ACH-000188,0.03839434072313755
ACH-000189,-0.03409699300903106
ACH-000190,-0.07509220370974275
ACH-000198,-0.032646007797434214
ACH-000203,0.14955594462034905
ACH-000204,-0.05490650414112175
ACH-000206,0.1475386760106151
ACH-000207,-0.09380340041357578
ACH-000208,-0.03846268581867045
ACH-000210,0.15700955638070282
ACH-000211,-0.15171960153121786
ACH-000215,-0.015750690865456562
ACH-000221,0.026491771261186098
ACH-000222,-0.02130979357672835
ACH-000223,-0.07874265739573823
ACH-000226,0.034461898164665536
ACH-000227,-0.17138359869958722
ACH-000228,0.00040532664640975533
ACH-000231,-0.014236037585055754
ACH-000232,-0.07238132828980558
ACH-000233,0.059837142094658624
ACH-000234,0.03284654444225005
ACH-000235,-0.009586632597005372
ACH-000237,-0.02851432582494997
ACH-000238,0.06308139881681843
ACH-000242,0.07712495646469393
ACH-000243,-0.11200738330083446
ACH-000244,0.11064279172940897
ACH-000246,-0.051671487723782994
ACH-000248,-0.04362534110770869
ACH-000250,-0.03848588701205172
ACH-000251,0.16361887154509264
ACH-000252,0.06643063629703343
ACH-000253,-0.024557981526494164
ACH-000255,0.03867483505656609
ACH-000256,-0.1084086156521428
ACH-000257,-0.03120271449802845
ACH-000258,-0.13614240876704345
ACH-000259,0.050939635301233084
ACH-000260,-0.08327694546631652
ACH-000261,0.03055097629039228
ACH-000262,0.10522631259839267
ACH-000263,0.2767364300464521
ACH-000264,-0.04585540175772363
ACH-000265,-0.03605326895386411
