,NRD1 (4898)
ACH-000820,-0.3406349232597969
ACH-000821,-0.11268084347967593
ACH-000822,-0.03559619820879654
ACH-000823,-0.5347625635476954
ACH-000824,-0.08939273625110326
ACH-000827,-0.06762882777735837
ACH-000829,-0.1622574350127212
ACH-000831,-0.1980684585973311
ACH-000832,-0.21101547234335288
ACH-000833,-0.23337149697127735
ACH-000834,-0.22699998692075565
ACH-000835,-0.3479056946370656
ACH-000836,-0.29089116944104826
ACH-000837,-0.19271416348606055
ACH-000838,-0.028649577927008205
ACH-000839,-0.2925765909828625
ACH-000840,0.008868704476444366
ACH-000841,-0.3647936713798868
ACH-000843,-0.4093630720344119
ACH-000846,-0.05856758194327505
ACH-000847,-0.446682004186362
ACH-000848,-0.2392133394962729
ACH-000849,-0.12507123748979246
ACH-000851,-0.029925486200014742
ACH-000855,-0.22804616922639298
ACH-000856,-0.13855710138735933
ACH-000858,-0.21719080445359398
ACH-000859,-0.2198696777067216
ACH-000861,-0.10167829341078732
ACH-000862,-0.3132903652230904
ACH-000865,-0.4593923334452201
ACH-000866,-0.434018986180105
ACH-000867,-0.04861903913456096
ACH-000869,-0.34219739090863915
ACH-000872,-0.4549476923656768
ACH-000873,-0.09939074141137294
ACH-000876,-0.15407227247505953
ACH-000878,-0.17810803830716804
ACH-000880,-0.008993713480157458
ACH-000881,-0.15543892295200892
ACH-000882,-0.3003891762436063
ACH-000884,-0.12014499067209695
ACH-000885,-0.2590058033422603
ACH-000887,-0.3743130966221434
ACH-000889,-0.10266746800447908
ACH-000896,-0.07471363834661163
ACH-000898,-0.003293025504797042
ACH-000900,-0.4258597304176377
ACH-000901,-0.15136814878375593
ACH-000905,-0.23995736247161326
ACH-000906,-0.3474082166307293
ACH-000907,-0.1853613514985692
ACH-000910,-0.2362608887672579
ACH-000911,-0.3541604992672137
ACH-000912,-0.4094681871752662
ACH-000913,-0.2256383768614163
ACH-000915,-0.08549902299535324
ACH-000916,0.013751597006514887
ACH-000917,-0.4341598565717051
ACH-000920,-0.2218831574738174
ACH-000921,-0.25094689587721714
ACH-000924,-0.1986109413009596
ACH-000926,-0.27005858010003136
ACH-000928,0.02636481087434689
ACH-000929,-0.34307370154924755
ACH-000932,0.049376671338754
ACH-000935,-0.22506214976212485
ACH-000936,-0.2605449516813021
ACH-000937,-0.3286362793476373
ACH-000938,-0.02900586900346159
ACH-000939,-0.079226138328967
ACH-000941,-0.12791218104277793
ACH-000943,-0.2603610484565494
ACH-000946,-0.14949608044864068
ACH-000947,0.012897342974235915
ACH-000948,-0.38114158718745855
ACH-000950,-0.13806991013412076
ACH-000953,-0.029994864668913837
ACH-000954,-0.08745866412556617
ACH-000957,-0.1286586254381811
ACH-000958,-0.20494634055007796
ACH-000960,-0.2070887015116357
ACH-000963,-0.1642114188017294
ACH-000968,-0.27978074037890743
ACH-000969,-0.13632625296071685
ACH-000972,0.01919009585564733
ACH-000973,-0.17013846998176224
ACH-000974,-0.021221596519329672
ACH-000978,-0.2137505596293016
ACH-000984,-0.2842741366200041
ACH-000986,-0.5338310335213597
ACH-000988,-0.08439160895257708
ACH-000993,-0.1340636034252434
ACH-000994,-0.08297827749203504
ACH-000996,-0.26838261409121866
ACH-001001,-0.024980879249632142
ACH-001020,-0.13361722930326558
ACH-001028,-0.04637204771238559
ACH-001031,-0.2620540610832165
ACH-001038,0.10510513893729696
ACH-001048,-0.15682176585048505
ACH-001050,-0.15609324415283374
ACH-001053,-0.11793791130040898
ACH-001054,-0.09834971869482438
ACH-001061,-0.4605275374177011
ACH-001067,-0.06969343428230718
ACH-001075,-0.37067313057982654
ACH-001096,-0.2513278981532796
ACH-001111,-0.039027218939629474
ACH-001119,-0.2450234563991236
ACH-001128,-0.11036223200227666
ACH-001134,-0.11501092830284995
ACH-001151,-0.12049660101259042
ACH-001163,-0.2008422869630687
ACH-001164,-0.2213462644354901
ACH-001183,-0.33920509693925555
ACH-001192,-0.3834997595118983
ACH-001193,-0.21295560875391692
ACH-001196,-0.4037933521863598
ACH-001197,-0.1221221255772074
ACH-001205,-5.039446647243357e-05
ACH-001211,-0.09335152038992203
ACH-001212,0.04099693665041484
ACH-001228,-0.21636431288986294
ACH-001232,-0.062187877270904975
ACH-001239,-0.2513205475222381
ACH-001270,-0.10848090786182074
ACH-001274,-0.1947851155912317
ACH-001275,-0.19142826788561934
ACH-001277,-0.10154450962964713
ACH-001278,0.12499652453319204
ACH-001280,-0.2584781616756701
ACH-001283,-0.4747943201399216
ACH-001289,0.0032308096485507017
ACH-001300,-0.17421260125404345
ACH-001301,0.006239856282586815
ACH-001302,-0.0695142662966357
ACH-001306,-0.2315023046986001
ACH-001318,-0.5231501756798134
ACH-001322,-0.18075720413524576
ACH-001328,-0.2684370840981737
ACH-001332,-0.4477400454887021
ACH-001336,-0.4371258121419115
ACH-001346,-0.2850033225464324
ACH-001353,-0.3247827509778074
ACH-001354,-0.4512235625689606
ACH-001367,-0.2899590809889876
ACH-001368,-0.07415212563037854
ACH-001374,-0.5900719601535512
ACH-001377,-0.4254481206393511
ACH-001380,-0.32430706889610783
ACH-001391,-0.10327103238232556
ACH-001408,-0.28026486766742376
ACH-001430,-0.2673703252685115
ACH-001431,-0.12364395045928113
ACH-001450,-0.00449344760942816
ACH-001496,-0.10133698361552662
ACH-001500,-0.4230590507381179
ACH-001523,-0.34786249105891603
ACH-001532,-0.08622183139145516
ACH-001550,-0.14516235097998556
ACH-001552,-0.23233639193661265
ACH-001554,-0.2119803877424373
ACH-001654,-0.6754293190550914
ACH-001735,-0.19625134417151
ACH-001736,-0.10211581488710632
ACH-001737,0.07140737943706675
ACH-001740,-0.355317857501467
ACH-001745,-0.2728606255086604
ACH-001765,-0.38988011246927495
