,LDB1 (8861)
ACH-000004,-0.7676703657182041
ACH-000005,-1.220264487384699
ACH-000007,-0.15518072628282914
ACH-000009,-0.08902666977084839
ACH-000011,0.4649626494395255
ACH-000012,0.01641018701371181
ACH-000013,-0.33536344854050343
ACH-000014,0.026693547409428496
ACH-000015,-0.5158855857345606
ACH-000017,-0.24318167141824
ACH-000018,-0.21914891830465785
ACH-000019,-0.3856754088567236
ACH-000021,-0.2903287561632495
ACH-000022,-0.15897820289278078
ACH-000025,-0.292142657550692
ACH-000028,-0.5702366839624442
ACH-000030,-0.0915284888514326
ACH-000035,-0.031272734630721215
ACH-000036,-0.4609202720628857
ACH-000037,-0.06924662687186194
ACH-000039,0.1516908850421594
ACH-000040,-0.16532785070770173
ACH-000041,-0.2538401880181095
ACH-000042,-0.14526416543599135
ACH-000045,-0.15346286494743686
ACH-000047,-0.06488294966700865
ACH-000052,-0.22332081717810426
ACH-000053,-0.11143488145317293
ACH-000054,-0.17812667474043714
ACH-000055,-0.9087512910345344
ACH-000060,0.00043810937115703886
ACH-000067,0.007717721650965355
ACH-000070,0.18074218747212306
ACH-000075,-0.1354751705419567
ACH-000078,-0.6027503380479613
ACH-000082,-0.06954655127305184
ACH-000085,0.03713247114303441
ACH-000086,-0.2336685097269933
ACH-000087,0.08250175937402597
ACH-000092,-0.16938757836464952
ACH-000095,-0.3827265183060267
ACH-000097,-0.9005438174385565
ACH-000098,-0.29816204969280924
ACH-000099,-0.8194065509471304
ACH-000108,-0.18174525838266287
ACH-000113,-0.35014152747718924
ACH-000116,-0.3605772401998963
ACH-000118,0.07525531536660147
ACH-000120,-0.294819365080692
ACH-000123,0.045938509504203605
ACH-000127,0.021849601726905844
ACH-000128,0.058358073814354726
ACH-000132,-0.3802483502791924
ACH-000133,-0.20286497775662185
ACH-000137,-0.08601157267119054
ACH-000138,-0.1827275302429517
ACH-000142,0.050387790271895994
ACH-000143,-0.0002561106435827872
ACH-000146,-0.0984574802547863
ACH-000148,-0.12086091327863872
ACH-000150,-0.10378387266231814
ACH-000152,-0.19884546983826865
ACH-000153,-0.13798659694764578
ACH-000159,-0.1581867942180496
ACH-000160,0.11441077205314484
ACH-000163,-0.1913717446511126
ACH-000167,0.7963956636869917
ACH-000168,-0.3939083209506799
ACH-000169,-0.5265795957807582
ACH-000178,0.11191139803721133
ACH-000183,-0.27498675822948954
ACH-000188,-0.023871630857652027
ACH-000189,-0.2229907818519523
ACH-000190,0.14313452413740302
ACH-000198,-0.7590324094246249
ACH-000203,-0.7265656176500891
ACH-000204,0.3538983117422495
ACH-000206,0.10267428426998276
ACH-000207,-0.2937986945601789
ACH-000208,-0.02151162850213388
ACH-000210,-0.017723563392542583
ACH-000211,-0.4586908829098978
ACH-000215,-0.05706381954937281
ACH-000221,-0.08041908787698146
ACH-000222,0.050023256126921885
ACH-000223,-0.11264534371609015
ACH-000226,-0.061366067325361914
ACH-000227,-0.6769438058953515
ACH-000228,-0.23372338683210825
ACH-000231,-0.260502884984263
ACH-000232,0.0016598595349390198
ACH-000233,-0.19745154172620533
ACH-000234,-0.1254563272431275
ACH-000235,0.046117459797112084
ACH-000237,-0.25403802117608515
ACH-000238,-0.11306727861764553
ACH-000242,-0.17919121184849482
ACH-000243,-0.05861692240354456
ACH-000244,-0.021965352038281358
ACH-000246,-0.1479898222640265
ACH-000248,0.1134969459237188
ACH-000250,-0.08029115159281586
ACH-000251,-0.18914950703206304
ACH-000252,0.06513940341269553
ACH-000253,-0.1281212543849701
ACH-000255,-0.17624430084636702
ACH-000256,-0.22070533769221368
ACH-000257,-0.3497750756335033
ACH-000258,-0.09710808192141583
ACH-000259,-0.22186117712722145
ACH-000260,-0.5263370976429498
ACH-000261,-0.02673724120051519
ACH-000262,-0.04900799331102408
ACH-000263,-0.6628084084493868
ACH-000264,-0.4608217681954887
ACH-000265,0.047669793254861134
ACH-000266,-0.030239811178454583
ACH-000272,-0.01879646994339545
ACH-000274,-0.20759961773412627
ACH-000277,-0.2889616399960657
ACH-000278,-0.18263956711136248
ACH-000279,-0.05449688512231012
ACH-000280,0.07361662951806994
ACH-000281,-0.4095563583415355
ACH-000288,-0.06720048110149097
ACH-000291,0.1260731584996138
ACH-000293,-0.19572584010054656
ACH-000294,-0.6118250230112297
ACH-000295,-0.7384786626492067
ACH-000296,0.04097188320069397
ACH-000302,-0.032600857173573784
ACH-000304,-0.2778645673070145
ACH-000307,-0.012825984268481071
ACH-000308,-0.10885957328110717
ACH-000310,-0.309102005179565
ACH-000311,0.12860543679401734
ACH-000312,-0.4970152106731197
ACH-000315,-0.05444299730572618
ACH-000316,-0.16585914041990132
ACH-000317,-0.2742295812807737
ACH-000318,-0.012102960763925846
ACH-000319,-0.14080874917127084
ACH-000320,-0.04871281725609402
ACH-000322,0.16222442146443716
ACH-000323,-0.17362071909574275
ACH-000324,-0.2311423456871098
ACH-000329,-0.08834118353817302
ACH-000330,-0.6751813726754865
ACH-000331,-0.2837080701175006
ACH-000332,-0.2762176386593201
ACH-000334,-0.29904530569756904
ACH-000335,-0.20970470377681247
ACH-000336,-0.1666501673174623
ACH-000337,-0.32391490238621506
ACH-000338,0.08187667226167253
ACH-000339,-0.020695663211219475
ACH-000341,-0.6760029441259978
ACH-000348,-0.04906197102806919
ACH-000350,-0.07626336214588555
ACH-000352,-0.9454665276861608
ACH-000356,-0.2713803017592363
ACH-000361,0.1103589053964356
ACH-000362,-0.03321762842539672
ACH-000363,0.10669606545333514
ACH-000364,0.02505572395363754
ACH-000365,-0.5964211026134634
ACH-000366,-0.4861015238612413
ACH-000368,0.0108577894404051
ACH-000374,-0.0967691235585014
ACH-000375,-0.2688146984419469
ACH-000376,-0.1663004593796643
ACH-000381,-0.0867076371862581
ACH-000383,-0.09042477564134714
ACH-000387,-0.8260666895295184
ACH-000389,-0.02663745762070049
ACH-000390,-0.05930020649981733
ACH-000393,-0.2318857732445548
ACH-000395,-0.04874316130027611
ACH-000396,-0.028841791112064467
ACH-000397,-0.03323693459465625
ACH-000401,-0.06092093840580998
ACH-000402,0.05790900710218674
ACH-000403,-0.2449295766360701
ACH-000404,0.3845052785782843
ACH-000406,-0.11478047272590368
ACH-000407,-0.2526199617765609
ACH-000408,0.18005483387983925
ACH-000410,-0.2646390960297557
ACH-000411,0.08879150903894333
ACH-000414,-0.023594203282013674
ACH-000415,-0.20529151826076156
ACH-000416,-0.06874291536579011
ACH-000420,-0.1689818555604185
ACH-000421,-0.1001166332784922
ACH-000424,-0.1432777956204225
ACH-000425,-0.09955397563352
ACH-000426,-0.1116672545885803
ACH-000427,0.03376425676916929
ACH-000433,-0.02737953814775736
ACH-000435,-0.2717279842285624
ACH-000436,-0.28579210389940063
ACH-000444,-0.10993657757105163
ACH-000445,-0.1835657713426802
ACH-000448,-0.2292116256529811
ACH-000450,0.08743191697807089
ACH-000452,-0.11995546549007112
ACH-000454,0.08870662779218379
ACH-000458,-0.20444546443931524
ACH-000459,-0.28097230437299475
ACH-000460,-0.360218194412644
ACH-000461,0.08447497673714505
ACH-000463,-0.028101408248439947
ACH-000464,-0.2569955802758806
ACH-000466,-0.009279349171050765
ACH-000467,0.07252214922546174
ACH-000468,-0.09568620817463397
ACH-000469,-0.12613280990511586
ACH-000470,-0.09204653222806336
ACH-000471,-0.00912699645312956
