,ATP11B (23200)
ACH-000004,0.1418658953337941
ACH-000005,0.07520155183570246
ACH-000007,-0.10936612316698976
ACH-000009,-0.0015798665275260982
ACH-000011,0.03906734679530344
ACH-000012,-0.022004240691003173
ACH-000013,0.09371890705923012
ACH-000014,0.06669786746421676
ACH-000015,0.013809420818549313
ACH-000017,-0.07961846073964783
ACH-000018,0.06817799357664273
ACH-000019,-0.01682496506348027
ACH-000021,0.14308959514085892
ACH-000022,-0.022744099747611417
ACH-000025,0.07352679194571965
ACH-000028,0.07697820788828957
ACH-000030,0.057343533785455376
ACH-000035,0.1854325430245355
ACH-000036,-0.08469420105810085
ACH-000037,0.12058541921979625
ACH-000039,0.02952618097063212
ACH-000040,-0.003820674030805343
ACH-000041,0.07490335757832603
ACH-000042,-0.03619482916573779
ACH-000045,0.17223701845937645
ACH-000047,0.03841101068513297
ACH-000052,-0.19258473831372436
ACH-000053,0.13953890890297052
ACH-000054,-0.01870880555002077
ACH-000055,0.03564688496191228
ACH-000060,0.07004898728691322
ACH-000067,0.1300553103335326
ACH-000070,0.05287729349420439
ACH-000075,0.2566561717473689
ACH-000078,0.167824066699522
ACH-000082,0.07710041818119842
ACH-000085,-0.2828368050430641
ACH-000086,0.1477562882895631
ACH-000087,0.02074154148961026
ACH-000092,-0.015204067872123956
ACH-000095,0.13062344020848998
ACH-000097,0.160608107150038
ACH-000098,0.010839133230050542
ACH-000099,-0.0026405398206227853
ACH-000108,-0.02036813237276356
ACH-000113,0.1469545475090411
ACH-000116,0.027527937856275126
ACH-000118,0.11588378850039345
ACH-000120,0.12908770145158754
ACH-000123,-0.034943837738920236
ACH-000127,0.028742791429174807
ACH-000128,-0.09552569839688037
ACH-000132,0.12802817107159634
ACH-000133,0.1409659365817484
ACH-000137,0.10779921424687236
ACH-000138,-0.11475515715443588
ACH-000142,0.0350121424444847
ACH-000143,0.06387668806142227
ACH-000146,0.0577564940596564
ACH-000148,0.13063659014419912
ACH-000150,0.15545219688544915
ACH-000152,0.02409987332888634
ACH-000153,-0.12620663619977268
ACH-000159,0.18348302734946065
ACH-000160,-0.0016629256077575533
ACH-000163,0.1225350924579845
ACH-000167,-0.3255784649324432
ACH-000168,0.04720361079942155
ACH-000169,0.19528356613540787
ACH-000178,-0.0033710410813970987
ACH-000183,0.23843446467758506
ACH-000188,0.118465706752697
ACH-000189,-0.02412465289738418
ACH-000190,0.05235993964920607
ACH-000198,-0.004387873613258028
ACH-000203,0.7699507303312874
ACH-000204,-0.16626064123382486
ACH-000206,0.1896329717668322
ACH-000207,-0.023917754907653185
ACH-000208,-0.02632481877141512
ACH-000210,0.21239661809634344
ACH-000211,0.08339141030881585
ACH-000215,0.06208751342849001
ACH-000221,0.06796855565148734
ACH-000222,0.1972115947139997
ACH-000223,0.10445042535011254
ACH-000226,0.037798645220528934
ACH-000227,0.02867462037408257
ACH-000228,0.0685798145678156
ACH-000231,0.08059367525740692
ACH-000232,0.008293445735746679
ACH-000233,0.04840075501189641
ACH-000234,-0.0006441558474354028
