,TUBG2 (27175)
ACH-000168,-0.056027942908352696
ACH-000169,-0.2415457507158739
ACH-000178,-0.22250799701156004
ACH-000183,-0.34445611034732443
ACH-000188,-0.1623460176575012
ACH-000189,-0.1196443074003474
ACH-000190,-0.3171245562879219
ACH-000198,-0.3897434831356891
ACH-000203,-0.47563173383010104
ACH-000204,-0.13624725579298136
ACH-000206,-0.4197815221327235
ACH-000207,-0.026839635246613463
ACH-000208,-0.07213312317512098
ACH-000210,-0.14800366798316025
ACH-000211,-0.3315790271526264
ACH-000215,-0.1886204981676962
ACH-000221,-0.3566961778614872
ACH-000222,-0.1613662634932417
ACH-000223,-0.1622478248657496
ACH-000226,-0.26062158703105703
ACH-000227,-0.14898836317858127
ACH-000228,-0.22603002140091466
ACH-000231,-0.2396707654113873
ACH-000232,-0.16653982061001085
ACH-000233,-0.06491478867071339
ACH-000234,-0.2050928862213552
ACH-000235,-0.2422068528289292
ACH-000237,-0.27471308558487056
ACH-000238,-0.4687391477688514
ACH-000242,-0.23052579455453698
ACH-000243,-0.28385083007026896
ACH-000244,-0.2989034174952102
ACH-000246,-0.20355244821174853
ACH-000248,-0.3317784697126065
ACH-000250,-0.22250492227909413
ACH-000251,-0.2462532213977291
ACH-000252,-0.3240750682376746
ACH-000253,-0.16372965547886903
ACH-000255,-0.2780917642429705
ACH-000256,-0.19223802943604065
ACH-000257,-0.2281982804957045
ACH-000258,-0.3349867563954262
ACH-000259,-0.2097620217967196
ACH-000260,-0.1270740420645951
ACH-000261,-0.2837275607305453
ACH-000262,-0.3032069686300565
ACH-000263,-0.4646426665813895
ACH-000264,-0.1668431852455222
ACH-000265,-0.2435977104233092
ACH-000266,-0.21447905867597064
ACH-000272,-0.2580709571324189
ACH-000274,-0.2585279583256713
ACH-000277,-0.17096039413824218
ACH-000278,-0.19813954241437196
ACH-000279,-0.2858039852799186
ACH-000280,-0.23637694597315956
ACH-000281,-0.15827264004134248
ACH-000288,-0.2509751152580816
ACH-000291,-0.17776645032825414
ACH-000293,-0.296373492061902
ACH-000294,-0.3247642685490293
ACH-000295,-0.18326397866165944
ACH-000296,-0.1486684914867457
ACH-000302,-0.19692717649506605
ACH-000304,-0.2641304491823217
ACH-000307,-0.07620282146373716
ACH-000308,-0.2300904693779914
ACH-000310,-0.2940018770897717
ACH-000311,-0.3029038161975099
ACH-000312,-0.23707473675154636
ACH-000315,-0.09812302046530808
ACH-000316,-0.21204134861264254
ACH-000317,-0.3691908255299433
ACH-000318,-0.1834903465496592
ACH-000319,-0.1967590916024345
ACH-000320,-0.02893189135456108
ACH-000322,0.07084159879860244
ACH-000323,-0.41287790308287264
ACH-000324,-0.27155299131415034
ACH-000329,-0.25681243202015697
ACH-000330,-0.0456756653669687
ACH-000331,-0.3096492252942886
ACH-000332,-0.264420370083674
ACH-000334,-0.23340116519710594
ACH-000335,-0.31224690049290404
ACH-000336,-0.15816110119679058
ACH-000337,-0.3081638251527966
ACH-000338,-0.4018102414230508
ACH-000339,-0.30884186428382865
ACH-000341,-0.13727246454240896
ACH-000348,-0.19523198663950672
ACH-000350,-0.262529221096628
ACH-000352,-0.21475457894159816
ACH-000356,-0.2838842908170369
ACH-000361,-0.128921874414815
ACH-000362,-0.2221272358674267
ACH-000363,-0.2405020178677164
ACH-000364,-0.24991806198748964
ACH-000365,-0.2784993586516425
ACH-000366,-0.2689411143838197
ACH-000368,-0.11277431132526718
ACH-000374,-0.049797472475192665
ACH-000375,-0.2096375940855452
ACH-000376,-0.05880810728921518
ACH-000381,-0.1946400881780366
ACH-000383,-0.20727283037874067
ACH-000387,-0.21836674726599867
ACH-000389,-0.2615211579444145
ACH-000390,-0.2341539273026773
ACH-000393,-0.17681968838303916
ACH-000395,-0.4463079154742112
ACH-000396,-0.2857795731981277
ACH-000397,-0.24295933015814225
ACH-000401,-0.22399296257203893
ACH-000402,-0.28917663948647365
ACH-000403,-0.2999267304142584
ACH-000404,-0.04660588560173972
ACH-000406,-0.2453602959790448
ACH-000407,-0.16360675024172627
ACH-000408,-0.21132627023929432
ACH-000410,-0.16272856347502776
ACH-000411,-0.09875813811912387
ACH-000414,-0.17719996918931322
ACH-000415,-0.32208589329885634
ACH-000416,-0.28774658185976243
ACH-000420,-0.2592020902677524
ACH-000421,-0.21796233175743895
ACH-000424,-0.1655951371289553
ACH-000425,-0.26892961865436993
ACH-000426,-0.2851480425409957
ACH-000427,-0.14213257673253205
ACH-000433,-0.1881210046260489
ACH-000435,-0.34066679222642515
ACH-000436,-0.13900498951657347
ACH-000444,-0.21158827710989844
ACH-000445,-0.009056661440076608
ACH-000448,-0.19012592894438396
ACH-000450,-0.1878507267132075
ACH-000452,-0.2259665872967309
ACH-000454,-0.07355859506445361
ACH-000458,-0.3425522468329405
ACH-000459,-0.02121176413506116
ACH-000460,-0.2876573905270585
ACH-000461,-0.0918772616901219
ACH-000463,-0.3179095699119462
ACH-000464,-0.17661652415797513
ACH-000466,-0.2610212547884598
ACH-000467,-0.3189007979949258
ACH-000468,-0.2824971206881681
ACH-000469,-0.21628475791226096
ACH-000470,-0.2593491408743998
ACH-000471,-0.1823562594769624
ACH-000472,-0.2309845968344833
ACH-000473,-0.29179896259866833
ACH-000475,-0.2808472892083396
ACH-000476,-0.3912073400576452
ACH-000477,-0.18555471657357647
ACH-000479,-0.14100566673696
ACH-000480,-0.15988984108216256
ACH-000481,-0.3227063840919315
ACH-000483,-0.0400943454821272
ACH-000484,-0.10309327208302314
ACH-000485,-0.2633374708738214
ACH-000486,-0.1913064085248623
ACH-000487,-0.1709622002303827
ACH-000488,-0.1675583150569163
ACH-000490,-0.17686195403007954
ACH-000491,-0.2843265007626157
ACH-000495,-0.07102992848859654
ACH-000496,-0.18552953319591392
ACH-000499,-0.15498106538889792
ACH-000500,-0.3714866907368555
ACH-000502,-0.11796218882209585
ACH-000503,-0.09140804675098116
ACH-000505,-0.09718231474207796
ACH-000507,-0.3413983665118557
ACH-000510,-0.14330028777957474
ACH-000511,-0.2224752713139276
ACH-000512,-0.14480111522453007
ACH-000516,-0.25596222070462915
ACH-000517,-0.23291389469853424
ACH-000518,-0.1622981875239118
ACH-000520,-0.21773379697848672
ACH-000521,-0.3824614488613195
ACH-000522,-0.2324834342352999
ACH-000524,-0.23548177063547185
ACH-000527,-0.35694823283527244
ACH-000528,-0.2320945161300254
ACH-000537,-0.07990008129390097
ACH-000541,0.053036257188930604
ACH-000542,-0.2676949484374385
ACH-000544,-0.2602976791565855
ACH-000545,-0.09927178658108328
ACH-000547,-0.18593451422518725
ACH-000548,-0.29149842716910224
ACH-000549,-0.2425536261709116
ACH-000550,-0.4350443287525175
ACH-000552,-0.23886448315946496
ACH-000556,-0.23038670010978085
ACH-000557,-0.09924223969345827
ACH-000569,-0.5852335859813776
ACH-000570,-0.3478407700032854
ACH-000571,-0.21247256513290716
ACH-000573,-0.2378745750981648
ACH-000576,-0.09843179629743028
ACH-000579,-0.07071320954459709
ACH-000580,-0.0007054504771596699
ACH-000584,-0.12304969265211857
ACH-000585,-0.09362421026474584
ACH-000588,-0.20340601231471864
ACH-000589,-0.2839093737650366
ACH-000591,-0.3161293314515545
ACH-000593,-0.18328822696799946
ACH-000600,-0.2393933626716367
ACH-000601,-0.2674208263612334
ACH-000605,-0.14343203545586167
ACH-000606,-0.22401282747998816
ACH-000608,-0.16548037715794028
ACH-000614,-0.1899491906221591
ACH-000616,-0.20980321751367745
ACH-000618,-0.22009313933078084
ACH-000619,-0.1017810028384466
ACH-000620,-0.15738218091909253
ACH-000621,-0.18115765417126786
ACH-000622,-0.4418001280688755
ACH-000623,-0.2969230931158333
ACH-000624,-0.2527451477931449
ACH-000627,-0.1871399211466228
ACH-000630,-0.2320267721512589
ACH-000631,-0.08752407265483055
ACH-000632,-0.19700861165985767
ACH-000633,-0.22033181029979465
ACH-000637,-0.2517800344741664
ACH-000638,-0.213459822346959
ACH-000646,-0.4275874156497755
ACH-000647,-0.34818557214825946
ACH-000648,-0.21448373947128624
ACH-000649,-0.2268909940356833
ACH-000651,-0.16403126218641462
ACH-000652,-0.30213668061330073
ACH-000653,-0.15528401947468484
ACH-000657,-0.2827413983963448
ACH-000658,-0.16510315236787454
ACH-000661,-0.19822810551921205
ACH-000662,-0.214744588187687
ACH-000663,-0.23916930830923724
ACH-000665,-0.11289237922013963
ACH-000671,-0.21590776974263529
ACH-000672,-0.1687658126358531
ACH-000673,-0.20923670289777996
ACH-000676,-0.3398870642166811
ACH-000677,-0.2195449431771065
ACH-000681,-0.3559270125172955
ACH-000683,-0.24335319010128897
ACH-000684,-0.2379764665945809
ACH-000688,-0.2496239799121077
ACH-000693,-0.24801142008382054
ACH-000694,-0.10168102399878948
ACH-000695,-0.13626991448221762
ACH-000696,-0.2015179036026162
ACH-000697,-0.07939050166452273
ACH-000699,-0.2078238423580595
ACH-000701,-0.2681086684579473
ACH-000706,-0.2584217503276937
ACH-000711,-0.13558402187154936
ACH-000713,-0.05925301716792394
ACH-000714,-0.047404103723107965
ACH-000718,-0.12117522674587365
ACH-000720,-0.2084757882385721
ACH-000721,-0.21815900319812606
ACH-000724,-0.07612955170534211
ACH-000725,-0.16382708958508174
ACH-000732,-0.11354430726283905
ACH-000734,-0.06469590771393774
ACH-000735,-0.17616261084099166
ACH-000736,-0.12360750448016435
ACH-000738,-0.2938235986376334
ACH-000746,-0.2109407203230806
ACH-000747,-0.3097300378348619
ACH-000748,-0.1829857293302619
ACH-000753,-0.20769524450288568
ACH-000756,-0.3802244653894388
ACH-000757,-0.15376053754745422
ACH-000758,-0.18379877198293487
ACH-000760,-0.2554608641592152
ACH-000762,-0.2076882098015158
ACH-000763,-0.09133112872612953
ACH-000764,-0.31006697844773234
ACH-000765,-0.1702196551606558
ACH-000766,-0.2371744378277603
ACH-000767,-0.21405579368010708
ACH-000768,-0.1940417383894465
ACH-000769,-0.3551647762068683
ACH-000770,-0.22120749865126005
ACH-000771,-0.09531845549039436
ACH-000773,-0.2543493266193725
ACH-000776,-0.4395884324533645
ACH-000777,-0.11146710338610367
ACH-000778,-0.27789859262883193
ACH-000781,-0.16698273410799974
ACH-000782,-0.3331088656512329
ACH-000783,-0.1610051218176212
ACH-000784,-0.19943180139549505
ACH-000785,-0.3089612984782228
ACH-000787,-0.19913349803440408
ACH-000788,-0.3154302085324608
ACH-000791,-0.20666972245979692
ACH-000792,-0.268323956972587
ACH-000794,-0.15027263033752822
ACH-000796,-0.18920784174076827
ACH-000798,-0.3878212168500108
ACH-000799,-0.11766254972326877
ACH-000800,-0.10246358127349546
ACH-000802,-0.18253077181800947
ACH-000804,-0.1431499466122086
ACH-000805,-0.2111614344042048
ACH-000809,-0.2843151657911717
ACH-000810,-0.19161134530945093
ACH-000811,-0.2877288756962044
ACH-000817,-0.3410479642827133
ACH-000819,-0.014332155301563187
ACH-000820,-0.022408589205339155
ACH-000821,-0.3536910371237564
ACH-000822,-0.20117958100296068
ACH-000823,-0.2698868642951113
ACH-000824,-0.165426912733128
ACH-000827,-0.2142816648902872
ACH-000829,-0.18992721281909544
ACH-000831,0.004081812462726628
ACH-000832,-0.330574577980625
ACH-000833,-0.3617197526691785
ACH-000834,-0.17366797127004724
ACH-000835,-0.21178806797667613
ACH-000836,-0.1309705728768616
ACH-000837,-0.3154792644795056
ACH-000838,-0.2813201896170385
ACH-000839,-0.10716516009258467
ACH-000840,-0.2218087868888016
ACH-000841,-0.2765922562558621
ACH-000843,-0.3499652542490403
ACH-000846,-0.20943016261141792
ACH-000847,-0.3708831610167405
ACH-000848,-0.20565840195721774
ACH-000849,-0.18399218603828407
ACH-000851,-0.3289664997301597
ACH-000855,-0.1109431909275101
ACH-000856,-0.11253928272984544
ACH-000858,-0.2588189254945535
ACH-000859,-0.24148824374227945
ACH-000861,-0.30914750114718026
ACH-000862,-0.15891009914685786
ACH-000865,-0.21426899302173052
ACH-000866,-0.08238899854727966
ACH-000867,-0.1801596422850276
ACH-000869,-0.1981702880192881
ACH-000872,-0.1643732985105362
ACH-000873,-0.3375412377343168
ACH-000876,-0.14061167283645312
ACH-000878,-0.2309077946645375
ACH-000880,-0.15902269586244136
ACH-000881,-0.2439694757535229
ACH-000882,-0.1492673605384155
ACH-000884,-0.1351016913241385
ACH-000885,-0.1190335209743546
ACH-000887,-0.2664419752258337
ACH-000889,-0.18750797710908496
ACH-000896,-0.08217879629830678
ACH-000898,-0.280055927246718
ACH-000900,-0.2512030641428016
ACH-000901,-0.2144058983232423
ACH-000905,-0.2774925644479336
ACH-000906,-0.24822830778389354
ACH-000907,-0.2039301053815528
ACH-000910,-0.07059372335064694
ACH-000911,-0.1713803795964776
ACH-000912,-0.1484146024065831
ACH-000913,-0.2618924181362981
ACH-000915,-0.16746318325927406
ACH-000916,-0.5348257014249765
ACH-000917,-0.308427887247093
ACH-000920,-0.18265602833420508
ACH-000921,-0.2754029594985858
ACH-000924,-0.19754275964223256
ACH-000926,-0.2326498316750745
ACH-000928,-0.17774998090275873
ACH-000929,-0.3078264590455715
ACH-000932,-0.34495012983233503
ACH-000935,-0.3318782813755332
ACH-000936,-0.10973214853807214
ACH-000937,-0.1380575932987097
ACH-000938,-0.2344309194849531
ACH-000939,-0.2148360322533455
ACH-000941,-0.20446743648987525
ACH-000943,-0.23799872768613034
ACH-000946,-0.1548278937760598
ACH-000947,-0.2341183798831629
ACH-000948,-0.05280061694378384
ACH-000950,-0.17132493762136974
ACH-000953,-0.14420661303729052
ACH-000954,0.04977042026131673
ACH-000957,-0.33633228849830643
ACH-000958,-0.15596044513552762
ACH-000960,-0.2785077873306303
ACH-000963,-0.4780060157980579
ACH-000968,-0.3125080525234641
ACH-000969,-0.09967428466981984
ACH-000972,0.03169423540174391
ACH-000973,-0.2431092341229881
ACH-000974,-0.043112967702614385
ACH-000978,-0.198331744427238
ACH-000984,-0.3204239024318604
ACH-000986,-0.2101560454183018
ACH-000988,-0.15246620237913222
ACH-000993,-0.16205463974923714
ACH-000994,-0.2729494745711631
ACH-000996,-0.1918016708328824
ACH-001001,-0.289860011848652
ACH-001020,-0.25284860567279444
ACH-001028,-0.17449848131382895
ACH-001031,-0.16026698313791948
ACH-001038,-0.2574103975304211
ACH-001048,-0.1825776792413884
ACH-001050,-0.2567705383139934
ACH-001053,-0.2744486628450715
ACH-001054,-0.3167117961345467
ACH-001061,-0.18343181846910425
ACH-001067,0.04273828295159912
ACH-001075,-0.09600636541270463
ACH-001096,-0.2177327089369884
ACH-001111,-0.046656850846855495
ACH-001119,-0.011350920740195964
ACH-001128,-0.15350773813843124
ACH-001134,-0.18046627783906288
ACH-001151,-0.30060643243059626
ACH-001163,-0.297754873955751
ACH-001164,-0.2818159995719847
ACH-001183,-0.08312804534131975
ACH-001192,-0.3045357348571752
ACH-001193,-0.6017733852069589
ACH-001196,-0.18615190466233256
ACH-001197,-0.4232362459784112
ACH-001205,-0.31881641228481844
ACH-001211,-0.2596422309998209
ACH-001212,-0.3327973205390953
ACH-001228,-0.1794172797377407
ACH-001232,-0.3813288452604655
ACH-001239,-0.2109738741426028
ACH-001270,0.01842767188405796
ACH-001274,-0.2126244127325014
ACH-001275,-0.1745571156092414
ACH-001277,-0.3898273722691194
ACH-001278,-0.12479623568118466
ACH-001280,-0.2715553289105749
ACH-001283,-0.2929980228519621
ACH-001289,-0.08084126562394417
ACH-001300,-0.25191898964650994
ACH-001301,-0.4227484852366932
ACH-001302,-0.32345660885815664
ACH-001306,-0.08531383305644273
ACH-001318,-0.18160552874899832
ACH-001322,-0.2190972696791829
ACH-001328,-0.1805860718318538
ACH-001332,-0.2480751507845263
ACH-001336,-0.22325461802429872
ACH-001346,-0.20077231220581004
ACH-001353,-0.3596361220921961
ACH-001354,-0.1487972929771224
ACH-001367,-0.09931147263727842
ACH-001368,-0.1898203672873796
ACH-001374,0.020129290828446857
ACH-001377,-0.18692888895281776
ACH-001380,-0.25660031816363393
ACH-001391,-0.3353670819744577
ACH-001408,-0.3007842948590595
ACH-001430,-0.24434751286173684
ACH-001431,-0.15521384913303315
ACH-001450,-0.07921314720942135
ACH-001496,-0.20272052555012107
ACH-001500,-0.29087625479045226
ACH-001523,-0.14271922102666654
ACH-001532,-0.19998208051217067
ACH-001550,-0.15223642441733234
ACH-001552,-0.1191555468264546
ACH-001554,-0.1056025619626472
ACH-001654,-0.20549306370800471
ACH-001735,-0.26051694437468353
ACH-001736,-0.1156819713127652
ACH-001737,-0.28855342376248466
ACH-001740,-0.13440216033518707
ACH-001745,-0.08154351240440856
ACH-001765,-0.14753745767311394
