,CAST (831)
ACH-000246,-0.40065490771317797
ACH-000248,-0.2920573159071405
ACH-000250,-0.2199764691217403
ACH-000251,-0.3718292412742345
ACH-000252,0.012518237434316857
ACH-000253,-0.12262427125502876
ACH-000255,-0.3198802400627925
ACH-000256,-0.22599648583852802
ACH-000257,-0.19958129747543205
ACH-000258,-0.1623257891512456
ACH-000259,-0.1929106264083768
ACH-000260,-0.3141409075883237
ACH-000261,-0.3227630793502028
ACH-000262,-0.10968249439418183
ACH-000263,-0.13987178877789447
ACH-000264,-0.2300750148457593
ACH-000265,-0.18905328881962516
ACH-000266,-0.2952644593633789
ACH-000272,-0.19845531856107687
ACH-000274,-0.26224679124646666
ACH-000277,-0.11321050981315205
ACH-000278,-0.2189534068429488
ACH-000279,-0.21574882638459705
ACH-000280,-0.28841367050908795
ACH-000281,-0.3472099994721716
ACH-000288,-0.19495644247543187
ACH-000291,-0.2718925729871661
ACH-000293,-0.32228020266001084
ACH-000294,-0.1792049724355733
ACH-000295,-0.17359486106331126
ACH-000296,-0.28765531645406217
ACH-000302,-0.18109577186920692
ACH-000304,-0.506660677369539
ACH-000307,-0.03967189142592915
ACH-000308,-0.21449538288870565
ACH-000310,-0.21097399618305387
ACH-000311,-0.18923281841874406
ACH-000312,-0.19781993891396588
ACH-000315,-0.3395425811032949
ACH-000316,-0.22127975287288576
ACH-000317,-0.13484368179792922
ACH-000318,-0.14578729410951424
ACH-000319,-0.3728886163648721
ACH-000320,-0.17511693285245666
ACH-000322,-0.4645068615925964
ACH-000323,-0.18454638888891284
ACH-000324,-0.19319936269397026
ACH-000329,-0.226303773317528
ACH-000330,-0.35195375835376097
ACH-000331,-0.22148780989771874
ACH-000332,-0.20020707390410175
ACH-000334,-0.21856750826697996
ACH-000335,-0.13821846284274505
ACH-000336,-0.12381221303388007
ACH-000337,-0.055929303767084125
ACH-000338,-0.3095483643894941
ACH-000339,-0.18537805450653047
ACH-000341,-0.33019330134437697
ACH-000348,-0.2313502515048544
ACH-000350,-0.3053343980894067
ACH-000352,-0.11869781465462804
ACH-000356,-0.22682345936261664
ACH-000361,-0.12380861247691373
ACH-000362,-0.18551407070141215
ACH-000363,-0.2327972105902189
ACH-000364,-0.1466778054111057
ACH-000365,-0.1910541337809052
ACH-000366,-0.21714941324257245
ACH-000368,-0.4188742900615377
ACH-000374,-0.2704665185000601
ACH-000375,-0.1817447985343036
ACH-000376,-0.20487186970779606
ACH-000381,-0.2700112985807606
ACH-000383,-0.2277712713685633
ACH-000387,-0.2616687039637517
ACH-000389,-0.17907777370318131
ACH-000390,-0.1895411702277744
ACH-000393,-0.4050412888336866
ACH-000395,-0.03967372526290715
ACH-000396,-0.513057895469115
ACH-000397,-0.13780223020798074
ACH-000401,-0.4746390538402402
ACH-000402,-0.3381321378395963
ACH-000403,-0.26671216107691204
ACH-000404,-0.4676589484591333
ACH-000406,-0.23035848108586934
ACH-000407,-0.2579458348535714
ACH-000408,-0.3176288253138176
ACH-000410,-0.1958752498479495
ACH-000411,-0.20117711734015525
ACH-000414,-0.1633257638679271
ACH-000415,-0.3164288975276353
ACH-000416,-0.28684829136403645
ACH-000420,-0.24397406780125586
ACH-000421,-0.16547355183512386
ACH-000424,-0.18928276688634607
ACH-000425,-0.17841365597901016
ACH-000426,-0.2614290564537461
ACH-000427,-0.20246607058758775
ACH-000433,-0.2071501660676223
ACH-000435,-0.21827862571866372
ACH-000436,-0.1432642151244787
ACH-000444,-0.2988284841948857
ACH-000445,-0.2800179089822268
ACH-000448,-0.09426673379380793
ACH-000450,-0.19647295416692445
ACH-000452,-0.1308503361197081
ACH-000454,-0.29162024190372304
ACH-000458,-0.1049824295961872
ACH-000459,-0.0559003304900341
ACH-000460,-0.27169466392915825
ACH-000461,-0.32788949555174424
ACH-000463,-0.26397506469178345
ACH-000464,-0.1411666681846981
ACH-000466,-0.21415066320718965
ACH-000467,-0.21888994158449376
ACH-000468,-0.2761372101260284
ACH-000469,-0.261448228117225
ACH-000470,-0.26955443505013155
ACH-000471,-0.22144643549782653
ACH-000472,-0.21020099688991511
ACH-000473,-0.2392509751284289
ACH-000475,-0.2161545480707209
ACH-000476,-0.3397995874878506
ACH-000477,-0.2332784228607397
ACH-000479,-0.36952643074675295
ACH-000480,-0.2030534550981031
ACH-000481,-0.2025032915554389
ACH-000483,-0.3099956948265147
ACH-000484,-0.3777566523610656
ACH-000485,-0.19590901283915316
ACH-000486,-0.18772752387719369
ACH-000487,-0.2634059110261149
ACH-000488,-0.19625422777250248
ACH-000490,-0.19969183941039784
ACH-000491,-0.32690728043051026
ACH-000495,-0.13481149066793766
ACH-000496,-0.06023904052620355
ACH-000499,-0.14583915525141056
ACH-000500,-0.1113352390993684
ACH-000502,-0.2792559581551503
ACH-000503,-0.2797402333851345
ACH-000505,-0.2339477390189219
ACH-000507,-0.0928868877057986
ACH-000510,-0.2734906301096706
ACH-000511,-0.2918780218842268
ACH-000512,-0.3760556624874484
ACH-000516,-0.28979521867595154
ACH-000517,-0.19693694187722405
ACH-000518,-0.25226671750111673
ACH-000520,-0.3096564290984876
ACH-000521,-0.29227318173054384
ACH-000522,-0.2605172514983018
ACH-000524,-0.2340148424904055
ACH-000527,-0.14221720240373492
ACH-000528,-0.2303420097621758
ACH-000537,-0.2446026878463154
ACH-000541,-0.11101923170820296
ACH-000542,-0.21456497612268546
ACH-000544,-0.2376623433031575
ACH-000545,-0.3349625689415036
ACH-000547,-0.2767065166713968
ACH-000548,-0.2265477019441667
ACH-000549,-0.11945734703076648
ACH-000550,-0.3670340581332341
ACH-000552,-0.3184923224016385
ACH-000556,-0.17999872729246907
ACH-000557,-0.2025725596831737
ACH-000569,-0.3577085043085353
ACH-000570,-0.15037450638655656
ACH-000571,-0.29565455404448626
ACH-000573,-0.25086709226633513
ACH-000576,-0.3209257009590409
ACH-000579,-0.2833394148652186
ACH-000580,-0.21123841436738094
ACH-000584,-0.21312789000482565
ACH-000585,-0.2503658230065296
ACH-000588,-0.08854719438347718
ACH-000589,-0.19356705556174034
ACH-000591,-0.39147844308897256
ACH-000593,-0.2028078607271584
ACH-000600,-0.2878994519497999
ACH-000601,-0.2181355837119125
ACH-000605,-0.053433855419945706
ACH-000606,-0.28430967208806657
ACH-000608,-0.24524725151472235
ACH-000614,-0.2830985955234646
ACH-000616,-0.3273289904136263
ACH-000618,-0.1323205328138772
ACH-000619,-0.25958098295852083
ACH-000620,-0.1181853526193728
ACH-000621,-0.19057462654138108
ACH-000622,-0.26962255951668035
ACH-000623,-0.23559857283083585
ACH-000624,-0.264333198230189
ACH-000627,-0.30265103226101786
ACH-000630,-0.26457380727709096
ACH-000631,-0.2727665131046868
ACH-000632,-0.2466187927969042
ACH-000633,-0.14718533961772856
ACH-000637,-0.1754366571144176
ACH-000638,-0.3294269768502787
ACH-000646,-0.31600322671260805
ACH-000647,-0.1366006482844505
ACH-000648,-0.3167875596040989
ACH-000649,-0.2559693318342364
ACH-000651,-0.20486386753824845
ACH-000652,-0.4013108707039436
ACH-000653,-0.2789569412272392
ACH-000657,-0.16477349451427725
ACH-000658,-0.391735879033307
ACH-000661,-0.14850606793357995
ACH-000662,-0.07551678113242986
ACH-000663,-0.1606965826644413
ACH-000665,-0.2383466559911788
ACH-000671,-0.2566549137135927
ACH-000672,-0.3944349162032673
ACH-000673,-0.2834437043522514
ACH-000676,-0.17193145853870098
ACH-000677,-0.15726734503646386
ACH-000681,-0.09871313216379288
ACH-000683,-0.1920636140780563
ACH-000684,-0.2656762362071205
ACH-000688,-0.2236553408347305
ACH-000693,-0.2120944189317534
ACH-000694,-0.1599545188846181
ACH-000695,-0.16845557096231886
ACH-000696,-0.2189296521000792
ACH-000697,-0.05593528037830345
ACH-000699,-0.2648539376378884
ACH-000701,-0.12714429876275438
ACH-000706,-0.2929886632453368
ACH-000711,-0.31893686490971385
ACH-000713,-0.31222829191094026
ACH-000714,-0.2996846581560872
ACH-000718,-0.2802539939133421
ACH-000720,-0.3213103235245336
ACH-000721,-0.3218784653540413
ACH-000724,-0.26315285602408545
ACH-000725,-0.20726346692650102
ACH-000732,-0.244870455862896
ACH-000734,-0.21568674036760827
ACH-000735,-0.29619066334657285
ACH-000736,-0.22484901092031068
ACH-000738,-0.12611170015574413
ACH-000746,-0.30330838254040005
ACH-000747,-0.2239157893967446
ACH-000748,-0.18950255607171645
ACH-000753,-0.1812098102140084
ACH-000756,-0.2120462447052091
ACH-000757,-0.21499634224361555
ACH-000758,-0.28580677854537634
ACH-000760,-0.17418862644644242
ACH-000762,-0.2943796406301582
ACH-000763,-0.11873355849944955
ACH-000764,-0.10858225194768258
ACH-000765,-0.08333703601186604
ACH-000766,-0.12725619337576072
ACH-000767,-0.133040254466587
ACH-000768,-0.25963740663876395
ACH-000769,-0.16510553623169466
ACH-000770,-0.15544937508959128
ACH-000771,-0.3160611561877505
ACH-000773,-0.33354094596019684
ACH-000776,-0.2329029540787666
ACH-000777,-0.18011988506738674
ACH-000778,-0.12181316882652032
ACH-000781,-0.21141168755187106
ACH-000782,-0.07924656398199377
ACH-000783,-0.18708660439906746
ACH-000784,-0.2775198406885427
ACH-000785,-0.10636306515203704
ACH-000787,-0.1914559512597266
ACH-000788,-0.26683591559881303
ACH-000791,-0.14484785129143632
ACH-000792,-0.12740026686307238
ACH-000794,-0.3324538167698872
ACH-000796,-0.28854522030731194
ACH-000798,-0.2882557685254176
ACH-000799,-0.4766625071460465
ACH-000800,-0.4485452177440853
ACH-000802,-0.20717408274022328
ACH-000804,-0.15375858551017885
ACH-000805,-0.2847641325033873
ACH-000809,-0.2590448339633859
ACH-000810,-0.06320989306637717
ACH-000811,-0.20318304047570068
ACH-000817,-0.2580013728609881
ACH-000819,-0.3968522778714266
ACH-000820,-0.14088834918329862
ACH-000821,-0.12611598538533372
ACH-000822,-0.2610023259172465
ACH-000823,-0.2353988201619931
ACH-000824,-0.3056619055411165
ACH-000827,-0.2293188957837295
ACH-000829,-0.30632188722108195
ACH-000831,-0.07666742353622005
ACH-000832,-0.2428596265802172
ACH-000833,-0.17993845321974633
ACH-000834,-0.211148267162765
ACH-000835,-0.1982292313114675
ACH-000836,-0.18667011340070447
ACH-000837,-0.2218620214009793
ACH-000838,-0.3395953116859185
ACH-000839,-0.207713800769008
ACH-000840,-0.1789307505219698
ACH-000841,-0.2863712602801971
ACH-000843,-0.32236384554223285
ACH-000846,-0.14024617760849148
ACH-000847,-0.2587829537724357
ACH-000848,-0.13848205031125124
ACH-000849,-0.22105478224798925
ACH-000851,-0.3147428238141607
ACH-000855,-0.1144252065284924
ACH-000856,-0.1794914392799934
ACH-000858,-0.2140775630442635
ACH-000859,-0.3692724554122048
ACH-000861,-0.2119967450366687
ACH-000862,-0.1925160956867905
ACH-000865,-0.3272783276989832
ACH-000866,-0.2790461991891517
ACH-000867,-0.2025911765053793
ACH-000869,-0.2413548371606391
ACH-000872,-0.2447610214255977
ACH-000873,-0.3889474361893264
ACH-000876,-0.1803284426467429
ACH-000878,-0.12485630301629246
ACH-000880,-0.17475414616722504
ACH-000881,-0.3650637759203886
ACH-000882,-0.2652611589832662
ACH-000884,-0.32995884916354845
ACH-000885,-0.3788189618541031
ACH-000887,-0.23659100937103114
ACH-000889,-0.18954169243139385
ACH-000896,-0.13547141678336155
ACH-000898,-0.2706294480245857
ACH-000900,-0.31823926981194456
ACH-000901,-0.1860841569802016
ACH-000905,-0.21944148394183505
ACH-000906,-0.2777705350852742
ACH-000907,-0.18199933402346272
ACH-000910,-0.2873172304888239
ACH-000911,-0.2083832151394233
ACH-000912,-0.24881200777890655
ACH-000913,-0.30940323872211506
ACH-000915,-0.4629318857323478
ACH-000916,-0.3590761739456804
ACH-000917,-0.3454429083259637
ACH-000920,0.027101443030254618
ACH-000921,-0.08010086984504844
ACH-000924,-0.25518461227997835
ACH-000926,-0.27170628140159503
ACH-000928,-0.3790778598364454
ACH-000929,-0.07324682920368128
ACH-000932,-0.17718826428740253
ACH-000935,-0.24051306518585766
ACH-000936,-0.24904980223085885
ACH-000937,-0.2561659816467662
ACH-000938,-0.18632209877367084
ACH-000939,-0.10943267614513624
ACH-000941,-0.12972880948298754
ACH-000943,-0.17804308576248618
ACH-000946,-0.23659978521820824
ACH-000947,-0.2465780734402941
ACH-000948,-0.23357985004721785
ACH-000950,-0.17690152000587245
ACH-000953,-0.1959320496715463
ACH-000954,-0.03730569234042514
ACH-000957,-0.3865870732382804
ACH-000958,-0.10805999972941267
ACH-000960,-0.17155034680277956
ACH-000963,-0.29750040754537604
ACH-000968,-0.3081523576224197
ACH-000969,-0.3245161924209701
ACH-000972,-0.3273808443298408
ACH-000973,-0.33488050547681525
ACH-000974,-0.21072272002194944
ACH-000978,-0.06857607203210059
ACH-000984,-0.1941056757929271
ACH-000986,-0.29213150916343983
ACH-000988,-0.2081917833469256
ACH-000993,-0.1140462650814716
ACH-000994,-0.017376695666206712
ACH-000996,-0.2284219135832228
ACH-001001,-0.1389934848541659
ACH-001020,-0.23754458969893466
ACH-001028,-0.2807369258630343
ACH-001031,-0.38855292912425177
ACH-001038,-0.27350041465619984
ACH-001048,-0.2732943690114247
ACH-001050,-0.18064805997365813
ACH-001053,-0.27826948570930204
ACH-001054,-0.3140487326988129
ACH-001061,-0.20946263008406504
ACH-001067,-0.1738199628155911
ACH-001075,-0.007992527852952989
ACH-001096,-0.17502641119698292
ACH-001111,-0.2516798407161793
ACH-001119,-0.4548421497388201
ACH-001128,-0.3844904036086111
ACH-001134,-0.3961623699875997
ACH-001151,-0.14791344360266612
ACH-001163,-0.27886355922055545
ACH-001164,-0.22487300439808733
ACH-001183,-0.3920828352629741
ACH-001192,-0.22232998284263503
ACH-001193,-0.1084676849536084
ACH-001196,-0.4171710473033895
ACH-001197,-0.11582367227204425
ACH-001205,-0.3601261700106315
ACH-001211,-0.18112232560211208
ACH-001212,-0.2801037184858193
ACH-001228,-0.2974996388735836
ACH-001232,-0.36656561321377296
ACH-001239,-0.1832745348911651
ACH-001270,-0.3812843896226731
ACH-001274,-0.25653492358260205
ACH-001275,-0.2863513626196296
ACH-001277,-0.13680884899219492
ACH-001278,-0.15551112702803574
ACH-001280,-0.1942872958777157
ACH-001283,-0.2571466567097971
ACH-001289,-0.1829129570777652
ACH-001300,-0.12097973345767217
ACH-001301,-0.3664967565468282
ACH-001302,-0.2384487166647145
ACH-001306,-0.2994749781872956
ACH-001318,-0.2263048268384433
ACH-001322,-0.2411497501976368
ACH-001328,-0.378127768554385
ACH-001332,-0.3144128708554509
ACH-001336,-0.4116600478662025
ACH-001346,-0.1991786052632893
ACH-001353,-0.23553776964371645
ACH-001354,-0.17174072248142658
ACH-001367,-0.09040984290327453
ACH-001368,-0.25056576532819136
ACH-001374,-0.4537342848585063
ACH-001377,-0.2211711176969447
ACH-001380,-0.2252932803057127
ACH-001391,-0.34099216418702216
ACH-001408,-0.2141725270792288
ACH-001430,-0.4019578431452485
ACH-001431,-0.13970021487357898
ACH-001450,-0.015144223528211568
ACH-001496,-0.3043527754315859
ACH-001500,-0.19218142395836235
ACH-001523,-0.18759187335993716
ACH-001532,-0.2339564568214175
ACH-001550,-0.22276513606708426
ACH-001552,-0.34683238723771376
ACH-001554,-0.244495290885268
ACH-001654,-0.16128238728456312
ACH-001735,-0.24221022846780466
ACH-001736,-0.15781388459716247
ACH-001737,0.04659230278445069
ACH-001740,-0.270616352680222
ACH-001745,-0.25719849921701576
ACH-001765,-0.18632691193293696
