,OLFML2A (169611)
ACH-000258,-0.2303127416315157
ACH-000259,-0.2841437067137738
ACH-000260,-0.22342161386648934
ACH-000261,-0.17420081171794033
ACH-000262,-0.10978191330552263
ACH-000263,-0.17427691057469552
ACH-000264,-0.1818521757860113
ACH-000265,-0.16085826745202658
ACH-000266,-0.16825436248650527
ACH-000272,-0.15547859187701868
ACH-000274,-0.22475679593988385
ACH-000277,-0.15992925769760472
ACH-000278,-0.12997616208019228
ACH-000279,-0.09193064537205912
ACH-000280,-0.15129349530751204
ACH-000281,-0.16861194826542178
ACH-000288,0.0065776308281744605
ACH-000291,-0.1816320254051685
ACH-000293,-0.1979629335641854
ACH-000294,-0.22971877122189205
ACH-000295,-0.08811048332431236
ACH-000296,-0.18930657677175025
ACH-000302,-0.1628776614626276
ACH-000304,0.0070678919492909486
ACH-000307,-0.15683280178531142
ACH-000308,-0.17733715755463084
ACH-000310,-0.1536375099964483
ACH-000311,0.03199833026386783
ACH-000312,-0.16468632960806667
ACH-000315,-0.0979922937310638
ACH-000316,-0.2171461713746098
ACH-000317,-0.11425302938426245
ACH-000318,-0.03760610164620059
ACH-000319,-0.20887273487766844
ACH-000320,-0.16516429374489305
ACH-000322,-0.1487123287702958
ACH-000323,-0.22483460475298347
ACH-000324,-0.1157819137153944
ACH-000329,-0.29270667335834444
ACH-000330,-0.11838843644048724
ACH-000331,-0.20036412778471965
ACH-000332,-0.2467555544556517
ACH-000334,-0.045403686734114615
ACH-000335,-0.06727910175718786
ACH-000336,0.01995619853531487
ACH-000337,-0.0034933137559713147
ACH-000338,0.06645677389602805
ACH-000339,-0.11468510921272335
ACH-000341,-0.2112957159170468
ACH-000348,-0.1263616563030167
ACH-000350,-0.2151204426871158
ACH-000352,-0.017937524954414526
ACH-000356,-0.0766331382342888
ACH-000361,-0.059730589566605014
ACH-000362,-0.10115787165536393
ACH-000363,-0.1279793218179589
ACH-000364,-0.159848017933332
ACH-000365,-0.04295144799735137
ACH-000366,-0.2715173090684821
ACH-000368,-0.1542042068362291
ACH-000374,-0.14073934134816454
ACH-000375,-0.2639587493941372
ACH-000376,-0.2340207356761251
ACH-000381,-0.2359457282539618
ACH-000383,-0.20355013622506332
ACH-000387,-0.22312632249855416
ACH-000389,-0.36431453986501866
ACH-000390,-0.19330586401390332
ACH-000393,-0.3579108119686961
ACH-000395,-0.1692858165749077
ACH-000396,0.05833954391238464
ACH-000397,-0.3524497240012269
ACH-000401,-0.05595060719952872
ACH-000402,-0.3411738630418594
ACH-000403,-0.2458570752751025
ACH-000404,-0.3257973756310795
ACH-000406,-0.17547701055506815
ACH-000407,-0.2520792905332439
ACH-000408,-0.08620031728043852
ACH-000410,-0.19059555993526886
ACH-000411,-0.06436289339432053
ACH-000414,-0.13413201673806208
ACH-000415,-0.08790011754091419
ACH-000416,-0.2279420254608868
ACH-000420,-0.16322345148849274
ACH-000421,-0.21196010294627546
ACH-000424,-0.21088786705928209
ACH-000425,-0.15051918468810413
ACH-000426,-0.20332079380527016
ACH-000427,-0.32567126123233675
ACH-000433,-0.1976853894316593
ACH-000435,0.2508202823056347
ACH-000436,-0.18820307062927474
ACH-000444,-0.09443622865496007
ACH-000445,-0.4235507203498156
ACH-000448,-0.0931204309771166
ACH-000450,-0.21315638913251075
ACH-000452,-0.11688274110729865
ACH-000454,-0.09754721707508984
ACH-000458,-0.03453714382372439
ACH-000459,-0.09526982374779648
ACH-000460,-0.13331474914961775
ACH-000461,-0.12962718184183433
ACH-000463,-0.1425425521903789
ACH-000464,-0.3500360129643548
ACH-000466,0.057861691461407426
ACH-000467,-0.18165502617039828
ACH-000468,-0.2293740018914587
ACH-000469,-0.16803309732182606
ACH-000470,-0.07026896841882578
ACH-000471,-0.1998872489123312
ACH-000472,-0.08475053823533424
ACH-000473,-0.09146736954774404
ACH-000475,-0.02729237551834957
ACH-000476,-0.1357489645588209
ACH-000477,-0.04773733934950554
ACH-000479,-0.172146021921975
ACH-000480,-0.2419810678163603
ACH-000481,-0.18684304686507008
ACH-000483,0.03679890066608646
ACH-000484,-0.16496364301440938
ACH-000485,-0.1103394943034802
ACH-000486,-0.07695985646979409
ACH-000487,-0.12402997887823515
ACH-000488,-0.1811363277197522
ACH-000490,-0.02480139328531537
ACH-000491,-0.22229719527354372
ACH-000495,-0.17529400053592945
ACH-000496,-0.2360663289906325
ACH-000499,-0.029456243440906863
ACH-000500,-0.1785682045719394
ACH-000502,-0.1389980650881871
ACH-000503,0.003303841709368025
ACH-000505,-0.15692359194134842
ACH-000507,-0.13974707701781616
ACH-000510,-0.016894553844622073
ACH-000511,-0.2354574391879396
ACH-000512,-0.3715256019964214
ACH-000516,-0.14298193218297325
ACH-000517,-0.21952268927881502
ACH-000518,-0.05032690108904063
ACH-000520,-0.1374803493463648
ACH-000521,-0.34727567214583044
ACH-000522,-0.1697009383618243
ACH-000524,-0.14829905905279747
ACH-000527,-0.12914646552340606
ACH-000528,-0.03967424421986085
ACH-000537,-0.2814273875890033
ACH-000541,-0.4145288286818949
ACH-000542,-0.13136412702987504
ACH-000544,-0.005257019704186849
ACH-000545,-0.10949171936333388
ACH-000547,-0.4569183702568725
ACH-000548,-0.07162975152696018
ACH-000549,-0.3819187883891753
ACH-000550,-0.2648587789088589
ACH-000552,0.01958357559015666
ACH-000556,-0.21533541203887674
ACH-000557,-0.04880024987010293
ACH-000569,-0.12843558228236965
ACH-000570,-0.4176034457419446
ACH-000571,-0.06741004041595246
ACH-000573,-0.031035959384934773
ACH-000576,-0.2393862090134073
ACH-000579,-0.045981689382441786
ACH-000580,-0.08321588126461514
ACH-000584,-0.21009373209179874
ACH-000585,-0.16034481395080688
ACH-000588,-0.1899523050927475
ACH-000589,-0.09509778168630048
ACH-000591,-0.4103425536560233
ACH-000593,-0.16799917496569625
ACH-000600,-0.1231277051783086
ACH-000601,-0.1707544684181463
ACH-000605,-0.16125632901733533
ACH-000606,-0.17917601920729245
ACH-000608,-0.2197287936690308
ACH-000614,-0.13561428336708298
ACH-000616,-0.038659451261059234
ACH-000618,-0.10970812932623528
ACH-000619,-0.03359476521536731
ACH-000620,-0.1055502316717712
ACH-000621,-0.09866516437312964
ACH-000622,-0.279212899590993
ACH-000623,-0.09738685369975963
ACH-000624,-0.09158739006460813
ACH-000627,-0.1327350991562617
ACH-000630,-0.193831839598138
ACH-000631,-0.6015419550611716
ACH-000632,-0.11829865447806236
ACH-000633,-0.17093797447053968
ACH-000637,-0.14195970465949714
ACH-000638,-0.31366689148706256
ACH-000646,-0.2254428494992109
ACH-000647,-0.0766255143166351
ACH-000648,-0.1412841257357594
ACH-000649,-0.1264895292423271
ACH-000651,-0.2985066327905186
ACH-000652,-0.30055164976226995
ACH-000653,-0.18582617277494265
ACH-000657,-0.19917156806439845
ACH-000658,-0.20415153121884216
ACH-000661,-0.2780183485572577
ACH-000662,0.016466218068869762
ACH-000663,-0.08293300666844203
ACH-000665,-0.2672610314409266
ACH-000671,-0.2516725841530684
ACH-000672,-0.2994221459962143
ACH-000673,-0.19627471521231088
ACH-000676,-0.22459271676311893
ACH-000677,-0.07569746211490051
ACH-000681,-0.14837377897501725
ACH-000683,-0.15084093311067695
ACH-000684,-0.2445339598282637
ACH-000688,-0.2559646423323351
ACH-000693,-0.17420477457678066
ACH-000694,-0.06816060761722112
ACH-000695,-0.14114033937732048
ACH-000696,-0.2636606527320182
ACH-000697,-0.18611346637566
ACH-000699,-0.18431319803971916
ACH-000701,-0.3714569729837921
ACH-000706,-0.03976716650143095
ACH-000711,-0.28219603815115
ACH-000713,-0.2541632803264491
ACH-000714,0.3995778070059366
ACH-000718,-0.32421299433180895
ACH-000720,-0.14755661019217262
ACH-000721,-0.15173680354737626
ACH-000724,-0.16517266089366014
ACH-000725,-0.039504893592205166
ACH-000732,-0.251540234625762
ACH-000734,-0.1375398536601209
ACH-000735,-0.2757990213308551
ACH-000736,-0.2358141295269945
ACH-000738,-0.16910710168737722
ACH-000746,-0.4304363272766033
ACH-000747,-0.2373327184767708
ACH-000748,-0.1171939936774678
ACH-000753,-0.15333338512116235
ACH-000756,-0.2377004358224177
ACH-000757,-0.37478762116958975
ACH-000758,-0.21189879555822166
ACH-000760,-0.2521613898640032
ACH-000762,0.018451291792518653
ACH-000763,-0.1811827158694025
ACH-000764,-0.25406512379745555
ACH-000765,-0.17995792057827156
ACH-000766,-0.03675449023190674
ACH-000767,-0.1662726377411853
ACH-000768,-0.043672048592524916
ACH-000769,-0.11111106423351512
ACH-000770,-0.18210641052598725
ACH-000771,-0.09048406843011868
ACH-000773,-0.1608297029922893
ACH-000776,-0.22707005694626325
ACH-000777,-0.14291561622668192
ACH-000778,-0.10511497302980208
ACH-000781,-0.17921857364137214
ACH-000782,-0.2596102118965567
ACH-000783,-0.15764338970153635
ACH-000784,-0.15598425898236204
ACH-000785,-0.19713425358596445
ACH-000787,-0.14743452535055346
ACH-000788,-0.15154192855430268
ACH-000791,-0.25828668291601353
ACH-000792,-0.13256520682880632
ACH-000794,-0.18935267048999824
ACH-000796,-0.2309713018561273
ACH-000798,-0.15259254907638764
ACH-000799,-0.2689038347395618
ACH-000800,-0.2451956415502997
ACH-000802,-0.05418855806133137
ACH-000804,0.004995281381598554
ACH-000805,-0.1935528176920003
ACH-000809,-0.2076378245590252
ACH-000810,-0.12584051908751115
ACH-000811,-0.33166816274519506
ACH-000817,-0.33093685442458803
ACH-000819,0.0205404075661471
ACH-000820,0.08192096943745586
ACH-000821,-0.2439814916818599
ACH-000822,-0.19083468282476632
ACH-000823,-0.11192711578782123
ACH-000824,-0.1807895870358254
ACH-000827,-0.2617350805550196
ACH-000829,-0.2796836066298094
ACH-000831,-0.11079111565105576
ACH-000832,-0.27988838505501684
ACH-000833,-0.2889566982894157
ACH-000834,-0.0846042090343652
ACH-000835,-0.2082997517200625
ACH-000836,-0.13607229381083796
ACH-000837,-0.13380428804241448
ACH-000838,-0.1543759320585568
ACH-000839,-0.22797353304669654
ACH-000840,-0.04202707542441921
ACH-000841,-0.2857222483191903
ACH-000843,0.038620145985496165
ACH-000846,-0.15649484592736912
ACH-000847,-0.21179799881305836
ACH-000848,0.10909473836850872
ACH-000849,-0.14929650709443634
ACH-000851,-0.29668150983505026
ACH-000855,-0.020617880131881733
ACH-000856,-0.21419409503977893
ACH-000858,-0.06730230393344701
ACH-000859,-0.04563137175658639
ACH-000861,-0.1289568997331784
ACH-000862,-0.04667630835608154
ACH-000865,-0.24614124944091764
ACH-000866,-0.2664133470066124
ACH-000867,-0.12359149615859087
ACH-000869,-0.2452528942995813
ACH-000872,-0.4192135734104849
ACH-000873,0.022442407131565898
ACH-000876,-0.13490464237756136
ACH-000878,-0.2645659572711881
ACH-000880,-0.13046770151868506
ACH-000881,-0.19436539738539346
ACH-000882,-0.21524367853494605
ACH-000884,-0.06404142509345255
ACH-000885,-0.07752577702658861
ACH-000887,-0.21046647800768525
ACH-000889,-0.2897955610567453
ACH-000896,-0.09043517423407907
ACH-000898,0.05656361381970933
ACH-000900,-0.11446594678042984
ACH-000901,-0.16023359099975995
ACH-000905,-0.2253178916193637
ACH-000906,-0.08811383269368225
ACH-000907,-0.5515699915315372
ACH-000910,-0.10343095933845672
ACH-000911,-0.14146637155755593
ACH-000912,-0.2970093323426894
ACH-000913,-0.16819573304793406
ACH-000915,-0.1555551320290446
ACH-000916,-0.5023171008438604
ACH-000917,-0.10686190293498186
ACH-000920,0.1914967404474316
ACH-000921,-0.10629335419361516
ACH-000924,0.1342404300737869
ACH-000926,-0.1840247063700701
ACH-000928,-0.10938743017938292
ACH-000929,-0.022298741695098448
ACH-000932,-0.26087949998044946
ACH-000935,-0.2667284640636081
ACH-000936,-0.02797684170873669
ACH-000937,-0.07176623848335542
ACH-000938,-0.29664393621796603
ACH-000939,0.02535985591849246
ACH-000941,-0.031541162575777035
ACH-000943,-0.12234500868336586
ACH-000946,-0.035678538319843266
ACH-000947,-0.13841128454390078
ACH-000948,-0.09370223240432377
ACH-000950,-0.15123553262857525
ACH-000953,-0.10613279403099776
ACH-000954,0.15225244765085072
ACH-000957,-0.09240716525037672
ACH-000958,-0.19261833092416988
ACH-000960,-0.1761111337334619
ACH-000963,-0.18389014656326425
ACH-000968,-0.192173228599133
ACH-000969,-0.13993197733450508
ACH-000972,0.2980086349776758
ACH-000973,-0.1637486692315036
ACH-000974,-0.12261196563768932
ACH-000978,-0.3223513199128105
ACH-000984,-0.16577065771263935
ACH-000986,-0.172079847519706
ACH-000988,-0.09096613140746837
ACH-000993,-0.19477959877882509
ACH-000994,-0.1688138864483085
ACH-000996,-0.05093483921003205
ACH-001001,-0.2588977503752771
ACH-001020,0.03708830157913711
ACH-001028,-0.20014194176482905
ACH-001031,-0.1684368572919101
ACH-001038,-0.19485480678843575
ACH-001048,-0.27447412108010805
ACH-001050,-0.10917408916028422
ACH-001053,-0.11508774459216133
ACH-001054,-0.10517097199879144
ACH-001061,-0.18750258203680692
ACH-001067,-0.2963885032846675
ACH-001075,-0.244034689106888
ACH-001096,-0.27149507175696075
ACH-001111,-0.20532475923427485
ACH-001119,-0.11013550756068788
ACH-001128,0.08393234325918379
ACH-001134,-0.07152275201278553
ACH-001151,-0.2028733000948616
ACH-001163,0.01059141250164637
ACH-001164,-0.2772501508032566
ACH-001183,-0.22722596012227195
ACH-001192,0.10257401146806996
ACH-001193,-0.3852665542893958
ACH-001196,-0.09349987543354793
ACH-001197,-0.03461887872532668
ACH-001205,-0.2214878243588365
ACH-001211,-0.16327875048389767
ACH-001212,-0.4476434457691037
ACH-001228,-0.09244319034121026
ACH-001232,-0.06522519750919127
ACH-001239,-0.26050642721059514
ACH-001270,0.20881938052667126
ACH-001274,-0.3840474593195396
ACH-001275,-0.14746135555094395
ACH-001277,-0.172905520876751
ACH-001278,-0.2131009732187499
ACH-001280,-0.17104627064613054
ACH-001283,-0.08967649465356514
ACH-001289,-0.10076693545865233
ACH-001300,-0.2684228402441161
ACH-001301,-0.0564892758548736
ACH-001302,-0.5414833373752467
ACH-001306,-0.17227224991764065
ACH-001318,-0.2932465482409873
ACH-001322,-0.04204506189520574
ACH-001328,-0.1620373788576249
ACH-001332,-0.27707310470859703
ACH-001336,-0.03213094200207959
ACH-001346,-0.07573412722628453
ACH-001353,-0.1952297862119272
ACH-001354,-0.06792959600778445
ACH-001367,-0.03943823067269305
ACH-001368,-0.005700160306780401
ACH-001374,-0.03181507412482944
ACH-001377,-0.29286524802292563
ACH-001380,-0.2193763218212925
ACH-001391,-0.2145218981486485
ACH-001408,-0.25306069741960896
ACH-001430,-0.020593554347581117
ACH-001431,-0.1136107297016489
ACH-001450,-0.0002471519598194332
ACH-001496,-0.04298262410061672
ACH-001500,-0.2501733755776689
ACH-001523,-0.0893241977894857
ACH-001532,-0.2908356789830603
ACH-001550,-0.15152123771235124
ACH-001552,-0.10048556779419092
ACH-001554,-0.1157541174929084
ACH-001654,-0.16138895820595134
ACH-001735,-0.10896004961550082
ACH-001736,-0.11850427874301395
ACH-001737,-0.548892301158155
ACH-001740,-0.12834022497489347
ACH-001745,-0.1500335584639658
ACH-001765,-0.09517374983679584
