,ADSL (158)
ACH-000293,-0.5779691347128944
ACH-000294,-1.5928079570301834
ACH-000295,-1.3903753489935282
ACH-000296,-1.0991435218651913
ACH-000302,-0.4908408943423359
ACH-000304,-0.8453497285991424
ACH-000307,-1.4067731305219278
ACH-000308,-1.1858905663091377
ACH-000310,-0.4081549999014489
ACH-000311,-1.0173230896518382
ACH-000312,-0.6412612479176364
ACH-000315,-1.106539641029901
ACH-000316,-0.5284815234261614
ACH-000317,-1.3037273337088815
ACH-000318,-1.078035847652172
ACH-000319,-0.7206361455659077
ACH-000320,-0.9261297708285844
ACH-000322,-0.8246784012239659
ACH-000323,-0.5382249731828347
ACH-000324,-0.3824080749646248
ACH-000329,-0.5502149607985267
ACH-000330,-1.2555791832795948
ACH-000331,-0.5192168856515714
ACH-000332,-0.5487822268990853
ACH-000334,-1.125511519261208
ACH-000335,-0.8359035848304199
ACH-000336,-1.061155615471557
ACH-000337,-1.252879821852129
ACH-000338,-1.1313758515371115
ACH-000339,-1.2924108153825788
ACH-000341,-0.5196408079343646
ACH-000348,-0.6606562502795866
ACH-000350,-0.6490668713863551
ACH-000352,-1.2400289641164812
ACH-000356,-1.1140139010324848
ACH-000361,-0.4915257080052414
ACH-000362,-0.8768139160083633
ACH-000363,-0.9912961079346412
ACH-000364,-0.5917601809077789
ACH-000365,-1.121820460387685
ACH-000366,-0.7343258675260129
ACH-000368,-0.6806355150338795
ACH-000374,-0.8417600750479858
ACH-000375,-0.8942331486088354
ACH-000376,-0.4736474658482784
ACH-000381,-1.0708613539754193
ACH-000383,-1.4434347108434107
ACH-000387,-1.2617849831202352
ACH-000389,-0.5733664410572701
ACH-000390,-1.5063201567825233
ACH-000393,-0.6333793429154773
ACH-000395,-1.2764615195701308
ACH-000396,-0.9987271534012616
ACH-000397,-0.929942201661253
ACH-000401,-1.250029219128003
ACH-000402,-0.8223722095560412
ACH-000403,-0.4667495505437821
ACH-000404,-0.9282417123009238
ACH-000406,-1.4520702105672862
ACH-000407,-0.5236551274087331
ACH-000408,-1.1011604832491284
ACH-000410,-0.6002551091440671
ACH-000411,-0.9654360234158932
ACH-000414,-0.7057587224110503
ACH-000415,-0.4703906171280043
ACH-000416,-1.3055057280893798
ACH-000420,-0.5254617384519206
ACH-000421,-1.143397188143573
ACH-000424,-0.6166307491777153
ACH-000425,-0.9191728436764632
ACH-000426,-1.4345924266281591
ACH-000427,-0.7438271080001647
ACH-000433,-0.15789848158154984
ACH-000435,-1.3369121968609805
ACH-000436,-0.9702656887939952
ACH-000444,-0.7003935506492708
ACH-000445,-0.7955711573473883
ACH-000448,-1.1530042628440151
ACH-000450,-0.7252552928921934
ACH-000452,-0.8085250908809297
ACH-000454,-1.4055033450210428
ACH-000458,-0.9576182324175512
ACH-000459,-1.2134212149524006
ACH-000460,-1.0115720866817757
ACH-000461,-0.98655765111735
ACH-000463,-0.37759509945201775
ACH-000464,-0.7289852918874197
ACH-000466,-0.634289101486685
ACH-000467,-1.0607820108436723
ACH-000468,-0.9282194406626466
ACH-000469,-0.4819884306801375
ACH-000470,-0.7053318009822805
ACH-000471,-1.1832044429021358
ACH-000472,-0.6702079621713606
ACH-000473,-0.5235428570945108
ACH-000475,-0.9670085906821656
ACH-000476,-0.7001078128409512
ACH-000477,-1.0412996000114059
ACH-000479,-0.3560979901946464
ACH-000480,-0.28021531929325705
ACH-000481,-0.7440985918267632
ACH-000483,-0.6645341389577479
ACH-000484,-0.8028153565108835
ACH-000485,-0.9388731416029079
ACH-000486,-1.0512774382569599
ACH-000487,-0.8738153197469579
ACH-000488,-0.3719494786017277
ACH-000490,-0.6477875340938587
ACH-000491,-0.8872796092512137
ACH-000495,-0.6733205677479889
ACH-000496,-1.0464072651091678
ACH-000499,-0.7605285320880918
ACH-000500,-1.1664714854491107
ACH-000502,-1.3059306174173322
ACH-000503,-0.6786525968550817
ACH-000505,-0.5923451024597359
ACH-000507,-0.8982156386262488
ACH-000510,-0.9600150137799616
ACH-000511,-0.5837023644511923
ACH-000512,-0.8578361893539029
ACH-000516,-0.743694432523442
ACH-000517,-0.9123938756824972
ACH-000518,-0.6372140766471225
ACH-000520,-0.7624808203035818
ACH-000521,-0.8654851400481333
ACH-000522,-0.9262847471093744
ACH-000524,-0.5196321664378618
ACH-000527,-0.6377688793515898
ACH-000528,-0.4537286035655076
ACH-000537,-1.0884383708846312
ACH-000541,-0.7308841664594546
ACH-000542,-0.5719606957632856
ACH-000544,-0.8471625570999997
ACH-000545,-0.711825947734043
ACH-000547,-0.3568776315883376
ACH-000548,-1.179100713963038
ACH-000549,-0.5544836916273418
ACH-000550,-0.8162013281165185
ACH-000552,-1.1640462335963389
ACH-000556,-1.1281591422032031
ACH-000557,-1.3695177148545574
ACH-000569,-0.2852564588176945
ACH-000570,-0.5404261750784565
ACH-000571,-0.9243843419322869
ACH-000573,-1.1245019634267823
ACH-000576,-1.0012444678628585
ACH-000579,-0.9478126540253944
ACH-000580,-0.6341219658963622
ACH-000584,-1.2785338272745308
ACH-000585,-0.4107937161633916
ACH-000588,-1.1950870389071482
ACH-000589,-0.6445806421319695
ACH-000591,-0.8705776519630183
ACH-000593,-0.7935672359667733
ACH-000600,-0.29363853007751284
ACH-000601,-1.0831066980668855
ACH-000605,-0.8592508330077712
ACH-000606,-0.2584108022589061
ACH-000608,-0.9816403613336434
ACH-000614,-0.8668401064329373
ACH-000616,-0.6161073014109917
ACH-000618,-1.2469070094065824
ACH-000619,-1.1809377002910046
ACH-000620,-0.7958191186181596
ACH-000621,-0.981100860140136
ACH-000622,-0.6082027616732457
ACH-000623,-0.6678816383791567
ACH-000624,-1.1747789396493462
ACH-000627,-0.7225963086947456
ACH-000630,-0.4262028367346867
ACH-000631,-0.6919984264004433
ACH-000632,-0.8405948680049559
ACH-000633,-0.6737298324120653
ACH-000637,-0.4934363357653872
ACH-000638,-0.7706326996353989
ACH-000646,-0.9073800760584412
ACH-000647,-1.0724767261796642
ACH-000648,-0.8410184337069951
ACH-000649,-0.5507242340669091
ACH-000651,-0.9576196028500924
ACH-000652,-1.4027838294451986
ACH-000653,-1.1513134334315505
ACH-000657,-0.4111582946603777
ACH-000658,-1.3222850486209097
ACH-000661,-0.7218080938370416
ACH-000662,-0.7169916779778428
ACH-000663,-0.5755581091782516
ACH-000665,-0.8664436682236322
ACH-000671,-0.3999291144129775
ACH-000672,-0.5519209059026886
ACH-000673,-0.5996978015214942
ACH-000676,-1.0598600256380275
ACH-000677,-0.7257027748477587
ACH-000681,-0.7326654776412219
ACH-000683,-0.4787542228260479
ACH-000684,-0.9757679346637532
ACH-000688,-0.6056596819719626
ACH-000693,-0.8828032939387678
ACH-000694,-0.5170758142239994
ACH-000695,-0.7452813581746836
ACH-000696,-0.7042415756251306
ACH-000697,-0.7444190203957972
ACH-000699,-0.6728409633663056
ACH-000701,-0.5688460827490204
ACH-000706,-1.0841490123106188
ACH-000711,-1.0542001343539018
ACH-000713,-1.1379247326062394
ACH-000714,-1.010287653714056
ACH-000718,-0.5642974039624857
ACH-000720,-0.6385381071040289
ACH-000721,-1.2141667374735898
ACH-000724,-0.8992421552877423
ACH-000725,-0.9213016367703922
ACH-000732,-0.5769141932790937
ACH-000734,-0.9140803890368
ACH-000735,-1.0342015002406708
ACH-000736,-0.8545930530981549
ACH-000738,-0.3435582790826268
ACH-000746,-1.0441317669352763
ACH-000747,-1.233141849521084
ACH-000748,-0.4734507065191041
ACH-000753,-1.3930918998281094
ACH-000756,-0.3478746014252447
ACH-000757,-0.6251756113214494
ACH-000758,-1.0848832764189271
ACH-000760,-1.2646921263603932
ACH-000762,-0.4922656476995953
ACH-000763,-1.1070720537840248
ACH-000764,-0.9872830165091084
ACH-000765,-0.9859180188793668
ACH-000766,-0.8460963637098137
ACH-000767,-0.6822115104754266
ACH-000768,-1.3040712342813447
ACH-000769,-0.5664816247502481
ACH-000770,-1.0012581232627231
ACH-000771,-0.2853912559987961
ACH-000773,-0.98077109245851
ACH-000776,-1.147019455591678
ACH-000777,-1.0801628378689867
ACH-000778,-0.5022508898760457
ACH-000781,-1.1703101674496907
ACH-000782,-0.7491102507318107
ACH-000783,-0.7244390510882956
ACH-000784,-0.6376884127976721
ACH-000785,-0.9500093395258478
ACH-000787,-0.8206710678807071
ACH-000788,-1.0087235266236605
ACH-000791,-1.052848245727127
ACH-000792,-0.4679235676777545
ACH-000794,-0.8527221863970287
ACH-000796,-1.0141872818500524
ACH-000798,-0.5348918563051491
ACH-000799,-0.4550010803474427
ACH-000800,-1.2980121213399016
ACH-000802,-0.5233367002325267
ACH-000804,-1.0633803303734657
ACH-000805,-0.6554366495250383
ACH-000809,-0.8491731000860553
ACH-000810,-0.9924778248613824
ACH-000811,-0.4990966004064745
ACH-000817,-0.900160134428639
ACH-000819,-0.47940984607002707
ACH-000820,-1.2250938732556922
ACH-000821,-1.3320179095904494
ACH-000822,-0.8987822623765753
ACH-000823,-1.2952931294838692
ACH-000824,-0.4582702707211875
ACH-000827,-0.603831916580901
ACH-000829,-0.7816030503201519
ACH-000831,-0.9744606841470524
ACH-000832,-0.9218923795473362
ACH-000833,-1.1306620004544417
ACH-000834,-0.3904956448909208
ACH-000835,-1.046666869980218
ACH-000836,-0.9848555591136622
ACH-000837,-1.2934228728350567
ACH-000838,-1.7249977111977215
ACH-000839,-0.3851202047497965
ACH-000840,-1.0316764616917395
ACH-000841,-0.8210107929872564
ACH-000843,-1.346698750646348
ACH-000846,-0.6658865010488784
ACH-000847,-0.8346751982020877
ACH-000848,-0.93255256701336
ACH-000849,-1.1843463775566474
ACH-000851,-0.9005278483797969
ACH-000855,-0.7254003151370845
ACH-000856,-0.8267241846470333
ACH-000858,-0.3041915121340654
ACH-000859,-1.1583232805391854
ACH-000861,-0.08490769397483018
ACH-000862,-0.5823934810475685
ACH-000865,-0.37301387264291935
ACH-000866,-1.2496419466520519
ACH-000867,-1.2089689363820189
ACH-000869,-0.7909851588693303
ACH-000872,-1.2476695098313622
ACH-000873,-1.1787110765786135
ACH-000876,-0.619174634207246
ACH-000878,-1.6091938214108437
ACH-000880,-1.1710883406794894
ACH-000881,-0.6830876077827083
ACH-000882,-1.1205168248844644
ACH-000884,-0.7920288974757859
ACH-000885,-0.4824900252170328
ACH-000887,-0.7450759842544908
ACH-000889,-1.2699716790128095
ACH-000896,-1.4704130239587487
ACH-000898,-1.1229741551335302
ACH-000900,-0.7126271213432476
ACH-000901,-0.3568159816793284
ACH-000905,-0.4847944067065184
ACH-000906,-0.7088195082239959
ACH-000907,-0.7374901714346601
ACH-000910,-1.2238622000206305
ACH-000911,-0.8702635505210131
ACH-000912,-1.1499879141342937
ACH-000913,-0.6851590400947652
ACH-000915,-0.8049775031244727
ACH-000916,-0.8212658901945369
ACH-000917,-1.1881501402182035
ACH-000920,-0.6554593023229993
ACH-000921,-1.0697240767623668
ACH-000924,-1.1150569015875371
ACH-000926,-0.8869973035744788
ACH-000928,-0.8796777711851518
ACH-000929,-1.0227376212568926
ACH-000932,-1.1122512207464648
ACH-000935,-0.4581898799545214
ACH-000936,-1.2096055603682605
ACH-000937,-1.2159546998949262
ACH-000938,-1.1529911076917485
ACH-000939,-0.6997305407274254
ACH-000941,-0.8811604562808852
ACH-000943,-0.9606888779722164
ACH-000946,-0.8592111606717803
ACH-000947,-0.9056201738218584
ACH-000948,-1.1638579932949749
ACH-000950,-0.8492153644401204
ACH-000953,-1.3235319355778004
ACH-000954,-0.5456567773201457
ACH-000957,-0.8645671629563201
ACH-000958,-0.9688300839198124
ACH-000960,-1.2806914092169863
ACH-000963,-0.3640923898783786
ACH-000968,-0.7665452298435581
ACH-000969,-0.7628715620298101
ACH-000972,-0.7260756186012868
ACH-000973,-0.8595659487889904
ACH-000974,-1.0222520780327031
ACH-000978,-1.0290958714613256
ACH-000984,-0.3274349121619805
ACH-000986,-1.0142089199902025
ACH-000988,-0.9329582810544532
ACH-000993,-0.517404746682956
ACH-000994,-1.1330974455672995
ACH-000996,-0.6164521145738799
ACH-001001,-0.2149999084961564
ACH-001020,-0.7375589928228576
ACH-001028,-0.7477592820793856
ACH-001031,-0.7584515372878325
ACH-001038,-1.2438630593423603
ACH-001048,-1.1886455716753754
ACH-001050,-0.7403898222167332
ACH-001053,-0.7989220076571056
ACH-001054,-0.8148311663022182
ACH-001061,-0.8920255506958821
ACH-001067,-0.4688506983558911
ACH-001075,-1.1255782562026526
ACH-001096,-0.6662263076928998
ACH-001111,-0.9722242243282678
ACH-001119,-0.7894877066310529
ACH-001128,-0.950874698988644
ACH-001134,-0.9483495433603178
ACH-001151,-1.3861868011830372
ACH-001163,-1.2060778661009064
ACH-001164,-0.3629838456648815
ACH-001183,-0.368198532148505
ACH-001192,-0.8214761612271491
ACH-001193,-0.8949018797629394
ACH-001196,-1.1537152295775988
ACH-001197,-0.7377109689153659
ACH-001205,-0.5547440577197625
ACH-001211,-0.7131978113762935
ACH-001212,-0.7021576203220207
ACH-001228,-0.6604333745779036
ACH-001232,-0.3852479335060535
ACH-001239,-0.6044836474746351
ACH-001270,-0.8037814814046148
ACH-001274,-1.047354485961008
ACH-001275,-0.7961431529702672
ACH-001277,-0.6493654423818737
ACH-001278,-0.61303585356915
ACH-001280,-0.534307722867129
ACH-001283,-0.9397357834590224
ACH-001289,-0.9942180791394122
ACH-001300,-0.475151224912171
ACH-001301,-0.4844902479174221
ACH-001302,-0.9057157772354864
ACH-001306,-0.8126940491911114
ACH-001318,-0.6658812824320653
ACH-001322,-0.23749061563358045
ACH-001328,-0.4295431171593199
ACH-001332,-0.8212149341002938
ACH-001336,-0.42452216949041305
ACH-001346,-0.6380805265351487
ACH-001353,-0.790983525070736
ACH-001354,-1.434762611341356
ACH-001367,-1.0001908788128429
ACH-001368,-1.0147597767234928
ACH-001374,-0.3947084141442617
ACH-001377,-0.20796967839104735
ACH-001380,-0.13752186974075434
ACH-001391,-0.8901250879883232
ACH-001408,-0.7892293484043602
ACH-001430,-0.858286378268172
ACH-001431,-0.9535693604386876
ACH-001450,-1.2874146811863512
ACH-001496,-1.276498840656067
ACH-001500,-0.7141356870995275
ACH-001523,-0.5320389763611267
ACH-001532,-0.8305403426971543
ACH-001550,-0.6647781023282304
ACH-001552,-0.5175951835632562
ACH-001554,-0.9341638573196128
ACH-001654,-0.5927343728135138
ACH-001735,-1.097126393755302
ACH-001736,-1.0364388932899593
ACH-001737,-0.9400427995622508
ACH-001740,-1.1238338875067062
ACH-001745,-1.1420989086243771
ACH-001765,-1.259498353517816
