,SP7 (121340)
ACH-000004,-0.3527638891122453
ACH-000005,-0.23657641716874056
ACH-000007,-0.1179602809419014
ACH-000009,-0.13317733348384458
ACH-000011,-0.2606173913400236
ACH-000012,-0.09870426330483527
ACH-000013,-0.1410634520169628
ACH-000014,-0.15824635330564255
ACH-000015,-0.15952070408801172
ACH-000017,-0.2761064268209857
ACH-000018,-0.18537080727353827
ACH-000019,-0.20451943045010776
ACH-000021,-0.2040163868317695
ACH-000022,-0.1579204201421243
ACH-000025,-0.15715029147247445
ACH-000028,-0.342958403701285
ACH-000030,-0.17334902292727236
ACH-000035,-0.23224119435037335
ACH-000036,-0.24717397998380214
ACH-000037,-0.2806152142236836
ACH-000039,-0.1842707266004308
ACH-000040,-0.2412751334936979
ACH-000041,-0.4216261256992495
ACH-000042,-0.12009199292706732
ACH-000045,-0.0663951361093817
ACH-000047,-0.1436892612191479
ACH-000052,-0.16185844751066136
ACH-000053,-0.12948727044271638
ACH-000054,-0.20070008325471986
ACH-000055,-0.05768012586283644
ACH-000060,-0.16530700791281375
ACH-000067,-0.24773831586784134
ACH-000070,-0.10096417576866556
ACH-000075,-0.2744275541688125
ACH-000078,-0.12638320748368034
ACH-000082,-0.12661504001464807
ACH-000085,-0.43999910979418705
ACH-000086,-0.2534301834715802
ACH-000087,0.01532766248238956
ACH-000092,-0.21103091174255345
ACH-000095,-0.0982759167370736
ACH-000097,-0.2735096800487381
ACH-000098,-0.1007220624724012
ACH-000099,-0.057065540039147135
ACH-000108,-0.12720918942781034
ACH-000113,-0.18370780919756735
ACH-000116,-0.13246107289743814
ACH-000118,-0.2379979862309217
ACH-000120,-0.1673957300409584
ACH-000123,-0.1263962201299322
ACH-000127,-0.12139583658030605
ACH-000128,-0.11511468853433207
ACH-000132,-0.07934737344504388
ACH-000133,-0.2356502813413273
ACH-000137,-0.10875073375011624
ACH-000138,-0.052137314675291035
ACH-000142,-0.2705697587203005
ACH-000143,0.02349854222920988
ACH-000146,-0.11483282491476299
ACH-000148,-0.19328862728351529
ACH-000150,-0.2514943662238919
ACH-000152,-0.16530258187878982
ACH-000153,-0.12561226479322324
ACH-000159,-0.1475346239638705
ACH-000160,-0.2615884540499976
ACH-000163,-0.22593517597781984
ACH-000167,-0.3059848099291985
ACH-000168,-0.07165235873563892
ACH-000169,-0.0693857760001365
ACH-000178,-0.1883055169677013
ACH-000183,-0.07059681788737016
ACH-000188,-0.10402628587424008
ACH-000189,-0.22446418836594495
ACH-000190,-0.07895646946771134
ACH-000198,-0.15875717310243895
ACH-000203,0.16652100793156585
ACH-000204,-0.2342250348924752
ACH-000206,-0.11495791163929825
ACH-000207,-0.16597147793110836
ACH-000208,0.04265165178470817
ACH-000210,0.052672909209434786
ACH-000211,-0.14316243035803355
ACH-000215,-0.1745196601676617
ACH-000221,-0.1093033089680564
ACH-000222,-0.10988740696306727
ACH-000223,-0.3118164687620206
ACH-000226,-0.3325841883269009
ACH-000227,-0.04737395130458042
ACH-000228,-0.10751308466277956
ACH-000231,-0.20636354844541188
ACH-000232,-0.14348465286244294
ACH-000233,-0.19096865113963354
ACH-000234,-0.1902934732951067
ACH-000235,-0.13550400958076222
ACH-000237,-0.19355405909073176
ACH-000238,-0.27976005573463897
ACH-000242,-0.39214152029351024
ACH-000243,-0.2428648449591201
ACH-000244,-0.1176209550431989
ACH-000246,-0.28314137615158325
ACH-000248,-0.2168232309486089
ACH-000250,-0.06751585542998155
ACH-000251,-0.40282955202161375
ACH-000252,-0.22017850286613688
ACH-000253,-0.29520441047213325
ACH-000255,-0.1648067446250974
ACH-000256,-0.1643516529913846
ACH-000257,0.043997385635760125
ACH-000258,-0.12188131539107258
ACH-000259,-0.20615439763302074
ACH-000260,-0.2042976236299974
ACH-000261,-0.22825340741002376
ACH-000262,-0.2750215852447195
ACH-000263,-0.143097896055532
ACH-000264,-0.19298780948759156
ACH-000265,-0.15509945657800062
ACH-000266,-0.17393549664023605
ACH-000272,-0.09509694288510134
ACH-000274,-0.31634037379916563
ACH-000277,-0.2760766924480205
ACH-000278,-0.14695891112665435
ACH-000279,-0.2353493010758037
ACH-000280,-0.1304535950113428
ACH-000281,-0.22250392972877905
ACH-000288,-0.1489100196344074
ACH-000291,-0.22250422335353048
ACH-000293,-0.2541869146606522
ACH-000294,-0.17537518667250268
ACH-000295,-0.0706727854027605
ACH-000296,-0.2470805540243657
ACH-000302,-0.1373808327926581
ACH-000304,-0.029276974298892307
ACH-000307,-0.17753574795755878
ACH-000308,-0.2137977326351468
ACH-000310,-0.0843052803535567
ACH-000311,-0.2865558922971582
ACH-000312,-0.13478710237072394
ACH-000315,-0.259960253364657
ACH-000316,-0.14008805836675747
ACH-000317,-0.15650293121364106
ACH-000318,-0.2667212479717831
ACH-000319,-0.23967210803398814
ACH-000320,-0.16847627158682202
ACH-000322,-0.1168011394645427
ACH-000323,-0.0510786190419816
ACH-000324,-0.09875350114393247
ACH-000329,-0.15586645785946815
ACH-000330,-0.1715350045353363
ACH-000331,-0.2896685148636134
ACH-000332,-0.20574428953597013
ACH-000334,-0.3048886258684954
ACH-000335,-0.044315009497974886
ACH-000336,-0.046327160670499724
ACH-000337,-0.14606922062755398
ACH-000338,-0.1797130605098556
ACH-000339,-0.21028746932779616
ACH-000341,-0.1851486144509268
ACH-000348,-0.09698706807760303
ACH-000350,-0.23913334322513574
ACH-000352,-0.2732362819955045
ACH-000356,-0.11593972405981108
ACH-000361,-0.3393724113787288
ACH-000362,-0.15026933326440353
ACH-000363,-0.07754544829674526
ACH-000364,-0.27724300285382864
ACH-000365,-0.2470630164444643
ACH-000366,-0.17811925630267866
ACH-000368,-0.19764225252120995
ACH-000374,-0.21273115383305974
ACH-000375,-0.2796380512086788
ACH-000376,-0.15994017033828994
ACH-000381,-0.04856276254370226
ACH-000383,-0.11603213920587092
ACH-000387,-0.2286368228742941
ACH-000389,-0.07008719508409797
ACH-000390,-0.1761868463889197
