,CNP (1267)
ACH-000150,-0.11996874063106848
ACH-000152,-0.271868108717049
ACH-000153,-0.21744345311369687
ACH-000159,-0.2934657630897357
ACH-000160,-0.3299947178087606
ACH-000163,-0.19911721308943856
ACH-000167,-0.2317811878006957
ACH-000168,-0.20115676051821804
ACH-000169,-0.15138110718550887
ACH-000178,-0.20980536051801302
ACH-000183,-0.2899565396487925
ACH-000188,-0.42209596974085817
ACH-000189,-0.14273117765153276
ACH-000190,-0.3623884154721973
ACH-000198,-0.3957156658889219
ACH-000203,-0.4509724911640664
ACH-000204,-0.3266134657729323
ACH-000206,-0.2147705628221999
ACH-000207,-0.190247954856636
ACH-000208,-0.391261317918861
ACH-000210,-0.3226757508925409
ACH-000211,-0.32598235442070034
ACH-000215,-0.22612603033557166
ACH-000221,-0.4476043393056527
ACH-000222,-0.2742442213902546
ACH-000223,-0.16912807903198487
ACH-000226,-0.019635529267909985
ACH-000227,-0.4362519485671051
ACH-000228,-0.3818511372230126
ACH-000231,-0.3069783080625982
ACH-000232,-0.18785852654426774
ACH-000233,-0.08301911092084897
ACH-000234,-0.2554064539680789
ACH-000235,-0.34303319574437463
ACH-000237,-0.3400977760249275
ACH-000238,-0.3910280357966594
ACH-000242,-0.11188656974620056
ACH-000243,-0.32095199822688303
ACH-000244,-0.24827885076900194
ACH-000246,-0.1162657566716184
ACH-000248,-0.4798480493328614
ACH-000250,-0.3225366204676303
ACH-000251,-0.08744041031941913
ACH-000252,-0.05605398471300753
ACH-000253,-0.2346385900094816
ACH-000255,-0.34040656426287136
ACH-000256,-0.3360174627200952
ACH-000257,-0.16148180629618292
ACH-000258,-0.22320064639215806
ACH-000259,-0.22030897959352572
ACH-000260,-0.2796057476234472
ACH-000261,-0.2915530048293478
ACH-000262,-0.4470216364959287
ACH-000263,-0.2767549693932419
ACH-000264,-0.31656402782506265
ACH-000265,-0.3460749827721544
ACH-000266,-0.2381604593294017
ACH-000272,-0.2555550937484881
ACH-000274,-0.2205282305803544
ACH-000277,0.03281709069760832
ACH-000278,-0.32413513989058795
ACH-000279,-0.31123983462318183
ACH-000280,-0.3046915721824141
ACH-000281,-0.3236453031623045
ACH-000288,-0.34746433827635825
ACH-000291,-0.17198352811038375
ACH-000293,-0.4271821298030135
ACH-000294,-0.39515051413211016
ACH-000295,-0.2639035293118904
ACH-000296,-0.2860446805745888
ACH-000302,-0.43738104391842697
ACH-000304,-0.3658788690916843
ACH-000307,-0.29486479803727833
ACH-000308,-0.3327604839814469
ACH-000310,-0.15889641950459454
ACH-000311,-0.2711073118467845
ACH-000312,-0.3460326553323331
ACH-000315,-0.2990775355941666
ACH-000316,-0.2391682040970486
ACH-000317,-0.4664253061712268
ACH-000318,-0.2920273988064099
ACH-000319,-0.2647837591483855
ACH-000320,-0.3462902319752494
ACH-000322,-0.3155551267403701
ACH-000323,-0.2606016598408454
ACH-000324,-0.3635203957848549
ACH-000329,-0.25680837831006803
ACH-000330,-0.4403324159499085
ACH-000331,-0.2676611514978245
ACH-000332,-0.26811927945332986
ACH-000334,-0.34665649778692165
ACH-000335,-0.21278492963664347
ACH-000336,-0.04254527406929908
ACH-000337,-0.3564556712046532
ACH-000338,-0.2778578802260374
ACH-000339,-0.3182270442098363
ACH-000341,-0.08788901992805975
ACH-000348,-0.2120554993548238
ACH-000350,-0.2683978469487444
ACH-000352,-0.14158468912840927
ACH-000356,-0.6394811189809141
ACH-000361,-0.14525794953226165
ACH-000362,-0.4011289372154279
ACH-000363,-0.11157718352888896
ACH-000364,-0.1789124106743796
ACH-000365,-0.2403665103938858
ACH-000366,-0.2684748912505727
ACH-000368,0.06864535675766527
ACH-000374,-0.1888284714345781
ACH-000375,-0.4275741686112487
ACH-000376,-0.16007344157635672
ACH-000381,-0.5121104788985412
ACH-000383,-0.27155223515769217
ACH-000387,-0.1935779397160048
ACH-000389,-0.39231971945212907
ACH-000390,-0.428558849705539
ACH-000393,-0.2623923929282929
ACH-000395,-0.3085666042941725
ACH-000396,-0.16252329973609578
ACH-000397,-0.2213108488261207
ACH-000401,-0.18665406611309696
ACH-000402,-0.4700192578934859
ACH-000403,-0.28709636110679243
ACH-000404,-0.3967924413319861
ACH-000406,-0.1875488707975093
ACH-000407,-0.3813286882413301
ACH-000408,-0.4943960013914434
ACH-000410,-0.2731550184408701
ACH-000411,-0.15403741132834872
ACH-000414,-0.2374254411997242
ACH-000415,-0.5297418400521069
ACH-000416,-0.28085966443064697
ACH-000420,-0.3470518765291799
ACH-000421,-0.23861420410903336
ACH-000424,-0.3513598562893765
ACH-000425,-0.25748141167236777
ACH-000426,-0.3107217255331089
ACH-000427,-0.26302267450236305
ACH-000433,-0.19748443686867875
ACH-000435,-0.4018888913388788
ACH-000436,-0.2650658618068333
ACH-000444,-0.19902076039775493
ACH-000445,-0.23842125201229025
ACH-000448,-0.28714978797180146
ACH-000450,-0.14992074768487065
ACH-000452,-0.4606100289829739
ACH-000454,-0.3684697013530352
ACH-000458,-0.4528193977692066
ACH-000459,-0.09111293060914144
ACH-000460,-0.32562029632878264
ACH-000461,-0.27225114152340696
ACH-000463,-0.30203679014578005
ACH-000464,-0.3896198729991892
ACH-000466,-0.2669876373256561
ACH-000467,-0.18640599780699832
ACH-000468,-0.27212192465680685
ACH-000469,-0.17006987679471428
ACH-000470,-0.08904127109441243
ACH-000471,-0.3546317048528197
ACH-000472,-0.30077866081022875
ACH-000473,-0.1949926831328077
ACH-000475,-0.2398947890734718
ACH-000476,-0.3453311936525796
ACH-000477,-0.03558738593570696
ACH-000479,-0.15351481658338886
ACH-000480,-0.2296385854054705
ACH-000481,-0.42914248038613984
ACH-000483,-0.2421718909093799
ACH-000484,-0.2810278945849109
ACH-000485,-0.19111850370148706
ACH-000486,-0.13722510455967984
ACH-000487,-0.25952692688911777
ACH-000488,-0.3126820747130544
ACH-000490,-0.470198461013093
ACH-000491,-0.35915704780140995
ACH-000495,-0.1904791771936073
ACH-000496,-0.34790947728952315
ACH-000499,-0.3433504042980496
ACH-000500,-0.3770505593751308
ACH-000502,-0.18486972802943175
ACH-000503,-0.28522153808603273
ACH-000505,-0.1430444276537199
ACH-000507,-0.20054682561811046
ACH-000510,-0.24866831647260765
ACH-000511,-0.3073217805973465
ACH-000512,-0.4728277059554506
ACH-000516,-0.33695085398653385
ACH-000517,-0.3429353062044229
ACH-000518,-0.25055240150079816
ACH-000520,-0.5332356197966601
ACH-000521,-0.2762839126563038
ACH-000522,-0.2132888537743094
ACH-000524,-0.2728999231419659
ACH-000527,-0.3426859584741699
ACH-000528,-0.1877355883436021
ACH-000537,-0.35335594722080577
ACH-000541,-0.32451609959204863
ACH-000542,-0.2781800585742117
ACH-000544,-0.4483509847488279
ACH-000545,-0.2848316720739861
ACH-000547,-0.3405353662996504
ACH-000548,-0.32379797432442625
ACH-000549,-0.15728421485462854
ACH-000550,-0.3502136382138008
ACH-000552,-0.09351311474114032
ACH-000556,-0.32675038095203035
ACH-000557,-0.2182882863248997
ACH-000569,-0.2621997924562885
ACH-000570,-0.26081183281023945
ACH-000571,-0.19525173946908014
ACH-000573,-0.3327728629548413
ACH-000576,-0.3830733476584568
ACH-000579,-0.08639462241355585
ACH-000580,-0.2310241904879733
ACH-000584,-0.2969080515490598
ACH-000585,-0.2554198653145222
ACH-000588,-0.33388174835640017
ACH-000589,-0.3703101629362888
ACH-000591,-0.16370913256388653
ACH-000593,-0.30900061030428944
ACH-000600,-0.20994502932700454
ACH-000601,-0.29185609767402393
ACH-000605,-0.3731148492546933
ACH-000606,-0.42713453724463707
ACH-000608,-0.3144687756643993
ACH-000614,-0.10876072858805798
ACH-000616,-0.2887406644548772
ACH-000618,-0.2532093421828566
ACH-000619,-0.2190975609975644
ACH-000620,-0.3387877619893019
ACH-000621,-0.2361887708228073
ACH-000622,-0.2462010408337738
ACH-000623,-0.2981494949038154
ACH-000624,-0.27010590828459424
ACH-000627,-0.3558200004063177
ACH-000630,-0.3015798879378827
ACH-000631,-0.2756131509045242
ACH-000632,-0.3206498884791089
ACH-000633,-0.26735090187407395
ACH-000637,-0.31897913910891657
ACH-000638,-0.27271421056805645
ACH-000646,-0.2704389861033128
ACH-000647,-0.3514268118571289
ACH-000648,-0.2614751472995661
ACH-000649,-0.265912341750336
ACH-000651,-0.2677122933257903
ACH-000652,-0.5289422734055438
ACH-000653,-0.31471717124377896
ACH-000657,-0.21278932858716906
ACH-000658,-0.15709808151922805
ACH-000661,-0.3245375148218121
ACH-000662,-0.2473106945942401
ACH-000663,-0.29468421920041177
ACH-000665,-0.3034605324943099
ACH-000671,-0.4070897638749492
ACH-000672,-0.31815605748943704
ACH-000673,-0.1982369053837823
ACH-000676,-0.3350014096357569
ACH-000677,-0.2003631127432076
ACH-000681,-0.35372109961762604
ACH-000683,-0.298029532055958
ACH-000684,-0.11791064882134512
ACH-000688,-0.4942341363180347
ACH-000693,-0.4310229393669277
ACH-000694,-0.2241413167115364
ACH-000695,-0.4432001921840077
ACH-000696,-0.2912736916624146
ACH-000697,-0.12750433179122794
ACH-000699,-0.2425452565177572
ACH-000701,-0.3800161047169297
ACH-000706,-0.2585237224671116
ACH-000711,-0.2605899918941834
ACH-000713,-0.2668427763086257
ACH-000714,-0.2510071676617147
ACH-000718,-0.3130208186711374
ACH-000720,-0.2345904316536877
ACH-000721,-0.1923225364726755
ACH-000724,-0.17636076023043876
ACH-000725,-0.3217651208289743
ACH-000732,-0.5272391132449316
ACH-000734,-0.1751320660987144
ACH-000735,-0.3660934075982971
ACH-000736,-0.2735849800360013
ACH-000738,-0.37452742739419576
ACH-000746,-0.3643284709952179
ACH-000747,-0.4190883237020181
ACH-000748,-0.22242949051342084
ACH-000753,-0.2269736682035925
ACH-000756,-0.3455882597955581
ACH-000757,-0.2077470453823073
ACH-000758,-0.2771188444325809
ACH-000760,-0.26255961896662283
ACH-000762,-0.3518775344053505
ACH-000763,-0.14620464559517168
ACH-000764,-0.06167488670879472
ACH-000765,-0.2848970518984529
ACH-000766,-0.3238381335889518
ACH-000767,-0.2542157702533739
ACH-000768,-0.21092822223462096
ACH-000769,-0.2089295654562356
ACH-000770,-0.26243949527210025
ACH-000771,-0.1762254779767105
ACH-000773,-0.32723725084044425
ACH-000776,-0.27794271435797663
ACH-000777,-0.3329239260698797
ACH-000778,-0.2935813303959622
ACH-000781,-0.2596927207307381
ACH-000782,-0.3314678576923741
ACH-000783,-0.2809750133512937
ACH-000784,-0.2146695598463632
ACH-000785,-0.23131605737890465
ACH-000787,-0.21778282206718685
ACH-000788,-0.2590566799835216
ACH-000791,-0.24397117532156665
ACH-000792,-0.24786262221325736
ACH-000794,-0.36481618172681535
ACH-000796,-0.29768966964814697
ACH-000798,-0.268339769860558
ACH-000799,-0.16661891744596305
ACH-000800,-0.4106936320487841
ACH-000802,-0.2877087596763269
ACH-000804,-0.5014498508127351
ACH-000805,-0.337428764179388
ACH-000809,-0.2960478018119865
ACH-000810,-0.26603317654149744
ACH-000811,-0.3262497301246292
ACH-000817,-0.37754343865124224
ACH-000819,-0.09748033293025912
ACH-000820,-0.3038280349523904
ACH-000821,-0.552560508899845
ACH-000822,-0.28129133357863395
ACH-000823,-0.2987208478190485
ACH-000824,-0.27404247016773603
ACH-000827,-0.3492327181042981
ACH-000829,-0.1768024892545984
ACH-000831,-0.14208963010808776
ACH-000832,-0.3228581120810594
ACH-000833,-0.3065719671092121
ACH-000834,-0.3212233715883773
ACH-000835,-0.18614078086594285
ACH-000836,-0.2567132379115095
ACH-000837,-0.35852684984029143
ACH-000838,-0.16825300128541562
ACH-000839,-0.39053867073781773
ACH-000840,-0.08813934636041798
ACH-000841,-0.2575509445700066
ACH-000843,-0.3182793998266446
ACH-000846,-0.26596725811248506
ACH-000847,-0.3016323457643831
ACH-000848,-0.3637715429993244
ACH-000849,-0.3185019028357715
ACH-000851,-0.1940668912635756
ACH-000855,-0.22220997897689054
ACH-000856,-0.2373471888209107
ACH-000858,-0.16511615143469496
ACH-000859,-0.2727684368501929
ACH-000861,-0.34129188778811714
ACH-000862,-0.15420711000779982
ACH-000865,-0.3130272215555759
ACH-000866,-0.2806288832462012
ACH-000867,-0.23277263913746385
ACH-000869,-0.35829465329251514
ACH-000872,-0.14641856709857226
ACH-000873,-0.2213013251031679
ACH-000876,-0.2751069888938361
ACH-000878,-0.3769987736472884
ACH-000880,-0.2299529606812211
ACH-000881,-0.33895394388474115
ACH-000882,-0.14712724590563528
ACH-000884,-0.3829714718344732
ACH-000885,-0.3733673606059241
ACH-000887,-0.4863687224875843
ACH-000889,-0.3150913270343665
ACH-000896,-0.3033904048855959
ACH-000898,-0.33433973222856106
ACH-000900,-0.2774179740234989
ACH-000901,-0.22602931016716085
ACH-000905,-0.10008488400648248
ACH-000906,-0.218832169339251
ACH-000907,-0.18801062387290066
ACH-000910,-0.17651264555934834
ACH-000911,-0.3094967548813227
ACH-000912,-0.3419551719657462
ACH-000913,-0.3086722649943899
ACH-000915,-0.2744189302298635
ACH-000916,-0.7760818850986788
ACH-000917,-0.3894572920593178
ACH-000920,-0.16820504711477535
ACH-000921,-0.07355730718085847
ACH-000924,-0.2881849432071269
ACH-000926,-0.403182750908092
ACH-000928,-0.24062780565259045
ACH-000929,-0.13721872866704785
ACH-000932,-0.23148049286404615
ACH-000935,-0.2263224060570892
ACH-000936,-0.3938527519626189
ACH-000937,-0.2676248459591568
ACH-000938,-0.04380590466347025
ACH-000939,-0.2515009475646652
ACH-000941,-0.3192732707898742
ACH-000943,-0.2104660185105192
ACH-000946,-0.26940136904865136
ACH-000947,-0.2162170576249789
ACH-000948,-0.186709158770384
ACH-000950,-0.07746757439399357
ACH-000953,-0.19287356999469746
ACH-000954,-0.3345694931879285
ACH-000957,-0.20247459981053645
ACH-000958,-0.35709255663228034
ACH-000960,-0.3079238292705209
ACH-000963,-0.19610921138105575
ACH-000968,-0.21546326857873388
ACH-000969,-0.25245476884506873
ACH-000972,-0.08006121743049244
ACH-000973,-0.28891487918890385
ACH-000974,-0.22261278163314352
ACH-000978,-0.5253350416466857
ACH-000984,-0.36024898975913794
ACH-000986,-0.4719720721844671
ACH-000988,-0.4482042787204573
ACH-000993,-0.3167162950193391
ACH-000994,-0.09220340974765084
ACH-000996,-0.2364748687759181
ACH-001001,-0.2964788150477515
ACH-001020,-0.33775969250353804
ACH-001028,-0.2988267620285935
ACH-001031,-0.27571293339553465
ACH-001038,-0.3347923724187105
ACH-001048,-0.3676433114206428
ACH-001050,-0.22107718072038304
ACH-001053,-0.4354531397121333
ACH-001054,-0.2950759833293482
ACH-001061,-0.18502206986330744
ACH-001067,-0.4144252122946449
ACH-001075,-0.22591056206014495
ACH-001096,-0.20807383343901856
ACH-001111,-0.12602239963062287
ACH-001119,-0.3984992992406491
ACH-001128,-0.20965689764946627
ACH-001134,-0.33603398986740485
ACH-001151,-0.18040415322315492
ACH-001163,-0.26321657730248016
ACH-001164,-0.1522021819452668
ACH-001183,-0.02361762389943026
ACH-001192,-0.28592496903762665
ACH-001193,-0.2000175008320124
ACH-001196,-0.21955114540120102
ACH-001197,-0.4718482950406334
ACH-001205,-0.12201078116743595
ACH-001211,-0.2522999497867676
ACH-001212,-0.26623659930382026
ACH-001228,-0.3845674130322024
ACH-001232,-0.40878611587199215
ACH-001239,-0.2423164586608503
ACH-001270,-0.32366887219856305
ACH-001274,-0.20248295962665308
ACH-001275,-0.2703370262986717
ACH-001277,-0.16314886246054414
ACH-001278,-0.29991933776414703
ACH-001280,-0.2482533953044815
ACH-001283,-0.2356972312492689
ACH-001289,-0.024744021283106942
ACH-001300,-0.3499724091552701
ACH-001301,-0.20615979101551973
ACH-001302,-0.5291989755005739
ACH-001306,-0.2383009789007761
ACH-001318,-0.22307174771564572
ACH-001322,-0.28986606354856914
ACH-001328,-0.3484205885127278
ACH-001332,-0.416470339489996
ACH-001336,-0.2534409700916091
ACH-001346,-0.3091993013125127
ACH-001353,-0.31204001022549577
ACH-001354,-0.3971570513636701
ACH-001367,-0.07214368514994939
ACH-001368,-0.3677398442075952
ACH-001374,-0.17769230756438326
ACH-001377,-0.3281669138627429
ACH-001380,-0.2475730618583729
ACH-001391,-0.3006840472871332
ACH-001408,-0.3810367064666005
ACH-001430,-0.3023439833085516
ACH-001431,-0.4324413464410996
ACH-001450,-0.15519169605166178
ACH-001496,-0.31412538143322993
ACH-001500,-0.5181175940403988
ACH-001523,-0.3888515033951132
ACH-001532,-0.23561868283232884
ACH-001550,-0.2198676213291728
ACH-001552,-0.3924500409452734
ACH-001554,-0.25902375761744445
ACH-001654,-0.3769108435551864
ACH-001735,-0.2693390063503088
ACH-001736,-0.14262594629884515
ACH-001737,-0.05811830587484721
ACH-001740,-0.03911352493572889
ACH-001745,-0.28545979072433003
ACH-001765,-0.2950185725727558
