,TIAF1 (9220)
ACH-000470,-0.17446211672391734
ACH-000471,-0.11447771171798612
ACH-000472,-0.13275794425437815
ACH-000473,-0.10764906282946217
ACH-000475,-0.08805776728981828
ACH-000476,-0.14752231176303282
ACH-000477,-0.14703111620950615
ACH-000479,-0.1327655259361896
ACH-000480,-0.13751140365822553
ACH-000481,-0.08385328230259763
ACH-000483,-0.1216258824553094
ACH-000484,-0.09795089335388407
ACH-000485,-0.17160272322686854
ACH-000486,-0.25654866066835114
ACH-000487,-0.10770588211740773
ACH-000488,-0.1705754341649593
ACH-000490,-0.1685129904762547
ACH-000491,-0.1418565731528921
ACH-000495,-0.14675748285172951
ACH-000496,-0.13499694492341507
ACH-000499,-0.05857702262718253
ACH-000500,-0.14468995767186052
ACH-000502,-0.31429119083211204
ACH-000503,-0.11435019518401487
ACH-000505,-0.1481688544707761
ACH-000507,-0.09955410478626787
ACH-000510,-0.15969768263468972
ACH-000511,-0.2257313827748044
ACH-000512,-0.2691001288250838
ACH-000516,-0.20568247319120486
ACH-000517,-0.13243749876132802
ACH-000518,-0.20722871360846445
ACH-000520,-0.17899227066657514
ACH-000521,-0.15558258295863112
ACH-000522,-0.09158800103971218
ACH-000524,-0.1840689800204631
ACH-000527,-0.1792324391399004
ACH-000528,-0.16928617312800526
ACH-000537,-0.3230438550365225
ACH-000541,-0.1512697515036128
ACH-000542,-0.2933156221370228
ACH-000544,-0.21102106744707874
ACH-000545,-0.09925944406070092
ACH-000547,-0.15129566477528167
ACH-000548,-0.2059963172826582
ACH-000549,-0.2616311187263348
ACH-000550,0.024109248137663363
ACH-000552,-0.2420906621178997
ACH-000556,-0.3362742904082113
ACH-000557,-0.15575695146079074
ACH-000569,-0.033755239030990175
ACH-000570,-0.001972575812140376
ACH-000571,-0.11468272751756065
ACH-000573,-0.09817835897765056
ACH-000576,-0.19123265538364764
ACH-000579,0.0526489874372275
ACH-000580,-0.07265376172324534
ACH-000584,-0.11129532654010413
ACH-000585,-0.10690156141971248
ACH-000588,-0.27984228283284285
ACH-000589,-0.13083094757773964
ACH-000591,-0.06791181391966915
ACH-000593,-0.1660810866052458
ACH-000600,-0.22142265909262893
ACH-000601,-0.21082128822668608
ACH-000605,-0.05931046959120642
ACH-000606,-0.2732894181987563
ACH-000608,-0.1588057067661212
ACH-000614,-0.14948481090316446
ACH-000616,-0.21231980436231648
ACH-000618,-0.2530981357023242
ACH-000619,-0.20984200763163735
ACH-000620,-0.1854994262044387
ACH-000621,-0.21619675202733252
ACH-000622,-0.043409631464259225
ACH-000623,-0.2506385756153454
ACH-000624,-0.16063349420606282
ACH-000627,-0.05408411742666893
ACH-000630,-0.11914627874373597
ACH-000631,-0.14982552796042412
ACH-000632,-0.13359580175640126
ACH-000633,-0.1092797722042019
ACH-000637,-0.22412877574522946
ACH-000638,-0.13085045716584084
ACH-000646,-0.008605555442497812
ACH-000647,-0.16264580215468796
ACH-000648,-0.008032814797337612
ACH-000649,-0.0963445028779308
ACH-000651,-0.09254084010814323
ACH-000652,-0.022788964837367545
ACH-000653,-0.1491564087913526
ACH-000657,-0.09193752775307053
ACH-000658,-0.1447904890192656
ACH-000661,-0.09884173335478494
ACH-000662,-0.36635603535704064
ACH-000663,-0.18703500111017987
ACH-000665,-0.026382345114024368
ACH-000671,-0.12191130671039252
ACH-000672,-0.17541275401100462
ACH-000673,-0.21537995683411976
ACH-000676,-0.20298126617967008
ACH-000677,-0.14620143852413536
ACH-000681,-0.1059792082834543
ACH-000683,-0.09362862106738128
ACH-000684,-0.1839155196854692
ACH-000688,-0.2067823102366568
ACH-000693,-0.152823991574651
ACH-000694,-0.1372274719830401
ACH-000695,-0.22803994398822436
ACH-000696,-0.08003048595368695
ACH-000697,-0.20000207386833155
ACH-000699,-0.14074003969775384
ACH-000701,-0.14159218594041836
ACH-000706,-0.2220363789730651
ACH-000711,-0.3224585904874773
ACH-000713,-0.3097837013363216
ACH-000714,-0.12769516179188395
ACH-000718,-0.03517173955083076
ACH-000720,-0.21857381899121775
ACH-000721,-0.1745580876609451
ACH-000724,-0.16036137497607644
ACH-000725,-0.3420050634010409
ACH-000732,-0.3274803446438909
ACH-000734,-0.04330353024688824
ACH-000735,-0.26966533075368354
ACH-000736,-0.09531648420567072
ACH-000738,-0.04958008905245055
ACH-000746,-0.2524554744948145
ACH-000747,-0.26138951686330963
ACH-000748,-0.005085813293870104
ACH-000753,-0.16192703685388046
ACH-000756,-0.2293589046072758
ACH-000757,-0.10844650345999676
ACH-000758,-0.20609033816995154
ACH-000760,-0.05878856263048731
ACH-000762,-0.2066075277689845
ACH-000763,-0.2596941797072493
ACH-000764,-0.052715366899856696
ACH-000765,-0.0053042843197011105
ACH-000766,-0.05972771384972456
ACH-000767,-0.18240150170438094
ACH-000768,-0.1864724880901372
ACH-000769,-0.21602364014678693
ACH-000770,-0.1569524037889174
ACH-000771,-0.2377440044740428
ACH-000773,-0.20205821765630894
ACH-000776,-0.15025382905629894
ACH-000777,-0.0917420243566877
ACH-000778,-0.09561535268863698
ACH-000781,-0.12810958496318645
ACH-000782,-0.10335861444543264
ACH-000783,-0.04945772684135991
ACH-000784,-0.2620548737287163
ACH-000785,-0.21461625557957786
ACH-000787,-0.1301273665523907
ACH-000788,-0.07875719822758423
ACH-000791,-0.2766372065162237
ACH-000792,-0.19291337751676446
ACH-000794,-0.19571867568534848
ACH-000796,-0.11741406723941285
ACH-000798,0.03450383481730532
ACH-000799,-0.14290852404945206
ACH-000800,-0.16976656089337502
ACH-000802,-0.15590732811525365
ACH-000804,0.0901633620503163
ACH-000805,-0.08227171959618973
ACH-000809,-0.36575971454111295
ACH-000810,-0.0744328726654696
ACH-000811,-0.12852779109305806
ACH-000817,-0.15626037689384395
ACH-000819,-0.2008871544766624
ACH-000820,-0.22047592858388648
ACH-000821,-0.4002064138973031
ACH-000822,-0.06846834803457577
ACH-000823,-0.1518367072001385
ACH-000824,-0.09847481709480722
ACH-000827,-0.14904885601221232
ACH-000829,-0.023213444645719426
ACH-000831,-0.1554798767900796
ACH-000832,-0.2958452547918349
ACH-000833,-0.1103954328849751
ACH-000834,-0.14532262531055146
ACH-000835,-0.08869394050127452
ACH-000836,0.06721291918353749
ACH-000837,-0.2533419027438192
ACH-000838,-0.4029604451707002
ACH-000839,-0.32227246399435483
ACH-000840,-0.1303580157534316
ACH-000841,-0.2185658882562492
ACH-000843,-0.16989444499904854
ACH-000846,-0.19532777606549365
ACH-000847,-0.1731863822195654
ACH-000848,-0.02271860663298873
ACH-000849,-0.08566835277149405
ACH-000851,-0.023010161376112784
ACH-000855,-0.08508347604791122
ACH-000856,-0.22755219382143785
ACH-000858,-0.21385354046703856
ACH-000859,-0.2988693616255215
ACH-000861,-0.023285876052010792
ACH-000862,-0.2312229775262175
ACH-000865,-0.08716663129851404
ACH-000866,-0.10469053618808206
ACH-000867,-0.17463200457237246
ACH-000869,-0.2882030989735491
ACH-000872,-0.1970181406002741
ACH-000873,0.055734975647052314
ACH-000876,-0.07374330878311837
ACH-000878,0.2275222171135056
ACH-000880,-0.27665713461431385
ACH-000881,-0.11505776987010202
ACH-000882,-0.07966402507702089
ACH-000884,-0.2557885156218887
ACH-000885,-0.10126240840902816
ACH-000887,-0.2228743145702707
ACH-000889,-0.1456751012663759
ACH-000896,-0.17635268944361318
ACH-000898,-0.09372720264504966
ACH-000900,-0.2400566983063877
ACH-000901,-0.05915361189215713
ACH-000905,-0.09259351008343666
ACH-000906,-0.17235916169408652
ACH-000907,-0.17595765257610346
ACH-000910,-0.1005543627853161
ACH-000911,-0.17172083307638142
ACH-000912,-0.21310682546408435
ACH-000913,-0.13703526062479324
ACH-000915,-0.2383205310008351
ACH-000916,-0.4469700034042181
ACH-000917,-0.08813402204742067
ACH-000920,-0.013156928909012915
ACH-000921,-0.20864891947159714
ACH-000924,-0.10169539147859352
ACH-000926,-0.17941715709548178
ACH-000928,-0.036574353525870636
ACH-000929,-0.2514176933293766
ACH-000932,-0.1779094814331719
ACH-000935,-0.2160516224427836
ACH-000936,0.008951079145830109
ACH-000937,-0.1913315815557091
ACH-000938,-0.0729458887278815
ACH-000939,-0.2838062417287742
ACH-000941,-0.1239714671833411
ACH-000943,-0.1947481759545423
ACH-000946,-0.20828712817434694
ACH-000947,-0.22786460103503686
ACH-000948,-0.26067947317636353
ACH-000950,-0.17708476962497974
ACH-000953,-0.24437554473602144
ACH-000954,-0.22588516206125164
ACH-000957,-0.09941304392633632
ACH-000958,-0.23828794533700146
ACH-000960,-0.18644413712589905
ACH-000963,-0.15904061860117372
ACH-000968,-0.02867449675660715
ACH-000969,-0.07277415262829938
ACH-000972,-0.1513495078148802
ACH-000973,-0.15290633040992407
ACH-000974,-0.2262922407391651
ACH-000978,-0.0298123981563187
ACH-000984,-0.1676013300249471
ACH-000986,-0.255822541406173
ACH-000988,-0.18547703721558664
ACH-000993,-0.23639909549949714
ACH-000994,0.12832497790930916
ACH-000996,-0.165344073439922
ACH-001001,-0.08044034306368998
ACH-001020,-0.16968507677399566
ACH-001028,-0.20396774194429915
ACH-001031,-0.1444336960686018
ACH-001038,-0.3388873985096763
ACH-001048,-0.04449034314990708
ACH-001050,-0.16559728410724267
ACH-001053,-0.1141088635159641
ACH-001054,-0.13061922466890905
ACH-001061,-0.12830768222223404
ACH-001067,-0.05653558503921261
ACH-001075,-0.17564525167819728
ACH-001096,-0.17000340972113245
ACH-001111,-0.25028530526695125
ACH-001119,-0.13197968722175388
ACH-001128,0.11603241205527108
ACH-001134,-0.19087625278783973
ACH-001151,-0.09549434296840764
ACH-001163,-0.4623650379441672
ACH-001164,-0.04338711536765333
ACH-001183,-0.2689986312343694
ACH-001192,-0.351822211644548
ACH-001193,-0.1290649335366611
ACH-001196,-0.12256165337605147
ACH-001197,-0.1776522258015161
ACH-001205,-0.11678769534213256
ACH-001211,-0.2675713023938558
ACH-001212,-0.2520786570910069
ACH-001228,-0.031628056839235814
ACH-001232,-0.24501803775600475
ACH-001239,-0.1571762612728153
ACH-001270,-0.16683482041346373
ACH-001274,-0.1565625063028393
ACH-001275,-0.11980805848440805
ACH-001277,-0.051929755685430685
ACH-001278,-0.1057757276270237
ACH-001280,-0.34457345891176505
ACH-001283,-0.1047738309575212
ACH-001289,-0.1426611417635668
ACH-001300,-0.1819223720512638
ACH-001301,-0.1481430178223952
ACH-001302,-0.2202896237025141
ACH-001306,-0.07693279205963148
ACH-001318,-0.10273948818501803
ACH-001322,-0.12678253428643552
ACH-001328,-0.25445180664359485
ACH-001332,-0.23972424567566175
ACH-001336,-0.08631185847648327
ACH-001346,-0.3333415688399973
ACH-001353,-0.2445796603133996
ACH-001354,-0.1323804321388649
ACH-001367,-0.10981201379743842
ACH-001368,-0.14096021583318885
ACH-001374,0.013825523755195369
ACH-001377,-0.1395428552271155
ACH-001380,-0.10863696095752594
ACH-001391,-0.18719808053414266
ACH-001408,-0.2995305594617609
ACH-001430,-0.0427035313994978
ACH-001431,-0.17446242135316406
ACH-001450,-0.07739206354645063
ACH-001496,-0.1533414693510277
ACH-001500,-0.3408865677301249
ACH-001523,-0.17720095840586833
ACH-001532,-0.16402295053332255
ACH-001550,-0.1742586516831457
ACH-001552,-0.21053959693327126
ACH-001554,-0.12903122044101684
ACH-001654,-0.08770243951865858
ACH-001735,-0.18050423199789714
ACH-001736,-0.202359028237954
ACH-001737,-0.08538871172185747
ACH-001740,-0.15853381059284852
ACH-001745,-0.0797632880264916
ACH-001765,-0.13768479169710512
