,CLPB (81570)
ACH-000312,-0.19043903128220507
ACH-000315,-0.4801244487199776
ACH-000316,-0.1936831272142574
ACH-000317,-0.3184382753000167
ACH-000318,-0.2565573959799158
ACH-000319,-0.4291737372114552
ACH-000320,-0.2496008670643499
ACH-000322,-0.3147034897271489
ACH-000323,-0.13988368578064414
ACH-000324,-0.062131277530922874
ACH-000329,0.018300093916128975
ACH-000330,-0.18023247650194646
ACH-000331,-0.21396755238490534
ACH-000332,-0.0653458130296508
ACH-000334,-0.31216056048722185
ACH-000335,-0.5665414066664372
ACH-000336,-0.024699067684384117
ACH-000337,-0.2860281947008461
ACH-000338,-0.6924143067566924
ACH-000339,0.05149049265354338
ACH-000341,-0.04669233921724489
ACH-000348,-0.09949518237737437
ACH-000350,-0.18491869710736972
ACH-000352,-0.1405999885526905
ACH-000356,-0.2573901620026914
ACH-000361,-0.2627723257900893
ACH-000362,-0.241205859204026
ACH-000363,-0.2691425584086326
ACH-000364,-0.03022337440545621
ACH-000365,-0.6264386921146733
ACH-000366,-0.2958868882217224
ACH-000368,0.07956460952397483
ACH-000374,-0.8623919636715937
ACH-000375,0.16008492508947322
ACH-000376,-0.4980795824792694
ACH-000381,-0.1355557561929673
ACH-000383,-0.19714247551889566
ACH-000387,-0.4231440027374944
ACH-000389,-0.15616664601218033
ACH-000390,-0.23444583714548664
ACH-000393,-0.2318540731515267
ACH-000395,-0.24491423944869986
ACH-000396,-0.306662337813143
ACH-000397,-0.20600735450569801
ACH-000401,-0.11148798704870563
ACH-000402,-0.28969481759233034
ACH-000403,-0.07775282204724729
ACH-000404,-0.3251237881391315
ACH-000406,-0.2664981582385022
ACH-000407,-0.038040504316760204
ACH-000408,-0.27145592730265505
ACH-000410,-0.3876451010308177
ACH-000411,-0.22990028998325676
ACH-000414,-0.4058975164111773
ACH-000415,-0.5239822172500835
ACH-000416,-0.01847587953198276
ACH-000420,-0.020712727216937732
ACH-000421,0.0071326293651102065
ACH-000424,-0.3262067951373853
ACH-000425,-0.0954671423093054
ACH-000426,-0.3254223520880431
ACH-000427,-0.1380655450578996
ACH-000433,-0.3012699448794814
ACH-000435,-0.3156429284352041
ACH-000436,-0.09487074358806506
ACH-000444,-0.07816358878799844
ACH-000445,-0.33521185705185336
ACH-000448,-0.2324970693228987
ACH-000450,-0.5657910622061154
ACH-000452,-0.14391778896311008
ACH-000454,-0.32823028082082983
ACH-000458,-0.1526540735525523
ACH-000459,-0.3094662527489034
ACH-000460,-0.10346348085532764
ACH-000461,-0.26475198796714594
ACH-000463,-0.11518995260521307
ACH-000464,-0.13656584433215366
ACH-000466,-0.10715897312793274
ACH-000467,-0.06966448128624979
ACH-000468,-0.2431233033361312
ACH-000469,-0.1405796307858211
ACH-000470,-0.20926437297898426
ACH-000471,-0.19161819841879246
ACH-000472,-0.2531635572196572
ACH-000473,-0.11534228313610635
ACH-000475,-0.3337965840534101
ACH-000476,0.0072054223630763576
ACH-000477,-0.20228083089016646
ACH-000479,-0.2171426784839972
ACH-000480,-0.8141886938604324
ACH-000481,-0.2748642944473422
ACH-000483,-0.34889528326411
ACH-000484,-0.07959020429945751
ACH-000485,-0.31076860220594843
ACH-000486,-0.564213247697196
ACH-000487,-0.20188593326418466
ACH-000488,-0.8603704823576424
ACH-000490,-0.23954561748494985
ACH-000491,-0.6454660580683528
ACH-000495,-0.325189829074684
ACH-000496,-0.1907544488962674
ACH-000499,-0.6818041415437536
ACH-000500,-0.01578743191158645
ACH-000502,-0.3041417586576056
ACH-000503,-0.2872168384785707
ACH-000505,-0.2881960430739854
ACH-000507,-0.5979636532952222
ACH-000510,-0.1869417915215068
ACH-000511,-0.1886078775721704
ACH-000512,-0.4865348193873908
ACH-000516,-0.14966647704050334
ACH-000517,-0.23951047184728766
ACH-000518,-0.4115506938043538
ACH-000520,0.01661745275433739
ACH-000521,-0.16721545928898926
ACH-000522,-0.1528032556182352
ACH-000524,-0.15639341834976994
ACH-000527,-0.2142001629434737
ACH-000528,-0.2573173086073562
ACH-000537,-0.22368096500976525
ACH-000541,-0.4838375082261923
ACH-000542,-0.09721389963619463
ACH-000544,-0.5767885048828498
ACH-000545,-0.4206718889957503
ACH-000547,0.09664168033750636
ACH-000548,-0.3855843829075298
ACH-000549,-0.3806186204119413
ACH-000550,-0.00783500688973154
ACH-000552,-0.2751197459414097
ACH-000556,-0.2436059956921878
ACH-000557,-0.11107677312206313
ACH-000569,-0.16275179243988613
ACH-000570,-0.17575189022801832
ACH-000571,-0.13788996004445372
ACH-000573,-0.3304521188478827
ACH-000576,-0.12221285243866332
ACH-000579,-0.12512729108884818
ACH-000580,-0.4261632925984672
ACH-000584,-0.2462302971762668
ACH-000585,-0.4080992907769631
ACH-000588,-0.3527988617367667
ACH-000589,-0.1169786221699172
ACH-000591,-0.21057384223403944
ACH-000593,-0.18749608574756868
ACH-000600,-0.4934223134369233
ACH-000601,0.0714654181898808
ACH-000605,-0.4994383936633978
ACH-000606,-0.9437280540024252
ACH-000608,-0.21267758669670825
ACH-000614,-0.3013156904111545
ACH-000616,-0.08100243708745129
ACH-000618,-0.19190217498845552
ACH-000619,-0.2627688755822316
ACH-000620,-0.18855730694136208
ACH-000621,-0.16228851097410515
ACH-000622,-0.2959824075957179
ACH-000623,-0.2456373199581016
ACH-000624,-0.30859843214486155
ACH-000627,-0.07358558277831295
ACH-000630,-0.30706582999797266
ACH-000631,0.08123600212851914
ACH-000632,-0.15636370740265956
ACH-000633,-0.12438688247322205
ACH-000637,-0.3062041135441816
ACH-000638,-0.242916321894128
ACH-000646,-0.3373521241936301
ACH-000647,-0.4379873310758695
ACH-000648,-0.3968457688236018
ACH-000649,-0.13785076309365582
ACH-000651,-0.1365436347700361
ACH-000652,-0.23272903505130446
ACH-000653,-0.4603899934612114
ACH-000657,-0.13435250431505116
ACH-000658,-0.4514418606590861
ACH-000661,0.010115085486031277
ACH-000662,-0.4885318643664125
ACH-000663,-0.33446353568375875
ACH-000665,-0.2997781135081823
ACH-000671,-0.3789690672273168
ACH-000672,-0.14423204592765335
ACH-000673,-0.1485478489562024
ACH-000676,-0.2032026642532948
ACH-000677,-0.18171044572735973
ACH-000681,-0.3077358010736827
ACH-000683,-0.5463557654806488
ACH-000684,-0.019727749760092655
ACH-000688,-0.05231376916735446
ACH-000693,-0.6928659041571953
ACH-000694,-0.12236327605558668
ACH-000695,-0.3435265112655789
ACH-000696,-0.10906207299640887
ACH-000697,-0.19861901703359566
ACH-000699,-0.29051835865763426
ACH-000701,-0.25307377495803324
ACH-000706,-0.3911753667159615
ACH-000711,-0.2728126891362283
ACH-000713,-0.2282651981794939
ACH-000714,0.08193063655809539
ACH-000718,-0.2673413870021269
ACH-000720,-0.1205189906436422
ACH-000721,-0.023928147763584585
ACH-000724,-0.032230280632130535
ACH-000725,-0.2904441576967745
ACH-000732,-0.6404734269758413
ACH-000734,-0.2442568177178604
ACH-000735,-0.3155790597076976
ACH-000736,-0.3235255585086647
ACH-000738,-0.17500251524161467
ACH-000746,-0.2133922736558947
ACH-000747,-0.7055357414784101
ACH-000748,-0.12940944232764515
ACH-000753,-0.15868852316296078
ACH-000756,-0.20895072589801547
ACH-000757,-0.04682592454103683
ACH-000758,-0.17512289091588135
ACH-000760,-0.4075685408990985
ACH-000762,-0.21230073364683494
ACH-000763,-0.11403623047563308
ACH-000764,-0.1424971329530133
ACH-000765,-0.4411541665172444
ACH-000766,-0.14976181585626813
ACH-000767,-0.26687290298112604
ACH-000768,0.06464462157748478
ACH-000769,-0.332532809744234
ACH-000770,-0.18737652133935653
ACH-000771,-0.2948733629616914
ACH-000773,-0.6725775328185288
ACH-000776,-0.27315739399691075
ACH-000777,-0.3722333755314376
ACH-000778,-0.6433968142999617
ACH-000781,-0.4125363606186552
ACH-000782,-0.14058846297371955
ACH-000783,-0.2791150461218376
ACH-000784,-0.28909416138567273
ACH-000785,-0.4538685419904062
ACH-000787,-0.16481394141903902
ACH-000788,-0.1308609371912563
ACH-000791,-0.16572646254568504
ACH-000792,-0.07319152582758033
ACH-000794,-0.25470300616271985
ACH-000796,-0.1164873169627694
ACH-000798,-0.13762052675266387
ACH-000799,-0.06682315263629894
ACH-000800,-0.07201922513073135
ACH-000802,-0.434250177517671
ACH-000804,-0.3348004414716789
ACH-000805,0.012337684050130278
ACH-000809,-0.3625045860115328
ACH-000810,-0.39941037450737343
ACH-000811,-0.16621681905248806
ACH-000817,-0.40078058349712103
ACH-000819,-0.19630502844837847
ACH-000820,-0.11205050677964397
ACH-000821,-0.018649277964607986
ACH-000822,-0.16736658680999095
ACH-000823,-0.2690696828897264
ACH-000824,-0.2820234164212909
ACH-000827,-0.0998148239622257
ACH-000829,-0.3775014250285173
ACH-000831,-0.012733403294804643
ACH-000832,-0.2722703908293105
ACH-000833,-0.6676665861670226
ACH-000834,-0.221439499572093
ACH-000835,-0.17815979490746828
ACH-000836,-0.28922629010921186
ACH-000837,-0.29206916034870684
ACH-000838,-0.40993428267893023
ACH-000839,0.002596200104745225
ACH-000840,-0.11324427354290865
ACH-000841,-0.07573757631217387
ACH-000843,-0.4788699501283311
ACH-000846,-0.12822371347243644
ACH-000847,-0.08796807244440455
ACH-000848,-0.16547270652293145
ACH-000849,-0.21939085612885534
ACH-000851,0.003035361922760999
ACH-000855,-0.28861840476544065
ACH-000856,-0.15420819015360873
ACH-000858,0.019878421724550486
ACH-000859,-0.2296500771484341
ACH-000861,-0.16689418435349138
ACH-000862,-0.1579829573847998
ACH-000865,-0.28187721718391456
ACH-000866,-0.3571943220101004
ACH-000867,-0.5123131229792146
ACH-000869,-0.4411092475896364
ACH-000872,-0.10100006192782787
ACH-000873,-0.23963767663999475
ACH-000876,-0.7387295080694829
ACH-000878,0.004886711303134103
ACH-000880,0.0008074178737487046
ACH-000881,-0.5775848405282151
ACH-000882,-0.36954300884376706
ACH-000884,-0.10711483025885228
ACH-000885,-0.03601935613291578
ACH-000887,-0.2051912505288428
ACH-000889,-0.2565739880898881
ACH-000896,-0.25980110644780924
ACH-000898,-0.13657218956878275
ACH-000900,-0.2071583730152444
ACH-000901,-0.3096615250903681
ACH-000905,-0.1948925227535316
ACH-000906,-0.13711944981988167
ACH-000907,0.027488233774014062
ACH-000910,-0.31831760718155955
ACH-000911,-0.121083231146779
ACH-000912,-0.15995860120165942
ACH-000913,-0.12296910748985952
ACH-000915,-0.0958292699255302
ACH-000916,-0.3950513834639435
ACH-000917,-0.4835854202060746
ACH-000920,-0.1383157914745139
ACH-000921,-0.10952840647988504
ACH-000924,-0.5603130919011232
ACH-000926,-0.1628318711479988
ACH-000928,-0.2405784094521827
ACH-000929,-0.3761117624584683
ACH-000932,-0.09314916546659048
ACH-000935,-0.4145013940069002
ACH-000936,-0.10633368728527946
ACH-000937,-0.059839430871135926
ACH-000938,-0.10237399773956933
ACH-000939,-0.5329471393671975
ACH-000941,-0.6245202624477075
ACH-000943,-0.728170571570585
ACH-000946,-0.1058504587614826
ACH-000947,-0.2231462877242135
ACH-000948,-0.4405549343896695
ACH-000950,-0.1769633710894152
ACH-000953,-0.19294254151495266
ACH-000954,-0.9127187835376231
ACH-000957,-0.1208016416123244
ACH-000958,-0.13064977247775794
ACH-000960,-0.6994887658774247
ACH-000963,-0.3807989623248373
ACH-000968,-0.289089307097144
ACH-000969,-0.5487223807816669
ACH-000972,-0.7073050728258112
ACH-000973,-0.13887453600780847
ACH-000974,-0.14225124014367954
ACH-000978,-0.11120928504072128
ACH-000984,-0.3907218420175597
ACH-000986,-0.3086781725445324
ACH-000988,-0.23729407162566465
ACH-000993,-0.2658674425631199
ACH-000994,-0.30349832239630364
ACH-000996,-0.1472375003767116
ACH-001001,-0.13463474135124345
ACH-001020,-0.3038487583965425
ACH-001028,-0.4694761532294425
ACH-001031,-0.0023269177632574325
ACH-001038,-0.17518947768903054
ACH-001048,-0.21133414148732807
ACH-001050,-0.2224756925838084
ACH-001053,-0.27529928999831504
ACH-001054,-0.1947406377546708
ACH-001061,-0.6584939401623829
ACH-001067,-0.186259331440338
ACH-001075,-0.020518455260880523
ACH-001096,-0.17222480644448535
ACH-001111,-0.0749377907881315
ACH-001119,-0.27619836929096725
ACH-001128,-0.4292083576112813
ACH-001134,-0.1159013878191243
ACH-001151,0.0018716114592324984
ACH-001163,-0.2330845471764801
ACH-001164,-0.2680669983738808
ACH-001183,0.07114199110279454
ACH-001192,-0.054352486616308586
ACH-001193,-0.795138558052614
ACH-001196,-0.3203859646368085
ACH-001197,-0.3564968566826603
ACH-001205,-0.05707985584451378
ACH-001211,-0.0487132146292965
ACH-001212,0.22043922074806047
ACH-001228,-0.08148873473416565
ACH-001232,-0.08774546144944008
ACH-001239,-0.27440290678024803
ACH-001270,0.009998715127375114
ACH-001274,-0.026578269791602376
ACH-001275,-0.1891290591247217
ACH-001277,-0.20296118930333207
ACH-001278,-0.2892729257698359
ACH-001280,-0.3066892791047656
ACH-001283,-0.09844318699802927
ACH-001289,-0.036511885488584986
ACH-001300,-0.11428077654284055
ACH-001301,0.15103814750963965
ACH-001302,-0.35500727302533125
ACH-001306,-0.33349512468451026
ACH-001318,-0.2804850027646919
ACH-001322,-0.5610175946021938
ACH-001328,-0.2677262283617144
ACH-001332,-0.6177098434379924
ACH-001336,-0.2401131851433843
ACH-001346,-0.1952076464291761
ACH-001353,-0.09822208156891912
ACH-001354,-0.04722650656841322
ACH-001367,-0.2655900461786365
ACH-001368,-0.1510635878510974
ACH-001374,-0.2646475743145226
ACH-001377,-0.061423370843190536
ACH-001380,-0.4292661455084893
ACH-001391,-0.16080172227145295
ACH-001408,-0.24886985861936076
ACH-001430,-0.04084512838682691
ACH-001431,0.01117919003192998
ACH-001450,-0.6518895539029883
ACH-001496,-0.2383575859057398
ACH-001500,-0.2507463563833205
ACH-001523,-0.36246170172940667
ACH-001532,-0.10061180143558317
ACH-001550,-0.2720365307394782
ACH-001552,-0.12349137651786568
ACH-001554,-0.11032949299340404
ACH-001654,-0.16004715540980213
ACH-001735,-0.1027475435081816
ACH-001736,-0.2918011051071512
ACH-001737,0.08351867584227002
ACH-001740,-0.3358193682355152
ACH-001745,-0.3319384022423939
ACH-001765,-0.3158109945365087
