,HNRNPA1 (3178)
ACH-000004,-0.1853845908304346
ACH-000005,0.20002733980070003
ACH-000007,-0.03993190419876678
ACH-000009,-0.05355907291594573
ACH-000011,-0.3133084495487313
ACH-000012,-0.2649317808621501
ACH-000013,-0.1172481235635482
ACH-000014,-0.0501087100712888
ACH-000015,0.22554326906287786
ACH-000017,-0.26297220363819696
ACH-000018,-0.06666659494481604
ACH-000019,-0.18230760106785235
ACH-000021,0.0973322979180808
ACH-000022,-0.04487450964226408
ACH-000025,-0.017071780894005597
ACH-000028,-0.2408897183059236
ACH-000030,0.12480186994985433
ACH-000035,-0.058137594707442876
ACH-000036,-0.2710456549502554
ACH-000037,-0.20477703840028724
ACH-000039,-0.06265197982633834
ACH-000040,-0.19639180540510587
ACH-000041,0.020395660290314813
ACH-000042,0.03717004176670127
ACH-000045,-0.16252101805028046
ACH-000047,0.0469241927055009
ACH-000052,0.21493699840207034
ACH-000053,-0.3204856300281857
ACH-000054,0.08765364799156088
ACH-000055,-0.5709087137219466
ACH-000060,-0.11912569360684035
ACH-000067,-0.21482352747540875
ACH-000070,-0.2060254962180167
ACH-000075,-0.16462260014448785
ACH-000078,0.2900389175677085
ACH-000082,-0.17324206047754667
ACH-000085,-0.26293501302399863
ACH-000086,-0.15724107635231604
ACH-000087,0.07415881192755339
ACH-000092,-0.026419635669349763
ACH-000095,0.025367110508770063
ACH-000097,-0.013808781461088548
ACH-000098,0.09695173649809792
ACH-000099,-0.2377100179810289
ACH-000108,-0.14830847921229756
ACH-000113,0.034028031204246266
ACH-000116,-0.03274807199398709
ACH-000118,-0.005457337981987456
ACH-000120,0.1776318174243931
ACH-000123,-0.4064944644758914
ACH-000127,-0.037368705880008235
ACH-000128,-0.5869587208390388
ACH-000132,0.15218151689824788
ACH-000133,-0.22479827982045164
ACH-000137,-0.05207407773340733
ACH-000138,0.1489962560215906
ACH-000142,-0.10511250071753056
ACH-000143,-0.2849195048347377
ACH-000146,0.10649621389750777
ACH-000148,-0.24549374384368666
ACH-000150,-0.13652782063026525
ACH-000152,0.014289389439968353
ACH-000153,0.3923061756031844
ACH-000159,-0.12390357507199976
ACH-000160,-0.21499734725120226
ACH-000163,0.1302645021274841
ACH-000167,4.5812113110562125
ACH-000168,0.29701073435417996
ACH-000169,-0.11683234730052565
ACH-000178,-0.2603472333527704
ACH-000183,-0.11843313010272905
ACH-000188,-0.2296742098925689
ACH-000189,-0.3377494666206517
ACH-000190,-0.7512551502703343
ACH-000198,-0.3945470171556672
ACH-000203,-0.4854010672687913
ACH-000204,-0.29861179723138154
ACH-000206,-0.28522009870046466
ACH-000207,-0.07383727938901087
ACH-000208,-0.1318356479337298
ACH-000210,0.08510653487956933
ACH-000211,-0.03762253384831433
ACH-000215,-0.09405326419012366
ACH-000221,-0.13596184855728838
ACH-000222,0.11411497953247693
ACH-000223,-0.08233912267030022
ACH-000226,-0.1893691921250102
ACH-000227,0.06506231242783919
ACH-000228,-0.10735162363561067
ACH-000231,-0.5282795759557286
ACH-000232,0.18527645957744326
ACH-000233,-0.33879118334304376
ACH-000234,-0.009506644924859005
ACH-000235,0.04643476272073743
ACH-000237,0.008883270960475084
ACH-000238,0.23377687480028236
ACH-000242,0.14501059159743598
