,WNT10B (7480)
ACH-000004,-0.2448620380216779
ACH-000005,-0.15415823523859096
ACH-000007,-0.10497453589816563
ACH-000009,-0.050736368442136345
ACH-000011,-0.15764312935485786
ACH-000012,-0.10122802597562376
ACH-000013,-0.03448932479569923
ACH-000014,-0.02658091150599945
ACH-000015,-0.0035490306662721892
ACH-000017,-0.15025534689623146
ACH-000018,-0.11780068548920478
ACH-000019,-0.12577482792135292
ACH-000021,-0.1065340600451035
ACH-000022,-0.04169576655295079
ACH-000025,-0.31554508436375456
ACH-000028,-0.11911062060260938
ACH-000030,-0.10036886102957858
ACH-000035,-0.11111787404317636
ACH-000036,-0.010011401147629537
ACH-000037,-0.08847150325566498
ACH-000039,-0.2165917384997714
ACH-000040,0.03092303714564862
ACH-000041,-0.02739800159476501
ACH-000042,-0.0507676010843735
ACH-000045,-0.14055854071253346
ACH-000047,0.025587042823444917
ACH-000052,0.09504053712900118
ACH-000053,-0.1920989581078188
ACH-000054,-0.12971595575696496
ACH-000055,-0.06693382225678539
ACH-000060,-0.1943824802586949
ACH-000067,-0.043106455824994436
ACH-000070,-0.0822941439885505
ACH-000075,-0.22583752833555504
ACH-000078,-0.12012921040046386
ACH-000082,-0.1781152730332315
ACH-000085,-0.10612659910507634
ACH-000086,-0.116672614783741
ACH-000087,-0.15672967503220672
ACH-000092,0.02447117283824466
ACH-000095,-0.09993402161794154
ACH-000097,-0.0658113645765389
ACH-000098,0.014607292963290337
ACH-000099,0.02329771830862109
ACH-000108,-0.014411058368181243
ACH-000113,-0.15562641250149778
ACH-000116,-0.17942898399713292
ACH-000118,-0.12209272698804848
ACH-000120,-0.07455268944055689
ACH-000123,-0.05317029073312608
ACH-000127,-0.08882299846730027
ACH-000128,0.11834676582535845
ACH-000132,0.12962112971727724
ACH-000133,-0.19843686626763254
ACH-000137,0.028792238152245863
ACH-000138,-0.04808158721188216
ACH-000142,-0.283340264598604
ACH-000143,-0.2689356802665189
ACH-000146,-0.1262214975997453
ACH-000148,-0.11692091486879536
ACH-000150,-0.20573749123050325
ACH-000152,-0.07135311572063081
ACH-000153,-0.3538192319284801
ACH-000159,-0.032100767871403084
ACH-000160,-0.09381334511781264
ACH-000163,-0.3122259736708049
ACH-000167,0.3915267739284433
ACH-000168,0.14272408011567025
ACH-000169,0.030697368856353463
ACH-000178,-0.11130040694149056
ACH-000183,-0.13387857787692953
ACH-000188,-0.08484199803540902
ACH-000189,-0.4207674307499233
ACH-000190,-0.10345405032340832
ACH-000198,0.06273688206458818
ACH-000203,0.20566134524915225
ACH-000204,0.11936879484122248
ACH-000206,-0.0831391569295037
ACH-000207,-0.11666046039728699
ACH-000208,0.0018564687583067297
ACH-000210,-0.02494773262140989
ACH-000211,-0.1061704606862552
ACH-000215,-0.04855780660067766
ACH-000221,-0.04059652456758054
ACH-000222,-0.0018311633011880587
ACH-000223,-0.010634886576724591
ACH-000226,-0.15442985280303134
ACH-000227,-0.062133899957439974
ACH-000228,-0.11535799366846868
ACH-000231,0.0018512740576937102
ACH-000232,-0.028926098872711605
ACH-000233,-0.02352287116871512
ACH-000234,0.02049540317974777
ACH-000235,-0.1281246305699227
ACH-000237,-0.1464938445627647
ACH-000238,-0.2476456391889669
ACH-000242,-0.2140884274958944
ACH-000243,-0.10415264189908847
ACH-000244,-0.02373521113868681
ACH-000246,-0.1975837201496484
ACH-000248,-0.2258976599923341
ACH-000250,0.021878110272044456
ACH-000251,-0.1137389616624169
ACH-000252,-0.2273523821134103
ACH-000253,0.0059074818305311725
ACH-000255,-0.16616485389626556
ACH-000256,-0.07021368413873086
ACH-000257,0.022456847625995962
ACH-000258,0.1399648628065598
ACH-000259,-0.19160906121467425
ACH-000260,-0.09385037409178196
ACH-000261,-0.07127334387672836
ACH-000262,0.2617696415349076
ACH-000263,-0.006041461948890528
ACH-000264,-0.1390014233639692
ACH-000265,-0.04437858280911889
ACH-000266,-0.09759694308739007
ACH-000272,-0.02035343423374116
ACH-000274,-0.21700891046380824
ACH-000277,0.0011913926299394492
ACH-000278,-0.0390541759531621
ACH-000279,-0.11809692260087605
ACH-000280,0.06202205936559155
ACH-000281,-0.19134934991457767
ACH-000288,-0.17003986160030096
ACH-000291,-0.043968478495636835
ACH-000293,0.07484870315395442
ACH-000294,0.0004433399794002012
ACH-000295,0.09917232965921301
ACH-000296,0.01787029684485124
ACH-000302,-0.017500193110505546
ACH-000304,-0.1915228393109687
ACH-000307,-0.074565237150455
ACH-000308,-0.18944602121234894
ACH-000310,-0.18825708235688166
ACH-000311,-0.05992039548193629
ACH-000312,-0.018446983277764447
ACH-000315,-0.21920238859473284
ACH-000316,-0.010431391119216891
ACH-000317,0.08240850154215681
ACH-000318,-0.2558288596444382
ACH-000319,-0.093079872784677
ACH-000320,-0.12149332764958055
ACH-000322,-0.0921682934184962
ACH-000323,0.06564865473787013
ACH-000324,-0.054118484724139375
ACH-000329,0.02819494055498752
ACH-000330,-0.06394886297804357
ACH-000331,-0.15094377956842345
ACH-000332,-0.031614681638219365
ACH-000334,-0.017356933962941173
ACH-000335,-0.2640612830416065
ACH-000336,0.0618858318694752
ACH-000337,-0.06867726267478065
ACH-000338,-0.572112865200633
ACH-000339,-0.12790070127187822
ACH-000341,-0.046140170806031125
ACH-000348,-0.1690480519025823
ACH-000350,0.044882020508001864
ACH-000352,-0.004806595325404122
ACH-000356,-0.1948866586635716
ACH-000361,0.0787502830376955
ACH-000362,-0.028855356535367395
ACH-000363,-0.04916155221507618
ACH-000364,-0.06374959095005943
ACH-000365,-0.1494061893636803
ACH-000366,-0.18796604974427344
ACH-000368,-0.0032307516578380306
ACH-000374,-0.13904169212439255
ACH-000375,-0.13014322369354334
ACH-000376,-0.02302350648635896
ACH-000381,-0.047672584207997616
ACH-000383,-0.048691114314089394
ACH-000387,-0.13806847622986773
ACH-000389,-0.1473543559833204
ACH-000390,-0.12197512461096252
ACH-000393,-0.04286220876104975
ACH-000395,-0.07051055908403174
ACH-000396,-0.1932246021776444
ACH-000397,-0.06183774103854538
ACH-000401,-0.07988372400711576
ACH-000402,0.10785909249979893
ACH-000403,-0.05515347963062555
ACH-000404,0.02953249475973964
ACH-000406,-0.11821477755980883
ACH-000407,-0.04559117284937975
ACH-000408,-0.1422993813566483
ACH-000410,-0.15057596650167293
ACH-000411,-0.02140818870638847
ACH-000414,-0.04383032260732112
ACH-000415,-0.15554638358843972
ACH-000416,-0.15801489341242614
ACH-000420,-0.03353142157355244
ACH-000421,-0.0803315642893586
ACH-000424,-0.361093055216543
ACH-000425,-0.026639776205515033
ACH-000426,-0.08156257941011867
ACH-000427,0.05389373968471233
ACH-000433,0.013364060002014006
ACH-000435,-0.19513661438225
ACH-000436,-0.20945709927090114
ACH-000444,-0.012034464909252423
ACH-000445,-0.29690096172745706
ACH-000448,-0.18979552802535227
ACH-000450,-0.027638190229681562
ACH-000452,-0.19009583671678887
ACH-000454,-0.07203955727288774
ACH-000458,-0.21535560894268496
ACH-000459,-0.03032320290347025
ACH-000460,-0.06398235361277713
ACH-000461,0.023104134225953747
ACH-000463,-0.20679200850339866
ACH-000464,0.04575557364545256
ACH-000466,0.009739514028886872
ACH-000467,-0.2536153866513289
ACH-000468,-0.2569783661529333
ACH-000469,-0.056083361563790006
ACH-000470,-0.08317520817138951
ACH-000471,-0.13821064639845465
ACH-000472,-0.12169967309427755
ACH-000473,-0.2142622884005736
ACH-000475,-0.03906535909124551
ACH-000476,-0.06784548465715648
ACH-000477,0.11722043171005513
ACH-000479,-0.08708056907117176
ACH-000480,-0.10975147766031598
ACH-000481,-0.14623270611458822
ACH-000483,-0.025441128274393952
ACH-000484,-0.0174141339831028
ACH-000485,-0.058617007803128486
ACH-000486,-0.30775031814642845
ACH-000487,-0.1668348291996574
ACH-000488,-0.2273287503841725
ACH-000490,-0.1439564304054731
ACH-000491,-0.05620057693009437
ACH-000495,0.01146597626839722
ACH-000496,-0.24619253799842303
ACH-000499,-0.4085831865752008
ACH-000500,-0.05924159734063046
ACH-000502,-0.043956202903326975
ACH-000503,-0.2632434844384838
ACH-000505,-0.0743300506773743
ACH-000507,-0.08896769541593473
ACH-000510,-0.11050430598466712
ACH-000511,-0.1899499311921491
ACH-000512,-0.256960893458744
ACH-000516,-0.13282993459005782
ACH-000517,-0.03390272956363066
ACH-000518,-0.027348134267282543
ACH-000520,0.03444021798220682
ACH-000521,0.0004957153014268325
ACH-000522,-0.015632695518066446
ACH-000524,-0.05008454998586435
ACH-000527,-0.10685131631243944
ACH-000528,-0.028943252952766393
