,OR8S1 (341568)
ACH-000004,-0.09711852842304232
ACH-000005,-0.10423578791597224
ACH-000007,-0.07151559889961151
ACH-000009,-0.09987045456637224
ACH-000011,-0.1147537691320818
ACH-000012,-0.02635641155423019
ACH-000013,-0.07651825069439766
ACH-000014,-0.11033063033869586
ACH-000015,-0.07674807250759723
ACH-000017,0.016821305575850022
ACH-000018,-0.10368150802825166
ACH-000019,-0.059181585051307925
ACH-000021,-0.06767644948554266
ACH-000022,-0.047916688538119055
ACH-000025,-0.0699364042362488
ACH-000028,0.008291259009906684
ACH-000030,-0.012325875941571907
ACH-000035,-0.16375250827929327
ACH-000036,0.07010188341355958
ACH-000037,0.00220028509124748
ACH-000039,-0.03798875701889925
ACH-000040,0.023078140193940992
ACH-000041,-0.11259513055232165
ACH-000042,-0.07121561404631058
ACH-000045,-0.04453259915237456
ACH-000047,-0.02494279830308019
ACH-000052,-0.12714750125933344
ACH-000053,-0.10242149209897136
ACH-000054,-0.08857758428786114
ACH-000055,-0.019001510278950633
ACH-000060,0.010501475291520904
ACH-000067,-0.14875302408817045
ACH-000070,-0.1190776932889778
ACH-000075,0.07615607745819618
ACH-000078,-0.018559770622454338
ACH-000082,-0.0939612318559958
ACH-000085,-0.05157664509234042
ACH-000086,-0.12924793987718014
ACH-000087,-0.1287711046553696
ACH-000092,-0.15835687455528238
ACH-000095,0.03274967147861463
ACH-000097,-0.0688439309942882
ACH-000098,0.0298312393940634
ACH-000099,0.005746312077239918
ACH-000108,0.05868414209426113
ACH-000113,-0.012378535028596923
ACH-000116,-0.10146025223063647
ACH-000118,-0.11594620411009605
ACH-000120,5.351703490846672e-05
ACH-000123,0.06675814683917679
ACH-000127,-0.028846219448238206
ACH-000128,-0.05671314970440953
ACH-000132,0.03923507072865058
ACH-000133,-0.10857186781912546
ACH-000137,-0.07475784592190643
ACH-000138,0.029187685911480837
ACH-000142,-0.01879095533658945
ACH-000143,-0.07882783543943296
ACH-000146,0.05176623831388456
ACH-000148,-0.024003033802042426
ACH-000150,-0.23839776419979866
ACH-000152,-0.05072245593707083
ACH-000153,-0.10375721396249246
ACH-000159,0.0017583736634969658
ACH-000160,-0.06983759146945127
ACH-000163,-0.05378312377083525
ACH-000167,-0.0734794404373218
ACH-000168,-0.08633814004027293
ACH-000169,-0.012631693181574716
ACH-000178,-0.08740427475258354
ACH-000183,-0.0699817104796027
ACH-000188,0.057368100984577876
ACH-000189,-0.04501703587722612
ACH-000190,-0.15267801244113247
ACH-000198,0.026199589365233776
ACH-000203,-0.06844289694359675
ACH-000204,-0.019474585947249188
ACH-000206,-0.05164619895848414
ACH-000207,-0.017967578326996612
ACH-000208,0.12866478817493315
ACH-000210,-0.10699981694461368
ACH-000211,-0.1406984189221555
ACH-000215,-0.08928292828483801
ACH-000221,0.06705475203549728
ACH-000222,-0.10619725998525403
ACH-000223,-0.016707862806256468
ACH-000226,-0.11811956827636733
ACH-000227,0.00393564640794126
ACH-000228,-0.012232018202666178
ACH-000231,-0.09329060404398623
ACH-000232,-0.07595106548546728
ACH-000233,-0.030252605092604832
ACH-000234,-0.11091847300587752
ACH-000235,-0.022911405377327526
ACH-000237,-0.0973267938554256
ACH-000238,-0.08536191726156463
ACH-000242,-0.09930615771250999
ACH-000243,-0.03068055323662997
ACH-000244,-0.2018948248041471
ACH-000246,-0.05075713783158537
ACH-000248,-0.12401945509633805
ACH-000250,0.006106317335771824
ACH-000251,-0.21571356554240126
ACH-000252,-0.028926410471571733
ACH-000253,-0.04908475061298077
ACH-000255,0.0031230224064234266
ACH-000256,-0.000702940395742246
ACH-000257,-0.010059354209995972
ACH-000258,-0.02145057766324428
ACH-000259,-0.1257495127445975
ACH-000260,-0.09445730477870858
ACH-000261,-0.15999710337571307
ACH-000262,-0.09940620814334188
ACH-000263,-0.20464314601877664
ACH-000264,-0.09408141354975508
ACH-000265,0.0110173032956261
ACH-000266,-0.09299367810519314
ACH-000272,-0.10106359234156223
ACH-000274,-0.15598270808929174
ACH-000277,-0.10412008444384824
ACH-000278,-0.0602493334914634
ACH-000279,-0.058253223424059815
ACH-000280,-0.021015659056728028
ACH-000281,-0.09589645940900528
ACH-000288,-0.1292456017082844
ACH-000291,-0.025969373113876232
ACH-000293,-0.1320077303620299
ACH-000294,0.045973997785889086
ACH-000295,0.07234467810121252
ACH-000296,0.0907538890069967
ACH-000302,-0.12762701500082355
ACH-000304,-0.00753554764479847
ACH-000307,-0.013164782892315142
ACH-000308,-0.13068790199053215
ACH-000310,0.023291674668265948
ACH-000311,-0.11233347089112324
ACH-000312,-0.06827239058040421
ACH-000315,0.10450939312160384
ACH-000316,-0.07900990676386603
ACH-000317,0.11090256511729853
ACH-000318,-0.08528365801191137
ACH-000319,-0.1115925601203286
ACH-000320,-0.0008903604989519769
ACH-000322,-0.15000183269446365
ACH-000323,0.07278919747901083
ACH-000324,-0.04106005128832625
ACH-000329,-0.04986271289399796
ACH-000330,-0.006032685084521114
ACH-000331,-0.02565309441649415
ACH-000332,-0.04068594438932407
ACH-000334,-0.10866101648295974
ACH-000335,-0.14217261394961142
ACH-000336,-0.1559320663514911
ACH-000337,-0.013990452407890795
ACH-000338,0.18850864063402076
ACH-000339,-0.04634090062465085
ACH-000341,-0.03829020377248973
ACH-000348,-0.07173644700318847
ACH-000350,-0.0577230748119257
ACH-000352,-0.04554528358002313
ACH-000356,2.721557738069216e-05
ACH-000361,-0.07440379765206054
ACH-000362,0.02459503963637522
ACH-000363,0.01868812006744995
ACH-000364,0.02801073365952304
ACH-000365,-0.11420072090150378
ACH-000366,-0.07798489850881114
ACH-000368,-0.19159354128507255
ACH-000374,-0.2714934932325888
ACH-000375,0.08031444995487609
ACH-000376,-0.07879699201132008
ACH-000381,0.0620155781328187
ACH-000383,0.0004515692157322115
ACH-000387,-0.17049464046544596
ACH-000389,-0.08807360193200417
ACH-000390,-0.07569444874193205
ACH-000393,-0.07015754680801993
ACH-000395,0.05138257921578258
ACH-000396,-0.11994759217365995
ACH-000397,-0.08017702250215174
ACH-000401,0.030093344679687238
ACH-000402,-0.038856233471558164
ACH-000403,0.011074330639769871
ACH-000404,-0.0043319356923118574
ACH-000406,-0.08544026983903373
ACH-000407,-0.2409427601039564
ACH-000408,0.13748692217297684
ACH-000410,-0.1168383494473105
ACH-000411,-0.11014673420051896
ACH-000414,-0.12560343430921475
ACH-000415,-0.05627403268825574
ACH-000416,0.024953471830231028
ACH-000420,-0.1467314445705245
ACH-000421,-0.06840612909851114
ACH-000424,-0.1811826578716425
ACH-000425,-0.01062943593832846
ACH-000426,-0.06073545824280165
ACH-000427,-0.10555785270940207
ACH-000433,-0.0039705517903723606
ACH-000435,-0.04829601987640175
ACH-000436,0.13745303063019682
ACH-000444,-0.008300281444585524
ACH-000445,-0.14238320906323998
ACH-000448,-0.12099165207895342
ACH-000450,0.003150838917054459
ACH-000452,-0.02619105138914393
ACH-000454,-0.14411537376247166
ACH-000458,0.09279443930017668
ACH-000459,0.059026010380203185
ACH-000460,-0.014673267325308516
ACH-000461,-0.057960864694036135
ACH-000463,-0.06012258949554707
ACH-000464,-0.06860551151174638
ACH-000466,-0.12345820283640868
ACH-000467,0.030084842194351036
ACH-000468,-0.02290379234023208
ACH-000469,0.07910476565898364
ACH-000470,-0.09364627502854114
ACH-000471,-0.1349235031207225
ACH-000472,-0.05700522012550379
ACH-000473,-0.012783325523515422
ACH-000475,-0.08042024410875802
ACH-000476,-0.12850430135713445
ACH-000477,0.052384309656107055
ACH-000479,0.09851631431495288
ACH-000480,-0.08304089005327109
ACH-000481,-0.0961184046316902
ACH-000483,-0.02570814060531737
ACH-000484,0.0614983589132113
ACH-000485,-0.04287011989978858
ACH-000486,-0.06267216819879558
