,UGP2 (7360)
ACH-000259,-0.23198932072367526
ACH-000260,-0.1399147537274092
ACH-000261,-0.1199036836413608
ACH-000262,-0.4442098523187511
ACH-000263,-0.17056152035426506
ACH-000264,-0.14873876709313594
ACH-000265,-0.048641439816577786
ACH-000266,-0.3278990452070168
ACH-000272,-0.7597572499816628
ACH-000274,-0.27277927633538035
ACH-000277,-0.2437501455877623
ACH-000278,-0.2350820366457909
ACH-000279,-0.4015652728272606
ACH-000280,-0.23072967184543536
ACH-000281,-0.45874568600433496
ACH-000288,-0.23786671632607104
ACH-000291,-0.1687088742945524
ACH-000293,-0.283451254366106
ACH-000294,-0.21036377545008475
ACH-000295,-0.22041490347841003
ACH-000296,-0.3356336682527675
ACH-000302,-0.2282370929946055
ACH-000304,-0.19514139177310172
ACH-000307,-0.44107818895705453
ACH-000308,-0.4708641568578144
ACH-000310,-0.12391501318472298
ACH-000311,-0.1896488361406813
ACH-000312,-0.14514643995198662
ACH-000315,-0.1606214470332575
ACH-000316,-0.3288429014946989
ACH-000317,-0.5043831066378124
ACH-000318,-0.29356125465480354
ACH-000319,-0.1250420280577227
ACH-000320,-0.2457448052427413
ACH-000322,-0.15606449095848493
ACH-000323,-0.1846666242200472
ACH-000324,-0.5702942224326113
ACH-000329,-0.18444448519152545
ACH-000330,-0.1421216549344551
ACH-000331,-0.20406925539218226
ACH-000332,-0.2394990053674325
ACH-000334,-0.31048167302926066
ACH-000335,-0.14662459869102945
ACH-000336,-0.35427186296621177
ACH-000337,-0.16682062373608778
ACH-000338,-0.14929071283382106
ACH-000339,-0.3575477192382445
ACH-000341,-0.2313174011246591
ACH-000348,-0.2065201890996609
ACH-000350,-0.1457409352782045
ACH-000352,-0.19896299540863566
ACH-000356,-0.4603769531988201
ACH-000361,-0.4231276430943953
ACH-000362,-0.2791310485397356
ACH-000363,-0.3757952049946264
ACH-000364,-0.18216229396168246
ACH-000365,-0.43073128182558795
ACH-000366,-0.2427123484845171
ACH-000368,-0.316111423518286
ACH-000374,-0.5862510468552925
ACH-000375,-0.316823540799456
ACH-000376,-0.20807605877581425
ACH-000381,-0.3926182470766001
ACH-000383,-0.2747453513414071
ACH-000387,-0.3102699143636358
ACH-000389,-0.08143003766779712
ACH-000390,-0.6338572589552388
ACH-000393,-0.3347364699587505
ACH-000395,-0.5763270308206897
ACH-000396,-0.6214326778606795
ACH-000397,-0.3067069097283635
ACH-000401,-0.4888418041430416
ACH-000402,-0.5233929721334236
ACH-000403,-0.37189179376142417
ACH-000404,-0.4596751043095632
ACH-000406,-0.2985889605120436
ACH-000407,-0.2646347363835254
ACH-000408,-0.561196073986355
ACH-000410,-0.14568754681211527
ACH-000411,-0.7197215975996465
ACH-000414,-0.1855871372758804
ACH-000415,-0.2800239313755879
ACH-000416,-0.3696113104762656
ACH-000420,-0.25376578927330684
ACH-000421,-0.2850194319738051
ACH-000424,-0.26021102192518625
ACH-000425,-0.6199434162670759
ACH-000426,-0.25030165233167434
ACH-000427,-0.3691788167774129
ACH-000433,-0.14889357133838227
ACH-000435,-0.2352920689377643
ACH-000436,-0.30180534389991304
ACH-000444,-0.2836571289232002
ACH-000445,-0.5192275789741461
ACH-000448,-0.30075241299318395
ACH-000450,-0.4216966791821871
ACH-000452,-0.3721391519230763
ACH-000454,-0.43177495741358796
ACH-000458,-0.33984211601287745
ACH-000459,-0.3327758694868377
ACH-000460,-0.6045223332755371
ACH-000461,-0.4080801782830773
ACH-000463,-0.0016666362239813454
ACH-000464,-0.3469721722758091
ACH-000466,-0.3258830410921733
ACH-000467,-0.14443770208375212
ACH-000468,-0.31582469021340925
ACH-000469,-0.14079509813580884
ACH-000470,-0.6183339308252841
ACH-000471,-0.7708790256314344
ACH-000472,-0.2275408086731366
ACH-000473,-0.07635167007858441
ACH-000475,-0.2614111132562893
ACH-000476,-0.20372592526787708
ACH-000477,-0.26659025442913226
ACH-000479,-0.5180153558418236
ACH-000480,-0.29462637943689624
ACH-000481,-0.2693180971507149
ACH-000483,-0.3409560481827493
ACH-000484,-0.2441490391784324
ACH-000485,-0.3368396150389051
ACH-000486,-0.3469996099921421
ACH-000487,-0.3121141349982497
ACH-000488,-0.17562629478882796
ACH-000490,-0.23645409901993925
ACH-000491,-0.16588112587116907
ACH-000495,-0.4727419567706215
ACH-000496,-0.3870689430399624
ACH-000499,-0.3091271410812835
ACH-000500,-0.7817253900554227
ACH-000502,-0.4768117509220399
ACH-000503,-0.2962361142489926
ACH-000505,-0.4815598172334425
ACH-000507,-0.5012184086540225
ACH-000510,-0.1615450559991294
ACH-000511,-0.3343586349199085
ACH-000512,-0.4606344825764724
ACH-000516,-0.187853178487918
ACH-000517,-0.2291406776021025
ACH-000518,-0.2798296608623101
ACH-000520,-0.08986483588781165
ACH-000521,-0.3192040150831369
ACH-000522,-0.3496147600163035
ACH-000524,-0.2246573095397155
ACH-000527,-0.4045630593403557
ACH-000528,-0.2458851205887484
ACH-000537,-0.6841922919318469
ACH-000541,-0.5263017992747581
ACH-000542,-0.15904784711276712
ACH-000544,-0.1742417939771316
ACH-000545,-0.14031665682385056
ACH-000547,-0.4088332052956341
ACH-000548,-0.6116266767114181
ACH-000549,-0.4468139062003666
ACH-000550,-0.4256243042831361
ACH-000552,-0.3875977557891505
ACH-000556,-0.4844659030328324
ACH-000557,-0.06926133815931118
ACH-000569,-0.2390609101558691
ACH-000570,-0.13308281172829595
ACH-000571,-0.4315338092121727
ACH-000573,-0.2047629379548476
ACH-000576,-0.4411467106258842
ACH-000579,-0.45135062884844507
ACH-000580,-0.09570998629212532
ACH-000584,-0.4626852170256512
ACH-000585,-0.39627111544651217
ACH-000588,-0.4504131143049092
ACH-000589,-0.16842883717943075
ACH-000591,-0.2637249414275165
ACH-000593,-0.7090094694705971
ACH-000600,-0.34115780591661643
ACH-000601,-0.579965196805661
ACH-000605,-0.3770859015888974
ACH-000606,-0.31958033403298025
ACH-000608,-0.2404912494712429
ACH-000614,-0.6155130455606715
ACH-000616,-0.17428043819332462
ACH-000618,-0.3942374882364215
ACH-000619,-0.7254738048792458
ACH-000620,-0.7060793124822656
ACH-000621,-0.31429609026563377
ACH-000622,-0.14357050892402798
ACH-000623,-0.17143592573031952
ACH-000624,-0.2407977032171356
ACH-000627,-0.2511141466172465
ACH-000630,-0.20766294797410653
ACH-000631,-0.4265956698410376
ACH-000632,-0.4378052614088863
ACH-000633,-0.33617261439728074
ACH-000637,-0.3057655745872698
ACH-000638,-0.2789834599092117
ACH-000646,-0.2762490707108224
ACH-000647,-0.2858119507452572
ACH-000648,-0.20596046254832656
ACH-000649,-0.4124218935482304
ACH-000651,-0.20195964885763584
ACH-000652,-0.5841252802282215
ACH-000653,-0.2833455082500108
ACH-000657,-0.14201909516733754
ACH-000658,-0.2847259356707784
ACH-000661,-0.3255655136540627
ACH-000662,-0.258210197341366
ACH-000663,-0.4278684199837343
ACH-000665,-0.3082859668427419
ACH-000671,-0.17520496495643628
ACH-000672,-0.2971870710698576
ACH-000673,-0.21440635306106196
ACH-000676,-0.4621887947497247
ACH-000677,-0.14901182172782254
ACH-000681,-0.11256673944666554
ACH-000683,-0.27957413779232426
ACH-000684,-0.4857473348635297
ACH-000688,-0.26976888534041377
ACH-000693,-0.15037040516396966
ACH-000694,-0.21103687951464692
ACH-000695,-0.3488181175961731
ACH-000696,-0.3098365685312276
ACH-000697,-0.41466054791271456
ACH-000699,-0.3868225657965491
ACH-000701,-0.2644717426442701
ACH-000706,-0.4968933304055215
ACH-000711,-0.2474074764413251
ACH-000713,-0.5757199009992047
ACH-000714,-0.2776260162181222
ACH-000718,-0.2791592442328485
ACH-000720,-0.11721032278921754
ACH-000721,-0.26544071877524833
ACH-000724,-0.3691842283534613
ACH-000725,-0.4114512309618957
ACH-000732,-0.1023372823296285
ACH-000734,-0.3473103551772769
ACH-000735,-0.5164258244792719
ACH-000736,-0.4123213346699611
ACH-000738,-0.0987712861535842
ACH-000746,-0.1254985289246226
ACH-000747,-0.5643535131392095
ACH-000748,-0.15369196250534872
ACH-000753,-0.45993088943049104
ACH-000756,-0.13503905765751045
ACH-000757,-0.031143177551507913
ACH-000758,-0.15110992020220554
ACH-000760,-0.24988596869061505
ACH-000762,-0.3342132564719313
ACH-000763,-0.2674083522295728
ACH-000764,-0.6012414599917241
ACH-000765,-0.39477606912062657
ACH-000766,-0.7327545037010325
ACH-000767,-0.21727014318517587
ACH-000768,-0.6569193234989827
ACH-000769,-0.12430848208634195
ACH-000770,-0.20583043172207144
ACH-000771,-0.5909634066766515
ACH-000773,-0.09577558321816523
ACH-000776,-0.11008064569627134
ACH-000777,-0.4934144079682965
ACH-000778,-0.28071011191602263
ACH-000781,-0.3121630980380552
ACH-000782,-0.09451128504334116
ACH-000783,-0.2682478633605789
ACH-000784,-0.25713618158847124
ACH-000785,-0.12381912195353087
ACH-000787,-0.5362794223919863
ACH-000788,-0.27076018108560995
ACH-000791,-0.18464401097345826
ACH-000792,-0.3418367685769109
ACH-000794,-0.7248319601214706
ACH-000796,-0.4316570090635691
ACH-000798,0.0322618806420304
ACH-000799,-0.4076736616448853
ACH-000800,-0.3279047236210816
ACH-000802,-0.11633839749107285
ACH-000804,-0.4024861686683617
ACH-000805,-0.004793558658426772
ACH-000809,-0.2906216212203867
ACH-000810,-0.4013988066581247
ACH-000811,-0.24538253470652815
ACH-000817,-0.5838569194752818
ACH-000819,-0.2655171282014318
ACH-000820,-0.4074030814589997
ACH-000821,-0.08795667355313255
ACH-000822,-0.4675937911279296
ACH-000823,-0.1549643810266958
ACH-000824,-0.15178949975289527
ACH-000827,-0.1863261837855441
ACH-000829,-0.4976050947886001
ACH-000831,-0.4569797783368617
ACH-000832,-0.7200830301735915
ACH-000833,-0.3441753940889947
ACH-000834,-0.2608330412200869
ACH-000835,-0.4786320051031113
ACH-000836,-0.8867500636935559
ACH-000837,-0.3407046691474004
ACH-000838,-0.4761365092542317
ACH-000839,-0.3614801724915299
ACH-000840,-0.2860532572092549
ACH-000841,-0.3832352406602397
ACH-000843,-0.2952443990879631
ACH-000846,-0.24121738020991576
ACH-000847,-0.3371641581366104
ACH-000848,-0.4514117033294669
ACH-000849,-0.4282509761649159
ACH-000851,-0.5930257756630675
ACH-000855,-0.2641290265210694
ACH-000856,-0.6260534428337757
ACH-000858,-0.1257255051088321
ACH-000859,-0.4402488566018088
ACH-000861,-0.2644225478226859
ACH-000862,-0.34362118972997596
ACH-000865,-0.15168832217243394
ACH-000866,-0.2623195684553201
ACH-000867,-0.16895289252098827
ACH-000869,-0.338648935358625
ACH-000872,-0.5337764847368927
ACH-000873,-0.511259865402428
ACH-000876,-0.12658073748270945
ACH-000878,-0.27586411651154435
ACH-000880,-0.6544459402403162
ACH-000881,-0.2136954069186528
ACH-000882,-0.36013745285049964
ACH-000884,-0.3399438379637551
ACH-000885,-0.603586378866125
ACH-000887,-0.3565891355289525
ACH-000889,-0.4059658043151828
ACH-000896,-0.3783196475152924
ACH-000898,-0.26513628259465155
ACH-000900,-0.0902262750766387
ACH-000901,-0.19918569325787072
ACH-000905,-0.22092092705321728
ACH-000906,-0.1980030048398177
ACH-000907,-0.539539198168707
ACH-000910,-0.28255462862179065
ACH-000911,-0.2719084031093565
ACH-000912,-0.5473909966467218
ACH-000913,-0.1564471327690453
ACH-000915,-0.17152618718801935
ACH-000916,-0.6729388694157313
ACH-000917,-0.26703040908804204
ACH-000920,-0.386873981691981
ACH-000921,-0.6470411245890026
ACH-000924,-0.21925771753543252
ACH-000926,-0.2885089596379099
ACH-000928,-0.2513639064112265
ACH-000929,-0.3651758156359037
ACH-000932,-0.364939573431588
ACH-000935,-0.3146674927612048
ACH-000936,-0.6534200680523035
ACH-000937,-0.5767293020203067
ACH-000938,-0.5949711322186111
ACH-000939,-0.05836096511390624
ACH-000941,-0.28064919487133383
ACH-000943,-0.363298822963777
ACH-000946,-0.2253139176980975
ACH-000947,-0.32246913345709644
ACH-000948,-0.2592145289663267
ACH-000950,-0.44810288979303065
ACH-000953,-0.07386998476817071
ACH-000954,-0.46305905923739205
ACH-000957,-0.2116614735458015
ACH-000958,-0.2487631513278097
ACH-000960,-0.1887609425902716
ACH-000963,-0.3212180056190865
ACH-000968,0.0010521628242166868
ACH-000969,-0.05221101093138813
ACH-000972,-0.23379242563602026
ACH-000973,-0.3333659173686949
ACH-000974,-0.5194533711401708
ACH-000978,-0.11675056969178045
ACH-000984,-0.3068687305747073
ACH-000986,-0.6927895828960756
ACH-000988,-0.40056332145062185
ACH-000993,-0.21260931448122072
ACH-000994,-0.4040994176852063
ACH-000996,-0.2518452835509197
ACH-001001,0.012813254552814448
ACH-001020,-0.08391498430605207
ACH-001028,-0.2207643074920552
ACH-001031,-0.4045742173584325
ACH-001038,-0.15008814846998514
ACH-001048,-0.39414484325617655
ACH-001050,-0.277850898870114
ACH-001053,-0.2945720857710997
ACH-001054,-0.25757625669500783
ACH-001061,-0.4086395689948142
ACH-001067,-0.04925741787226588
ACH-001075,-0.4344659796887809
ACH-001096,-0.06355592408463186
ACH-001111,-0.20881956502042992
ACH-001119,-0.3458075448148599
ACH-001128,-0.6931727406575235
ACH-001134,-0.3224594374666608
ACH-001151,-0.6539152659210816
ACH-001163,-0.4642490512335319
ACH-001164,-0.20614869365703994
ACH-001183,-0.1431342879037257
ACH-001192,-0.32382952350154504
ACH-001193,-0.32331132000837265
ACH-001196,-0.2406552192871975
ACH-001197,-0.3183495045776896
ACH-001205,-0.3447912361680646
ACH-001211,-0.3727181507740713
ACH-001212,0.046922602336990506
ACH-001228,-0.2985535165369612
ACH-001232,-0.21567723390750992
ACH-001239,-0.16172534800730268
ACH-001270,-0.4966609871852137
ACH-001274,-0.2706304910421296
ACH-001275,-0.1228746707918568
ACH-001277,-0.1987142687418114
ACH-001278,-0.2146183859540524
ACH-001280,-0.2907708025442479
ACH-001283,-0.1589264103411113
ACH-001289,-0.2681036501787554
ACH-001300,-0.13392060748388426
ACH-001301,-0.12969803513810135
ACH-001302,-0.17372551217607346
ACH-001306,-0.3683107233792107
ACH-001318,-0.2963827705522441
ACH-001322,-0.11793284425012107
ACH-001328,-0.535238275395267
ACH-001332,-0.4379957738892553
ACH-001336,-0.3484706894145862
ACH-001346,-0.20560076013783726
ACH-001353,-0.2374222425800683
ACH-001354,-0.334710765326868
ACH-001367,-0.3994959790351485
ACH-001368,-0.341053011457136
ACH-001374,-0.4021868161759097
ACH-001377,-0.20225295319724665
ACH-001380,-0.7594693967697353
ACH-001391,-0.3203379305301217
ACH-001408,-0.3661628795770107
ACH-001430,-0.18357116375776106
ACH-001431,-0.2443012797143395
ACH-001450,-0.6866272498280629
ACH-001496,-0.6584182117918319
ACH-001500,-0.4249969481626961
ACH-001523,-0.4900118189809712
ACH-001532,-0.5517318211376402
ACH-001550,-0.26570520025201233
ACH-001552,-0.2988250219631611
ACH-001554,-0.37566014949970616
ACH-001654,-0.07430687994812951
ACH-001735,-0.07580622812967426
ACH-001736,-0.10453588590902324
ACH-001737,-0.6299094096756749
ACH-001740,-0.3937808791783952
ACH-001745,-0.3045021636258385
ACH-001765,-0.2419953692220574
