,NF1 (4763)
ACH-000004,-0.07196524332444874
ACH-000005,-0.2290781991353777
ACH-000007,0.04675556075868195
ACH-000009,0.1823716195688731
ACH-000011,-0.27884184749236285
ACH-000012,-0.006197771992823398
ACH-000013,-0.3117131628625008
ACH-000014,-0.02827982722021525
ACH-000015,0.2249881257281108
ACH-000017,-0.14739697407955746
ACH-000018,-0.03922956276582911
ACH-000019,-0.22333686254097546
ACH-000021,-0.05076621763809938
ACH-000022,-0.1123971531255796
ACH-000025,-0.08912623808444582
ACH-000028,-0.31380406560130913
ACH-000030,-0.3206096444061093
ACH-000035,0.02019773880105932
ACH-000036,0.8451269645955874
ACH-000037,-0.016235602249052027
ACH-000039,0.022961142905412426
ACH-000040,-0.05920537840173306
ACH-000041,0.27918110127869944
ACH-000042,0.2428505426300075
ACH-000045,-0.15623187448908835
ACH-000047,-0.07280671659020882
ACH-000052,0.2982746212253959
ACH-000053,-0.2643055107086893
ACH-000054,-0.06042704369598576
ACH-000055,0.0394941150615564
ACH-000060,0.4042470803885859
ACH-000067,0.19527776228958127
ACH-000070,-0.2609078779448519
ACH-000075,-0.07940960632499036
ACH-000078,-0.042728756882387975
ACH-000082,-0.01908289967756293
ACH-000085,-0.223490535979647
ACH-000086,0.04339702776488829
ACH-000087,0.1928824091674768
ACH-000092,-0.01245045416846298
ACH-000095,-0.08433785883488182
ACH-000097,-0.0423280889291552
ACH-000098,0.2313264208870864
ACH-000099,-0.11673803017648965
ACH-000108,-0.08622785779953522
ACH-000113,-0.11266299328349402
ACH-000116,-0.17524094702929227
ACH-000118,-0.08416458135204265
ACH-000120,-0.10058906931249872
ACH-000123,0.018179177921863632
ACH-000127,-0.4078895307104342
ACH-000128,-0.1956747522307779
ACH-000132,-0.1100321762038309
ACH-000133,0.022568298125598612
ACH-000137,-0.2452339475508871
ACH-000138,-0.16139036822428907
ACH-000142,0.3129893771387228
ACH-000143,0.17811509127104402
ACH-000146,-0.04322721726861484
ACH-000148,0.29579176665482043
ACH-000150,0.09474857244556703
ACH-000152,0.19906631026600136
ACH-000153,0.045576070408504483
ACH-000159,-0.1850487095970792
ACH-000160,-0.1959860133879098
ACH-000163,0.3631036830263649
ACH-000167,-0.12324717226606326
ACH-000168,-0.08802116008903678
ACH-000169,-0.15357973865756736
ACH-000178,0.0201800755203397
ACH-000183,-0.225000271753272
ACH-000188,-0.1589376530168524
ACH-000189,0.02125412522076165
ACH-000190,-0.09090853093931388
ACH-000198,0.924445378435366
ACH-000203,0.0238689894179409
ACH-000204,0.04041719968176514
ACH-000206,-0.12541174912603786
ACH-000207,-0.03774741895970216
ACH-000208,-0.14855705305865846
ACH-000210,-0.06226682565938067
ACH-000211,-0.2770670217677106
ACH-000215,-0.13149242614390513
ACH-000221,-0.19287014505579206
ACH-000222,0.09669583646555482
ACH-000223,-0.11808097421148192
ACH-000226,-0.2698106943836261
ACH-000227,-0.18800213264975585
ACH-000228,-0.014371803959175868
ACH-000231,-0.1828009710937451
ACH-000232,-0.12653982968039446
ACH-000233,-0.4417474781118462
ACH-000234,-0.2614316730422274
ACH-000235,-0.10961511163255984
ACH-000237,0.2563372052470833
ACH-000238,-0.2308577333783833
ACH-000242,0.6141874954398103
ACH-000243,-0.24211650298823514
ACH-000244,1.0623229269887835
ACH-000246,-0.07539648949814094
ACH-000248,0.018309956029705254
ACH-000250,-0.025015265138381686
ACH-000251,-0.192826388516664
ACH-000252,-0.7057364851480628
ACH-000253,-0.1096888324548938
ACH-000255,-0.19777179043814108
ACH-000256,-0.21822059646201952
ACH-000257,-0.10508511491824367
ACH-000258,-0.10428071127619848
ACH-000259,0.3807904666208559
