,WNT7A (7476)
ACH-000004,-0.02394600233050949
ACH-000005,-0.39485370923568813
ACH-000007,-0.4149368770267669
ACH-000009,-0.0682608588645617
ACH-000011,-0.2863499158744932
ACH-000012,-0.1916547455997216
ACH-000013,-0.1171058548167571
ACH-000014,-0.2107209456624299
ACH-000015,-0.1640113301061276
ACH-000017,-0.3417047876310819
ACH-000018,-0.2585336240422601
ACH-000019,-0.22346445554783045
ACH-000021,-0.20649225584828929
ACH-000022,-0.2492870668049372
ACH-000025,-0.2466457384746833
ACH-000028,-0.034300242684019634
ACH-000030,-0.2185205412104793
ACH-000035,-0.08941102547041438
ACH-000036,-0.34147743753040755
ACH-000037,-0.10774013214443284
ACH-000039,0.12421027051042804
ACH-000040,-0.16881563341157574
ACH-000041,-0.04444477864097003
ACH-000042,-0.3359083894618393
ACH-000045,-0.05182863276227928
ACH-000047,-0.1820503543759898
ACH-000052,-0.2044994271724009
ACH-000053,-0.16206960026447995
ACH-000054,-0.18360285932182666
ACH-000055,-0.3233641592880561
ACH-000060,-0.07256454000454185
ACH-000067,-0.35996989570804344
ACH-000070,-0.1967058086837362
ACH-000075,-0.07734204846693803
ACH-000078,-0.10973607479378653
ACH-000082,-0.1323333713474029
ACH-000085,-0.20026144765979045
ACH-000086,-0.10613546521044917
ACH-000087,-0.2168921573933124
ACH-000092,-0.15358394645609216
ACH-000095,-0.21397579503240916
ACH-000097,-0.1115770677386028
ACH-000098,-0.15705728218362128
ACH-000099,-0.3035422043772658
ACH-000108,-0.14227036026601828
ACH-000113,-0.16032838563035065
ACH-000116,-0.21922210681617912
ACH-000118,-0.05493604025584932
ACH-000120,-0.08444620133059365
ACH-000123,-0.2917940975119809
ACH-000127,-0.2270789754691773
ACH-000128,-0.22246429742103915
ACH-000132,-0.2025955172648071
ACH-000133,-0.2352155686568547
ACH-000137,-0.17392308376271773
ACH-000138,-0.027625256419140716
ACH-000142,-0.18304984035483365
ACH-000143,-0.3304721241160241
ACH-000146,-0.11325858462240808
ACH-000148,-0.20435880675425105
ACH-000150,-0.2887579285202038
ACH-000152,0.007942364083317126
ACH-000153,-0.19148237539185087
ACH-000159,-0.14734833162594058
ACH-000160,-0.19631379603395951
ACH-000163,-0.2592112723461675
ACH-000167,-0.08079081099579663
ACH-000168,-0.12056919750283546
ACH-000169,-0.05476779167732078
ACH-000178,-0.19625005558058556
ACH-000183,-0.16660039698172224
ACH-000188,-0.09943581407816628
ACH-000189,-0.29958833049514033
ACH-000190,-0.2984724511178421
ACH-000198,-0.07022852674757275
ACH-000203,0.2310968892193635
ACH-000204,-0.3507553104023545
ACH-000206,-0.211330498748394
ACH-000207,-0.10789831394046497
ACH-000208,-0.0359093395007138
ACH-000210,-0.322565316332151
ACH-000211,-0.2532429705965377
ACH-000215,-0.0639063103396677
ACH-000221,-0.3445072710944655
ACH-000222,-0.05691583088809194
ACH-000223,-0.13613806620920446
ACH-000226,-0.2724973783184884
ACH-000227,-0.38050738388500455
ACH-000228,-0.264200418229409
ACH-000231,-0.2994463518264809
ACH-000232,-0.254272440170532
ACH-000233,-0.3060441395483189
ACH-000234,-0.15663898735333326
ACH-000235,-0.15661288011636734
ACH-000237,-0.32095070804020376
ACH-000238,-0.04213173908319188
ACH-000242,0.19541181281977527
ACH-000243,-0.14790131691856165
ACH-000244,-0.3636934699702352
ACH-000246,-0.1770229445238811
ACH-000248,-0.1829748536562664
ACH-000250,-0.12351520891031255
ACH-000251,-0.13357996893596427
ACH-000252,-0.21196761562798694
ACH-000253,-0.16150066648631442
ACH-000255,-0.26989202116839844
ACH-000256,-0.3454981610910593
ACH-000257,-0.15815682433428138
ACH-000258,-0.22647405334595375
ACH-000259,-0.15713852118025068
ACH-000260,-0.2586997617147256
ACH-000261,-0.20276976838523544
ACH-000262,-0.005003348041463988
ACH-000263,-0.2778411973929976
ACH-000264,-0.15895407627566155
ACH-000265,-0.17657170049048676
ACH-000266,-0.17485492437441366
ACH-000272,-0.21239536522956515
ACH-000274,-0.36748179561643707
ACH-000277,-0.3443469777347525
ACH-000278,-0.2175153628096332
ACH-000279,-0.15161104317984625
ACH-000280,-0.1235580618179874
ACH-000281,-0.3639059539839582
ACH-000288,-0.2873580698680167
ACH-000291,-0.14312778509436871
ACH-000293,-0.1896653591800055
ACH-000294,-0.34572839318094584
ACH-000295,-0.11728455788749538
ACH-000296,-0.3358761615466241
ACH-000302,-0.2803959744117693
ACH-000304,-0.1046673793731814
ACH-000307,0.034149697356457495
ACH-000308,-0.17998923926869248
ACH-000310,-0.3692537619702029
ACH-000311,-0.15080162596459668
ACH-000312,-0.2510509537403311
ACH-000315,-0.07863003026719143
ACH-000316,-0.2574540251905112
ACH-000317,-0.07927298884093706
ACH-000318,-0.28424796761070537
ACH-000319,-0.10715595675696817
ACH-000320,-0.2872483605959044
ACH-000322,0.0050548267159841774
ACH-000323,-0.1851101218716982
ACH-000324,-0.2283017868857995
ACH-000329,-0.25441751629032205
ACH-000330,0.002310257733234741
ACH-000331,-0.17369038240415674
ACH-000332,-0.1368945838590722
ACH-000334,-0.060287126402834464
ACH-000335,-0.25171119261971925
ACH-000336,0.11442944000997615
ACH-000337,-0.323354019577076
ACH-000338,0.403886244286044
ACH-000339,-0.13659306738387306
ACH-000341,-0.21198311804916148
ACH-000348,-0.2571138733575227
ACH-000350,-0.2237259842361482
ACH-000352,-0.0940651238687514
ACH-000356,0.034315729864773936
ACH-000361,-0.12589445038461616
ACH-000362,-0.2575355565217753
ACH-000363,-0.14980495462998294
ACH-000364,-0.15548939542363774
ACH-000365,-0.2677680277479045
ACH-000366,-0.17901990075698612
ACH-000368,-0.3264513788310387
ACH-000374,-0.17640101542659958
ACH-000375,-0.2334909025642521
ACH-000376,-0.14789142070786104
ACH-000381,-0.12187343953475313
ACH-000383,-0.18376614817374007
ACH-000387,-0.26742111048302186
ACH-000389,-0.04875281878998808
ACH-000390,0.03280745137249683
ACH-000393,-0.14779093608810012
ACH-000395,-0.5584825854642006
ACH-000396,0.0011861911785212044
ACH-000397,-0.11793458089361925
ACH-000401,-0.05752379757334985
ACH-000402,-0.482007140689118
ACH-000403,-0.16809121944757685
ACH-000404,-0.2345867233823005
ACH-000406,-0.17413833443538038
ACH-000407,-0.25235128233438714
ACH-000408,0.16104173188662274
ACH-000410,-0.20152642141005192
ACH-000411,-0.20832299254735812
ACH-000414,-0.27128189781203943
ACH-000415,-0.2200419528016644
ACH-000416,-0.1895423104018776
ACH-000420,-0.24354218701699745
ACH-000421,-0.17550810093845576
ACH-000424,-0.2418746520946305
ACH-000425,-0.1725799052046323
ACH-000426,0.04515816384396465
ACH-000427,-0.01293427685497399
ACH-000433,-0.12451500654094524
ACH-000435,-0.43090929248822996
ACH-000436,-0.4152185346048131
ACH-000444,-0.1485061058618247
ACH-000445,-0.23837614550616704
ACH-000448,-0.2638758523123189
ACH-000450,0.14393619560337428
ACH-000452,-0.1431213834452498
ACH-000454,-0.11810031299414385
ACH-000458,-0.182923493965454
ACH-000459,-0.471549159257124
ACH-000460,-0.10880441567146323
ACH-000461,-0.32457592451204154
ACH-000463,-0.2879101269752843
ACH-000464,-0.11677301983673385
ACH-000466,-0.3821024238654793
ACH-000467,-0.18621150873814152
ACH-000468,-0.15240584510575444
ACH-000469,-0.14121697750438034
ACH-000470,-0.12784771748769505
ACH-000471,-0.2936485289335428
ACH-000472,-0.11161692688859542
ACH-000473,-0.239953677721042
ACH-000475,-0.1704968047268026
ACH-000476,-0.2842593566244768
ACH-000477,-0.24868044373759135
ACH-000479,-0.35166859259317657
ACH-000480,-0.16294150275244762
