,ZAR1L (646799)
ACH-000159,-0.1415817756731913
ACH-000160,0.004926892049325029
ACH-000163,-0.20462533610881245
ACH-000167,0.11085474057101086
ACH-000168,-0.2099292060087599
ACH-000169,-0.04930047965851443
ACH-000178,0.008213573846032262
ACH-000183,-0.11778865136348765
ACH-000188,-0.12196014561500985
ACH-000189,-0.05102562522106023
ACH-000190,-0.2973835637688044
ACH-000198,0.07593354571788083
ACH-000203,-0.36789959032427794
ACH-000204,-0.02434774570283777
ACH-000206,-0.14929212570256584
ACH-000207,0.10748135596626524
ACH-000208,-0.19556657991183227
ACH-000210,-0.1645151904183951
ACH-000211,-0.0744537316257937
ACH-000215,0.01616899248618987
ACH-000221,-0.12305777404692893
ACH-000222,0.15657476178810545
ACH-000223,0.0028203269100929304
ACH-000226,-0.04446586964759673
ACH-000227,-0.14322724070561033
ACH-000228,-0.20035436319869296
ACH-000231,-0.051481944467704856
ACH-000232,-0.08260967614832652
ACH-000233,-0.03408512932909254
ACH-000234,-0.030459192159020626
ACH-000235,-0.1502069715426721
ACH-000237,0.008459182619974215
ACH-000238,-0.04158003979878813
ACH-000242,0.14327267732782598
ACH-000243,-0.013880578152204795
ACH-000244,-0.10479954365007624
ACH-000246,0.006052460433471178
ACH-000248,-0.07720566398391973
ACH-000250,-0.09621426056432582
ACH-000251,-0.17532448102607648
ACH-000252,-0.09153522771243776
ACH-000253,-0.03166719907801712
ACH-000255,-0.046968662138102565
ACH-000256,-0.0833294166800128
ACH-000257,-0.023321219547106174
ACH-000258,-0.19041980328437347
ACH-000259,-0.13190631099303154
ACH-000260,-0.009439982567768743
ACH-000261,-0.08206084243201821
ACH-000262,-0.1571868900859818
ACH-000263,0.009853604086863137
ACH-000264,-0.1028215262725331
ACH-000265,-0.19044999842003046
ACH-000266,-0.12888202145003866
ACH-000272,-0.11146089386430276
ACH-000274,-0.05509569026152195
ACH-000277,-0.08714553979297911
ACH-000278,-0.07608383679231533
ACH-000279,-0.0741772303856728
ACH-000280,-0.04145838725567096
ACH-000281,-0.09306717135805674
ACH-000288,-0.08637507028378834
ACH-000291,-0.03086701429801741
ACH-000293,0.004440316692200471
ACH-000294,-0.07863042474982711
ACH-000295,0.03560325593776663
ACH-000296,-0.009661568842241751
ACH-000302,-0.18420331054377992
ACH-000304,-0.41535500597894104
ACH-000307,0.012071063956087627
ACH-000308,-0.034135851330130716
ACH-000310,-0.039641872723325436
ACH-000311,-0.0027345347991587173
ACH-000312,-0.011191332288913171
ACH-000315,-0.0581242779309134
ACH-000316,-0.0849770369778798
ACH-000317,-0.2034038711859566
ACH-000318,-0.015507090417252982
ACH-000319,-0.0136222458649795
ACH-000320,0.006835769109561374
ACH-000322,-0.08123904623847679
ACH-000323,-0.12112797317839845
ACH-000324,-0.011947492708113305
ACH-000329,-0.018789598876774963
ACH-000330,0.05358350724518452
ACH-000331,-0.10180292239562347
ACH-000332,0.012135559419506944
ACH-000334,0.047794936868533436
ACH-000335,-0.0024909674374320825
ACH-000336,-0.1812662380474792
ACH-000337,0.026398148370923902
ACH-000338,-0.2298800456672351
ACH-000339,-0.03091931277351472
ACH-000341,0.058598573659820824
ACH-000348,-0.03230144020463435
ACH-000350,0.04219731561748435
ACH-000352,-0.06745921445430528
ACH-000356,-0.11284566526991653
ACH-000361,-0.15739259407156148
ACH-000362,-0.10290739626375818
ACH-000363,-0.05372371498503531
ACH-000364,-0.18989261942217964
ACH-000365,-0.15360811748301065
ACH-000366,-0.06329671312421485
ACH-000368,-0.03106197452054807
ACH-000374,-0.15051299327671955
ACH-000375,-0.3015728654134542
ACH-000376,0.0031670695941176663
ACH-000381,-0.15503958359118192
ACH-000383,-0.06632157670414993
ACH-000387,-0.14214884352168036
ACH-000389,-0.1764762414238347
ACH-000390,-0.10937091249368502
ACH-000393,-0.09542952225424538
ACH-000395,-0.13085669911374498
ACH-000396,-0.10952364537646113
ACH-000397,-0.00040965150557644304
ACH-000401,-0.22794882932054056
ACH-000402,-0.029347347480512
ACH-000403,-0.07484669271955631
ACH-000404,-0.24001068439689274
ACH-000406,-0.054975813554829854
ACH-000407,-0.007421900160454898
ACH-000408,-0.13502339791241236
ACH-000410,-0.0901613903160985
ACH-000411,-0.11993476204479506
ACH-000414,-0.1319428526696616
ACH-000415,-0.12106735462550107
ACH-000416,-0.1485697281905773
ACH-000420,0.02439794745867689
ACH-000421,-0.08204641225741588
ACH-000424,-0.11604092086294045
ACH-000425,-0.1098269795879983
ACH-000426,0.06936265306282713
ACH-000427,-0.015404200405902256
ACH-000433,-0.003470782538529444
ACH-000435,-0.17881217711668462
ACH-000436,-0.16432186779082986
ACH-000444,-0.013081623094264192
ACH-000445,-0.15054872851740542
ACH-000448,0.04565810082903037
ACH-000450,-0.10851451976991593
ACH-000452,-0.032831061655148375
ACH-000454,-0.07584906639995306
ACH-000458,0.0016222028619368475
ACH-000459,-0.1987343383053997
ACH-000460,-0.0035283662183733023
ACH-000461,-0.12132868290845322
ACH-000463,-0.02961620606081428
ACH-000464,0.04041819060040378
ACH-000466,0.060526810863312776
ACH-000467,-0.07116252459750412
ACH-000468,-0.15000300368771388
ACH-000469,0.07337295769875639
ACH-000470,0.16155939870452554
ACH-000471,0.01158741490621877
ACH-000472,-0.016172636387515343
ACH-000473,-0.09870000908819923
ACH-000475,-0.07064429418698556
ACH-000476,0.03683172579336828
ACH-000477,0.12859873092461355
ACH-000479,-0.11657544436056055
ACH-000480,-0.08828109223861093
ACH-000481,-0.06068810708380995
ACH-000483,0.08417882112537077
ACH-000484,-0.10638685678231162
ACH-000485,-0.031224616180340142
ACH-000486,-0.0476071444022526
ACH-000487,0.05452373227860036
ACH-000488,-0.044712227113148345
ACH-000490,-0.018140938057533043
ACH-000491,-0.0665120800873708
ACH-000495,0.14721045695826407
ACH-000496,-0.16610265025644005
ACH-000499,-0.2143186275574505
ACH-000500,0.2988109780521032
ACH-000502,0.003313875439469116
ACH-000503,-0.17125031540462005
ACH-000505,-0.1047490907778213
ACH-000507,-0.050589099063464205
ACH-000510,-0.11322104698712684
ACH-000511,-0.1356333703640771
ACH-000512,0.002990126982408245
ACH-000516,-0.013747109321109828
ACH-000517,0.009422775286395246
ACH-000518,0.01590560944575642
ACH-000520,-0.15937600754095654
ACH-000521,-0.025960975520306625
ACH-000522,-0.10067322139342247
ACH-000524,-0.09706395181816517
ACH-000527,-0.06917477964750203
ACH-000528,0.011580213342920509
ACH-000537,0.01964981332343736
ACH-000541,0.03325799949458018
ACH-000542,-0.08626294175587987
ACH-000544,-0.13313945662796894
ACH-000545,-0.07597720601900046
ACH-000547,0.0714242142817151
ACH-000548,0.036470760006967584
ACH-000549,-0.10729013240917236
ACH-000550,-0.049260062300551716
ACH-000552,-0.023072768663114952
ACH-000556,-0.2308276717299719
ACH-000557,-0.13246725209755533
ACH-000569,0.06470954553799405
ACH-000570,-0.1170232364260674
ACH-000571,-0.02664464302279842
ACH-000573,-0.11104239187164328
ACH-000576,0.23096813804679775
ACH-000579,-0.002427935897553529
ACH-000580,-0.09169607544780857
ACH-000584,-0.1418311869810275
ACH-000585,-0.06713357788632189
ACH-000588,-0.04651055171830842
ACH-000589,-0.015585212802079947
ACH-000591,-0.1827354912984196
ACH-000593,0.038782300530163065
ACH-000600,-0.14530963116021295
ACH-000601,-0.01714144178681354
ACH-000605,-0.13894496558950722
ACH-000606,-0.10176911751960174
ACH-000608,-0.05299873981856577
ACH-000614,-0.10371345846257388
ACH-000616,-0.13827862264986324
ACH-000618,-0.07846270996312181
ACH-000619,-0.0849827645008607
ACH-000620,-0.044306241766878786
ACH-000621,-0.02170141023693801
ACH-000622,-0.08505732707312741
ACH-000623,-0.17471566953900433
ACH-000624,-0.13646872854255246
ACH-000627,-0.24000751359068165
ACH-000630,0.058064129292157075
ACH-000631,0.08955137021594514
ACH-000632,-0.060334358694411575
ACH-000633,0.020995446557920985
ACH-000637,0.02121623998847856
ACH-000638,-0.024017171632501912
ACH-000646,0.045739179559811466
ACH-000647,-0.044348313354013284
ACH-000648,-0.13005547897543454
ACH-000649,-0.10021279702170928
ACH-000651,-0.0762130468531997
ACH-000652,-0.14971467752486456
ACH-000653,-0.17017997104317978
ACH-000657,-0.026445785815383246
ACH-000658,0.061130396947264326
ACH-000661,-0.21024290040249327
ACH-000662,0.11809626159917168
ACH-000663,-0.14127426385855751
ACH-000665,-0.13229069525985596
ACH-000671,-0.11042942125174574
ACH-000672,-0.09607092895846964
ACH-000673,-0.04117237280759487
ACH-000676,-0.016674863766696184
ACH-000677,0.03286244860163018
ACH-000681,-0.14812979375062113
ACH-000683,-0.032574853825007834
ACH-000684,-0.06047119424013785
ACH-000688,-0.2390793063167337
ACH-000693,-0.06582290017180005
ACH-000694,0.09558988897739036
ACH-000695,-0.1940822314488244
ACH-000696,-0.09891273195345586
ACH-000697,-0.11351566727264704
ACH-000699,-0.08047125341488992
ACH-000701,0.2336375027622944
ACH-000706,0.005508968280808086
ACH-000711,-0.05567717807904251
ACH-000713,-0.030413595732834794
ACH-000714,-0.10686229624650193
ACH-000718,-0.056882155244059936
ACH-000720,-0.11853994929828204
ACH-000721,-0.04352236201881863
ACH-000724,-0.05225838291295128
ACH-000725,0.00046560880705617645
ACH-000732,-0.07002154858234537
ACH-000734,-0.030748081694644012
ACH-000735,-0.10828673443497336
ACH-000736,-0.029284842870328263
ACH-000738,-0.07644703532312984
ACH-000746,-0.04015768345304368
ACH-000747,-0.017583474844792918
ACH-000748,-0.021120519211613127
ACH-000753,-0.02486796012388475
ACH-000756,0.034004329772111014
ACH-000757,-0.054038834930419916
ACH-000758,-0.15311146878383936
ACH-000760,-0.04620352489444926
ACH-000762,-0.1379992396838211
ACH-000763,-0.19893361742050286
ACH-000764,-0.1215651395072817
ACH-000765,-0.012361272064300398
ACH-000766,-0.1581374715378292
ACH-000767,-0.09742049291658003
ACH-000768,0.015982321554143798
ACH-000769,0.0001456951477881323
ACH-000770,-0.0492076418200308
ACH-000771,-0.13345531454670287
ACH-000773,-0.09480529296493316
ACH-000776,-0.026267213918124182
ACH-000777,0.03557623692325626
ACH-000778,-0.04988768677225484
ACH-000781,-0.11503516453942532
ACH-000782,-0.12730589391328273
ACH-000783,0.06565776663621753
ACH-000784,-0.09340500124344216
ACH-000785,0.0012138292937189546
ACH-000787,-0.06049716328139896
ACH-000788,-0.03596113379890328
ACH-000791,-0.13770989477847562
ACH-000792,-0.03206106529488171
ACH-000794,0.02076744859104257
ACH-000796,-0.03717210647881143
ACH-000798,0.09371030292351208
ACH-000799,0.0499580456102665
ACH-000800,-0.1117450854955864
ACH-000802,0.01848443201101636
ACH-000804,-0.09578195185503384
ACH-000805,0.07473922034937176
ACH-000809,-0.08028111420408726
ACH-000810,0.01764061164061808
ACH-000811,-0.12455725480884873
ACH-000817,-0.098236857820555
ACH-000819,-0.037383575195980935
ACH-000820,-0.3048747686656809
ACH-000821,-0.006785643881552515
ACH-000822,-0.0358487654458254
ACH-000823,-0.051360097900578716
ACH-000824,-0.006627413049473324
ACH-000827,-0.042767894324959366
ACH-000829,-0.04618937882738189
ACH-000831,-0.2586512132055385
ACH-000832,-0.264308045477693
ACH-000833,0.07878931007225821
ACH-000834,0.02863536441851355
ACH-000835,-0.11606404299648293
ACH-000836,-0.058304236013103375
ACH-000837,0.01597205810790598
ACH-000838,0.13747930520367355
ACH-000839,-0.057350252476569975
ACH-000840,-0.020382967150185
ACH-000841,0.05128914804584907
ACH-000843,-0.036743225283858
ACH-000846,-0.053267880076654436
ACH-000847,0.05406691961593063
ACH-000848,-0.10971847197850104
ACH-000849,-0.005883161126262064
ACH-000851,-0.08193595458606517
ACH-000855,0.01255113471227889
ACH-000856,-0.1753177115243773
ACH-000858,-0.08954765388025747
ACH-000859,-0.033200615241902966
ACH-000861,-0.06650060845198097
ACH-000862,-0.08817419552620867
ACH-000865,-0.10640458583885518
ACH-000866,-0.05163691366421457
ACH-000867,-0.03396928823860584
ACH-000869,-0.03154788412403135
ACH-000872,-0.0837402397993928
ACH-000873,-0.1895245116046873
ACH-000876,-0.03851088916463399
ACH-000878,0.14254869397870976
ACH-000880,0.04426867334219151
ACH-000881,-0.040045969118908835
ACH-000882,-0.09182418985833536
ACH-000884,-0.02224191405931106
ACH-000885,-0.05040536966126801
ACH-000887,-0.05956475277497177
ACH-000889,0.014621940133002269
ACH-000896,-0.07577353598497764
ACH-000898,-0.04047120741689352
ACH-000900,-0.022845762283208327
ACH-000901,0.0053537249441542025
ACH-000905,-0.23925901876978603
ACH-000906,-0.10376307523629423
ACH-000907,0.006356728529894027
ACH-000910,0.041983594122144134
ACH-000911,-0.05945399827281075
ACH-000912,-0.10487682289269804
ACH-000913,-0.02848087425310888
ACH-000915,-0.054763938902661166
ACH-000916,-0.2814535808451004
ACH-000917,-0.08713433643775101
ACH-000920,-0.1841291045894216
ACH-000921,-0.07795216543098979
ACH-000924,-0.09037806951156056
ACH-000926,-0.024247890264523515
ACH-000928,0.031010621287733936
ACH-000929,-0.0627951682355352
ACH-000932,-0.021677969896020974
ACH-000935,-5.872494001955054e-05
ACH-000936,-0.0775249772387118
ACH-000937,-0.11021943900666133
ACH-000938,-0.03100602712631665
ACH-000939,0.001963579191421783
ACH-000941,0.0789596012139019
ACH-000943,-0.11978118953391413
ACH-000946,-0.13761082369707026
ACH-000947,0.04474734518260543
ACH-000948,-0.13166534948195047
ACH-000950,0.05749022929570119
ACH-000953,-0.10228255043297027
ACH-000954,-0.10130489423910312
ACH-000957,-0.16763524172739194
ACH-000958,-0.09811176240157717
ACH-000960,-0.04979346145600397
ACH-000963,-0.0755633494931279
ACH-000968,-0.032339308588775977
ACH-000969,0.0011194158236384924
ACH-000972,0.09187124050387573
ACH-000973,-0.030519621218168563
ACH-000974,-0.023538761074243592
ACH-000978,-0.31070306380594553
ACH-000984,-0.0830559733698142
ACH-000986,-0.16690414640803636
ACH-000988,-0.13915730027657178
ACH-000993,0.013560532227986128
ACH-000994,-0.18523343291789016
ACH-000996,-0.1049198964310849
ACH-001001,-0.1278139771744902
ACH-001020,-0.035216809681663803
ACH-001028,-0.023278419418931943
ACH-001031,-0.2199195638523238
ACH-001038,-0.1736711119812183
ACH-001048,-0.12348142047210052
ACH-001050,-0.04784004156202412
ACH-001053,0.0073899231922005424
ACH-001054,0.020417398005936418
ACH-001061,0.04393662504681372
ACH-001067,-0.15177476116219318
ACH-001075,-0.07437572248763268
ACH-001096,-0.0017893958811063054
ACH-001111,0.10997270671864816
ACH-001119,-0.1396128756775253
ACH-001128,0.027928734753149186
ACH-001134,-0.046148180859654137
ACH-001151,-0.05384313006795971
ACH-001163,-0.08110431126345513
ACH-001164,0.15717564759013214
ACH-001183,-0.07884208627572295
ACH-001192,-0.2460340570551401
ACH-001193,-0.16170483076494424
ACH-001196,-0.2395245053942954
ACH-001197,0.037223230343386086
ACH-001205,-0.07983867300055639
ACH-001211,-0.2265204029806201
ACH-001212,-0.19177617087362828
ACH-001228,-0.20726482843601776
ACH-001232,-0.1867275869831563
ACH-001239,-0.008430822699260286
ACH-001270,0.023759176648429168
ACH-001274,0.02258850203719941
ACH-001275,-0.009871543459286812
ACH-001277,-0.1956907350990999
ACH-001278,0.0074790137155454905
ACH-001280,-0.1083671691753503
ACH-001283,-0.07692584897761445
ACH-001289,-0.1595143586188565
ACH-001300,-0.03603417125623412
ACH-001301,-0.012373391643107455
ACH-001302,-0.13239899005065855
ACH-001306,0.013062003973290548
ACH-001318,-0.007915223889803763
ACH-001322,0.05432444964185629
ACH-001328,-0.058928420906207826
ACH-001332,-0.15408385181583875
ACH-001336,-0.10985356947577007
ACH-001346,-0.15472825236492244
ACH-001353,-0.16167621658866482
ACH-001354,0.08530775607245228
ACH-001367,-0.2759719923390778
ACH-001368,-0.01610484553339413
ACH-001374,0.2489002776489372
ACH-001377,-0.1081395454269006
ACH-001380,-0.15041523831168724
ACH-001391,0.11446293217565448
ACH-001408,0.02261644676532104
ACH-001430,-0.2805040712045159
ACH-001431,-0.20237292189246608
ACH-001450,-0.08405343751899938
ACH-001496,-0.12421061646339185
ACH-001500,-0.1895310051746698
ACH-001523,-0.04872367903882222
ACH-001532,-0.013331566266457665
ACH-001550,-0.06511525325313451
ACH-001552,-0.13899146125473782
ACH-001554,-0.03146646496318838
ACH-001654,-0.14217888732119116
ACH-001735,-0.10192870329100666
ACH-001736,0.006265739853978444
ACH-001737,0.12392703603251555
ACH-001740,-0.20895599988743216
ACH-001745,-0.15079191469981776
ACH-001765,-0.0462248014145837
