,MAPK8IP1 (9479)
ACH-000004,-0.031063191721979976
ACH-000005,-0.08096903350887097
ACH-000007,-0.024703672945153472
ACH-000009,0.05565842462455706
ACH-000011,0.09090796335861497
ACH-000012,-0.09610934539814203
ACH-000013,-0.11605848293895085
ACH-000014,-0.029670496446658336
ACH-000015,-0.018537766748871472
ACH-000017,0.0019669906739073068
ACH-000018,0.009148370780292856
ACH-000019,-0.2129502185801781
ACH-000021,-0.15747375000190034
ACH-000022,-0.06561783229666067
ACH-000025,-0.11712410697337812
ACH-000028,-0.2072616651095154
ACH-000030,-0.1955936421028594
ACH-000035,-0.26487522669292
ACH-000036,-0.13412283724421584
ACH-000037,0.15902728974175193
ACH-000039,-0.015349332572960513
ACH-000040,-0.04139686563037028
ACH-000041,-0.1797302623948641
ACH-000042,-0.02148481374928817
ACH-000045,-0.06131715273051123
ACH-000047,-0.06368396071421993
ACH-000052,-0.2328996597844471
ACH-000053,-0.026784615398468815
ACH-000054,0.056213734553377484
ACH-000055,-0.07881591548614234
ACH-000060,0.04376712828397911
ACH-000067,-0.044443235322541824
ACH-000070,-0.13715603890260664
ACH-000075,0.04069453079744406
ACH-000078,-0.014083502034199984
ACH-000082,-0.016961398367533666
ACH-000085,-0.08112520939692819
ACH-000086,-0.005699952023847163
ACH-000087,-0.1319940518113132
ACH-000092,0.022245562537461433
ACH-000095,-0.06809537074424611
ACH-000097,-0.12088929651231255
ACH-000098,-0.012182867908560466
ACH-000099,-0.09903122671277434
ACH-000108,0.08740007064530604
ACH-000113,-0.0597505592585897
ACH-000116,-0.1818640321177738
ACH-000118,-0.04673160879836676
ACH-000120,-0.1298892094200296
ACH-000123,-0.0732991496142454
ACH-000127,-0.0433454912022161
ACH-000128,-0.20505580283234254
ACH-000132,-0.09826006024839384
ACH-000133,-0.19852420678503946
ACH-000137,0.007743806191675966
ACH-000138,-0.05901049434565268
ACH-000142,-0.08386076431679866
ACH-000143,0.060041956679051385
ACH-000146,-0.09709731378037206
ACH-000148,-0.028104035146193737
ACH-000150,0.0008204081955194267
ACH-000152,-0.06091549858429598
ACH-000153,0.09137284892177933
ACH-000159,-0.12567844918967594
ACH-000160,-0.03491117357185825
ACH-000163,-0.012995327842072515
ACH-000167,-0.024188635036907487
ACH-000168,-0.11416704860582515
ACH-000169,-0.08085893846126807
ACH-000178,-0.04818698036422564
ACH-000183,-0.0669525598965539
ACH-000188,-0.08656607735479291
ACH-000189,-0.1954696628367636
ACH-000190,-0.1380856511786773
ACH-000198,-0.04553417803800576
ACH-000203,0.25189887506563585
ACH-000204,-0.043616862650161764
ACH-000206,-0.026237936917842118
ACH-000207,-0.2965349415151101
ACH-000208,-0.342262483758132
ACH-000210,0.06762332652349065
ACH-000211,0.044570131938974335
ACH-000215,-0.10558031828336632
ACH-000221,-0.08784426594459595
ACH-000222,-0.045593220348236825
ACH-000223,-0.035816030199126894
ACH-000226,-0.12035117155127027
ACH-000227,0.08771924613648886
ACH-000228,0.10241978757447924
ACH-000231,-0.06173363051475171
ACH-000232,-0.1551154826084389
ACH-000233,-0.042130997799976734
ACH-000234,-0.0003705925518964902
ACH-000235,-0.035340252270822776
ACH-000237,-0.0811922988315445
ACH-000238,-0.06055803164075524
ACH-000242,-0.128748364194611
ACH-000243,-0.02934205124500178
ACH-000244,-0.14332059583402956
ACH-000246,-0.0003218346525718538
ACH-000248,-0.055429844221726365
ACH-000250,-0.045063673641299526
ACH-000251,-0.13599265062415794
ACH-000252,0.1649691676630154
ACH-000253,-0.004799912317663479
ACH-000255,-0.10902103714645713
ACH-000256,-0.204513770458003
ACH-000257,-0.08663645689965115
ACH-000258,0.04764989515177909
ACH-000259,-0.10904697758213837
ACH-000260,-0.06460698277863766
