,S100B (6285)
ACH-000330,0.20574801547707536
ACH-000331,0.2444781003941681
ACH-000332,0.14244103380503645
ACH-000334,0.07567091650589189
ACH-000335,0.2022741658725744
ACH-000336,-0.0023538511835946322
ACH-000337,0.17818538081715254
ACH-000338,0.14515314505620694
ACH-000339,0.17777055162909391
ACH-000341,0.0731598784303199
ACH-000348,0.13697729665252406
ACH-000350,0.10100218750248947
ACH-000352,0.14788292524700578
ACH-000356,0.19402941688856584
ACH-000361,0.16530105457847136
ACH-000362,0.20715649169849168
ACH-000363,0.06582919003281648
ACH-000364,0.24637106086881835
ACH-000365,0.22640827295510504
ACH-000366,0.22436853257416756
ACH-000368,0.10853921249758018
ACH-000374,0.20813973456918727
ACH-000375,-0.05046399311928332
ACH-000376,0.12513716162660274
ACH-000381,0.17987629612465222
ACH-000383,0.174325662182276
ACH-000387,0.2415527958543072
ACH-000389,0.09521774639002543
ACH-000390,0.16925147347899738
ACH-000393,0.1814306368912457
ACH-000395,0.17452170647890364
ACH-000396,0.1937108876704159
ACH-000397,0.12729692708153015
ACH-000401,0.16591497403144448
ACH-000402,0.00836975648567758
ACH-000403,0.07133780281107394
ACH-000404,-0.14854073469937204
ACH-000406,0.15538392261887524
ACH-000407,0.15736629918500075
ACH-000408,0.1623299358713673
ACH-000410,0.14668499453306935
ACH-000411,0.03908377955322243
ACH-000414,0.07272131614247697
ACH-000415,0.08323072801510613
ACH-000416,0.08002269344875959
ACH-000420,0.014344011529729597
ACH-000421,0.11722358938392
ACH-000424,0.182375222869278
ACH-000425,0.28124344094672465
ACH-000426,-0.05200011115362988
ACH-000427,0.020073331300504833
ACH-000433,-0.02808384199956365
ACH-000435,-0.006493275959258158
ACH-000436,0.11841620560651615
ACH-000444,0.1892925649227095
ACH-000445,0.18333045056444827
ACH-000448,0.22864738104418544
ACH-000450,0.3606476470310623
ACH-000452,0.10717677723707544
ACH-000454,0.22522603315221704
ACH-000458,0.16242086996022756
ACH-000459,-0.10978812504543632
ACH-000460,0.05943994187653765
ACH-000461,0.210861002705053
ACH-000463,0.10784863469335124
ACH-000464,0.20621616634534504
ACH-000466,0.15351979819548728
ACH-000467,0.13716053730028666
ACH-000468,0.09430977388194202
ACH-000469,0.12263089970542758
ACH-000470,0.1716297863331535
ACH-000471,0.104197187047169
ACH-000472,0.1828453011630488
ACH-000473,0.07299419587968614
ACH-000475,0.08187239246096399
ACH-000476,0.2369098461529581
ACH-000477,0.16277563439239098
ACH-000479,-0.08959428374770692
ACH-000480,0.1375281104516085
ACH-000481,0.13733936749832393
ACH-000483,0.09267231452804674
ACH-000484,0.010669348442941984
ACH-000485,0.13786564665760492
ACH-000486,0.2283736658855173
ACH-000487,0.20436199571353514
ACH-000488,0.16064465236021958
ACH-000490,0.07843400989508288
ACH-000491,0.2413167473072391
ACH-000495,0.14771425996850435
ACH-000496,0.11224486317647067
ACH-000499,0.04420358877337266
ACH-000500,0.2339836026645308
ACH-000502,-0.02899815876873407
ACH-000503,0.1910516880345827
ACH-000505,0.10188394692825664
ACH-000507,0.13384753020141554
ACH-000510,0.15096441616951806
ACH-000511,0.08675778476954182
ACH-000512,0.1922592619091032
ACH-000516,0.2666160476481419
ACH-000517,0.14198875849461362
ACH-000518,0.2467293745355996
ACH-000520,0.14134920584199148
ACH-000521,0.2257441357000693
ACH-000522,0.17093855016205092
ACH-000524,0.09171219155001947
ACH-000527,0.11529243450356005
ACH-000528,0.16103020732358986
ACH-000537,0.11461896434762955
ACH-000541,0.017490304820025962
ACH-000542,0.04573300622850355
ACH-000544,0.08681592158426273
ACH-000545,0.18599464423162854
ACH-000547,0.16962767987724653
ACH-000548,0.19738547765791264
ACH-000549,0.2294843052191723
ACH-000550,0.1660506390215476
ACH-000552,0.08289566682982323
ACH-000556,-0.013300686301944337
ACH-000557,0.1241156351184639
ACH-000569,0.040530568518978634
ACH-000570,0.17275434543049195
ACH-000571,0.07946430752005552
ACH-000573,0.11733440718858495
ACH-000576,0.11460395703902145
ACH-000579,0.22965108390179706
ACH-000580,0.08592939994588862
ACH-000584,0.13062708159257685
ACH-000585,0.07007426630251021
ACH-000588,0.11111235013120388
ACH-000589,0.2585358637746273
ACH-000591,0.13088823797032811
ACH-000593,0.15154981308653862
ACH-000600,0.173128819948699
ACH-000601,0.04862029957674125
ACH-000605,0.1863904928801174
ACH-000606,0.2547629175634979
ACH-000608,0.029227224542141626
ACH-000614,0.1560155899499723
ACH-000616,0.13378653965046267
ACH-000618,0.2322354712037814
ACH-000619,0.05180054176362935
ACH-000620,0.12301523197990515
ACH-000621,0.11041912778525076
ACH-000622,0.16083653310464482
ACH-000623,0.014632372335993273
ACH-000624,0.1911740341979512
ACH-000627,0.18092223762656476
ACH-000630,0.10919887568989446
ACH-000631,-0.377727120552112
ACH-000632,0.2645395068353463
ACH-000633,0.178443685966297
ACH-000637,0.12353490258960788
ACH-000638,0.10706455637070024
ACH-000646,0.18822891642438094
ACH-000647,0.1641615957625538
ACH-000648,0.17786990771574046
ACH-000649,0.18498250236746147
ACH-000651,0.2324174588862033
ACH-000652,0.2393126446500101
ACH-000653,0.14054618816017034
ACH-000657,0.08845969989601804
ACH-000658,0.1544539830869096
ACH-000661,0.21306464457797644
ACH-000662,0.111348640825398
ACH-000663,0.1402808426180681
ACH-000665,0.1929469017287831
ACH-000671,0.12894790827284974
ACH-000672,0.31222142632605165
ACH-000673,0.07949197775059133
ACH-000676,0.09664866551710914
ACH-000677,0.12760996938799474
ACH-000681,0.2657748974419102
ACH-000683,0.1757124068785874
ACH-000684,0.2224761936756378
ACH-000688,0.14798562995325426
ACH-000693,0.1438515619986482
ACH-000694,0.3046816963995885
ACH-000695,0.2007944015425544
ACH-000696,0.15626737655233944
ACH-000697,0.18332905862950527
ACH-000699,0.0672041355647704
ACH-000701,0.1041636389886932
ACH-000706,0.17602028984068707
ACH-000711,0.15853249173340633
ACH-000713,0.1862922158076633
ACH-000714,0.11309455652667352
ACH-000718,0.05429036752724089
ACH-000720,0.19897716798078932
ACH-000721,0.16082487358158304
ACH-000724,0.09074770919402536
ACH-000725,0.21760454452994485
ACH-000732,0.3765752346807255
ACH-000734,0.13670739725274442
ACH-000735,0.08374200097738335
ACH-000736,0.1760978491955082
ACH-000738,0.21055972977337356
ACH-000746,0.15035927943077035
ACH-000747,0.2517120204741647
ACH-000748,0.13230059673847222
ACH-000753,0.15855203804893162
ACH-000756,0.1912910884154344
ACH-000757,0.20492069459861548
ACH-000758,0.2295451244406269
ACH-000760,-0.030488105439333762
ACH-000762,0.2011287150258179
ACH-000763,0.17468576427547755
ACH-000764,0.1519646203033375
ACH-000765,0.18480736261384093
ACH-000766,0.12606655685552906
ACH-000767,0.1730394995854482
ACH-000768,0.2321035140557053
ACH-000769,0.1663553112820367
ACH-000770,0.15644473844533585
ACH-000771,0.1969685837610804
ACH-000773,0.09720462328677447
ACH-000776,0.08150191069902436
ACH-000777,0.1905872979908496
ACH-000778,0.12949949125924046
ACH-000781,0.15702514021967276
ACH-000782,0.08826949091820195
ACH-000783,-0.030701273177998332
ACH-000784,0.2518084051233271
ACH-000785,0.08222875563560632
ACH-000787,0.16999086015079706
ACH-000788,0.18739183938045575
ACH-000791,0.17192750228986578
ACH-000792,0.08171711917761668
ACH-000794,0.09334010336914632
ACH-000796,0.03508614165899161
ACH-000798,0.06203799526474226
ACH-000799,0.07387940353763069
ACH-000800,0.16921496389290294
ACH-000802,0.1943032422347403
ACH-000804,0.14813258036669935
ACH-000805,0.1608997826030792
ACH-000809,0.1875611389164836
ACH-000810,0.2076511521806654
ACH-000811,0.12001656350654955
ACH-000817,0.18401818216884255
ACH-000819,0.12531898521297824
ACH-000820,0.2551120889605877
ACH-000821,0.22974161177073174
ACH-000822,0.1769046618001343
ACH-000823,0.12251589003662874
ACH-000824,0.2001699455162132
ACH-000827,0.1959406743737688
ACH-000829,0.028018157117182557
ACH-000831,0.3733492142965939
ACH-000832,0.15529630849251252
ACH-000833,0.08444369610154677
ACH-000834,0.12012752823610387
ACH-000835,0.13952728786446336
ACH-000836,0.10502215125860363
ACH-000837,0.18463405380840853
ACH-000838,-0.006392043006580904
ACH-000839,0.12590739753428545
ACH-000840,0.18235150901933453
ACH-000841,0.16817486763974734
ACH-000843,0.15355450140098362
ACH-000846,0.20729730331293636
ACH-000847,0.21375843680630954
ACH-000848,0.17885244470223494
ACH-000849,0.14771236318848768
ACH-000851,0.19522298650571
ACH-000855,0.2832407106178772
ACH-000856,0.02276833983023636
ACH-000858,0.10767514203043664
ACH-000859,0.12424682636947985
ACH-000861,0.12884618046614782
ACH-000862,0.15826321506864185
ACH-000865,0.0665161528292958
ACH-000866,0.1709124915575558
ACH-000867,0.13262625746483206
ACH-000869,0.20040949298883726
ACH-000872,0.16206717784661884
ACH-000873,0.17420613413088795
ACH-000876,0.10620864225235624
ACH-000878,0.17433386305689486
ACH-000880,0.11086285379655182
ACH-000881,0.09897217256575294
ACH-000882,0.16718267993577532
ACH-000884,0.05826817877471705
ACH-000885,-0.1768942414076021
ACH-000887,0.06617803568135043
ACH-000889,0.1344636104347744
ACH-000896,0.1612353100298125
ACH-000898,0.25691203715349925
ACH-000900,0.18035332393223927
ACH-000901,0.09733867056244602
ACH-000905,0.21555883838839426
ACH-000906,0.2431739680856428
ACH-000907,0.13959606830071064
ACH-000910,0.2318526277608104
ACH-000911,0.2398142260098164
ACH-000912,0.16458065008235834
ACH-000913,0.21011432965515855
ACH-000915,0.2994970209778957
ACH-000916,0.15673726345914527
ACH-000917,0.2878152956418332
ACH-000920,0.25224228544228383
ACH-000921,0.11203095652680804
ACH-000924,0.1719305896357667
ACH-000926,0.13057941541388904
ACH-000928,-0.0446017018045628
ACH-000929,0.3560941483076358
ACH-000932,0.05318486861139853
ACH-000935,0.19132957767540185
ACH-000936,0.12845262226749404
ACH-000937,0.042699762164356204
ACH-000938,0.07922783402939353
ACH-000939,0.16151077889224402
ACH-000941,0.2418711777197611
ACH-000943,0.16334766796936234
ACH-000946,0.008734155550017778
ACH-000947,0.03472781876289191
ACH-000948,0.08423581944533791
ACH-000950,0.16387237877203115
ACH-000953,0.03292913683421267
ACH-000954,0.2269905086245229
ACH-000957,0.1459566305086441
ACH-000958,0.07696978313769147
ACH-000960,0.07429267704254057
ACH-000963,0.1283182550342438
ACH-000968,0.16807394658819513
ACH-000969,0.2705166699674271
ACH-000972,0.20234712523327653
ACH-000973,0.1420344076210524
ACH-000974,0.12764337373598264
ACH-000978,0.3117416768430249
ACH-000984,0.1423927894495744
ACH-000986,0.1266586820069323
ACH-000988,0.07861765370363909
ACH-000993,0.019414977727995098
ACH-000994,0.11338134250588094
ACH-000996,0.18401162239156307
ACH-001001,0.1681722265635991
ACH-001020,0.1532122650682351
ACH-001028,0.14044284096405715
ACH-001031,0.01553112211842874
ACH-001038,0.1618111521597929
ACH-001048,0.1024868380079499
ACH-001050,0.1737755640103652
ACH-001053,0.21658591720294565
ACH-001054,0.2396040099869673
ACH-001061,0.31608203475827473
ACH-001067,0.12698369561060022
ACH-001075,0.29189104670167826
ACH-001096,-0.01552104260458031
ACH-001111,0.3029573063439912
ACH-001119,0.3296305914971087
ACH-001128,0.11361712597353225
ACH-001134,0.2203231246487278
ACH-001151,0.13731522320582226
ACH-001163,0.09307860209127304
ACH-001164,0.3504343324746497
ACH-001183,-0.028262876164485067
ACH-001192,0.37217739236973335
ACH-001193,0.12137870553833165
ACH-001196,0.0069199024391585744
ACH-001197,0.1101387920527738
ACH-001205,0.16108226884228793
ACH-001211,0.2343498467426483
ACH-001212,-0.022900525861874417
ACH-001228,0.00810357906977857
ACH-001232,0.2708467480041287
ACH-001239,0.18902571639987045
ACH-001270,0.1528635647663466
ACH-001274,0.22800910019475715
ACH-001275,0.270020615953716
ACH-001277,0.13858632294013146
ACH-001278,0.04664154221817896
ACH-001280,-0.16211967868114155
ACH-001283,0.005154956090864146
ACH-001289,-0.02781038930830006
ACH-001300,0.10644098958576123
ACH-001301,0.2814311883705038
ACH-001302,0.0386181801047867
ACH-001306,0.11004760412267683
ACH-001318,0.17657702558574467
ACH-001322,0.1414084496093787
ACH-001328,0.05304723047290871
ACH-001332,-0.002773894287490197
ACH-001336,0.1005204980440787
ACH-001346,0.16205241457080152
ACH-001353,0.10149260698136643
ACH-001354,0.2298023393074357
ACH-001367,0.25615638545048963
ACH-001368,0.21187358602953865
ACH-001374,0.2561855205294643
ACH-001377,0.07293274051588743
ACH-001380,0.06929669811810857
ACH-001391,-0.0397997275911243
ACH-001408,0.2307518731210215
ACH-001430,0.14219399938008856
ACH-001431,0.1801499319207988
ACH-001450,0.08253262953238083
ACH-001496,0.16460998191960174
ACH-001500,0.2039648158483921
ACH-001523,0.2312876413774941
ACH-001532,-0.035843263125288384
ACH-001550,0.2858504859742926
ACH-001552,0.08707414922233689
ACH-001554,0.1849089672012334
ACH-001654,0.18795920651335635
ACH-001735,0.124685263580545
ACH-001736,0.224629695588672
ACH-001737,0.08950161284182596
ACH-001740,0.13069124583094355
ACH-001745,0.1864255781602221
ACH-001765,0.15653592050888251
