,LRP5 (4041)
ACH-000004,-0.12897005093931202
ACH-000005,-0.14224307411593556
ACH-000007,0.021872266599476067
ACH-000009,-0.015829523011887944
ACH-000011,-0.15958498230118404
ACH-000012,-0.1248794322720846
ACH-000013,-0.1789565161195924
ACH-000014,-0.06050831433953643
ACH-000015,-0.21439481644546887
ACH-000017,-0.04208341248732632
ACH-000018,-0.18885668794433516
ACH-000019,0.045756877352320965
ACH-000021,-0.19775279599169596
ACH-000022,-0.19011880899968991
ACH-000025,-0.07392353187386669
ACH-000028,-0.17442222293614135
ACH-000030,-0.23404100257458035
ACH-000035,-0.006611899807652046
ACH-000036,-0.0558503436561509
ACH-000037,-0.16837704150583466
ACH-000039,-0.0007365553837070769
ACH-000040,-0.2299776551955735
ACH-000041,-0.22779067429859934
ACH-000042,-0.2884828175467294
ACH-000045,-0.165869068195917
ACH-000047,-0.1986810091542687
ACH-000052,-0.10960538917310468
ACH-000053,-0.1522782978927999
ACH-000054,-0.18008049525714045
ACH-000055,-0.3624607952965221
ACH-000060,-0.22753180193014036
ACH-000067,0.09484034497610487
ACH-000070,-0.08654805215336506
ACH-000075,-0.37086322022946816
ACH-000078,-0.0322588493530955
ACH-000082,-0.25670419294599695
ACH-000085,-0.1059522404743208
ACH-000086,-0.3007259426050448
ACH-000087,-0.15704011429143394
ACH-000092,-0.11556818181849265
ACH-000095,-0.20260443454575305
ACH-000097,-0.449921949598536
ACH-000098,-0.17812925116626396
ACH-000099,-0.13267995608967192
ACH-000108,-0.177897380535534
ACH-000113,-0.23842019167925585
ACH-000116,-0.3350133808457018
ACH-000118,-0.17918633592980818
ACH-000120,-0.2014700697085981
ACH-000123,-0.06277645124348209
ACH-000127,-0.07658771267489457
ACH-000128,-0.2451286331755496
ACH-000132,-0.042150597237276634
ACH-000133,-0.1349304410302611
ACH-000137,-0.20037134247041294
ACH-000138,-0.4413337191312556
ACH-000142,-0.2618028576057266
ACH-000143,-0.3993855057428777
ACH-000146,-0.13541098821671324
ACH-000148,-0.029347066277302106
ACH-000150,-0.24060640013886606
ACH-000152,-0.05948196567380544
ACH-000153,-0.3653594079429491
ACH-000159,-0.15290194898776585
ACH-000160,-0.4812250677892374
ACH-000163,-0.16057821665057426
ACH-000167,-0.1097163957492218
ACH-000168,-0.25491496579950057
ACH-000169,-0.2924015593584459
ACH-000178,-0.1910444762212411
ACH-000183,-0.13563260496528495
ACH-000188,-0.4066732211820363
ACH-000189,-0.22276360736467216
ACH-000190,-0.059531092185645985
ACH-000198,-0.3351131612493312
ACH-000203,-0.17761712851340627
ACH-000204,-0.3279311764589294
ACH-000206,-0.05586537945146068
ACH-000207,-0.348900363053151
ACH-000208,0.07916514204242492
ACH-000210,-0.23089032043518096
ACH-000211,-0.12787506752869265
ACH-000215,-0.16630788414207978
ACH-000221,-0.1854440451255144
ACH-000222,-0.38180291895954654
ACH-000223,-0.1116623788885002
ACH-000226,-0.13280599358802647
ACH-000227,-0.14893597565360356
ACH-000228,-0.26430172642491906
ACH-000231,-0.2528465603399969
ACH-000232,-0.12066597309808705
ACH-000233,-0.20879522661790026
ACH-000234,-0.2771017303944867
ACH-000235,-0.22727961704538374
ACH-000237,-0.20715208458267445
ACH-000238,-0.06908980525351885
ACH-000242,-0.13245535962134594
ACH-000243,-0.10543048468674164
ACH-000244,-0.31644540867905685
ACH-000246,-0.21843581546861926
ACH-000248,-0.05929362521820865
ACH-000250,-0.15617952669436616
ACH-000251,-0.10606709359951946
ACH-000252,-0.2826081560000027
ACH-000253,-0.2802957410936394
ACH-000255,-0.279333596885282
ACH-000256,-0.16036316830806654
ACH-000257,-0.19337498985118476
ACH-000258,-0.08868108802820966
ACH-000259,-0.2421799849961385
ACH-000260,-0.17623848913778442
ACH-000261,-0.17393607631275862
ACH-000262,-0.3093614891140742
ACH-000263,-0.2184928607192671
ACH-000264,-0.10004409296727534
ACH-000265,-0.18918618132198686
ACH-000266,-0.3614358295114061
ACH-000272,-0.06188042523098462
ACH-000274,-0.053718543634079186
ACH-000277,-0.24055221662410706
ACH-000278,-0.12630055520975567
ACH-000279,-0.1536356002672115
ACH-000280,-0.1153155117988596
ACH-000281,-0.21806436717103084
ACH-000288,-0.11161887238308786
ACH-000291,-0.18670438408113246
ACH-000293,-0.15255733269091395
ACH-000294,-0.040046046740650314
ACH-000295,0.03133522247286862
ACH-000296,-0.03869387722818176
ACH-000302,-0.10415414605361528
ACH-000304,-0.0387991596306954
ACH-000307,-0.32498536253777394
ACH-000308,-0.16644376272575084
ACH-000310,-0.10928505022835128
