,PPP1R14D (54866)
ACH-000304,-0.13956311935570512
ACH-000307,-0.029076208216898925
ACH-000308,-0.039273993429104266
ACH-000310,-0.11118153997697516
ACH-000311,-0.09860511339036332
ACH-000312,-0.21130365492891448
ACH-000315,-0.08053089677050074
ACH-000316,-0.011988874263110414
ACH-000317,-0.08089716243224694
ACH-000318,-0.08981055509617293
ACH-000319,-0.15890802127825907
ACH-000320,-0.05812056088925637
ACH-000322,0.1044758373597125
ACH-000323,0.1630583360627734
ACH-000324,-0.015288537711441862
ACH-000329,-0.014743931440730891
ACH-000330,-0.1720624322091346
ACH-000331,-0.09262427288136114
ACH-000332,-0.11431237059260922
ACH-000334,-0.1370431087577022
ACH-000335,0.006552192589464075
ACH-000336,-0.16279451146809132
ACH-000337,0.09431515209082986
ACH-000338,0.17350718040338933
ACH-000339,-0.1081006182400456
ACH-000341,0.022904005551220987
ACH-000348,-0.13224910469472384
ACH-000350,-0.017497022453327845
ACH-000352,-0.13632375682363818
ACH-000356,0.110622041034393
ACH-000361,-0.33048579722595034
ACH-000362,-0.1169732028451009
ACH-000363,-0.13367187030605052
ACH-000364,-0.06961819215439392
ACH-000365,-0.14848882145974615
ACH-000366,-0.04552555875644545
ACH-000368,-0.051427136037714434
ACH-000374,-0.1521592315664612
ACH-000375,-0.07939809829119608
ACH-000376,-0.07413586097245539
ACH-000381,-0.06460304559202586
ACH-000383,-0.054686818111450125
ACH-000387,-0.02637092605180741
ACH-000389,-0.07588273190473037
ACH-000390,-0.1766685818809004
ACH-000393,-0.15478687736881308
ACH-000395,-0.027537418066836718
ACH-000396,-0.14974624415544024
ACH-000397,0.002310389851322533
ACH-000401,0.042386749475149685
ACH-000402,-0.0163309776887329
ACH-000403,-0.1814279265540752
ACH-000404,-0.024725988103715187
ACH-000406,-0.0340008959221255
ACH-000407,-0.20803675579664532
ACH-000408,0.06836881489182021
ACH-000410,-0.08663830764067465
ACH-000411,0.03053402513761106
ACH-000414,-0.08164839575890577
ACH-000415,0.005743072686116724
ACH-000416,-0.059438585574430464
ACH-000420,-0.0870990366286664
ACH-000421,-0.04442349017808018
ACH-000424,-0.22531411918921185
ACH-000425,-0.056691483666986064
ACH-000426,-0.15563907561730336
ACH-000427,-0.0395243884024795
ACH-000433,0.13867427532170284
ACH-000435,0.003769934837824826
ACH-000436,-0.23706560777902255
ACH-000444,-0.20216069812231108
ACH-000445,-0.20559419456191816
ACH-000448,-0.06900718065143523
ACH-000450,-0.030407807194868745
ACH-000452,-0.10189674702371923
ACH-000454,-0.06071746542762466
ACH-000458,-0.023505362462019286
ACH-000459,-0.3249848335689121
ACH-000460,-0.011223179740170732
ACH-000461,-0.053405795515780924
ACH-000463,-0.14091621998362325
ACH-000464,-0.13092841221792756
ACH-000466,-0.12679830432618452
ACH-000467,0.036414517131084935
ACH-000468,-0.20613232716037186
ACH-000469,-0.015011578089532147
ACH-000470,-0.20222159514742125
ACH-000471,-0.027442939825745083
ACH-000472,-0.12418723751953835
ACH-000473,-0.0644249638799444
ACH-000475,-0.0001173864268507286
ACH-000476,-0.22471222876109465
ACH-000477,-0.024241938398754343
ACH-000479,-0.10310664010810254
ACH-000480,-0.05677998960636984
ACH-000481,-0.2329131974555711
ACH-000483,-0.09518195216092716
ACH-000484,-0.014195428612576546
ACH-000485,0.02999669862492038
ACH-000486,-0.1762941983600228
ACH-000487,-0.2022267044574551
ACH-000488,-0.07103699102712326
ACH-000490,-0.09066126411654356
ACH-000491,-0.1132903469632123
ACH-000495,-0.3103226848937385
ACH-000496,-0.20864412968003712
ACH-000499,-0.14087280649170042
ACH-000500,-0.44593555794434864
ACH-000502,-0.024852625680572633
ACH-000503,-0.05113650793530768
ACH-000505,-0.13469704293276966
ACH-000507,-0.2492686893662856
ACH-000510,-0.09791941372291857
ACH-000511,-0.10606224208327973
ACH-000512,-0.1760781443867669
ACH-000516,0.012494562204453195
ACH-000517,-0.13850543687254627
ACH-000518,-0.11375984073765212
ACH-000520,-0.10152914494378576
ACH-000521,-0.05092905255278028
ACH-000522,-0.10131509699406227
ACH-000524,-0.0578047846798957
ACH-000527,-0.06636687375437303
ACH-000528,-0.12056971800041855
ACH-000537,-0.19616201173147405
ACH-000541,-0.07065149216598546
ACH-000542,-0.10133073453495917
ACH-000544,-0.1285312171640677
ACH-000545,-0.14788939740738707
ACH-000547,-0.04131534951386731
ACH-000548,-0.03280421263708079
ACH-000549,-0.0047693349573242755
ACH-000550,-0.06364941584998017
ACH-000552,-0.020711975312194708
ACH-000556,-0.03438530903950157
ACH-000557,-0.2385958016248033
ACH-000569,0.15543542172302482
ACH-000570,-0.09938088395671983
ACH-000571,-0.04624171868262567
ACH-000573,-0.13111767430122126
ACH-000576,-0.08197737916710901
ACH-000579,-0.04894372499450761
ACH-000580,-0.2678382555653388
ACH-000584,-0.012894783330374398
ACH-000585,-0.1599607349098355
ACH-000588,-0.14537169687564358
ACH-000589,-0.010681466835588757
ACH-000591,-0.16709077954004306
ACH-000593,-0.06289916515764275
ACH-000600,-0.07360916099444696
ACH-000601,-0.17642966199244348
ACH-000605,-0.11908174372822362
ACH-000606,-0.056784496985634224
ACH-000608,-0.17391052709713467
ACH-000614,0.02332015461077712
ACH-000616,0.022457976090057633
ACH-000618,-0.1128166354189792
ACH-000619,-0.23803171459867264
ACH-000620,-0.13681908448572142
ACH-000621,0.02158928246565386
ACH-000622,-0.18410522522758932
ACH-000623,-0.10010772029231654
ACH-000624,-0.05507870353291282
ACH-000627,0.055086140965123286
ACH-000630,-0.05663625876711344
ACH-000631,0.20612187412305266
ACH-000632,-0.152947593714787
ACH-000633,0.03943595466936777
ACH-000637,0.042473939300673585
ACH-000638,-0.00661432928478244
ACH-000646,-0.1433289312724476
ACH-000647,-0.04622320966756265
ACH-000648,0.013946510939232312
ACH-000649,-0.11289983972082752
ACH-000651,-0.20959288880289653
ACH-000652,0.01822013687991228
ACH-000653,-0.2603684876061447
ACH-000657,-0.14377106494306294
ACH-000658,-0.19036730634862806
ACH-000661,-0.060920924538286673
ACH-000662,0.0792890855951708
ACH-000663,-0.22041806779181805
ACH-000665,-0.05904916179961781
ACH-000671,-0.05520816005931286
ACH-000672,0.24073024479532504
ACH-000673,-0.048819403557302465
ACH-000676,-0.03800252676271061
ACH-000677,-0.05805070200864153
ACH-000681,-0.05514201581201715
ACH-000683,-0.09772139869049293
ACH-000684,-0.1306155794543995
ACH-000688,-0.0834498936276213
ACH-000693,-0.19483509669676752
ACH-000694,-0.2525920144928601
ACH-000695,-0.030481503963676743
ACH-000696,-0.02878937160113117
ACH-000697,-0.19656990065752944
ACH-000699,-0.1369618810462366
ACH-000701,-0.05469303710362482
ACH-000706,-0.21429541238172664
ACH-000711,-0.07629859488920966
ACH-000713,0.02546529799938021
ACH-000714,-0.22502931669552956
ACH-000718,-0.14730071276997525
ACH-000720,-0.07916283470613578
ACH-000721,-0.1886021371369304
ACH-000724,-0.0961253747093892
ACH-000725,-0.3140254819601523
ACH-000732,-0.06977251069332549
ACH-000734,-0.01182445601472724
ACH-000735,-0.03318561020913225
ACH-000736,-0.07377627353191267
ACH-000738,-0.08417096102758058
ACH-000746,-0.2433160555616428
ACH-000747,-0.1008868836358988
ACH-000748,-0.041593025793153215
ACH-000753,-0.1604051015201871
ACH-000756,-0.10258355814376358
ACH-000757,-0.2225460336866308
ACH-000758,0.06710425041906054
ACH-000760,-0.15144689049009144
ACH-000762,-0.12829083571427172
ACH-000763,-0.15809617777964047
ACH-000764,-0.0037826860322148883
ACH-000765,0.02121067226705376
ACH-000766,-0.07560722151617331
ACH-000767,-0.2726368661673635
ACH-000768,-0.12178702950088555
ACH-000769,-0.045009468830617926
ACH-000770,-0.07406398625343631
ACH-000771,-0.012440963800118679
ACH-000773,-0.14692490936577532
ACH-000776,-0.26425510772841954
ACH-000777,-0.22183872389366727
ACH-000778,-0.13433070750112566
ACH-000781,-0.13012107223640645
ACH-000782,-0.01700459003151762
ACH-000783,-0.16821161945924615
ACH-000784,-0.1717105452768665
ACH-000785,-0.24519586774227736
ACH-000787,-0.1498274165585046
ACH-000788,-0.2086964451470498
ACH-000791,-0.07167929567068816
ACH-000792,-0.05919373330401107
ACH-000794,-0.06698909776051752
ACH-000796,-0.223255310058404
ACH-000798,-0.2844181622171925
ACH-000799,-0.13684824503647178
ACH-000800,-0.2259368946242266
ACH-000802,-0.15631253063098982
ACH-000804,-0.08772137533519217
ACH-000805,-0.013288070504490728
ACH-000809,-0.13898090501165847
ACH-000810,0.15258276837855653
ACH-000811,-0.10586358308051673
ACH-000817,-0.0639083900679957
ACH-000819,-0.012163978824651872
ACH-000820,-0.3515554269583896
ACH-000821,-0.1074067797559396
ACH-000822,-0.062448915248347024
ACH-000823,-0.18252059313590166
ACH-000824,-0.031160434424368638
ACH-000827,-0.036201959850436574
ACH-000829,-0.08885088020615549
ACH-000831,-0.11824929223741608
ACH-000832,-0.23877744490598415
ACH-000833,-0.05152395061225327
ACH-000834,-0.04168201841870632
ACH-000835,0.05690483758860465
ACH-000836,-0.12909527379216418
ACH-000837,-0.08144473715026923
ACH-000838,-0.16524045294249176
ACH-000839,-0.2399173322090209
ACH-000840,-1.965863426599164e-05
ACH-000841,-0.24978045342877905
ACH-000843,-0.08529523514116619
ACH-000846,-0.050252832406261536
ACH-000847,-0.1755204877365313
ACH-000848,-0.13129835803333556
ACH-000849,-0.16954173558573607
ACH-000851,-0.16617919751639815
ACH-000855,-0.01810858764507178
ACH-000856,0.006242745924297613
ACH-000858,0.04385942597843684
ACH-000859,-0.11939324248337675
ACH-000861,-0.062166141063615475
ACH-000862,-0.062019022176653435
ACH-000865,-0.16824514395976514
ACH-000866,-0.07111665262138447
ACH-000867,-0.0834389966510385
ACH-000869,-0.17566663109954336
ACH-000872,-0.16076515679879194
ACH-000873,-0.05913159073553261
ACH-000876,-0.12189383904077085
ACH-000878,-0.08061445219597398
ACH-000880,0.09732719005082983
ACH-000881,-0.15326148260679484
ACH-000882,-0.12775651200992816
ACH-000884,-0.046417057563735986
ACH-000885,0.03230370326664251
ACH-000887,-0.030991440306651782
ACH-000889,0.0180635335689181
ACH-000896,-0.09222114338525128
ACH-000898,-0.15715976273436102
ACH-000900,-0.1663355455534942
ACH-000901,-0.05646677232867268
ACH-000905,-0.2361684255320619
ACH-000906,-0.1105657277402172
ACH-000907,-0.0826529158611455
ACH-000910,-0.14619892261804285
ACH-000911,-0.20896881824577573
ACH-000912,-0.14455005131678558
ACH-000913,-0.06381450254753361
ACH-000915,-0.09015342568044936
ACH-000916,0.02696937310162024
ACH-000917,-0.21843839912609786
ACH-000920,0.07058833429103399
ACH-000921,-0.13531722287596912
ACH-000924,-0.09066366178847217
ACH-000926,-0.10811382707718052
ACH-000928,0.1359340509215949
ACH-000929,0.006199199357471089
ACH-000932,-0.03183172931860207
ACH-000935,-0.05047880080050055
ACH-000936,-0.13092771977188106
ACH-000937,-0.164727201300759
ACH-000938,-0.10079848375464164
ACH-000939,-0.06229514590922197
ACH-000941,-0.030998642646675626
ACH-000943,-0.08769690554091819
ACH-000946,-0.03904251885318631
ACH-000947,-0.07674424976277414
ACH-000948,-0.15531713408475015
ACH-000950,-0.026655363618589098
ACH-000953,-0.19076371666401212
ACH-000954,-0.22313709315315644
ACH-000957,-0.13981485943474675
ACH-000958,-0.06696802934737098
ACH-000960,-0.1060888308811746
ACH-000963,-0.17341986661442732
ACH-000968,-0.10198806537840684
ACH-000969,-0.1177368933118616
ACH-000972,-0.02399455210990581
ACH-000973,-0.07074519834332721
ACH-000974,-0.11181467008434323
ACH-000978,0.3142238820906019
ACH-000984,-0.08754446205888554
ACH-000986,-0.048758803331769233
ACH-000988,-0.057828403940213165
ACH-000993,-0.05827457162204764
ACH-000994,-0.2294635061210797
ACH-000996,-0.09903842765597322
ACH-001001,-0.058050859264727785
ACH-001020,-0.08784541759020761
ACH-001028,-0.04521141776680422
ACH-001031,-0.12901377117142862
ACH-001038,-0.10055037415716413
ACH-001048,0.034640547298430316
ACH-001050,-0.1885123307513367
ACH-001053,-0.2547858410063082
ACH-001054,-0.05238818676293962
ACH-001061,-0.14076500100529607
ACH-001067,-0.17436695640379254
ACH-001075,-0.1768232658702721
ACH-001096,-0.11353206879539195
ACH-001111,-0.15716217528913154
ACH-001119,-0.18610141234694266
ACH-001128,0.10672793180482558
ACH-001134,-0.14779575257015845
ACH-001151,-0.08486516435926016
ACH-001163,-0.2679460417919126
ACH-001164,-0.1871725324483438
ACH-001183,-0.23139672709230796
ACH-001192,-0.0965502082905251
ACH-001193,-0.17807919940437195
ACH-001196,-0.23425477863366265
ACH-001197,-0.2037222530375995
ACH-001205,-0.027016450353424783
ACH-001211,-0.224322710178825
ACH-001212,-0.3051576211370141
ACH-001228,-0.10924910011999726
ACH-001232,-0.13975909807734485
ACH-001239,0.04566448295555376
ACH-001270,-0.1024007066143821
ACH-001274,-0.04698498620738213
ACH-001275,-0.2685060846716612
ACH-001277,-0.08324917865224997
ACH-001278,-0.15446434997772346
ACH-001280,-0.25939627138803856
ACH-001283,-0.015956161699027603
ACH-001289,-0.1547213927441753
ACH-001300,-0.2803870469802903
ACH-001301,-0.09553384503596306
ACH-001302,-0.2820623124752859
ACH-001306,-0.26447846041402273
ACH-001318,-0.11998238705801265
ACH-001322,-0.1932953352390818
ACH-001328,-0.09693579101428512
ACH-001332,-0.17818516438511758
ACH-001336,-0.1543505893937601
ACH-001346,-0.12433970592352744
ACH-001353,-0.10625223103202676
ACH-001354,-0.048084038635827116
ACH-001367,-0.1220409777775287
ACH-001368,-0.1317413351158529
ACH-001374,0.040206182582225886
ACH-001377,-0.19136142547102328
ACH-001380,-0.1289359566487246
ACH-001391,-0.21656657186043293
ACH-001408,-0.07684117864209834
ACH-001430,-0.15983080932401195
ACH-001431,-0.07454562568383448
ACH-001450,-0.24511933378903264
ACH-001496,-0.09394961490928724
ACH-001500,-0.09598841791063313
ACH-001523,0.07921750692513944
ACH-001532,-0.07902839585245429
ACH-001550,-0.22408207385480086
ACH-001552,-0.20056694070634296
ACH-001554,-0.07126641907526754
ACH-001654,-0.3105149646501743
ACH-001735,-0.18190329001416325
ACH-001736,0.011391054935783896
ACH-001737,-0.13191915304196433
ACH-001740,-0.25687065445850626
ACH-001745,-0.23429333788922602
ACH-001765,-0.13437058273222466
