,SMG6 (23293)
ACH-000004,-0.6516733872628034
ACH-000005,-1.0017778863819828
ACH-000007,-0.348336097339883
ACH-000009,-0.4547232780927516
ACH-000011,-0.6615294055813609
ACH-000012,-0.7961898816095293
ACH-000013,-1.342213791981833
ACH-000014,-0.632958584423148
ACH-000015,-0.9638420458250812
ACH-000017,-1.0529973318364942
ACH-000018,-0.9330686338728216
ACH-000019,-0.941511821348996
ACH-000021,-0.7838650069602148
ACH-000022,-0.7140013903037943
ACH-000025,-0.9531662798824988
ACH-000028,-0.8915683213173691
ACH-000030,-0.8627235543094691
ACH-000035,-0.967859074017886
ACH-000036,-0.8496487110256934
ACH-000037,-1.0171561692737947
ACH-000039,-1.0752841979610277
ACH-000040,-0.7927930070532838
ACH-000041,-0.6861667558601513
ACH-000042,-0.9664242442994836
ACH-000045,-0.954896929487016
ACH-000047,-0.6343389603719157
ACH-000052,-0.6366192599756942
ACH-000053,-1.1739171455906847
ACH-000054,-0.6149266850486391
ACH-000055,-0.9197196797865708
ACH-000060,-0.7472722324288326
ACH-000067,-0.8736768060473816
ACH-000070,-0.6965050145090317
ACH-000075,-0.9825530518620172
ACH-000078,-0.9259725969762624
ACH-000082,-0.7273895961343128
ACH-000085,-0.9884412399500712
ACH-000086,-0.6816617961056205
ACH-000087,-0.7864731530184547
ACH-000092,-0.6543478565298622
ACH-000095,-0.6453931329709632
ACH-000097,-1.0110375947635442
ACH-000098,-0.7758905930227172
ACH-000099,-0.9991864286487256
ACH-000108,-1.1595423225201298
ACH-000113,-1.0039740744084396
ACH-000116,-1.0435141011127689
ACH-000118,-0.7630252749212809
ACH-000120,-0.9907681202938348
ACH-000123,-0.9814164803706134
ACH-000127,-0.9036494525068468
ACH-000128,-0.8702387596725322
ACH-000132,-0.2646800893446499
ACH-000133,-1.0132012479637758
ACH-000137,-1.1618592380544712
ACH-000138,-0.9630991279163724
ACH-000142,-0.910424188742834
ACH-000143,-1.0271588689858389
ACH-000146,-0.16079239410733592
ACH-000148,-0.7187006062096978
ACH-000150,-0.943468087721265
ACH-000152,-0.7498900336577801
ACH-000153,-1.128841924676665
ACH-000159,-0.7174401968220051
ACH-000160,-1.1258080425859436
ACH-000163,-0.9287355008097332
ACH-000167,-1.128066107092276
ACH-000168,-0.4909513534637437
ACH-000169,-0.8820658256421924
ACH-000178,-0.3495905674180527
ACH-000183,-0.9087095775549782
ACH-000188,-0.9696733512230729
ACH-000189,-0.5247900430157033
ACH-000190,-1.0344295742587994
ACH-000198,-0.9815035164782152
ACH-000203,-1.2154434146363662
ACH-000204,-0.8006004050592993
ACH-000206,-0.5562076261825343
ACH-000207,-0.6270684048443781
ACH-000208,-0.4028586792462778
ACH-000210,-0.5556867183552499
ACH-000211,-0.8829697038523154
ACH-000215,-0.9168908449423336
ACH-000221,-1.1002313059985311
ACH-000222,-0.6642619908379624
ACH-000223,-0.6862685439367382
ACH-000226,-0.9559245762653384
ACH-000227,-0.861276723361966
ACH-000228,-0.8615222328953949
ACH-000231,-0.9080846825653308
ACH-000232,-0.7240208208142741
ACH-000233,-0.8478474057605874
ACH-000234,-1.0395913118821047
ACH-000235,-0.5540429472771099
ACH-000237,-0.8719741774146025
ACH-000238,-0.7815119089936517
ACH-000242,-0.7769378286291126
ACH-000243,-0.965857293076892
ACH-000244,-0.8719383367615945
ACH-000246,-0.9674006254531644
ACH-000248,-0.8537060867573631
ACH-000250,-0.9037074970051471
ACH-000251,-0.7778272068176206
ACH-000252,-0.9452888731525942
ACH-000253,-0.7933617953406242
ACH-000255,-0.6803917923188226
ACH-000256,-1.0534787291698935
ACH-000257,-0.798115395554669
ACH-000258,-0.6401479588204421
ACH-000259,-0.9263667446877828
ACH-000260,-1.0848764946468743
ACH-000261,-0.9817606066110578
ACH-000262,-0.6539710867001811
ACH-000263,-0.6370627685598744
ACH-000264,-0.8351575782574839
ACH-000265,-0.8790965480771509
ACH-000266,-1.0774226036096295
ACH-000272,-0.5666996045724804
ACH-000274,-1.1879223742792644
ACH-000277,-0.8909688034428715
ACH-000278,-1.061974547252632
ACH-000279,-0.4171857585802896
ACH-000280,-1.0647166995742952
ACH-000281,-0.700435701878208
ACH-000288,-0.522014597886579
ACH-000291,-0.8736137618991965
ACH-000293,-0.9767108368756574
ACH-000294,-0.3664863621456231
ACH-000295,-0.9664136433579896
ACH-000296,-0.8930060782334306
ACH-000302,-1.2556506661380031
ACH-000304,-0.7170141232463658
ACH-000307,-0.8918837230920605
ACH-000308,-0.8254251095212699
ACH-000310,-0.7683354228259152
ACH-000311,-0.7971583346204141
ACH-000312,-0.9408691128833344
ACH-000315,-0.7417079914903091
ACH-000316,-1.0184503802696452
ACH-000317,-0.9178626452598996
ACH-000318,-0.9344640626266149
ACH-000319,-0.6337626834241407
ACH-000320,-0.7928439327711252
ACH-000322,-0.5506884694270124
ACH-000323,-0.9776656131561016
ACH-000324,-0.989195014812568
ACH-000329,-0.6412663758824164
ACH-000330,-1.2905427133798475
ACH-000331,-1.0157246819647974
ACH-000332,-1.0022619249753648
ACH-000334,-1.1254005002435747
ACH-000335,-0.4443637903907573
ACH-000336,-0.6106814511099875
ACH-000337,-1.036942395397746
ACH-000338,-1.4266609255981433
ACH-000339,-0.5046772793110967
ACH-000341,-0.6092936268663416
ACH-000348,-0.8418973436903844
ACH-000350,-0.5930882471477363
ACH-000352,-1.0615199664673771
ACH-000356,-0.7340474855696266
ACH-000361,-0.4584798325346565
ACH-000362,-0.4923589523428567
ACH-000363,-1.0161110993642593
ACH-000364,-0.9612955390883744
ACH-000365,-0.8784739043188821
ACH-000366,-0.9315435890022504
ACH-000368,-1.0102875380753529
ACH-000374,-1.1066417149485517
ACH-000375,-0.8348807874703564
ACH-000376,-1.0663663579820921
ACH-000381,-1.0405677611814017
ACH-000383,-0.4535273181575402
ACH-000387,-0.7687449113356987
ACH-000389,-0.9561315778480096
ACH-000390,-0.7177777840127904
ACH-000393,-0.9203375826964636
ACH-000395,-0.9143432404141694
ACH-000396,-1.0104785925829145
ACH-000397,-0.9937970877882876
ACH-000401,-0.782732016275163
ACH-000402,-1.078446360498841
ACH-000403,-0.7864960934874559
ACH-000404,-0.8219345613744898
ACH-000406,-0.681760136538621
ACH-000407,-1.0662139285154435
ACH-000408,-1.0167916453817962
ACH-000410,-0.8756442457588262
ACH-000411,-0.6524231359822272
ACH-000414,-0.7003282087348848
ACH-000415,-0.8392812944842184
ACH-000416,-0.4212226971019228
ACH-000420,-0.947716021070498
ACH-000421,-1.0339341577652184
ACH-000424,-0.6768617361215915
ACH-000425,-0.9162062078573008
ACH-000426,-0.866917910422605
ACH-000427,-0.6135200536390616
ACH-000433,-1.1570893135130471
ACH-000435,-0.9957027523579879
ACH-000436,-1.0459624026570504
ACH-000444,-0.8360656753101218
ACH-000445,-0.589066285446846
ACH-000448,-1.0283068241205258
ACH-000450,-1.106859487973612
ACH-000452,-0.9277085477698236
ACH-000454,-0.7659829364537546
ACH-000458,-1.1172014966942652
ACH-000459,-1.2811429743714593
ACH-000460,-0.9102856414787266
ACH-000461,-0.537927777516391
ACH-000463,-0.8430057591172798
ACH-000464,-1.0372561399984952
ACH-000466,-0.9072054534925944
ACH-000467,-0.6360809009292729
ACH-000468,-0.9132941880414598
ACH-000469,-1.067341102001418
ACH-000470,-0.8757132490820388
ACH-000471,-0.7316441686548351
ACH-000472,-0.9798098573696892
ACH-000473,-1.1031054284046138
ACH-000475,-0.6193440310631232
ACH-000476,-0.9191211326228148
ACH-000477,-0.8123780564338074
ACH-000479,-0.8201652631629603
ACH-000480,-0.8204592671321207
ACH-000481,-0.9106900670286472
ACH-000483,-1.431999063966501
ACH-000484,-0.8620537763302245
ACH-000485,-0.8065253184517334
ACH-000486,-0.909496777143022
ACH-000487,-1.110799579714142
ACH-000488,-0.8169156465087183
ACH-000490,-1.0322583835801646
ACH-000491,-0.9776730114934002
ACH-000495,-0.6771291200179247
ACH-000496,-0.9366915490830254
ACH-000499,-0.6847442070075241
ACH-000500,-0.6848055641401106
ACH-000502,-1.1152179885972209
ACH-000503,-0.571999514585
ACH-000505,-0.7663396263121602
ACH-000507,-0.9059209923631582
ACH-000510,-0.8838697864171539
ACH-000511,-1.0434457928581655
ACH-000512,-0.7460914957024828
ACH-000516,-0.8736279376195576
ACH-000517,-1.020128071145903
ACH-000518,-0.7302464772081183
ACH-000520,-0.9093576537897488
ACH-000521,-0.9441696959712932
