,PRKCQ (5588)
ACH-000004,0.08200030056429697
ACH-000005,0.061034897941045885
ACH-000007,-0.09519278297899172
ACH-000009,0.13458066108956426
ACH-000011,0.13734659029745433
ACH-000012,0.09931358000951183
ACH-000013,0.10056411017245803
ACH-000014,0.0726877741463719
ACH-000015,0.12243287857292715
ACH-000017,0.04514644527873996
ACH-000018,-0.017381918148547497
ACH-000019,0.043769531085066184
ACH-000021,0.05448372775017506
ACH-000022,0.12028883575910534
ACH-000025,0.041871302428422366
ACH-000028,0.11186693618157076
ACH-000030,0.07773181555935532
ACH-000035,0.06841354529806541
ACH-000036,0.14546878391088622
ACH-000037,0.00660448998362399
ACH-000039,0.3702803146940596
ACH-000040,0.030937533087338917
ACH-000041,0.10499104351239688
ACH-000042,0.07469295183541265
ACH-000045,-0.02092190046191696
ACH-000047,0.04911697144602318
ACH-000052,0.17725274502785354
ACH-000053,0.048639219309005007
ACH-000054,0.16482432498522168
ACH-000055,0.1734651411659559
ACH-000060,-0.002926644130868691
ACH-000067,0.09127507205495536
ACH-000070,0.0928748908860082
ACH-000075,0.1909152882334093
ACH-000078,0.05694209782469704
ACH-000082,0.15709907326992625
ACH-000085,-0.044935615458661655
ACH-000086,0.22379595875180144
ACH-000087,0.058575247256460634
ACH-000092,0.039444573853105236
ACH-000095,0.09262058126912563
ACH-000097,0.09721895310909648
ACH-000098,0.05477066475702101
ACH-000099,0.02741907293304056
ACH-000108,0.0062040008720113315
ACH-000113,0.09745938811399424
ACH-000116,0.20074259442185927
ACH-000118,0.04076078457442861
ACH-000120,0.13015928465166648
ACH-000123,0.19075186793684687
ACH-000127,0.02009944203856689
ACH-000128,0.22094673591589267
ACH-000132,0.1039633513904204
ACH-000133,0.1948875892348902
ACH-000137,0.1964674180867189
ACH-000138,0.07999642538435063
ACH-000142,0.04650523683293188
ACH-000143,-0.02418488455293483
ACH-000146,0.06159523482859445
ACH-000148,-0.02564747585730972
ACH-000150,-0.04957706563277384
ACH-000152,0.11541131539994595
ACH-000153,0.03518521570645903
ACH-000159,0.03755199490849896
ACH-000160,0.06809942706394741
ACH-000163,0.2266968993716371
ACH-000167,0.273649856799528
ACH-000168,0.10183832237768184
ACH-000169,0.04288458043316284
ACH-000178,-0.032098774799440184
ACH-000183,0.0031814604011218143
ACH-000188,0.11090805233199888
ACH-000189,0.19452727465291095
ACH-000190,0.0383590475978253
ACH-000198,0.20300572804597175
ACH-000203,-0.1598832215797313
