,CHCHD3 (54927)
ACH-000004,-0.3526190973883372
ACH-000005,-0.3391119717360914
ACH-000007,-0.29426566929767434
ACH-000009,-0.16491906728565436
ACH-000011,-0.11654657550536075
ACH-000012,-0.04614132372278211
ACH-000013,-0.11903499176838375
ACH-000014,-0.5167697620742917
ACH-000015,-0.126908784037297
ACH-000017,-0.24588561860583005
ACH-000018,-0.12571924989237596
ACH-000019,-0.09009338588713904
ACH-000021,-0.3907891485234447
ACH-000022,-0.2322629417689721
ACH-000025,-0.34636702410958314
ACH-000028,-0.22645108877017156
ACH-000030,-0.003761337609133324
ACH-000035,-0.3106251887823566
ACH-000036,-0.031060686270233773
ACH-000037,-0.33152132791980155
ACH-000039,-0.13495894256837154
ACH-000040,-0.22504487899243966
ACH-000041,-0.2413791965509701
ACH-000042,-0.3005674235804517
ACH-000045,-0.2826843233715748
ACH-000047,-0.01243555758936215
ACH-000052,-0.3979127705275628
ACH-000053,-0.2088612919283706
ACH-000054,-0.4969001875265879
ACH-000055,-0.2385412295412733
ACH-000060,-0.1910352307980544
ACH-000067,-0.32668741766531434
ACH-000070,-0.08287035271882601
ACH-000075,-0.268231096586516
ACH-000078,-0.12340845667483892
ACH-000082,-0.0947783754783763
ACH-000085,-0.16226574434138752
ACH-000086,-0.16056876946770535
ACH-000087,-0.09764736265132316
ACH-000092,-0.23337010792558646
ACH-000095,-0.12550985240350165
ACH-000097,-0.2281793038650601
ACH-000098,-0.11844207897137365
ACH-000099,-0.16189647802497314
ACH-000108,-0.24631558225182126
ACH-000113,-0.4463730100822159
ACH-000116,-0.2749269035793289
ACH-000118,-0.02922951001610332
ACH-000120,0.05989210852270355
ACH-000123,-0.30002717957113423
ACH-000127,-0.044846030220516135
ACH-000128,-0.3010573181698801
ACH-000132,-0.2729918060018053
ACH-000133,-0.3261143171136448
ACH-000137,-0.14964568150779456
ACH-000138,-0.1580558373654303
ACH-000142,0.00639732637402392
ACH-000143,-0.2370647463045158
ACH-000146,-0.2994125359762645
ACH-000148,-0.31030262583909124
ACH-000150,-0.1420056980398217
ACH-000152,-0.4068373522807691
ACH-000153,-0.1432731298936079
ACH-000159,-0.23862928597406374
ACH-000160,-0.4153320598688842
ACH-000163,-0.4160091809734536
ACH-000167,-0.6531520160880784
ACH-000168,-0.11693973549867827
ACH-000169,-0.3742780574740975
ACH-000178,-0.25178816221296324
ACH-000183,-0.2890381788965817
ACH-000188,-0.2436608418890933
ACH-000189,-0.21044891317535405
ACH-000190,-0.4140199487320081
ACH-000198,-0.3953619620656644
ACH-000203,-0.292833765203664
ACH-000204,-0.12853214081608194
ACH-000206,-0.2277459228543425
ACH-000207,-0.248443626004386
ACH-000208,-0.0923829506394345
ACH-000210,-0.2952225386221678
ACH-000211,-0.1992983088914357
ACH-000215,-0.21062163621699925
ACH-000221,-0.2920690793041975
ACH-000222,-0.13691644429812433
ACH-000223,-0.3263195205738752
ACH-000226,-0.34376881178544416
ACH-000227,-0.2177475974368673
ACH-000228,-0.2660486011860934
ACH-000231,-0.1034092634497408
ACH-000232,-0.2628857689201216
ACH-000233,-0.27605705188487306
ACH-000234,-0.24374844243077745
ACH-000235,-0.16382788260927375
ACH-000237,-0.22123182599634925
ACH-000238,-0.2908901800591633
ACH-000242,-0.20225382952804666
ACH-000243,-0.012381819998570246
ACH-000244,-0.3695971671805998
ACH-000246,-0.12519924597435453
ACH-000248,-0.3489697129610157
ACH-000250,-0.2001003394089579
ACH-000251,-0.2533105930606505
ACH-000252,-0.08579818066869442
ACH-000253,-0.17420237847202494
ACH-000255,-0.22051172556960855
ACH-000256,-0.2040534193563908
ACH-000257,-0.2792685896814726
ACH-000258,-0.2090488020897408
ACH-000259,-0.060691185996587724
ACH-000260,-0.297849724926028
ACH-000261,-0.18496938905288904
ACH-000262,-0.11395843549949053
ACH-000263,-0.3326913096580874
ACH-000264,-0.20802419021370488
ACH-000265,-0.3923613495709853
ACH-000266,-0.23460150699976856
ACH-000272,-0.2815320047870735
ACH-000274,-0.2683924275544272
ACH-000277,-0.1555107198279757
ACH-000278,-0.24271170153813074
ACH-000279,-0.26857222890293864
ACH-000280,-0.05720477331705213
ACH-000281,-0.04689844948795936
ACH-000288,-0.21890371039688689
ACH-000291,-0.25476631261747296
ACH-000293,-0.2284750985728955
ACH-000294,-0.005933052616403975
ACH-000295,-0.08939447682661811
ACH-000296,-0.3981641082545209
ACH-000302,-0.2533665686428969
ACH-000304,-0.07929935667977589
ACH-000307,-0.2726258961879066
ACH-000308,-0.13451714623558608
ACH-000310,-0.2834599592832498
ACH-000311,-0.2624591147217357
ACH-000312,-0.07713709482726748
ACH-000315,-0.6145088059000766
ACH-000316,-0.3102177133121469
ACH-000317,-0.13550988161432642
ACH-000318,-0.3025108230958011
ACH-000319,-0.0871272615923767
ACH-000320,-0.18844810103380308
ACH-000322,-0.24791845321522565
ACH-000323,-0.14240982284712206
ACH-000324,-0.3206431870634293
ACH-000329,-0.2505381813382257
ACH-000330,-0.1253956500496276
ACH-000331,-0.3563799617503309
ACH-000332,-0.1112815879150706
ACH-000334,-0.2710527972992571
ACH-000335,-0.09997166883893334
ACH-000336,-0.3986691775555586
ACH-000337,-0.20603793815680815
ACH-000338,-0.34172839881396583
ACH-000339,-0.27934831157964035
ACH-000341,-0.2920404463447596
ACH-000348,-0.2583097914360428
ACH-000350,-0.2484935673775589
ACH-000352,-0.10939540565002716
ACH-000356,-0.11986485428626473
ACH-000361,-0.05492024770263396
ACH-000362,-0.4446915652487128
ACH-000363,-0.33756220360399514
ACH-000364,-0.15511149211487682
ACH-000365,-0.3250667175916665
ACH-000366,-0.19360610944521506
ACH-000368,-0.31068112137596005
ACH-000374,-0.529498686858134
ACH-000375,-0.12872446410901084
ACH-000376,-0.2242194185616324
ACH-000381,-0.11687606188890864
ACH-000383,-0.13504116940113708
ACH-000387,-0.4494883787094685
ACH-000389,-0.046546898687312335
ACH-000390,-0.13745190766036242
ACH-000393,-0.2357360957789055
ACH-000395,-0.23287039405058746
ACH-000396,-0.09270541504006008
ACH-000397,-0.2107062803915135
ACH-000401,-0.4869032520328215
ACH-000402,-0.3191499412358963
ACH-000403,-0.1389726650251718
ACH-000404,0.0028120081598986923
ACH-000406,-0.4187846287075316
ACH-000407,-0.33870192271940164
ACH-000408,-0.3458205697483613
ACH-000410,-0.25824322339831834
ACH-000411,-0.18365888605264696
ACH-000414,-0.4422804499225775
ACH-000415,-0.2835423354280398
ACH-000416,-0.2294097491509832
ACH-000420,-0.28181454849838594
ACH-000421,-0.14211071794332106
ACH-000424,-0.4106718013141346
ACH-000425,-0.16966147542668952
ACH-000426,-0.18065041957655686
ACH-000427,-0.1469629127884549
ACH-000433,-0.3660329575133066
ACH-000435,0.022248707299505142
ACH-000436,-0.6257564905622195
ACH-000444,-0.06967538212932406
ACH-000445,-0.1983935861233464
ACH-000448,-0.1998500806819797
ACH-000450,-0.3873411724344557
ACH-000452,-0.2138147529214236
ACH-000454,-0.16056919884184956
ACH-000458,-0.17623724874285876
ACH-000459,-0.5759564726259642
ACH-000460,-0.028468241934629664
ACH-000461,-0.2314897552965385
ACH-000463,-0.3297086877910189
ACH-000464,-0.2380097287627005
ACH-000466,-0.11565091996183435
ACH-000467,-0.1326728554898144
ACH-000468,-0.2059962470223942
ACH-000469,-0.2069859486910003
ACH-000470,-0.06269927383504822
ACH-000471,-0.23942756390135364
ACH-000472,-0.2247914792970124
ACH-000473,-0.1674683151603377
ACH-000475,-0.22229101396417053
ACH-000476,-0.1821853664711755
ACH-000477,-0.16120839193032696
ACH-000479,-0.24413836819370166
ACH-000480,-0.30074191375105713
ACH-000481,-0.312614399166582
ACH-000483,-0.2392080737071396
ACH-000484,-0.3284887278064124
ACH-000485,-0.2053589851619516
ACH-000486,-0.29670203771531145
ACH-000487,-0.30742927141085097
ACH-000488,-0.6438414034768799
ACH-000490,-0.2157956851101957
ACH-000491,-0.2587885380136545
ACH-000495,-0.2731480674791213
ACH-000496,-0.28631672955080384
ACH-000499,-0.3038038258970768
ACH-000500,-0.4966089987000176
ACH-000502,-0.2187768788582821
ACH-000503,-0.2274863831167604
ACH-000505,-0.25363326017486404
ACH-000507,-0.18083861777898194
ACH-000510,-0.24793571593234104
ACH-000511,-0.4427111717772534
ACH-000512,-0.5279173704923175
ACH-000516,-0.2070188734245056
ACH-000517,-0.10801122295400076
ACH-000518,-0.07609397403556145
ACH-000520,-0.239851283327679
ACH-000521,-0.22765389634042546
ACH-000522,-0.2722482802690433
ACH-000524,-0.1466369631543347
ACH-000527,-0.06207891372340595
ACH-000528,-0.11765224105995192
ACH-000537,-0.16576322995436382
ACH-000541,-0.15493548943090887
ACH-000542,-0.4627561134488916
ACH-000544,-0.484057584478324
ACH-000545,-0.3351180245197773
ACH-000547,-0.33007460142236594
ACH-000548,-0.3077408559100211
ACH-000549,-0.06433343379812329
ACH-000550,-0.31291536753328003
ACH-000552,-0.21142449689677809
ACH-000556,0.006446409056129362
ACH-000557,-0.2641944290297052
ACH-000569,0.05110296251565248
ACH-000570,-0.20233293791031154
ACH-000571,-0.2813763532619398
ACH-000573,-0.22366722042151374
ACH-000576,-0.2329379175771099
ACH-000579,-0.3343808217187163
