,PSORS1C2 (170680)
ACH-000004,0.05754320450759355
ACH-000005,-0.04989424443389383
ACH-000007,0.030024738112069457
ACH-000009,-0.04860063208187185
ACH-000011,0.028643536322465708
ACH-000012,-0.13103177062448826
ACH-000013,-0.07601164452284444
ACH-000014,0.014407927171031275
ACH-000015,0.03001624735748921
ACH-000017,-0.04274155778926615
ACH-000018,-0.06332603043772311
ACH-000019,0.17301980364659955
ACH-000021,-0.01254016959157013
ACH-000022,-0.0061673784446735465
ACH-000025,0.07008502468891878
ACH-000028,0.013999173504126996
ACH-000030,-0.020131151150655315
ACH-000035,0.008834456631995882
ACH-000036,-0.12137513210392108
ACH-000037,-0.1125757220392056
ACH-000039,-0.015688376937279414
ACH-000040,-0.021398823978182883
ACH-000041,0.06337392616581652
ACH-000042,-0.0190033825769205
ACH-000045,0.08126764577978403
ACH-000047,-0.04835301444889741
ACH-000052,-0.06749016500789222
ACH-000053,-0.14444707850039562
ACH-000054,-0.12659918510229734
ACH-000055,0.15987739931179548
ACH-000060,-0.03185037321643111
ACH-000067,0.11772958068979975
ACH-000070,0.13959070201196744
ACH-000075,0.11602699224561175
ACH-000078,-0.21049180819193647
ACH-000082,-0.10912982614558947
ACH-000085,-0.17553362541769985
ACH-000086,-0.012770980615636595
ACH-000087,0.17750432740144334
ACH-000092,0.02954252478013389
ACH-000095,0.012302684728964829
ACH-000097,-0.009634845954090471
ACH-000098,-0.05743270775541048
ACH-000099,-0.04135036447652923
ACH-000108,-0.024137921973620326
ACH-000113,0.09372606633246744
ACH-000116,-0.08391024908846179
ACH-000118,0.14258871566385345
ACH-000120,-0.1862098366203903
ACH-000123,-0.04077815604933968
ACH-000127,-0.04712332092413343
ACH-000128,-0.08187122284012655
ACH-000132,-0.016437296226478944
ACH-000133,-0.08188372708880337
ACH-000137,0.0288425724484949
ACH-000138,-0.06869652538140983
ACH-000142,-0.0810622878033589
ACH-000143,-0.08193394112774842
ACH-000146,0.023195112765350898
ACH-000148,-0.07255568101909103
ACH-000150,-0.08798865991746921
