,SERPINB4 (6318)
ACH-000004,0.2115567570767866
ACH-000005,0.18801461629737806
ACH-000007,0.12546167450393356
ACH-000009,0.005721558878839822
ACH-000011,0.19145756423812446
ACH-000012,0.09874593974824264
ACH-000013,0.11123778207081804
ACH-000014,0.19451564197929572
ACH-000015,0.10779104658631253
ACH-000017,0.14064036453207002
ACH-000018,0.35263246707844353
ACH-000019,-0.1322992870514399
ACH-000021,0.2212362734485215
ACH-000022,0.07950834499726886
ACH-000025,-0.03113147351639584
ACH-000028,0.1691029609661599
ACH-000030,0.11161793536066072
ACH-000035,0.2792999601697018
ACH-000036,0.216368528418955
ACH-000037,0.17686065478903162
ACH-000039,0.04047341425242182
ACH-000040,0.192223572691144
ACH-000041,0.18008946100165546
ACH-000042,0.12113549378890685
ACH-000045,0.2208675415435114
ACH-000047,0.06499081898404678
ACH-000052,-0.01836681429380733
ACH-000053,0.14565437417970856
ACH-000054,0.19724713235903546
ACH-000055,0.3594347658388127
ACH-000060,0.02439129473479756
ACH-000067,0.15248876107515438
ACH-000070,0.11492332335682973
ACH-000075,-0.0924122549748812
ACH-000078,0.009835488427537469
ACH-000082,0.15671140199288208
ACH-000085,-0.05597892883645728
ACH-000086,0.1881200096083195
ACH-000087,0.0642841476217849
ACH-000092,0.20366489514868424
ACH-000095,0.1390251283880285
ACH-000097,0.023458014233911837
ACH-000098,0.058462908589935365
ACH-000099,0.14014240312770615
ACH-000108,0.086043344379461
ACH-000113,0.28233782925775225
ACH-000116,0.06706458023665007
ACH-000118,0.19905893379919504
ACH-000120,0.14875291842429464
ACH-000123,-0.047661923084477635
ACH-000127,0.16478812005895208
ACH-000128,0.1384081070891563
ACH-000132,0.02792167756803458
ACH-000133,0.2372961043703693
ACH-000137,0.12432366337186555
ACH-000138,0.12153341033157875
ACH-000142,0.15417819787105488
ACH-000143,0.10453518458860124
ACH-000146,0.19000994023226148
ACH-000148,0.24335534219385505
ACH-000150,0.01889950104833523
ACH-000152,0.1602410749675172
ACH-000153,0.2131380426442379
ACH-000159,0.10449489554294177
ACH-000160,0.0011808059016381069
ACH-000163,0.15684883342722122
ACH-000167,0.05293675522336263
ACH-000168,0.06546315935500313
ACH-000169,0.22489128149766288
ACH-000178,0.12907204148658452
ACH-000183,0.1422422716603202
ACH-000188,0.11747557502517444
ACH-000189,0.1441721647995424
ACH-000190,0.17003563362970422
ACH-000198,0.08961093777209495
ACH-000203,-0.26447588615629297
ACH-000204,0.0979100934461506
ACH-000206,0.29856235544389537
ACH-000207,0.1257174906259332
ACH-000208,0.4089758022751919
ACH-000210,0.3372838553378965
ACH-000211,0.10925041602073557
ACH-000215,0.09180771998934617
ACH-000221,0.11330448861438935
ACH-000222,0.37136206676716405
ACH-000223,0.024474122213143386
ACH-000226,0.22473549159748404
ACH-000227,0.21130198580477366
ACH-000228,0.00863438200692295
ACH-000231,0.09245200640996552
ACH-000232,0.1440721151735521
ACH-000233,0.1401414356314666
ACH-000234,0.08030030509399604
ACH-000235,0.12661773441138208
ACH-000237,0.19749250348007955
ACH-000238,0.1331566112235327
ACH-000242,0.15061069960908333
ACH-000243,0.18513564279685668
ACH-000244,0.01540045985495906
ACH-000246,0.04084292457978992
ACH-000248,0.2114237078352292
ACH-000250,0.1236626904635971
ACH-000251,0.08286811359531378
ACH-000252,0.2963732606798162
ACH-000253,0.17241278173210384
ACH-000255,0.08275723542072673
ACH-000256,0.004673118376520057
ACH-000257,0.04858781647240718
ACH-000258,0.034347679457589084
ACH-000259,0.17996869436992385
ACH-000260,0.059483479156585126
ACH-000261,0.0020568952473309435
ACH-000262,0.21537119350821432
ACH-000263,-0.12588428401471374
ACH-000264,0.11733290777439452
ACH-000265,0.2338758797160077
ACH-000266,0.13984814638636087
ACH-000272,0.11660262676501955
ACH-000274,0.13745431391008955
ACH-000277,0.1285408260136841
ACH-000278,0.2462573758657272
ACH-000279,0.12109765605481974
ACH-000280,0.01590862173350172
ACH-000281,-0.005773891846570072
ACH-000288,0.1670977967642676
ACH-000291,0.14689603874591792
ACH-000293,-0.054714638030289
ACH-000294,0.06735887677424872
ACH-000295,-0.01757650379869179
ACH-000296,0.08173781423039529
ACH-000302,0.11183135724237846
ACH-000304,0.20062657866293365
ACH-000307,0.2564231765736333
ACH-000308,0.05266551092598429
ACH-000310,0.010341509338988829
ACH-000311,0.1790477810295697
ACH-000312,0.2009691133878987
ACH-000315,0.20604109730840645
ACH-000316,0.15814607886594428
ACH-000317,0.2298802116014917
ACH-000318,0.2416342269085634
ACH-000319,0.09520358176688223
ACH-000320,0.2468686723801957
ACH-000322,0.1892254122613249
ACH-000323,0.19219457447788132
ACH-000324,0.16433333687901105
ACH-000329,0.20188074854052684
ACH-000330,0.2362838959819769
ACH-000331,0.17269610883230044
ACH-000332,0.12063408866446498
ACH-000334,0.16059097072436532
