,DHDDS (79947)
ACH-000472,-1.1877889253662433
ACH-000473,-1.031192118046652
ACH-000475,-0.9836512160869808
ACH-000476,-1.0531239666252876
ACH-000477,-0.8165409507611687
ACH-000479,-1.4235128822262744
ACH-000480,-1.0319241646807755
ACH-000481,-1.1590798631461583
ACH-000483,-0.8424078994071523
ACH-000484,-1.0873893989379215
ACH-000485,-1.1614173584514584
ACH-000486,-0.9916654054665749
ACH-000487,-0.8719923219771781
ACH-000488,-0.9715448139699284
ACH-000490,-1.1348403384484176
ACH-000491,-0.9103081077329978
ACH-000495,-1.056050467890879
ACH-000496,-1.1166201103046325
ACH-000499,-0.9038050508392652
ACH-000500,-1.3650274606267427
ACH-000502,-1.1430705054611128
ACH-000503,-0.8976466637127067
ACH-000505,-0.979634586278368
ACH-000507,-1.112368396711109
ACH-000510,-1.1268705300643718
ACH-000511,-1.0675270572375741
ACH-000512,-1.1231959766137356
ACH-000516,-1.0774865586146976
ACH-000517,-1.252116768657466
ACH-000518,-1.3683019749110121
ACH-000520,-1.1455693305896593
ACH-000521,-1.1731354580574005
ACH-000522,-1.0953317878181972
ACH-000524,-1.1253475163019544
ACH-000527,-1.0447256702429224
ACH-000528,-1.1157859821447438
ACH-000537,-1.3160128305447445
ACH-000541,-1.3466306602245222
ACH-000542,-1.0246096047179545
ACH-000544,-1.084917538765779
ACH-000545,-1.09619697472536
ACH-000547,-0.6724085929110497
ACH-000548,-1.1222046649449795
ACH-000549,-0.9283843840344884
ACH-000550,-1.1605438814377178
ACH-000552,-1.2457702760928018
ACH-000556,-1.0128929876608923
ACH-000557,-1.3128453297905205
ACH-000569,-0.9435449668002556
ACH-000570,-1.2377135567631288
ACH-000571,-1.2824844057335516
ACH-000573,-1.228628173642836
ACH-000576,-1.1915085320339809
ACH-000579,-1.281588159735862
ACH-000580,-1.0611010922334747
ACH-000584,-1.1507416483271422
ACH-000585,-1.2123334989160897
ACH-000588,-1.0260666487057064
ACH-000589,-1.1195520268840846
ACH-000591,-1.0956303240546352
ACH-000593,-1.1676277225340643
ACH-000600,-1.3233536963735617
ACH-000601,-1.0556923202358597
ACH-000605,-1.071071355406618
ACH-000606,-0.9456547572084928
ACH-000608,-1.197620394411855
ACH-000614,-1.084621789795711
ACH-000616,-1.0618618224567964
ACH-000618,-1.188590388712336
ACH-000619,-1.116874607871072
ACH-000620,-1.2293738232197742
ACH-000621,-1.0424871913353095
ACH-000622,-1.0599290360060882
ACH-000623,-1.0332744867726034
ACH-000624,-0.9713736302224872
ACH-000627,-1.018632424355847
ACH-000630,-1.2426750674963123
ACH-000631,-0.9504819319481448
ACH-000632,-1.290767489275105
ACH-000633,-1.064870538882466
ACH-000637,-1.1456675452347085
ACH-000638,-0.9642529231467264
ACH-000646,-1.4750728191968467
ACH-000647,-1.2231986375840267
ACH-000648,-1.1815526185994742
ACH-000649,-0.8566597524820768
ACH-000651,-1.092364833925621
ACH-000652,-1.2237975737480082
ACH-000653,-1.0678744519297183
ACH-000657,-1.0057014534074913
ACH-000658,-1.0794029868028938
ACH-000661,-0.8877527606964272
ACH-000662,-1.1167956692549008
ACH-000663,-0.9698536576061008
ACH-000665,-1.0059570719182729
ACH-000671,-1.1139439829431577
ACH-000672,-1.0180353585654045
ACH-000673,-1.0010610804313569
ACH-000676,-1.0990462683195117
ACH-000677,-1.1540120564665992
ACH-000681,-1.124109614888097
ACH-000683,-1.0737695888755625
ACH-000684,-0.9213576613942328
ACH-000688,-1.5897687980378894
ACH-000693,-1.291801516028863
ACH-000694,-1.1234833780957283
ACH-000695,-1.1819556874199864
ACH-000696,-1.156392308867216
ACH-000697,-1.1185755297539424
ACH-000699,-1.1392258788431109
ACH-000701,-1.0383190780363083
ACH-000706,-1.1449343985291156
ACH-000711,-1.0963110826472775
ACH-000713,-0.9010429884813038
ACH-000714,-1.2268306601144543
ACH-000718,-1.1984565857206495
ACH-000720,-1.1963004858264488
ACH-000721,-1.078037788426618
ACH-000724,-1.359689387658373
ACH-000725,-1.1861530639941826
ACH-000732,-0.9832540253519224
ACH-000734,-1.0533650660348208
ACH-000735,-1.2142579289692328
ACH-000736,-1.2178144178876606
ACH-000738,-1.04615736829961
ACH-000746,-1.4249123129377077
ACH-000747,-1.0066440776246228
ACH-000748,-0.8555156514837645
ACH-000753,-1.1337461140719662
ACH-000756,-1.0458643948412445
ACH-000757,-1.0721642925439292
ACH-000758,-1.1433607565428106
ACH-000760,-1.009843825932376
ACH-000762,-0.9359978203591021
ACH-000763,-1.1034793021823717
ACH-000764,-1.2488815307653005
ACH-000765,-1.0359428627711302
ACH-000766,-1.1369254244987483
ACH-000767,-1.0711050036456384
ACH-000768,-0.8881776017441313
ACH-000769,-1.0259403302368546
ACH-000770,-1.026274738657946
ACH-000771,-1.055596475410763
ACH-000773,-1.1579158980356588
ACH-000776,-1.0720148911493188
ACH-000777,-1.3193045117541238
ACH-000778,-1.3557595169800678
ACH-000781,-1.2225290843519374
ACH-000782,-1.0852557825737548
ACH-000783,-1.2989039379782144
ACH-000784,-1.1440448514876356
ACH-000785,-1.5791730834642388
ACH-000787,-1.1061908608751383
ACH-000788,-1.1214123094570332
ACH-000791,-1.114098860122978
ACH-000792,-1.207502795030334
ACH-000794,-1.066550605836462
ACH-000796,-1.1972089505672263
ACH-000798,-0.7953736070463164
ACH-000799,-1.1895533712877489
ACH-000800,-0.8754076894730629
ACH-000802,-1.230737216871316
ACH-000804,-1.1844508323867131
ACH-000805,-1.0157477299949915
ACH-000809,-0.9509667858646118
ACH-000810,-0.8944762050657963
ACH-000811,-1.287117865006231
ACH-000817,-0.9350770558625879
ACH-000819,-1.1271771346853132
ACH-000820,-1.296309720473288
ACH-000821,-1.0389784955568842
ACH-000822,-1.186501729835981
ACH-000823,-0.9456976129215464
ACH-000824,-0.8088654802432863
ACH-000827,-1.0095151091544663
ACH-000829,-1.2330417158407556
ACH-000831,-1.2258879947936476
ACH-000832,-0.937723524986008
ACH-000833,-0.8973319225361842
ACH-000834,-0.9962780277029512
ACH-000835,-1.0694444169632662
ACH-000836,-1.4017617221862555
ACH-000837,-1.232579965035542
ACH-000838,-1.078311461322858
ACH-000839,-0.9691467058035168
ACH-000840,-1.0036396904548002
ACH-000841,-1.19476905143166
ACH-000843,-0.9819636428192444
ACH-000846,-1.1044146986568422
ACH-000847,-0.8886239201413749
ACH-000848,-1.053277939499614
ACH-000849,-1.0022335979076105
ACH-000851,-0.9075446859840486
ACH-000855,-1.2602442862593648
ACH-000856,-1.2844468832689853
ACH-000858,-1.13758602940839
ACH-000859,-1.2405843329827042
ACH-000861,-0.959477436530118
ACH-000862,-1.1858181770452971
ACH-000865,-1.0844872311440497
ACH-000866,-1.1578343616036098
ACH-000867,-1.1664885513106185
ACH-000869,-1.3246285632651582
ACH-000872,-1.1337150285769746
ACH-000873,-0.9919658102139252
ACH-000876,-1.0667710459633164
ACH-000878,-0.9698410415662492
ACH-000880,-1.1166796637397105
ACH-000881,-1.0966830012898865
ACH-000882,-0.9366412524426002
ACH-000884,-1.2138147411647209
ACH-000885,-1.1681569024734415
ACH-000887,-1.166731767434297
ACH-000889,-1.26070810434304
ACH-000896,-1.1173792006116263
ACH-000898,-1.038076372551409
ACH-000900,-1.0537258918295709
ACH-000901,-1.1296678039612036
ACH-000905,-0.910477849131238
ACH-000906,-1.0661232871290047
ACH-000907,-0.9940939190306692
ACH-000910,-1.0905164496683997
ACH-000911,-1.0823262628470645
ACH-000912,-1.1439043673795948
ACH-000913,-1.1383871159434016
ACH-000915,-0.9658854171192954
ACH-000916,-0.8602723776493705
ACH-000917,-1.0195005110580406
ACH-000920,-1.4526726456503016
ACH-000921,-1.1387656829627857
ACH-000924,-1.228361620539311
ACH-000926,-1.1953594706533257
ACH-000928,-0.9437297378162972
ACH-000929,-1.1536904672307635
ACH-000932,-0.9802371491247588
ACH-000935,-0.992071558804357
ACH-000936,-1.2045846339902175
ACH-000937,-1.08970892664833
ACH-000938,-1.070963777035008
ACH-000939,-0.9851712798754516
ACH-000941,-1.337123052211446
ACH-000943,-1.0740640095091858
ACH-000946,-1.1002518203707068
ACH-000947,-1.0407415841505976
ACH-000948,-0.9932765394887296
ACH-000950,-1.168604254788164
ACH-000953,-0.9649119445106148
ACH-000954,-1.0931080331199867
ACH-000957,-1.1139058978016585
ACH-000958,-1.0985929137554589
ACH-000960,-0.9830255167390962
ACH-000963,-0.8884769424469733
ACH-000968,-1.0037872180444516
ACH-000969,-1.097408507514712
ACH-000972,-1.0652066205008448
ACH-000973,-0.9809026687086798
ACH-000974,-0.8982319286665189
ACH-000978,-0.9699842157940436
ACH-000984,-0.9351529064612673
ACH-000986,-1.0215819346493709
ACH-000988,-1.0679480240084838
ACH-000993,-1.2636207348349242
ACH-000994,-1.161931267735731
ACH-000996,-1.3572540877938706
ACH-001001,-1.0502543274995333
ACH-001020,-0.9434789716788448
ACH-001028,-1.0929192011682187
ACH-001031,-1.1557539290464898
ACH-001038,-0.9445290207890312
ACH-001048,-1.0678305820300644
ACH-001050,-1.1332390087158284
ACH-001053,-1.0021757737485288
ACH-001054,-0.9319621248628152
ACH-001061,-0.9638885805954877
ACH-001067,-1.1035783555869882
ACH-001075,-1.4361494085851998
ACH-001096,-1.0369211650312182
ACH-001111,-1.2985033325220448
ACH-001119,-1.2414395117674986
ACH-001128,-1.2967393879644606
ACH-001134,-0.8916943444010037
ACH-001151,-1.1870526860001265
ACH-001163,-1.0487010605165878
ACH-001164,-1.1179298269573439
ACH-001183,-1.192249010978912
ACH-001192,-0.8908616252044314
ACH-001193,-1.0923106172214558
ACH-001196,-1.067168765701814
ACH-001197,-1.3376728012586696
ACH-001205,-1.2337737645252442
ACH-001211,-1.0682041073370554
ACH-001212,-1.000671256840981
ACH-001228,-1.0345823648128347
ACH-001232,-1.046869535351209
ACH-001239,-0.9338763202088584
ACH-001270,-0.8583224568531925
ACH-001274,-0.9633763937574544
ACH-001275,-1.08423374076802
ACH-001277,-0.7860832323338557
ACH-001278,-0.9507646573527858
ACH-001280,-1.055130964233
ACH-001283,-1.2488939403436412
ACH-001289,-1.004883043486572
ACH-001300,-0.9783056017233912
ACH-001301,-1.2107594478089652
ACH-001302,-0.9742791706621036
ACH-001306,-1.2367360352562902
ACH-001318,-0.921310505050996
ACH-001322,-1.440459279947865
ACH-001328,-1.0419405861105744
ACH-001332,-1.1888597844316575
ACH-001336,-1.0998757461071076
ACH-001346,-1.0662486507378697
ACH-001353,-1.2153872415926912
ACH-001354,-1.2147206159821666
ACH-001367,-1.0009185711971955
ACH-001368,-1.0308615369534069
ACH-001374,-1.0077651012897448
ACH-001377,-1.4014854336326934
ACH-001380,-1.1305928992403662
ACH-001391,-1.4147038388091342
ACH-001408,-0.9644739684473582
ACH-001430,-1.3580603977999997
ACH-001431,-0.99906774620841
ACH-001450,-1.222936875885485
ACH-001496,-1.2285993537174604
ACH-001500,-1.05768628375651
ACH-001523,-1.1222758278954368
ACH-001532,-0.9577274159522008
ACH-001550,-1.1842373471429302
ACH-001552,-1.331660011518469
ACH-001554,-1.1232603937576215
ACH-001654,-1.1919808083079615
ACH-001735,-1.0515705558319717
ACH-001736,-1.0042725338068288
ACH-001737,-0.987438121740012
ACH-001740,-1.0471663160473714
ACH-001745,-1.050075398020644
ACH-001765,-0.9982376637181284
