,APOBEC1 (339)
ACH-000004,-0.0690160223641655
ACH-000005,-0.28332917991420786
ACH-000007,-0.07741964364709235
ACH-000009,-0.1680538948297903
ACH-000011,-0.3209808079984224
ACH-000012,0.04962458509051781
ACH-000013,-0.14997508198827986
ACH-000014,-0.1268755897679268
ACH-000015,-0.0424596263431455
ACH-000017,-0.036287289863277256
ACH-000018,0.0019692518837450615
ACH-000019,-0.04892704745074019
ACH-000021,-0.14509470997012666
ACH-000022,-0.15042614188151168
ACH-000025,-0.014702675520536588
ACH-000028,-0.03146294148780355
ACH-000030,-0.14324552402003718
ACH-000035,-0.18596028477269835
ACH-000036,0.031846216949867875
ACH-000037,0.02425825634377519
ACH-000039,-0.13776640238528495
ACH-000040,-0.11360772721758727
ACH-000041,-0.27138403425083035
ACH-000042,-0.04777045531049255
ACH-000045,-0.1430699271050759
ACH-000047,-0.12058350845371775
ACH-000052,-0.0498326679558828
ACH-000053,-0.1172393971654628
ACH-000054,-0.0005816121850484344
ACH-000055,0.07067223460713584
ACH-000060,-0.008764322008474714
ACH-000067,-0.1299256083233471
ACH-000070,0.02450916397980769
ACH-000075,0.021996587724407383
ACH-000078,-0.17486047821080364
ACH-000082,-0.05175205776345722
ACH-000085,-0.17546415365899956
ACH-000086,-0.1268970001235436
ACH-000087,-0.1769768870851263
ACH-000092,0.05757232175310498
ACH-000095,-0.017632367845159917
ACH-000097,-0.15047481183052844
ACH-000098,-0.09921973857192877
ACH-000099,-0.10896437429257837
ACH-000108,-0.00033530704911179066
ACH-000113,-0.058096338216742524
ACH-000116,0.03587731968337682
ACH-000118,-0.02336785786160545
ACH-000120,-0.17554648911183185
ACH-000123,-0.08673543535550197
ACH-000127,-0.017785988570756743
ACH-000128,-0.15906909124563756
ACH-000132,0.05659574711527311
ACH-000133,-0.04054979031764863
ACH-000137,-0.09045415282314544
ACH-000138,-0.11950311145305402
ACH-000142,-0.2107592418206896
ACH-000143,-0.01660326627629326
ACH-000146,-0.046928897677086016
ACH-000148,-0.04788973213628527
ACH-000150,-0.10286097473814368
ACH-000152,-0.07073288723667152
ACH-000153,-0.16286897674519646
ACH-000159,-0.06428884033122167
ACH-000160,0.12260550734988401
ACH-000163,-0.1810818240280936
ACH-000167,0.4621417158684855
ACH-000168,-0.07140543450843617
ACH-000169,-0.11915479906630268
ACH-000178,-0.10273674103443628
ACH-000183,-0.04243803989923416
ACH-000188,-0.07843171095353903
ACH-000189,-0.08695704531470598
ACH-000190,0.18724173776736586
ACH-000198,-0.19261703838660485
ACH-000203,-0.18737371074765424
ACH-000204,0.015169256238121775
ACH-000206,-0.14242774437405756
ACH-000207,-0.02991268498250099
ACH-000208,0.08403765772321319
ACH-000210,-0.1456646116812238
ACH-000211,-0.18645479550729965
ACH-000215,-0.06184673517272569
ACH-000221,-0.16032552611514772
ACH-000222,-0.17045245153692962
ACH-000223,-0.049721423057559284
ACH-000226,-0.06553236877801971
ACH-000227,-0.03594512849622933
ACH-000228,-0.34407693366888464
ACH-000231,-0.1136610042957011
ACH-000232,-0.1319700206949092
ACH-000233,-0.049831538108080865
ACH-000234,-0.030259948490557794
ACH-000235,-0.08247616094871264
ACH-000237,-0.07458042190036034
ACH-000238,-0.08165525537065192
ACH-000242,-0.2582097395579879
ACH-000243,-0.011867810423888498
ACH-000244,-0.10618270920677783
ACH-000246,-0.1373737746034175
ACH-000248,-0.14361619321607835
ACH-000250,-0.07375204444063703
ACH-000251,-0.03506165217497812
ACH-000252,-0.3346666184736275
ACH-000253,-0.05739000343536285
ACH-000255,-0.3966093284846764
ACH-000256,-0.13251743619654532
ACH-000257,-0.08451371001626308
ACH-000258,0.03846920611352896
ACH-000259,-0.16033674197383962
ACH-000260,-0.06526404113247207
ACH-000261,-0.10009783679423212
ACH-000262,0.11689250062024882
ACH-000263,-0.09019584104909936
ACH-000264,-0.11749815189951315
ACH-000265,0.030367779565839893
ACH-000266,-0.09554116601581306
ACH-000272,-0.08046930904346583
ACH-000274,-0.12501843012608166
ACH-000277,0.007340653079427361
ACH-000278,-0.09402011406353453
ACH-000279,-0.16839428881770596
ACH-000280,-0.15135177746945502
