,TIMM44 (10469)
ACH-000004,-0.8299844088276297
ACH-000005,-0.6632743020449594
ACH-000007,-0.5505252793516335
ACH-000009,-0.796581952098357
ACH-000011,-0.4288378006650904
ACH-000012,-0.8278089962207449
ACH-000013,-0.8797403245120391
ACH-000014,-0.4812416502191602
ACH-000015,-0.951065053984418
ACH-000017,-0.8303842483911837
ACH-000018,-0.8872212600994406
ACH-000019,-0.928742576348761
ACH-000021,-0.8072045588009957
ACH-000022,-0.7692795153134647
ACH-000025,-0.7846261125998631
ACH-000028,-0.9847113772471044
ACH-000030,-0.6959026917657738
ACH-000035,-1.05630819207786
ACH-000036,-0.6334609883519711
ACH-000037,-0.6138802240928994
ACH-000039,-0.7249180019167951
ACH-000040,-0.5765772846606771
ACH-000041,-0.9163399720367584
ACH-000042,-0.7292079425037636
ACH-000045,-0.7410891505928007
ACH-000047,-0.8789911492762494
ACH-000052,-0.6101227926079177
ACH-000053,-0.7066895016487791
ACH-000054,-0.5397968187074056
ACH-000055,-0.7428879122314394
ACH-000060,-0.7855331150412563
ACH-000067,-0.7283387264524899
ACH-000070,-0.6925362462555897
ACH-000075,-0.6628732074461665
ACH-000078,-0.35338875478847936
ACH-000082,-0.5558562174717749
ACH-000085,-0.6578601532288537
ACH-000086,-0.8603776535011184
ACH-000087,-0.7919942908950841
ACH-000092,-0.6593457855498817
ACH-000095,-0.6443135268896912
ACH-000097,-0.7497550517038464
ACH-000098,-0.7833891564353122
ACH-000099,-0.6052109277762471
ACH-000108,-0.9306583401862116
ACH-000113,-0.7098537094347752
ACH-000116,-0.8542543402749072
ACH-000118,-0.471635177803685
ACH-000120,-0.6585653129738389
ACH-000123,-0.7311814694539291
ACH-000127,-0.8190815708088124
ACH-000128,-0.8704440712764652
ACH-000132,-0.8511303177701829
ACH-000133,-0.8123685420175374
ACH-000137,-0.696747149238622
ACH-000138,-0.8878886109717471
ACH-000142,-0.7065299950592869
ACH-000143,-0.5716205672228943
ACH-000146,-0.7445238359294962
ACH-000148,-0.6760982347161716
ACH-000150,-0.7030090997993408
ACH-000152,-0.6561504344778708
ACH-000153,-0.8931382779548419
ACH-000159,-0.6758169789096449
ACH-000160,-0.816546584815168
ACH-000163,-0.7334288170811358
ACH-000167,-1.1292414850371362
ACH-000168,-0.7449077586602966
ACH-000169,-0.8911868094830868
ACH-000178,-0.7387857349451473
ACH-000183,-0.3846899707775515
ACH-000188,-0.997921405979832
ACH-000189,-0.5951203359977146
ACH-000190,-0.8743442976252166
ACH-000198,-0.5610372635940658
ACH-000203,-0.8470158495857639
ACH-000204,-0.7121388996111718
ACH-000206,-0.6478802164602288
ACH-000207,-0.6546795326592306
ACH-000208,-0.5841448726392358
ACH-000210,-0.8528088232759051
ACH-000211,-0.7256414024416222
ACH-000215,-0.7180743613214307
ACH-000221,-0.9406603054654696
ACH-000222,-0.5710044262942845
ACH-000223,-0.8381076195928806
ACH-000226,-0.5708307196410388
ACH-000227,-0.40384005195118
ACH-000228,-0.6462321796150924
ACH-000231,-0.4715690707527554
ACH-000232,-0.7990259080779946
ACH-000233,-0.7292062815476427
ACH-000234,-0.7413324868416798
ACH-000235,-0.7313841907811716
ACH-000237,-0.6511059166665525
ACH-000238,-0.5782326930879422
ACH-000242,-0.9604242577281179
ACH-000243,-0.5948471350315739
ACH-000244,-0.556353426147608
ACH-000246,-0.4032975606887477
ACH-000248,-0.8639976343923685
ACH-000250,-0.5308335241350973
ACH-000251,-0.8068479306196441
ACH-000252,-0.8256946392693737
ACH-000253,-0.6805304074273592
ACH-000255,-0.7564685801029759
ACH-000256,-0.8016887707135173
ACH-000257,-0.9321642656644116
ACH-000258,-0.6470636213128287
ACH-000259,-0.8040429918363268
ACH-000260,-0.8429665937674411
ACH-000261,-0.7296073752339786
ACH-000262,-0.4984912164838992
ACH-000263,-0.94466807934027
ACH-000264,-0.8274169385679598
ACH-000265,-0.7264520769083421
ACH-000266,-0.6803512078429106
ACH-000272,-0.6469567397114928
ACH-000274,-0.5531649376515351
ACH-000277,-0.7997117129303493
ACH-000278,-0.7557157409568283
ACH-000279,-0.6520901301609761
ACH-000280,-0.775832659262404
ACH-000281,-0.8871929919891646
ACH-000288,-0.8052865568136008
ACH-000291,-0.8418428384661248
ACH-000293,-0.7484155494361805
