,KITLG (4254)
ACH-000004,0.2649463263627523
ACH-000005,0.07146984018348627
ACH-000007,0.22634613285365054
ACH-000009,0.14552025171948407
ACH-000011,0.07051169536036532
ACH-000012,0.19459353063385265
ACH-000013,0.14450287082474156
ACH-000014,0.17011483101924982
ACH-000015,0.13226826906851852
ACH-000017,0.09618222180915627
ACH-000018,0.09358406120335386
ACH-000019,0.22821946798159676
ACH-000021,-0.03880756515597801
ACH-000022,0.23582110636367976
ACH-000025,0.0975612015619066
ACH-000028,0.11653337106250115
ACH-000030,0.22464240644980915
ACH-000035,0.07171783059607277
ACH-000036,0.15906617756866767
ACH-000037,0.19767887260976255
ACH-000039,0.3471832214702386
ACH-000040,0.11713576870280608
ACH-000041,0.07648385971862301
ACH-000042,0.06402815721402064
ACH-000045,0.14402062126084794
ACH-000047,0.1423541498553754
ACH-000052,-0.025108602447159102
ACH-000053,0.17214054571006288
ACH-000054,0.09817939426213053
ACH-000055,0.2945215601951282
ACH-000060,0.20673226477069165
ACH-000067,0.2848214367422096
ACH-000070,0.005863898438033522
ACH-000075,0.0826682801072891
ACH-000078,0.23824344605402925
ACH-000082,0.05960216882226025
ACH-000085,0.31857905409174897
ACH-000086,0.19729878634571807
ACH-000087,0.4809302513888511
ACH-000092,0.14766224163845834
ACH-000095,0.2344017755358063
ACH-000097,0.14199247946341453
ACH-000098,0.12803182388410084
ACH-000099,0.20050964293596849
ACH-000108,0.055636260224503326
ACH-000113,0.19751100887716885
ACH-000116,0.07208629443898203
ACH-000118,0.1490946682290982
ACH-000120,0.2730567454552336
ACH-000123,0.2159752376277433
ACH-000127,0.1474822938847127
ACH-000128,0.12155849844100365
ACH-000132,0.1546853971167659
ACH-000133,0.08930453839043924
ACH-000137,-0.04572427807658113
ACH-000138,0.1225017159464388
ACH-000142,0.22172977571307345
ACH-000143,0.16439260345905124
ACH-000146,0.19649767706409704
ACH-000148,0.17079684007816953
ACH-000150,0.19164967903368785
ACH-000152,0.06752288274515128
ACH-000153,0.17610594723602738
ACH-000159,0.12387388047105795
ACH-000160,0.08069973613663442
ACH-000163,0.13101171361023614
ACH-000167,-0.09972867981534086
ACH-000168,0.09365696705791514
ACH-000169,0.09053119193338477
ACH-000178,0.20252569689659786
ACH-000183,0.1683307120759875
ACH-000188,0.1361900466632158
ACH-000189,0.4395134495439201
ACH-000190,0.14513546201503466
ACH-000198,0.09326970454036047
ACH-000203,0.081832286727563
ACH-000204,0.02515429072492131
ACH-000206,0.2487545495698047
ACH-000207,0.18881461702430505
ACH-000208,0.0005912779221454468
ACH-000210,0.17946055953906714
ACH-000211,0.10203289829048684
ACH-000215,0.1440520533233709
ACH-000221,0.1809738191039063
ACH-000222,0.13271076989078362
ACH-000223,0.138879630659318
ACH-000226,0.07433124465669308
ACH-000227,0.09675704479518296
ACH-000228,0.17674104939860394
ACH-000231,0.17142373819236148
ACH-000232,0.12216761226000755
ACH-000233,0.19867962455312976
ACH-000234,0.11608654378419166
ACH-000235,0.10627224637453564
ACH-000237,-0.023595252293178826
ACH-000238,0.11569680563356124
ACH-000242,0.19232430314288054
ACH-000243,0.18791506740972636
ACH-000244,0.0066839762747152535
ACH-000246,0.0710043496734853
ACH-000248,0.1139429083060806
ACH-000250,0.14262080967345092
ACH-000251,0.007288890343723994
ACH-000252,0.04024043166981427
ACH-000253,0.16097544886539233
ACH-000255,0.15513817007158565
ACH-000256,0.14760621970086535
ACH-000257,0.17175038471280835
ACH-000258,0.015174966782682603
ACH-000259,0.05062845293381217
ACH-000260,0.2448143981592381
ACH-000261,0.0980602899989974
ACH-000262,0.23219610628277496
ACH-000263,0.23893507136998396
ACH-000264,0.10493851407060313
ACH-000265,0.10507298855728887
ACH-000266,0.10550702612575218
ACH-000272,0.17329566649712605
ACH-000274,0.1795775546598955
ACH-000277,0.15743788521283172
ACH-000278,0.035830376798334014
ACH-000279,0.24171160119011675
ACH-000280,0.12298220889264508
ACH-000281,0.03632927045815762
ACH-000288,0.14887917150887175
ACH-000291,0.1974721692990485
ACH-000293,0.16137711689922435
ACH-000294,0.18682668800476407
ACH-000295,0.0032803201701042057
ACH-000296,0.06122736488310331
ACH-000302,0.1386793948153374
ACH-000304,0.058732479532297426
ACH-000307,0.11500805468830028
ACH-000308,0.10962461719718886
ACH-000310,0.26186269001258483
ACH-000311,0.1465843979868232
ACH-000312,0.06936555729953689
ACH-000315,0.10978001463624223
ACH-000316,0.23456158023041265
ACH-000317,0.12736702113249038
ACH-000318,0.10260712716870607
ACH-000319,0.06472364817709905
ACH-000320,0.05959084755998713
ACH-000322,0.1096103063159982
ACH-000323,0.15161097534387058
ACH-000324,0.08636137638804693
ACH-000329,0.11769631874375212
ACH-000330,0.24194753107429376
ACH-000331,0.08490890475067793
ACH-000332,0.12551706948898178
ACH-000334,0.10425858305083152
ACH-000335,0.14900995963290564
ACH-000336,0.040778680254633874
ACH-000337,0.11507270639895285
ACH-000338,-0.3598384307066633
ACH-000339,0.184860711340418
ACH-000341,0.03680779695958115
ACH-000348,0.08986470888011933
ACH-000350,0.20163214903658674
ACH-000352,0.1896881386510952
ACH-000356,0.1424824605043779
ACH-000361,0.2405381646348508
ACH-000362,0.12124950014740947
ACH-000363,0.08309402823874
ACH-000364,0.1570599653226432
ACH-000365,0.09747902390074199
ACH-000366,0.10646232904471123
ACH-000368,0.2284984975093348
ACH-000374,0.20342688068582354
ACH-000375,0.2000362726513359
ACH-000376,0.2038899638534188
ACH-000381,0.3135286087619792
ACH-000383,0.12901862806655331
ACH-000387,0.1344281225807136
ACH-000389,0.29388663547362104
ACH-000390,0.11728978341050025
ACH-000393,0.0535843356976764
ACH-000395,0.23329349271587585
ACH-000396,0.1419265580916365
ACH-000397,0.16373517061656495
ACH-000401,0.04757521560550762
ACH-000402,0.2561335415813721
ACH-000403,0.08928740997651415
ACH-000404,0.13062519604041306
ACH-000406,0.15413428041709715
ACH-000407,0.02566838540864644
ACH-000408,0.14690379790155408
ACH-000410,0.058241895714889524
ACH-000411,0.17109330274059945
ACH-000414,0.10283223849995003
ACH-000415,0.07119660257596977
ACH-000416,-0.00019819063166553783
ACH-000420,0.12740282374543455
ACH-000421,0.12308494387594515
ACH-000424,0.17420294327817712
ACH-000425,0.13753637942043484
ACH-000426,0.1905472847325432
ACH-000427,0.093431727692976
ACH-000433,0.12557946181848842
ACH-000435,0.1817507707097797
ACH-000436,0.2283336222514449
ACH-000444,0.11231492781410568
ACH-000445,0.024146926231736643
ACH-000448,0.10335905187824873
ACH-000450,0.25358088873444884
ACH-000452,0.0526491075188112
ACH-000454,0.14459652951916085
ACH-000458,0.15000034688006045
ACH-000459,0.4049384912806496
ACH-000460,0.1914822977157074
ACH-000461,0.0889977313398927
ACH-000463,0.23557764029203174
ACH-000464,9.565244396573348e-05
ACH-000466,0.1084595090880924
ACH-000467,0.09560342557747648
ACH-000468,0.15919582755574047
ACH-000469,0.19868510619517685
ACH-000470,0.14953216261301847
ACH-000471,0.1296609085525338
ACH-000472,0.08371315213690747
ACH-000473,0.1517012937457614
ACH-000475,0.17998806061313402
ACH-000476,0.1943089797581355
ACH-000477,0.2730983981631953
ACH-000479,0.2238375392804133
ACH-000480,0.07636560116243414
ACH-000481,0.18326230573253294
ACH-000483,0.11144326551784976
ACH-000484,0.22443246439644726
ACH-000485,0.10041379613907332
ACH-000486,0.0585393515315332
ACH-000487,0.21377644876923413
ACH-000488,0.19254919588537586
ACH-000490,0.14038577350356032
ACH-000491,0.19561820228270133
ACH-000495,0.09296233131403543
ACH-000496,0.17051293284950678
ACH-000499,0.28834711942507435
ACH-000500,-0.1036870388598466
ACH-000502,0.0935627262114646
ACH-000503,0.05995234037639685
ACH-000505,0.18703412192326974
ACH-000507,0.15436402889208065
ACH-000510,0.0879274499991187
ACH-000511,0.1687981104444043
ACH-000512,0.30330054626379044
ACH-000516,0.15973853019175846
ACH-000517,0.19120195450266608
ACH-000518,0.07418374435443774
ACH-000520,0.17278003164847924
ACH-000521,0.27365468154320394
ACH-000522,0.18625820254475345
ACH-000524,0.13253630295912006
ACH-000527,0.04805272760218175
ACH-000528,0.18770389780753155
ACH-000537,0.17674002020362606
ACH-000541,-0.1571882033947576
ACH-000542,0.09489427144147004
ACH-000544,0.2326468860663029
ACH-000545,0.13121184926781346
ACH-000547,0.06549247135210501
ACH-000548,0.148817169526898
ACH-000549,0.17878893904418394
ACH-000550,0.06420071291429702
ACH-000552,0.16118998877558893
ACH-000556,0.16664160372409068
ACH-000557,0.09916243193229453
ACH-000569,0.08384762517600272
ACH-000570,0.1015346392009514
ACH-000571,0.1820407574249165
ACH-000573,0.2557082560188245
ACH-000576,0.13951993306028998
ACH-000579,0.052042042155027265
ACH-000580,0.22858111080938864
ACH-000584,0.15087330657933376
ACH-000585,0.16312874666507032
ACH-000588,0.13391629496652027
ACH-000589,0.2294173999201549
ACH-000591,0.16460149120843262
ACH-000593,0.17781029550224967
ACH-000600,0.22519939128248606
ACH-000601,0.10382784025852873
ACH-000605,0.06676002508563274
ACH-000606,0.12376294064851552
ACH-000608,0.07148961871217534
ACH-000614,0.12589310759959227
ACH-000616,0.15461616317770344
ACH-000618,0.1256255225682818
ACH-000619,0.07839820084336972
ACH-000620,0.10584004143665733
ACH-000621,0.20471283190382253
ACH-000622,0.17442923860739773
ACH-000623,0.19585014548111115
ACH-000624,0.14494767713218004
ACH-000627,0.15663339036276244
ACH-000630,0.16178438236814094
ACH-000631,0.22002472392777225
ACH-000632,0.12628477477372466
ACH-000633,0.18771051783980308
ACH-000637,0.15356202796876592
ACH-000638,0.1250291368093644
ACH-000646,0.22959080313630664
ACH-000647,0.16383927889284886
ACH-000648,0.1264061273188258
ACH-000649,0.17192154539686616
ACH-000651,0.13378726621467374
ACH-000652,0.09497414446300607
ACH-000653,0.15330149734525386
ACH-000657,0.10615731907654144
ACH-000658,0.2185794464894488
ACH-000661,0.11339839184063907
ACH-000662,0.30903353240365483
ACH-000663,0.08977147811015805
ACH-000665,0.1069978540003015
ACH-000671,0.15287756820009876
ACH-000672,0.5142769592722912
ACH-000673,0.1680297965398196
ACH-000676,0.13610395842060394
ACH-000677,0.19085120307286085
ACH-000681,0.09608416021441728
ACH-000683,0.14488340270931915
ACH-000684,0.2727624354337923
