,TTPAL (79183)
ACH-000004,-0.006686523575858865
ACH-000005,-0.3104550753526388
ACH-000007,0.013220760580392371
ACH-000009,0.06802822750060132
ACH-000011,-0.08260843001118777
ACH-000012,0.0296970050796257
ACH-000013,0.12737919239271314
ACH-000014,-0.16903895940464175
ACH-000015,-0.14472979885484308
ACH-000017,0.11758063838351199
ACH-000018,-0.2511961997827964
ACH-000019,-0.25129168651345896
ACH-000021,-0.07308873081342397
ACH-000022,-0.002593077549935348
ACH-000025,-0.09160901167792668
ACH-000028,0.024933925488615845
ACH-000030,-0.059586590381843274
ACH-000035,-0.18855534010835906
ACH-000036,0.10596350059264027
ACH-000037,0.0030266063236582385
ACH-000039,0.05648771938053414
ACH-000040,0.08388695151757873
ACH-000041,-0.03516868866825499
ACH-000042,-0.17527455404421102
ACH-000045,-0.1827722062600264
ACH-000047,-0.07110390426011816
ACH-000052,-0.0580882476045913
ACH-000053,-0.08729985986716661
ACH-000054,0.056947596193635236
ACH-000055,-0.0326931036981746
ACH-000060,0.0088292271416748
ACH-000067,-0.009470920378258436
ACH-000070,-0.04377079146503822
ACH-000075,-0.2311676996286659
ACH-000078,-0.10743297699298288
ACH-000082,-0.07735235950756958
ACH-000085,0.2948625946638999
ACH-000086,-0.07085212188301228
ACH-000087,-0.1468738290321973
ACH-000092,-0.07603515349477523
ACH-000095,-0.0735262275178958
ACH-000097,-0.1103712803124114
ACH-000098,-0.07706009000214356
ACH-000099,-0.061735315002287086
ACH-000108,-0.1716510140106965
ACH-000113,-0.06365399760350114
ACH-000116,-0.032784048299103426
ACH-000118,-0.013001106761285592
ACH-000120,-0.07714004467446803
ACH-000123,-0.14605423431901435
ACH-000127,-0.025367123238570752
ACH-000128,-0.1617988706432544
ACH-000132,-0.0009439390531695439
ACH-000133,-0.32128486877935475
ACH-000137,-0.0383893704746919
ACH-000138,-0.004470741705375527
ACH-000142,-0.01957174878665309
ACH-000143,0.03329397495269903
ACH-000146,0.027615395799367764
ACH-000148,-0.028638290287458224
ACH-000150,-0.1120503394749797
ACH-000152,-0.025378199478330924
ACH-000153,0.009731873088601527
ACH-000159,-0.01851409896591036
ACH-000160,-0.12247651355909765
ACH-000163,0.020254433135682804
ACH-000167,0.10989338550274227
ACH-000168,0.03503960163366392
ACH-000169,-0.15924711355966362
ACH-000178,0.038992466436018634
ACH-000183,-0.06187596758286387
ACH-000188,-0.10739935179008604
ACH-000189,-0.043362447521052144
ACH-000190,-0.007952262550379292
ACH-000198,-0.011493128235451766
ACH-000203,-0.5848940026158421
ACH-000204,-0.23886454203175006
ACH-000206,-0.16580693614910771
ACH-000207,0.0733879410302209
ACH-000208,0.05898423434406137
ACH-000210,0.4325490538603786
ACH-000211,-0.1168734359006194
ACH-000215,0.00015097487079445378
ACH-000221,-0.10741126333935498
ACH-000222,-0.11560157084691755
ACH-000223,-0.12753810513505326
ACH-000226,-0.0315785800038629
ACH-000227,-0.03936212886071713
ACH-000228,-0.13190819319933467
ACH-000231,-0.08723566205568294
ACH-000232,-0.0558909397346502
ACH-000233,0.07963741977901483
ACH-000234,-0.0658606472905325
ACH-000235,-0.07521090948608014
ACH-000237,-0.11975673180333828
ACH-000238,-0.06034061572783659
