,SERPINE1 (5054)
ACH-000004,-0.05012458841912378
ACH-000005,0.08798771821807752
ACH-000007,-0.004573194772263141
ACH-000009,0.027615526309320425
ACH-000011,-0.06163915649936735
ACH-000012,-0.05494246947196632
ACH-000013,0.017381481986981258
ACH-000014,-0.17424507645614407
ACH-000015,0.0806648958132982
ACH-000017,-0.036985281302105134
ACH-000018,0.027055365124182988
ACH-000019,0.041258826765027616
ACH-000021,-0.2373049625670856
ACH-000022,-0.032614038056096493
ACH-000025,-0.01228620432487948
ACH-000028,-0.07338621063703266
ACH-000030,0.11352484669571837
ACH-000035,-0.12918977607056292
ACH-000036,-0.14714948370990752
ACH-000037,-0.027446501365413847
ACH-000039,-0.030156271999116555
ACH-000040,-0.07998316092801946
ACH-000041,-0.22248549946669688
ACH-000042,-0.05280617202500918
ACH-000045,-0.04935553896512431
ACH-000047,0.013279377920484907
ACH-000052,0.015459076636477654
ACH-000053,0.1082055828177506
ACH-000054,-0.03181031358923946
ACH-000055,-0.06410192013708171
ACH-000060,-0.0902775451631469
ACH-000067,-0.046264683675887465
ACH-000070,-0.10693202773355034
ACH-000075,-0.02343880547522517
ACH-000078,-0.0528274033855153
ACH-000082,-0.06856427135759474
ACH-000085,-0.2701930111632942
ACH-000086,0.20008764278674213
ACH-000087,0.10291121589649528
ACH-000092,0.10065485073186008
ACH-000095,-0.07010836429169151
ACH-000097,0.003658717963574897
ACH-000098,0.012321110611673436
ACH-000099,-0.05277007760791283
ACH-000108,-0.14536203105016807
ACH-000113,0.07834806017116633
ACH-000116,0.04292738840014808
ACH-000118,-0.03184049574610213
ACH-000120,0.09750454524829907
ACH-000123,-0.016692091697429818
ACH-000127,0.05268313426650584
ACH-000128,0.04213239085940925
ACH-000132,-0.0027291594399341448
ACH-000133,0.0208646422802403
ACH-000137,-0.09245649576619952
ACH-000138,-0.08173899951113672
ACH-000142,-0.0552332152166638
ACH-000143,-0.0672101227939617
ACH-000146,0.042929950513159135
ACH-000148,-0.029158221410891427
ACH-000150,0.16834012410177732
ACH-000152,-0.0015214599563308025
ACH-000153,-0.012896666491728893
ACH-000159,-0.15408971805047156
ACH-000160,-0.1957223689491598
ACH-000163,-0.006466096008184975
ACH-000167,0.17137186180640848
ACH-000168,0.044933119272902534
ACH-000169,0.027710618688861443
ACH-000178,0.0517833071912304
ACH-000183,0.05267892124338239
ACH-000188,0.04367963898454441
ACH-000189,0.0020181448015966835
ACH-000190,0.058525765819561724
ACH-000198,0.08977619233945511
ACH-000203,-0.2491334672972393
ACH-000204,0.10846088161251148
ACH-000206,0.034363914053128664
ACH-000207,0.11370117335078316
ACH-000208,0.1012776146796001
ACH-000210,0.042461565298736514
ACH-000211,-0.06290951546127735
ACH-000215,-0.0284742908392044
ACH-000221,-0.1235467011432405
ACH-000222,-0.09894893070367762
ACH-000223,0.06651608024506865
ACH-000226,0.044797510853411625
ACH-000227,0.1359714730761622
ACH-000228,0.05082207048981818
ACH-000231,-0.009955919462219777
ACH-000232,0.006073637845491352
ACH-000233,0.06462007374134035
ACH-000234,-0.013015279599372723
ACH-000235,-0.011631472305578532
ACH-000237,-0.024156491635689017
ACH-000238,-0.06518253497074504
ACH-000242,-0.1566943243732188
ACH-000243,-0.03693442541834111
ACH-000244,0.12485690742091285
ACH-000246,-0.08296969525193834
ACH-000248,0.0006314545887772073
ACH-000250,-0.12177984992317535
ACH-000251,0.1595887537828756
ACH-000252,-0.13148083911606706
ACH-000253,-0.03775891451816906
ACH-000255,0.032877035580819884
ACH-000256,-0.09255636745262537
ACH-000257,0.13378235473254887
ACH-000258,-0.019232385472177413
ACH-000259,0.07857507467115897
ACH-000260,0.00696017638632509
ACH-000261,0.03259548118373825
ACH-000262,-0.14728774588665464
ACH-000263,0.02997119310185051
ACH-000264,-0.018989322309877914
ACH-000265,0.09173300447434247
ACH-000266,-0.05958671520848846
ACH-000272,-0.051796619400520036
ACH-000274,-0.04210924471078868
ACH-000277,0.028262520495469574
ACH-000278,-0.15223783686953402
ACH-000279,0.012697118138554463
ACH-000280,-0.04385516202956692
ACH-000281,0.06292791329599072
ACH-000288,-0.08985519809762116
ACH-000291,0.03466391949857823
ACH-000293,0.019424252971293302
ACH-000294,0.08850004829805509
ACH-000295,0.12385729211452184
ACH-000296,0.12563640126511846
ACH-000302,0.004030705931676889
ACH-000304,0.05547637802588573
ACH-000307,-0.07052947872246962
ACH-000308,-0.05414361093940859
ACH-000310,-0.01551457927266901
ACH-000311,-0.19894374546624366
ACH-000312,-0.0748567469479189
ACH-000315,-0.10005495147194522
ACH-000316,-0.05209833358535648
ACH-000317,0.008517132963218725
ACH-000318,-0.04251635340553343
ACH-000319,-0.007508929997199375
ACH-000320,-0.07889326593520635
ACH-000322,-0.04791020041020327
ACH-000323,-0.07552170302580527
ACH-000324,0.0001394331430474963
ACH-000329,0.13762475281226794
ACH-000330,0.13435574497853814
ACH-000331,0.03165667565471935
ACH-000332,-0.0691473303400751
ACH-000334,-0.07699295285118499
ACH-000335,0.04610633080425138
ACH-000336,-0.18400490473783573
ACH-000337,-0.04313585271048746
ACH-000338,-0.08414611958598497
ACH-000339,-0.04371255128965207
ACH-000341,-0.027500207248836686
ACH-000348,0.026258023890077642
ACH-000350,0.014808790863390332
ACH-000352,0.02535460959939751
ACH-000356,0.0570099706536936
ACH-000361,-0.08824571975280569
ACH-000362,-0.06391306459900849
ACH-000363,0.02777615979508304
ACH-000364,-0.13981088419284615
ACH-000365,-0.06296590725572639
ACH-000366,-0.02869397359056855
ACH-000368,-0.03695083044008608
ACH-000374,-0.08901529817079118
ACH-000375,-0.06437932703707341
ACH-000376,-0.12368950259279825
ACH-000381,0.012309354773475962
ACH-000383,-0.11122610752497722
ACH-000387,-0.07837796756894344
ACH-000389,-0.08937191643603584
ACH-000390,-0.08649348089577047
ACH-000393,-0.002000808523692637
ACH-000395,-0.006357141980875442
ACH-000396,-0.18092920449596347
ACH-000397,-0.12886798564931162
ACH-000401,0.03328529135791301
ACH-000402,-0.0719095667597426
ACH-000403,-0.03895120749445698
ACH-000404,0.18705069355977635
ACH-000406,0.052244164414249235
ACH-000407,0.03793475016257117
ACH-000408,-0.2851795821096157
ACH-000410,-0.009135099885552342
ACH-000411,-0.10017279622567646
ACH-000414,0.0627216457663522
ACH-000415,-0.09529897267371196
ACH-000416,-0.10291362521680002
ACH-000420,-0.0011719752514389547
ACH-000421,-0.10403903930723513
ACH-000424,0.10500842477646301
ACH-000425,-0.1936072058560748
ACH-000426,0.06146975003041106
ACH-000427,-0.0421172434712202
ACH-000433,-0.1131928048864606
ACH-000435,-0.07810041931331434
ACH-000436,-0.18230915260628566
ACH-000444,-0.19065540229035785
ACH-000445,0.02427962152270556
ACH-000448,0.056498590740545515
ACH-000450,0.08897544641319349
ACH-000452,-0.04520605622703636
ACH-000454,0.01037488760798732
ACH-000458,-0.007853957931216215
ACH-000459,0.36978055136506977
ACH-000460,-0.04097118528186745
ACH-000461,-0.023883631619439648
ACH-000463,-0.1050596011223734
ACH-000464,-0.0779825135448297
ACH-000466,-0.10611142408925027
ACH-000467,0.0514932901973116
ACH-000468,-0.09342289679559793
ACH-000469,-0.1738794321335616
ACH-000470,-0.026081433481550655
ACH-000471,-0.031429643708465176
ACH-000472,-0.09660847438810052
ACH-000473,-0.12758120524040126
ACH-000475,-0.032830053838335864
ACH-000476,0.10169886229648484
ACH-000477,-0.02927074610913362
ACH-000479,-0.060638372283967776
ACH-000480,-0.1324188724791574
ACH-000481,0.014871800537611363
ACH-000483,0.02862470474033422
ACH-000484,-0.06999848925539275
ACH-000485,-0.00949937448230818
ACH-000486,-0.036420012696360166
ACH-000487,-0.007237842823051659
ACH-000488,0.04007334875235052
ACH-000490,-0.04045288489238536
ACH-000491,0.005107246461941904
ACH-000495,-0.1328515974713129
ACH-000496,0.03283738580184508
ACH-000499,0.05080867041851291
ACH-000500,-0.06986580245549384
ACH-000502,0.027431516087694983
ACH-000503,-0.2476570787231776
ACH-000505,-0.013243751304762788
ACH-000507,-0.06433199969184804
ACH-000510,-0.08903307336162246
ACH-000511,-0.027590451569661528
ACH-000512,0.0948169974697296
ACH-000516,0.06526477591553582
ACH-000517,0.022172139675895545
ACH-000518,-0.04235321257236364
ACH-000520,0.04480224107948919
ACH-000521,-0.03800761223807808
ACH-000522,0.03291072172795166
ACH-000524,-0.024822771667024703
ACH-000527,0.00021850387624330891
ACH-000528,-0.03649792662059674
ACH-000537,0.0567106443345062
ACH-000541,-0.3109328299371509
ACH-000542,-0.12615671701195866
ACH-000544,-0.14467836490374406
ACH-000545,-0.10203704931709666
ACH-000547,-0.07765031975730248
ACH-000548,0.02447029210206497
ACH-000549,-0.020214534293742814
ACH-000550,0.02228481874666983
ACH-000552,0.044038208948040836
ACH-000556,0.008377391319024978
ACH-000557,-0.04774291937078412
ACH-000569,-0.038872094566897636
ACH-000570,-0.037222786197436165
ACH-000571,-0.0730430293806708
ACH-000573,-0.025033871665336414
ACH-000576,-0.035008844690420066
ACH-000579,0.1353362317219418
ACH-000580,-0.06018240627935102
ACH-000584,0.042401025421943656
ACH-000585,-0.07456691065917134
ACH-000588,0.06765254460681892
ACH-000589,-0.08424221422286082
ACH-000591,-0.09770253507116304
ACH-000593,-0.0460706012637539
ACH-000600,0.2054560051922143
ACH-000601,0.058990025036028335
ACH-000605,0.0063313253579342435
ACH-000606,0.009867124026529523
ACH-000608,-0.02686235002709978
ACH-000614,0.006348416484097558
ACH-000616,-0.09499708666689366
ACH-000618,-0.06292164501599977
ACH-000619,-0.0544098750742351
ACH-000620,-0.03155579556357972
ACH-000621,-0.09393061905228614
ACH-000622,-0.02466856396316944
ACH-000623,0.05411433301043385
ACH-000624,-0.0828497736264033
ACH-000627,-0.07833729657396904
ACH-000630,0.02288093814414917
ACH-000631,-0.2678222395002634
ACH-000632,0.020831895498225683
ACH-000633,-0.06219641787385099
ACH-000637,-0.05431409343914738
