,METTL1 (4234)
ACH-000004,-0.35742027860870595
ACH-000005,-0.5757506282251044
ACH-000007,-0.5492811740551153
ACH-000009,-0.7072976218038417
ACH-000011,-0.29603048505414176
ACH-000012,-1.0504890085344982
ACH-000013,-0.6085825650430364
ACH-000014,-0.05438676273450524
ACH-000015,-0.8544555595253549
ACH-000017,-0.3050996748629286
ACH-000018,-0.7988266621367861
ACH-000019,-0.3775388676694687
ACH-000021,-0.5735951383560532
ACH-000022,-0.39466948899661375
ACH-000025,-0.9972120155292016
ACH-000028,-0.4221819384711665
ACH-000030,-1.021699107802193
ACH-000035,-0.8555169309200963
ACH-000036,-1.0745454218014938
ACH-000037,-0.8286778798867637
ACH-000039,-0.4872575058805778
ACH-000040,-0.6397585012087826
ACH-000041,-0.7836579080186008
ACH-000042,-0.5515241214770743
ACH-000045,-0.7793834368017254
ACH-000047,-0.3336931687820511
ACH-000052,-0.8524623805162709
ACH-000053,-0.3984765891421965
ACH-000054,-0.17081818650038147
ACH-000055,-0.8545253423346921
ACH-000060,-0.41464019958039616
ACH-000067,-0.5996400785293418
ACH-000070,-0.7090757320435607
ACH-000075,-0.3772447758405804
ACH-000078,-0.42039627127424295
ACH-000082,-0.6764610472282263
ACH-000085,-0.4054681252529398
ACH-000086,-0.685286811327997
ACH-000087,-0.8057252749694075
ACH-000092,-0.3584305087007981
ACH-000095,-0.636132837265556
ACH-000097,-0.4819293646520917
ACH-000098,-0.754127826081212
ACH-000099,-0.6023657373323376
ACH-000108,-0.3475931864884286
ACH-000113,-0.6911314161861984
ACH-000116,-0.5203909711958766
ACH-000118,-0.34317227321753124
ACH-000120,-0.8006622266371916
ACH-000123,-0.4107292825081551
ACH-000127,-1.0358625729828188
ACH-000128,-0.5794170486311027
ACH-000132,-0.7229256038804298
ACH-000133,-0.6833294298253701
ACH-000137,-0.4879714734780198
ACH-000138,-0.8071245456149473
ACH-000142,-0.7679468403377641
ACH-000143,-0.7861547176832455
ACH-000146,-0.5299078503859179
ACH-000148,-0.5734856845110422
ACH-000150,-0.5370677016537255
ACH-000152,-0.4695730399362935
ACH-000153,-0.7823490735562948
ACH-000159,-0.6191269188373429
ACH-000160,-0.4565557569198935
ACH-000163,-0.8404450918317584
ACH-000167,-0.5423274566687344
ACH-000168,-0.5630559982605189
ACH-000169,-0.8690062691444396
ACH-000178,-0.6320066184977267
ACH-000183,-0.8089638018414789
ACH-000188,-0.7993681280020891
ACH-000189,-0.5577178567645854
ACH-000190,-0.9511696536607294
ACH-000198,-0.6992218345994596
ACH-000203,-0.16944038655340996
ACH-000204,-0.5501025180673667
ACH-000206,-0.17256898633267562
