,IVD (3712)
ACH-000356,-0.05718862332059335
ACH-000361,-0.00156787018092595
ACH-000362,-0.00021746633590311772
ACH-000363,0.033396297430343766
ACH-000364,-0.11376395196610985
ACH-000365,-0.1301729198962244
ACH-000366,-0.017492117910840408
ACH-000368,-0.1569495399932369
ACH-000374,-0.05140624313773105
ACH-000375,-0.1570111722344795
ACH-000376,-0.07119308994708785
ACH-000381,-0.15716420328189007
ACH-000383,-0.08474614026913803
ACH-000387,-0.0033776315375342683
ACH-000389,-0.1631908809398971
ACH-000390,0.07273478906194457
ACH-000393,-0.01900138991839769
ACH-000395,-0.16014721278346486
ACH-000396,-0.13420257041402892
ACH-000397,0.07066960736955183
ACH-000401,0.17054741629267262
ACH-000402,-0.013793081840971177
ACH-000403,-0.12778992860119848
ACH-000404,-0.08780257180772136
ACH-000406,-0.03103477636962485
ACH-000407,-0.1641433731029352
ACH-000408,-0.11844026059977793
ACH-000410,-0.1486017271050345
ACH-000411,0.12324459186989074
ACH-000414,0.05340791884945021
ACH-000415,-0.06818926568749165
ACH-000416,-0.10153761969513683
ACH-000420,0.048144224631554
ACH-000421,0.01975914744962058
ACH-000424,-0.02076300890791275
ACH-000425,-0.14837873610932
ACH-000426,-0.04913209979857568
ACH-000427,-0.10511205024579072
ACH-000433,-0.028094982306796558
ACH-000435,0.08104188818399563
ACH-000436,-0.08574411162802338
ACH-000444,-0.00920077101252991
ACH-000445,0.1310689079863755
ACH-000448,-0.09096995039984873
ACH-000450,0.09354521713217312
ACH-000452,-0.08324244835780616
ACH-000454,-0.02187098896441742
ACH-000458,-0.27890480164916265
ACH-000459,0.14150478770765826
ACH-000460,-0.05177075882189945
ACH-000461,-0.03937072861837106
ACH-000463,-0.16473623951483618
ACH-000464,-0.0035395521179549883
ACH-000466,0.01564097256576939
ACH-000467,-0.07945028318580788
ACH-000468,-0.08476341670238602
ACH-000469,0.02709537494440692
ACH-000470,-0.1312497914646602
ACH-000471,0.05963118937785052
ACH-000472,-0.0834553073542748
ACH-000473,-0.03979384473767776
ACH-000475,0.007808674379575931
ACH-000476,0.01466833041232085
ACH-000477,0.012962158421940732
ACH-000479,0.01528657361805788
ACH-000480,-0.1857839795926196
ACH-000481,-0.2054821669539039
ACH-000483,-0.03745230920663898
ACH-000484,-0.07366818889996013
ACH-000485,0.1024865073748591
ACH-000486,-0.2258542911165501
ACH-000487,0.08553263580024792
ACH-000488,-0.11133864949901524
ACH-000490,-0.06354504875020572
ACH-000491,-0.09067538183264844
ACH-000495,-0.10087110103567837
ACH-000496,-0.020258956287555408
ACH-000499,0.005170622916279178
ACH-000500,-0.0432320876098442
ACH-000502,0.05498545326881515
ACH-000503,0.06924028425820654
ACH-000505,-0.0971905597896774
ACH-000507,-0.06475456633335125
ACH-000510,-0.03759371980312315
ACH-000511,-0.1032359105996846
ACH-000512,-0.07288455425564895
ACH-000516,0.10052695585081316
ACH-000517,-0.13400692027310032
ACH-000518,-0.038401656648709384
ACH-000520,-0.06299868333162945
ACH-000521,0.042095178908479816
ACH-000522,-0.1560646554509398
ACH-000524,-0.009080697339096454
ACH-000527,-0.0692675510784289
ACH-000528,-0.02685179148373115
ACH-000537,-0.15327825490957986
ACH-000541,0.09793590064542426
ACH-000542,-0.10640168416349942
ACH-000544,-0.03929014384936876
ACH-000545,-0.047642474041639314
ACH-000547,0.21595415879315408
ACH-000548,-0.012340243246813166
ACH-000549,-0.10758426329425556
ACH-000550,-0.0668532327347399
ACH-000552,0.058618668596708966
ACH-000556,0.0198331639327604
ACH-000557,-0.01961471006837821
ACH-000569,0.2398342294651344
ACH-000570,-0.1390326485511272
ACH-000571,-0.13516998643762676
ACH-000573,-0.14015110307315598
ACH-000576,-0.08035470954383253
ACH-000579,-0.05018421769938087
ACH-000580,0.03861555688709105
ACH-000584,-0.039882096715916734
ACH-000585,-0.06287188199114409
ACH-000588,-0.07383910374138318
ACH-000589,0.03827085966294902
ACH-000591,-0.17133942545336048
ACH-000593,-0.038468160822430084
ACH-000600,0.1142286189144364
ACH-000601,-0.11497022851935255
ACH-000605,-0.15712840721007534
ACH-000606,-0.07147737840948093
ACH-000608,-0.13354375890050554
ACH-000614,0.05620974631406213
ACH-000616,-0.06600730555313715
ACH-000618,-0.16984487224705752
ACH-000619,-0.12541643357802604
ACH-000620,0.00240111630849758
ACH-000621,-0.03764860373223572
ACH-000622,0.0013710334407092016
ACH-000623,-0.12001575593486773
ACH-000624,-0.06616565823612043
ACH-000627,-0.048253994481471975
ACH-000630,-0.0573107914308446
ACH-000631,-0.26522284540681695
ACH-000632,-0.02260533374720776
ACH-000633,0.05966155380841023
ACH-000637,-0.020541508393156646
ACH-000638,-0.166026770975741
ACH-000646,0.02432382517590644
ACH-000647,-0.018567088876279884
ACH-000648,-0.017790527613909538
ACH-000649,-0.08264116032347177
ACH-000651,-0.08479960871824922
ACH-000652,0.17612363562541486
ACH-000653,-0.22871456810973906
ACH-000657,-0.026804941394256643
ACH-000658,-0.03136112583279038
ACH-000661,-0.08325184553152147
ACH-000662,-0.06618869041475607
ACH-000663,-0.05092833560220008
ACH-000665,-0.06401321010526924
ACH-000671,-0.003658230584936625
ACH-000672,-0.4480777381572329
ACH-000673,-0.03880885547262048
ACH-000676,0.045860247804598
ACH-000677,-0.1129521972219806
ACH-000681,0.07977164620721597
ACH-000683,0.05525993201358505
ACH-000684,0.23438923086149455
ACH-000688,0.01613215167431964
ACH-000693,-0.06267216672617426
ACH-000694,-0.155478902098866
ACH-000695,0.2139264781391216
ACH-000696,-0.024029978912176654
ACH-000697,-0.19823174735486984
ACH-000699,0.022327579587915675
ACH-000701,-0.1388899117375254
ACH-000706,0.06639334117216761
ACH-000711,-0.037026705789651684
ACH-000713,0.03500973631806086
ACH-000714,-0.019932875078237426
ACH-000718,-0.16237135584206092
ACH-000720,-0.1311338906117276
ACH-000721,-0.09788149129670344
ACH-000724,-0.04803340159397762
ACH-000725,-0.0384448679231785
ACH-000732,-0.11658142700299505
ACH-000734,0.032188761120314144
ACH-000735,0.0198469954493278
ACH-000736,0.02293485194958278
ACH-000738,0.03212158371632537
ACH-000746,-0.007433924731914906
ACH-000747,-0.07024979371681926
ACH-000748,0.02268556840075135
ACH-000753,-0.152959341193306
ACH-000756,-0.1422435326415788
ACH-000757,-0.26885265291999
ACH-000758,-0.2144215811333036
ACH-000760,-0.11016068394573186
ACH-000762,-0.06786230047549502
ACH-000763,0.029873529180364757
ACH-000764,-0.06322383291816387
ACH-000765,0.1738456225928912
ACH-000766,0.05501330563979366
ACH-000767,-0.2654073061616282
ACH-000768,0.07825145672126864
ACH-000769,-0.07354353767363649
ACH-000770,-0.06666755935917956
ACH-000771,-0.13261274006610227
ACH-000773,-0.4383733160254139
ACH-000776,-0.014818120261198525
ACH-000777,-0.14158451276823894
ACH-000778,-0.06351981941769576
ACH-000781,-0.11008517383349603
ACH-000782,-0.17494093363588464
ACH-000783,-0.1912422359094762
ACH-000784,-0.001672796168374245
ACH-000785,-0.13690913020109366
ACH-000787,-0.11841615762042867
ACH-000788,-0.08160506320030016
ACH-000791,-0.047427739464201896
ACH-000792,-0.07952329751717507
ACH-000794,-0.07851168920213025
ACH-000796,-0.1436226034108064
ACH-000798,-0.2334241863330305
ACH-000799,-0.014366065642746229
ACH-000800,-0.08571000114201205
ACH-000802,-0.0020906496285337333
ACH-000804,0.035412400482516995
ACH-000805,-0.19623180985522032
ACH-000809,0.032610316593758716
ACH-000810,0.1758357640299459
ACH-000811,-0.07774329531190602
ACH-000817,-0.1444916458131988
ACH-000819,0.06157157234307236
ACH-000820,-0.06765473347206441
ACH-000821,0.07074845899383271
ACH-000822,-0.029025019448986087
ACH-000823,-0.0664892042201089
ACH-000824,-0.057738993587396925
ACH-000827,-0.1051310211384622
ACH-000829,0.0666078860671675
ACH-000831,-0.04996877843243251
ACH-000832,-0.16631080029218276
ACH-000833,-0.0623552348552987
ACH-000834,0.09075157889549533
ACH-000835,0.021884464020942955
ACH-000836,0.03280666383689975
ACH-000837,-0.07801546612225306
ACH-000838,0.03462884427819084
ACH-000839,0.0632112692077117
ACH-000840,-0.1179757292404894
ACH-000841,0.02471309820375896
ACH-000843,-0.1290771682674344
ACH-000846,-0.03714691152318584
ACH-000847,-0.0753729856149854
ACH-000848,0.10153841194312756
ACH-000849,0.11609514534626575
ACH-000851,-0.032287828078050015
ACH-000855,-0.02218897024246396
ACH-000856,-0.05072452204255992
ACH-000858,0.04727130184044998
ACH-000859,0.16051039073202314
ACH-000861,-0.13672387531554142
ACH-000862,-0.03532795909561743
ACH-000865,-0.11941313440013067
ACH-000866,-0.08964503102166088
ACH-000867,-0.031096791451079263
ACH-000869,-0.13355031720059074
ACH-000872,-0.31514112960204993
ACH-000873,-0.108168840420481
ACH-000876,0.0673327468344619
ACH-000878,0.08576857932034453
ACH-000880,0.03406331322013593
ACH-000881,-0.006367163908543704
ACH-000882,0.0281776866446387
ACH-000884,0.04686846780591634
ACH-000885,-0.12993784127447927
ACH-000887,-0.06423774793361614
ACH-000889,0.10410409539702116
ACH-000896,-0.1417589861453945
ACH-000898,-0.12406607613096447
ACH-000900,-0.014927591962113403
ACH-000901,0.007806301439571544
ACH-000905,-0.008635466926695996
ACH-000906,-0.08712821315674499
ACH-000907,-0.003797692030434199
ACH-000910,-0.03677500987499476
ACH-000911,-0.1244849559664186
ACH-000912,-0.052018262688152656
ACH-000913,0.004920959925618962
ACH-000915,0.05776542897578864
ACH-000916,-0.12257602049097238
ACH-000917,0.07471578180434363
ACH-000920,-0.2883858406303513
ACH-000921,-0.25131025641002835
ACH-000924,-0.14809676721198106
ACH-000926,-0.1616895124963525
ACH-000928,0.14363727916010435
ACH-000929,-0.2558198094173029
ACH-000932,-0.1436965540218401
ACH-000935,-0.11652909089325728
ACH-000936,-0.027935861611363282
ACH-000937,-0.02703699593473046
ACH-000938,0.04542931674701604
ACH-000939,0.2567803733426947
ACH-000941,-0.14087103258247552
ACH-000943,-0.01580336263324909
ACH-000946,-0.16483679311510638
ACH-000947,-0.07192374792588087
ACH-000948,-0.10250980460720813
ACH-000950,-0.02344469912144109
ACH-000953,-0.0801843296953472
ACH-000954,-0.06209448209887281
ACH-000957,-0.16637417144585342
ACH-000958,-0.05364299039200562
ACH-000960,0.057280994982741675
ACH-000963,-0.08668191141498154
ACH-000968,-0.20054603232892074
ACH-000969,0.03451210283168138
ACH-000972,-0.0072176816875440765
ACH-000973,-0.09067390903939207
ACH-000974,-0.1055391064812558
ACH-000978,-0.00476704463213658
ACH-000984,-0.12967927321487702
ACH-000986,-0.22548099138414596
ACH-000988,-0.09124884158707927
ACH-000993,-0.004054210785791182
ACH-000994,-0.1196126273818759
ACH-000996,-0.20172517938791226
ACH-001001,-0.20595920278721574
ACH-001020,0.12891673340550738
ACH-001028,-0.09749401727296383
ACH-001031,-0.09751542990806257
ACH-001038,-0.13655641154163045
ACH-001048,0.11707754533319742
ACH-001050,-0.027470405859837684
ACH-001053,-0.015357888177172962
ACH-001054,-0.2295584887644095
ACH-001061,0.00504666764618039
ACH-001067,-0.06604107748240537
ACH-001075,0.1046010944492004
ACH-001096,-0.10174427966083346
ACH-001111,0.19028116715206916
ACH-001119,-0.03139588896088493
ACH-001128,-0.08182237060811813
ACH-001134,0.046174426664041264
ACH-001151,-0.14820239302210608
ACH-001163,-0.15706654920003174
ACH-001164,0.15072785208998593
ACH-001183,-0.0177018020520812
ACH-001192,0.030501757721023363
ACH-001193,-0.19773693680746904
ACH-001196,-0.04249494312351386
ACH-001197,0.006410297884755745
ACH-001205,0.01144416547943241
ACH-001211,-0.10510989216962356
ACH-001212,0.00949177248520727
ACH-001228,-0.02386554822902624
ACH-001232,-0.27888014221260904
ACH-001239,0.09677627433991692
ACH-001270,0.14041504176224762
ACH-001274,0.07323064854120975
ACH-001275,-0.13983174651971006
ACH-001277,0.011272704348271064
ACH-001278,2.448278595365069e-05
ACH-001280,-0.046304300259470285
ACH-001283,-0.053025057602425936
ACH-001289,-0.11756731072071548
ACH-001300,-0.184921943461418
ACH-001301,-0.07616971708576678
ACH-001302,-0.20205438618828425
ACH-001306,-0.09438234624268788
ACH-001318,-0.00555644242916023
ACH-001322,0.11651253612472752
ACH-001328,-0.11366580988345824
ACH-001332,-0.4504157258377018
ACH-001336,-0.0062764025303726
ACH-001346,-0.15611627278321374
ACH-001353,0.02034481448873261
ACH-001354,-0.2719507322467717
ACH-001367,-0.1809612976995063
ACH-001368,-0.06148022099079889
ACH-001374,0.1567844335214938
ACH-001377,-0.011531814257820378
ACH-001380,-0.044384467117948086
ACH-001391,-0.0925817088719978
ACH-001408,-0.21838128647714208
ACH-001430,-0.2475760826540324
ACH-001431,-0.07003139682251833
ACH-001450,-0.05789442316956717
ACH-001496,0.18052991602671825
ACH-001500,-0.1032170780328396
ACH-001523,-0.01627423409036535
ACH-001532,0.001715712354068879
ACH-001550,-0.12244812877077002
ACH-001552,0.08469179607680871
ACH-001554,-0.1219126685524693
ACH-001654,-0.136535615038839
ACH-001735,-0.18214629582762706
ACH-001736,-0.08321760766718375
ACH-001737,0.01725180799562836
ACH-001740,-0.04318883056141085
ACH-001745,-0.025146943112319745
ACH-001765,-0.08724632630747478
