,IMPG2 (50939)
ACH-000004,-0.03978114985587811
ACH-000005,-0.14481106944534433
ACH-000007,-0.025029727261189613
ACH-000009,-0.21430166446289806
ACH-000011,-0.056498642193096214
ACH-000012,-0.058828868298284986
ACH-000013,-0.03654790840721231
ACH-000014,-0.21362133504048625
ACH-000015,0.059475530505426026
ACH-000017,-0.03557989152930338
ACH-000018,-0.023752974123992916
ACH-000019,-0.06992955022203254
ACH-000021,-0.09002274840866394
ACH-000022,0.028795552513383883
ACH-000025,-0.04844067031838578
ACH-000028,-0.14520647493563402
ACH-000030,-0.0004880023431267358
ACH-000035,-0.30386087610219903
ACH-000036,-0.1871245851989844
ACH-000037,-0.024739806923147117
ACH-000039,-0.09348881867847757
ACH-000040,-0.07987394187023633
ACH-000041,-0.12307208803948445
ACH-000042,0.039010248719338864
ACH-000045,-0.04810668711136168
ACH-000047,0.046132440876757934
ACH-000052,-0.020620071454181082
ACH-000053,-0.05629956602452135
ACH-000054,0.026948421751626872
ACH-000055,0.2827826541532414
ACH-000060,-0.1818090382354265
ACH-000067,-0.07443504996948222
ACH-000070,-0.0775349699074168
ACH-000075,-0.03146900614855429
ACH-000078,-0.020101443739263758
ACH-000082,0.02128459644464009
ACH-000085,0.032372948476803116
ACH-000086,-0.07454632238548516
ACH-000087,-0.11983321741270846
ACH-000092,-0.12577343584920908
ACH-000095,-0.10159648479027784
ACH-000097,-0.11423259269852168
ACH-000098,0.09682523746117216
ACH-000099,0.029234991649682268
ACH-000108,-0.18450037223610508
ACH-000113,-0.2365670230963062
ACH-000116,-0.03064321764477715
ACH-000118,-0.013110191120485979
ACH-000120,-0.0563244841091384
ACH-000123,-0.14214031373590058
ACH-000127,-0.04651496544928625
ACH-000128,-0.11377828612298195
ACH-000132,-0.19797006769147166
ACH-000133,-0.10895015890913952
ACH-000137,-0.11011719029990512
ACH-000138,-0.05571706859662697
ACH-000142,-0.0313217979849688
ACH-000143,-0.10831554800564304
ACH-000146,-0.004483402221594757
ACH-000148,0.01965469625571416
ACH-000150,-0.11957519003812064
ACH-000152,-0.03945785703822245
ACH-000153,-0.11565799969308888
ACH-000159,-0.10036944061758983
ACH-000160,-0.011619537990100116
ACH-000163,-0.08356534554120727
ACH-000167,0.08733460275535812
ACH-000168,0.028791548982422532
ACH-000169,0.0830181996484554
ACH-000178,-0.1085398178447856
ACH-000183,-0.01143237798138406
ACH-000188,-0.08813001216731026
ACH-000189,-0.18527172550730944
ACH-000190,-0.1372950142337434
ACH-000198,-0.02373350972456835
ACH-000203,0.28756444531766884
ACH-000204,0.0665223688081447
ACH-000206,-0.1087459339154743
ACH-000207,-0.05673546303118121
ACH-000208,-0.22023476132520484
ACH-000210,-0.1466546857966806
ACH-000211,-0.02771932489983821
ACH-000215,-0.043581620020692984
ACH-000221,-0.07625795941059349
ACH-000222,-0.11386560722551757
ACH-000223,0.051522255654256666
ACH-000226,-0.06678182370584435
ACH-000227,-0.11481867498520032
ACH-000228,-0.16146462307569864
ACH-000231,-0.04728861036749117
ACH-000232,-0.07433263057391724
ACH-000233,-0.024695475088326462
ACH-000234,0.0005909207580149969
ACH-000235,-0.06397989850083262
ACH-000237,0.02709382827033593
ACH-000238,0.08492136749574787
ACH-000242,-0.07125677030788444
ACH-000243,-0.0297873251948082
ACH-000244,-0.11613690663097072
ACH-000246,-0.09592269993039122
ACH-000248,-0.1361897474500227
ACH-000250,-0.11751856939555885
ACH-000251,-0.174287387339706
ACH-000252,-0.03182857613063344
ACH-000253,0.017363838951831388
ACH-000255,0.033991515148440885
ACH-000256,-0.0441428871647552
ACH-000257,-0.06482644351498146
ACH-000258,-0.08768275965541293
ACH-000259,-0.015596411291317884
ACH-000260,-0.031197127774570094
ACH-000261,-0.06222713795449264
ACH-000262,-0.05853142932379798
ACH-000263,0.02451256076160993
ACH-000264,0.009838047382605505
ACH-000265,-0.11884603520618504
ACH-000266,0.0667154411888047
ACH-000272,-0.11786803031256468
ACH-000274,-0.09804398201234836
ACH-000277,0.004217463194833103
ACH-000278,-0.11239739621411253
ACH-000279,0.02441392278680601
ACH-000280,-0.12891837910225734
ACH-000281,-0.05170400532309264
ACH-000288,-0.060524811779317136
ACH-000291,-0.10400939470512713
ACH-000293,-0.040279894003160725
ACH-000294,-0.17493929596815092
ACH-000295,-0.1312303887769012
ACH-000296,-0.13060141889652535
ACH-000302,-0.1456248349486856
ACH-000304,0.1340593289709682
ACH-000307,-0.08838434229351115
ACH-000308,-0.05026049460961085
ACH-000310,-0.022485521276090582
ACH-000311,0.10049631176329946
ACH-000312,0.01307196331216496
ACH-000315,0.10071217079388647
ACH-000316,-0.06995251740514448
ACH-000317,-0.06103485008443624
ACH-000318,-0.13899534888403098
ACH-000319,0.0850115911083631
ACH-000320,0.033622456192895674
ACH-000322,0.023751607197205846
ACH-000323,-0.2129247145812216
ACH-000324,-0.0040948299561711045
ACH-000329,0.0427356730154674
ACH-000330,-0.16463449795094373
ACH-000331,-0.15907568130512853
ACH-000332,0.018124850832612914
ACH-000334,0.057768162930011864
ACH-000335,-0.010732369397088395
ACH-000336,0.03920570489658511
ACH-000337,0.06377070073133237
ACH-000338,-0.2346049075830061
ACH-000339,-0.0457401969580008
ACH-000341,0.057762499720064336
ACH-000348,-0.004401045161246653
ACH-000350,0.002819214026203389
ACH-000352,-0.1810067927378333
ACH-000356,-0.10018074408013586
ACH-000361,-0.08079543348522401
ACH-000362,0.026318908715838432
ACH-000363,-0.09328228576003544
ACH-000364,0.07391044243081538
ACH-000365,-0.04570620132359877
ACH-000366,0.0037958949029292437
ACH-000368,-0.15348183312763555
ACH-000374,-0.021954677894597992
ACH-000375,-0.10359398694828333
ACH-000376,-0.05953544140203933
ACH-000381,0.04467394050935301
ACH-000383,-0.08396167965669604
ACH-000387,-0.022141519305785718
ACH-000389,-0.014041483555470764
ACH-000390,-0.08335608184403019
ACH-000393,-0.02498000841841629
ACH-000395,-0.019073579329353583
ACH-000396,-0.29588604860925083
ACH-000397,-0.1230244905037576
ACH-000401,0.02344671293837054
ACH-000402,-0.0222397098538384
ACH-000403,-0.017424388747269016
ACH-000404,-0.4890455935590702
ACH-000406,-0.051999024762087516
ACH-000407,-0.05344770696188848
ACH-000408,-0.07907018140883344
ACH-000410,-0.08366641403688592
ACH-000411,-0.12812116397834436
ACH-000414,-0.05437571170212755
ACH-000415,-0.10017373468615262
ACH-000416,-0.009625361490935408
ACH-000420,-0.09745315175525282
ACH-000421,-0.14005484451158862
ACH-000424,-0.15565708267901654
ACH-000425,-0.003038109347746648
ACH-000426,0.002495089798694249
ACH-000427,-0.07569921435673924
ACH-000433,-0.01534307762626966
ACH-000435,0.0783629563166574
ACH-000436,-0.08642650239227506
ACH-000444,0.06065605980599741
ACH-000445,-0.05706468024296741
ACH-000448,-0.08243807056612462
ACH-000450,-0.011329533592522914
ACH-000452,-0.12805416775086745
ACH-000454,0.0348277991958092
ACH-000458,-0.004458592134295732
ACH-000459,-0.03407652275334694
ACH-000460,-0.044246255767123585
ACH-000461,-0.12461933104506172
ACH-000463,-0.05571249354142275
ACH-000464,-0.0008578341262603597
ACH-000466,-0.03116883486319533
ACH-000467,-0.05128396767634559
ACH-000468,-0.07562462349059662
ACH-000469,-0.11577764181594333
ACH-000470,-0.13038825411978638
ACH-000471,-0.09290462935147197
ACH-000472,-0.06660447199541038
ACH-000473,0.0037943649828578586
ACH-000475,-0.056337175868939764
ACH-000476,-0.06463871971364685
ACH-000477,-0.0011368410316580425
ACH-000479,-0.21696991908022492
ACH-000480,0.005667402234814591
ACH-000481,-0.10491138913841888
ACH-000483,-0.034598638010355565
ACH-000484,0.003433952651335885
ACH-000485,-0.04339023646732945
ACH-000486,-0.05292955388136835
ACH-000487,0.07224692361502115
ACH-000488,-0.13566071346169192
ACH-000490,-0.06935789824246673
ACH-000491,-0.005187705267415454
ACH-000495,-0.2388683953761053
ACH-000496,-0.13406320931484408
ACH-000499,-0.14128370810908894
ACH-000500,0.3585358319936734
ACH-000502,-0.03086944196547641
ACH-000503,0.04080991905376657
ACH-000505,-0.028326124892349144
ACH-000507,-0.0031486338197879325
ACH-000510,-0.030952516213098805
ACH-000511,-0.1302201022949614
ACH-000512,0.1664077305161052
ACH-000516,-0.03444533887395956
ACH-000517,-0.037572007623824163
ACH-000518,-0.09424119870013396
ACH-000520,-0.04186578386622013
ACH-000521,-0.009138614847865998
ACH-000522,-0.07415253636691146
ACH-000524,-0.08255600443319959
ACH-000527,-0.07248654648352397
ACH-000528,-0.0860381021861976
ACH-000537,-0.2609120850538929
ACH-000541,0.016243025232992002
ACH-000542,-0.0842435624782138
ACH-000544,-0.044058333835344105
ACH-000545,-0.09822620402048034
ACH-000547,-0.06623880891211421
ACH-000548,-0.12814591704318354
ACH-000549,-0.13336785975651616
ACH-000550,-0.08339786316687407
ACH-000552,-0.07106177718909976
ACH-000556,-0.1093431586988768
ACH-000557,-0.02563313280661699
ACH-000569,-0.07026339346942438
ACH-000570,0.031867820043699306
ACH-000571,0.035242450796055966
ACH-000573,-0.09801959514659332
ACH-000576,0.042475576264229584
ACH-000579,-0.04597120939132626
ACH-000580,-0.14501741685604164
ACH-000584,-0.09460349092035557
ACH-000585,-0.05546629034451437
ACH-000588,-0.09791283499160176
ACH-000589,-0.046962955904907164
ACH-000591,-0.05692688859114493
ACH-000593,-0.1089607173269576
ACH-000600,-0.016357695666900544
ACH-000601,0.059269383936346634
ACH-000605,-0.01077421183478938
ACH-000606,0.0946374435158944
ACH-000608,-0.04475465639880382
ACH-000614,0.07570839990985798
ACH-000616,0.12076733264619705
ACH-000618,-0.07271745512649598
ACH-000619,-0.010986829782204546
ACH-000620,-0.054057323399282514
ACH-000621,-0.12146675314241526
ACH-000622,-0.05916644050900938
ACH-000623,-0.0354351075244248
ACH-000624,-0.06809438110018069
ACH-000627,0.02539052024313141
ACH-000630,-0.10893163073809907
ACH-000631,-0.12084906647016776
ACH-000632,0.05898674812047504
ACH-000633,-0.0500003969131908
ACH-000637,-0.05670134862238045
ACH-000638,-0.121597085119431
ACH-000646,-0.13453597745276755
ACH-000647,-0.012705638231031423
ACH-000648,0.07387362964278417
ACH-000649,-0.08429489399845956
ACH-000651,-0.01576958538159707
ACH-000652,-0.01731226495718764
ACH-000653,-0.03412296678753297
ACH-000657,-0.11567812139773295
ACH-000658,-0.07802055892671028
ACH-000661,0.06105281452045554
ACH-000662,0.07091476694758696
ACH-000663,-0.04523914666270947
ACH-000665,0.03353494681028848
ACH-000671,0.02770921059227784
ACH-000672,-0.14923192181748965
ACH-000673,-0.06630303864965523
ACH-000676,-0.10258060991461247
ACH-000677,-0.12435092215142154
ACH-000681,0.004580501934695602
ACH-000683,0.07623668090778782
ACH-000684,-0.15577882023366665
ACH-000688,-0.15471514004317272
ACH-000693,-0.011500722324209027
ACH-000694,-0.07467820833703936
ACH-000695,-0.09466839706785056
ACH-000696,-0.17010970119773114
ACH-000697,-0.06353307054508547
ACH-000699,-0.10676236295388512
ACH-000701,-0.04501525558092755
ACH-000706,-0.12388813898164555
