,MYO10 (4651)
ACH-000004,0.10107831209179613
ACH-000005,-0.0921986809284213
ACH-000007,-0.0996228670983182
ACH-000009,-0.2820900409930545
ACH-000011,-0.037771443180087065
ACH-000012,0.2165852705456517
ACH-000013,0.034638533165760044
ACH-000014,-0.038987558225220896
ACH-000015,0.0667016292112838
ACH-000017,-0.06272831094884862
ACH-000018,-0.1622139581241652
ACH-000019,0.18889961579110173
ACH-000021,0.10070284464163164
ACH-000022,-0.004632585237682495
ACH-000025,-0.007236334724242055
ACH-000028,0.20872985059417767
ACH-000030,-0.7469102150300042
ACH-000035,-0.10953354700945744
ACH-000036,0.0011048068076993354
ACH-000037,0.004153490860877888
ACH-000039,0.01867342940300401
ACH-000040,-0.12219060416386293
ACH-000041,0.1370959705723727
ACH-000042,-0.0018226089570171527
ACH-000045,-0.05051670546379822
ACH-000047,-0.07984277297442083
ACH-000052,-0.09083742517205587
ACH-000053,-0.048404451739396524
ACH-000054,-0.14810194980436106
ACH-000055,0.07030547516243746
ACH-000060,-0.14430777102961656
ACH-000067,-0.22089839468087796
ACH-000070,-0.04054939610419354
ACH-000075,-0.07189221137932554
ACH-000078,0.15600222098607358
ACH-000082,0.03160947167141151
ACH-000085,-0.1311438090411215
ACH-000086,0.12645884788828882
ACH-000087,0.21547504612861265
ACH-000092,0.02403198723817318
ACH-000095,-0.12382037651499456
ACH-000097,-0.1284984654005193
ACH-000098,-0.02311649959101689
ACH-000099,0.00794258308954398
ACH-000108,0.001488375777863535
ACH-000113,-0.08795491030254914
ACH-000116,0.019155665061809112
ACH-000118,-0.12018752065497255
ACH-000120,0.10238227642938354
ACH-000123,-0.027995380313214427
ACH-000127,-0.049049807323953205
ACH-000128,-0.1115265006284948
ACH-000132,-0.007743100007018601
ACH-000133,0.045540657013710836
ACH-000137,0.1884815599523439
ACH-000138,-0.11116302336897024
ACH-000142,-0.006678796446780008
ACH-000143,-0.07056148949964887
ACH-000146,-0.08106618065416751
ACH-000148,0.092962958247409
ACH-000150,-0.14842809711234736
ACH-000152,0.054614087376328925
ACH-000153,-0.2697499652937984
ACH-000159,-0.009964946459974946
ACH-000160,-0.1026250784578577
ACH-000163,0.02005606779273553
ACH-000167,0.28898637910744723
ACH-000168,-0.038737076032320295
ACH-000169,-0.1239417154350885
ACH-000178,-0.004056187582850993
ACH-000183,-0.042750813774131854
ACH-000188,-0.1053205344471444
ACH-000189,0.0008194092608118898
ACH-000190,0.0904317658109995
ACH-000198,-0.059185707353547175
ACH-000203,-0.016329436040889333
ACH-000204,-0.06622324283844473
ACH-000206,-0.04318869970202121
ACH-000207,0.011348631215277115
ACH-000208,-0.16420095556072195
ACH-000210,0.02073224217215001
ACH-000211,0.0016764740083087953
ACH-000215,-0.027714353194762613
ACH-000221,-0.054271149134987984
ACH-000222,-0.16468966831500545
ACH-000223,0.016886465493794654
ACH-000226,-0.0012256773858988074
ACH-000227,-0.1009655545220474
ACH-000228,0.008727816459646832
ACH-000231,0.06869330376419078
ACH-000232,-0.24623512004613834
ACH-000233,0.09214073118318276
ACH-000234,-0.13759130728197844
ACH-000235,-0.19222823529525151
ACH-000237,0.003278900537315201
ACH-000238,-0.017505455374831596
ACH-000242,0.1105406849479732
ACH-000243,-0.1337104845683592
ACH-000244,-0.10696503113171653
ACH-000246,-0.05799500134821376
ACH-000248,0.005378998466669221
ACH-000250,-0.0466202677693224
ACH-000251,-0.1608502359518476
ACH-000252,0.055930739611599264
ACH-000253,-0.009960211960253729
ACH-000255,0.11136614153761903
ACH-000256,0.046380401047982654
ACH-000257,-0.4228133041697372
ACH-000258,0.02186905216831116
ACH-000259,-0.0895607224446912
ACH-000260,0.041887416188143164
ACH-000261,-0.15822527042436685
ACH-000262,-0.15797908315632508
ACH-000263,0.13248581301491344
ACH-000264,-0.00723319076496075
ACH-000265,0.01014005881599894
ACH-000266,-0.08077522092203368
ACH-000272,-0.07651809937404444
ACH-000274,-0.1067183106164279
ACH-000277,-0.03481424763046752
ACH-000278,0.015087809742180438
ACH-000279,-0.19576878649205265
ACH-000280,-0.06068926097571833
ACH-000281,-0.2360967541769291
ACH-000288,-0.21216648816830094
ACH-000291,-0.0597918755431513
ACH-000293,-0.09549444989168526
ACH-000294,-0.002968468681798508
ACH-000295,-0.07937008761665715
ACH-000296,0.1542455790477231
ACH-000302,-0.07127785097443394
ACH-000304,-0.02897906205742516
ACH-000307,-0.20830843764347534
ACH-000308,-0.11525710855007246
ACH-000310,-0.12889063238133686
ACH-000311,-0.0834788495896523
ACH-000312,-0.0884665604579455
ACH-000315,-0.022732041468626032
ACH-000316,-0.13740027601696178
ACH-000317,0.14561458401567187
ACH-000318,0.25196154707091994
ACH-000319,-0.09465648429896943
ACH-000320,-0.1010083860966236
ACH-000322,0.1419580772729609
ACH-000323,-0.11646749645180073
ACH-000324,-0.015717702634611426
ACH-000329,-0.11908571121970316
ACH-000330,0.10239478875866594
ACH-000331,-0.030828236199727674
ACH-000332,-0.11031972128862136
ACH-000334,0.0918057447562998
ACH-000335,0.0385279751388955
ACH-000336,-0.11667932707339268
ACH-000337,0.2687867751498808
ACH-000338,0.09066585452787668
ACH-000339,0.012904285895518569
ACH-000341,0.1593352950063777
ACH-000348,-0.07626256594636928
ACH-000350,-0.12081888214911347
ACH-000352,0.05276681068837169
ACH-000356,-0.20805305659090667
ACH-000361,-0.06758864962124259
ACH-000362,-0.028080152477812842
ACH-000363,0.005430593846116257
ACH-000364,0.015925101359937525
ACH-000365,0.1055536376574559
ACH-000366,0.12707271153793498
ACH-000368,-0.07782815149909877
ACH-000374,-0.12535464803870194
ACH-000375,-0.1879475920101944
ACH-000376,-0.12543105732153834
ACH-000381,0.06851973522813916
ACH-000383,-0.05077202405004309
ACH-000387,-0.10052464533418044
ACH-000389,-0.21584832335404566
ACH-000390,-0.07248177698569419
ACH-000393,0.0071229776889104625
ACH-000395,-0.3107340394221661
ACH-000396,-0.01024913084271672
ACH-000397,-0.1663544127973714
ACH-000401,-0.034114669447612
ACH-000402,-0.03969632368330498
ACH-000403,-0.141744437555535
ACH-000404,-0.33735208017092033
ACH-000406,-0.007929926004550865
ACH-000407,-0.013485075923222777
ACH-000408,-0.17222127144500626
ACH-000410,0.01409452342117488
ACH-000411,-0.09262208244475464
ACH-000414,-0.1401105648032682
ACH-000415,0.0006401926164906128
ACH-000416,-0.304867080023961
ACH-000420,-0.27177322208418825
ACH-000421,-0.11220532259256233
ACH-000424,0.1354656902005261
ACH-000425,-0.28633933977378273
ACH-000426,0.003028417530396035
ACH-000427,0.05447110667620557
ACH-000433,-0.05407624506353964
ACH-000435,-0.21499314164687475
ACH-000436,0.05944923597518625
ACH-000444,-0.020547719201349318
ACH-000445,-0.05204613182314897
ACH-000448,0.0008961407391338418
ACH-000450,0.04677417453996762
ACH-000452,0.06843230234927458
ACH-000454,-0.4890152117751095
ACH-000458,-0.011636862450928449
ACH-000459,0.05026492688252331
ACH-000460,-0.16903254594931622
ACH-000461,-0.037101766770351485
ACH-000463,-0.020412348528319968
ACH-000464,-0.08341739961259115
ACH-000466,-0.06467363326167151
ACH-000467,-0.09288349416056607
ACH-000468,-0.18224565830899805
ACH-000469,-0.13518019106055204
ACH-000470,-0.10387634744805872
ACH-000471,0.004049760065530624
ACH-000472,-0.004689516651956268
ACH-000473,-0.0671521895450988
ACH-000475,0.028398633040437923
ACH-000476,-0.10140091070559183
ACH-000477,-0.16667728886280006
ACH-000479,-0.2006814443702112
ACH-000480,-0.010900614540447906
ACH-000481,-0.031130325189818005
ACH-000483,-0.07912152670969923
ACH-000484,-0.04931821205457077
ACH-000485,-0.11838478945837133
ACH-000486,-0.13532539920853526
ACH-000487,-0.06756755068357688
ACH-000488,0.004350755625482648
ACH-000490,-0.5801950334217715
ACH-000491,0.021781121477269846
ACH-000495,0.05471538450253672
ACH-000496,0.036890656966073805
ACH-000499,-0.0226507926808911
ACH-000500,0.1883021801813462
ACH-000502,-0.3861970096156739
ACH-000503,-0.03977845587173905
ACH-000505,-0.02115507113385773
ACH-000507,0.07938453767811922
ACH-000510,0.058497258142903526
ACH-000511,-0.2304843058170284
ACH-000512,0.1388568808264647
ACH-000516,-0.044292792392173166
ACH-000517,-0.0972455108636047
ACH-000518,-0.1819384725079424
ACH-000520,-0.16069428128777352
ACH-000521,-0.08683122280657944
ACH-000522,-0.06294436963315672
ACH-000524,0.028436724837863525
ACH-000527,-0.03662286194260048
ACH-000528,0.03112640204715574
ACH-000537,-0.11267277718895105
ACH-000541,0.1543238702193588
ACH-000542,-0.06429223235233787
ACH-000544,-0.02070655910548124
ACH-000545,0.10521695523005764
ACH-000547,0.20020832742436195
ACH-000548,-0.11561176207204395
ACH-000549,-0.10469635577174193
ACH-000550,0.051377303027292175
ACH-000552,0.02425533598404314
ACH-000556,0.052755673527233
ACH-000557,-0.0002905906565575066
ACH-000569,-0.10381409689984566
ACH-000570,-0.2985391041717935
ACH-000571,0.0616737547543351
ACH-000573,-0.009857368100502428
ACH-000576,-0.07635024008984201
ACH-000579,-0.003626878297168838
ACH-000580,0.1235827462499222
ACH-000584,0.017863124734965027
ACH-000585,-0.07124035223259623
ACH-000588,0.10188343636481596
ACH-000589,-0.00635463202495806
ACH-000591,-0.23730252276848784
ACH-000593,-0.28339953897515163
ACH-000600,-0.15277216584157624
ACH-000601,-0.06553616901134679
ACH-000605,-0.25158945789802123
ACH-000606,0.028798485932234063
ACH-000608,-0.2459544556802395
ACH-000614,-0.5157307851053945
ACH-000616,-0.1162849722394283
ACH-000618,-0.003971511701103301
ACH-000619,0.10037363826089926
ACH-000620,-0.06346712538994395
ACH-000621,-0.07943300132739309
ACH-000622,-0.04028867717753862
ACH-000623,-0.02375524815151481
ACH-000624,0.08781705884177984
ACH-000627,-0.201322552814865
ACH-000630,-0.24692904000431906
ACH-000631,-0.004875241786989816
ACH-000632,-0.03761735932029996
ACH-000633,0.046083232722082285
ACH-000637,0.01455013610110784
ACH-000638,-0.0587917376084477
ACH-000646,0.06635261354975787
ACH-000647,-0.08397680612622709
ACH-000648,-0.14548690725710428
ACH-000649,-0.046273701096889865
ACH-000651,-0.4209569037991558
ACH-000652,-0.23211113840674602
ACH-000653,-0.017750759772004337
ACH-000657,0.0746942170564203
ACH-000658,0.02224090393860917
ACH-000661,0.030961725545391162
ACH-000662,0.07641472338660017
ACH-000663,-0.08782688231716751
ACH-000665,0.12907869210806958
ACH-000671,0.0303723032978402
ACH-000672,-0.14952634561391534
ACH-000673,-0.18607901908662194
ACH-000676,0.03105063286590615
ACH-000677,1.112039905802877e-05
ACH-000681,-0.1341019132492093
ACH-000683,0.11025701894383214
ACH-000684,-0.06981258205677109
ACH-000688,-0.14786405332814212
ACH-000693,0.039306592303890255
ACH-000694,-0.024188383916173197
ACH-000695,-0.20592703186822756
ACH-000696,0.04742977629474841
ACH-000697,0.12234727637329235
ACH-000699,0.04668539900126717
ACH-000701,0.0008255073408446014
ACH-000706,-0.17387763029336942
ACH-000711,-0.0740262455813228
ACH-000713,-0.18835844752919093
ACH-000714,0.08176655644362521
ACH-000718,-0.05894464931549717
ACH-000720,0.12358069111078168
ACH-000721,0.10564282642177704
ACH-000724,-0.01555786595372195
ACH-000725,0.1281140380704918
ACH-000732,-0.03904196070478443
ACH-000734,0.09259868250093498
ACH-000735,-0.0864420997978367
ACH-000736,-0.4021059866205503
ACH-000738,-0.11812644085142004
ACH-000746,-0.0008399390826505786
ACH-000747,0.17731496760310095
ACH-000748,0.07899975772268772
ACH-000753,0.18646939099702955
ACH-000756,0.08629506672208483
ACH-000757,0.11900658011008215
ACH-000758,0.07660282535413568
ACH-000760,-0.07973952631199531
ACH-000762,-0.14110775462905886
ACH-000763,0.006805617576887954
ACH-000764,-0.4042128129922704
ACH-000765,0.03593962370444069
ACH-000766,-0.04873918145064785
ACH-000767,0.05335020787684358
ACH-000768,-0.20435349681942747
ACH-000769,0.07204789371891955
ACH-000770,-0.06688483056976237
ACH-000771,-0.07198827670410755
ACH-000773,0.057393178147637364
ACH-000776,-0.08745769888921735
ACH-000777,-0.13298996827806686
ACH-000778,0.045615816764723434
ACH-000781,0.005200356246775129
ACH-000782,0.006313675563545904
ACH-000783,0.1965929095220302
ACH-000784,-0.053034115825142204
ACH-000785,0.06634911509445325
