,TAS2R8 (50836)
ACH-000004,0.0917865491831988
ACH-000005,0.11984080192747655
ACH-000007,0.06338079547353376
ACH-000009,0.08344026739985022
ACH-000011,0.08511143191841146
ACH-000012,0.15192023964614196
ACH-000013,0.12208621783652412
ACH-000014,0.06701004382320885
ACH-000015,0.015348509045808041
ACH-000017,0.1993908370961316
ACH-000018,0.1917188201010296
ACH-000019,0.07819238732251914
ACH-000021,0.15075199095752942
ACH-000022,0.06406977636586568
ACH-000025,0.1280554270443549
ACH-000028,0.2371743594044571
ACH-000030,0.12594460441760436
ACH-000035,0.1587096885356631
ACH-000036,0.034922421537737613
ACH-000037,0.1200987302525844
ACH-000039,0.13238992894869214
ACH-000040,0.12640633288906628
ACH-000041,0.1337306239596178
ACH-000042,0.1500708721539705
ACH-000045,0.21054573584784367
ACH-000047,0.18947734156083226
ACH-000052,0.2289180747578591
ACH-000053,0.12180471879076644
ACH-000054,0.09863052636623676
ACH-000055,0.040873429516100214
ACH-000060,0.17417925814594618
ACH-000067,0.14929786676013346
ACH-000070,0.1162549896659186
ACH-000075,0.04954247970623362
ACH-000078,0.18292627631275374
ACH-000082,0.1464273289506099
ACH-000085,-0.0041099206309818115
ACH-000086,0.17233974460070786
ACH-000087,0.18857311948340555
ACH-000092,0.1922141618590621
ACH-000095,0.16316990048628285
ACH-000097,0.12812160281405954
ACH-000098,0.1535284634637552
ACH-000099,0.09982368906778884
ACH-000108,0.1588642346428576
ACH-000113,0.2747106820904908
ACH-000116,0.11798787135161555
ACH-000118,0.06791433043315435
ACH-000120,0.15239705571842993
ACH-000123,0.13576729672128365
ACH-000127,0.11950845681074485
ACH-000128,0.15423230044175024
ACH-000132,0.11827693779480505
ACH-000133,0.04559865733687004
ACH-000137,0.16380624290497975
ACH-000138,0.15119227597699844
ACH-000142,-0.02951183372634446
ACH-000143,0.2286105377449933
ACH-000146,0.13217598604523645
ACH-000148,0.14712183711860255
ACH-000150,0.1097804369009067
ACH-000152,0.1940678761969616
ACH-000153,0.20737249051770704
ACH-000159,0.147590682897269
ACH-000160,0.019462176471748038
ACH-000163,0.07890813404791085
ACH-000167,-0.38815199882569135
ACH-000168,0.14603612983070005
ACH-000169,0.13757615406196852
ACH-000178,0.09235784906879904
ACH-000183,-0.020143940792376764
ACH-000188,0.14419459278428876
ACH-000189,0.061158211927387525
ACH-000190,0.10465105014235326
ACH-000198,0.15476040850052272
ACH-000203,0.3551856158125529
ACH-000204,0.17386804790669255
ACH-000206,0.11493579192255855
ACH-000207,-0.06474861651118824
ACH-000208,0.29582811700484657
ACH-000210,0.17174676940055042
ACH-000211,0.04716844429867068
ACH-000215,0.0908125549260253
ACH-000221,0.121253510696035
ACH-000222,0.17648442230525066
ACH-000223,0.14404531109047394
ACH-000226,0.11239900375209523
ACH-000227,0.06988445198299274
ACH-000228,0.0800212428402963
