,SRSF7 (6432)
ACH-000004,-1.0175989993585477
ACH-000005,-0.39868309766462107
ACH-000007,-1.2350280354845264
ACH-000009,-1.1227088256383968
ACH-000011,-1.2707234093975135
ACH-000012,-1.2226941542112244
ACH-000013,-1.2932520010163344
ACH-000014,-1.3172985562696795
ACH-000015,-1.2359496108038193
ACH-000017,-1.310030314224697
ACH-000018,-1.265994010477846
ACH-000019,-1.4137613175423975
ACH-000021,-1.1833904115333902
ACH-000022,-0.9856073609611044
ACH-000025,-1.2025000617261579
ACH-000028,-1.1128626812800972
ACH-000030,-1.1438841060078413
ACH-000035,-1.1738181056581325
ACH-000036,-1.1420328189085782
ACH-000037,-0.6356981987027014
ACH-000039,-1.258649828733554
ACH-000040,-1.4066300866677246
ACH-000041,-1.3624570676624437
ACH-000042,-1.1305704131968128
ACH-000045,-1.1529745427400635
ACH-000047,-1.3970313132895211
ACH-000052,-1.3060506259659477
ACH-000053,-1.1380893297011156
ACH-000054,-1.1740951779437163
ACH-000055,-1.4498264999006039
ACH-000060,-1.2413318804112283
ACH-000067,-1.3418604155146592
ACH-000070,-1.300800465735907
ACH-000075,-1.2250913672177257
ACH-000078,-1.2415634308098922
ACH-000082,-1.3469601061061116
ACH-000085,-1.3177513158054273
ACH-000086,-1.101524611561582
ACH-000087,-1.5025718516625466
ACH-000092,-1.1758998730179544
ACH-000095,-1.2258647767493662
ACH-000097,-1.3143075348330098
ACH-000098,-1.0768989778647435
ACH-000099,-1.1554649729193929
ACH-000108,-1.0723096386949371
ACH-000113,-1.4839868860182217
ACH-000116,-1.4796610734432492
ACH-000118,-1.2978120705944889
ACH-000120,-1.3811641281155025
ACH-000123,-1.1326630880824875
ACH-000127,-1.3187658192704659
ACH-000128,-1.5966307762490215
ACH-000132,-1.2598460867056698
ACH-000133,-1.3458218199133631
ACH-000137,-1.2846025714569005
ACH-000138,-1.2651314289734277
ACH-000142,-1.234194956232653
ACH-000143,-1.1816639352253473
ACH-000146,-1.3307796058120076
ACH-000148,-1.3939056719999459
ACH-000150,-1.1819196887204837
ACH-000152,-1.2230412549619392
ACH-000153,-1.3748171083260488
ACH-000159,-1.3475107046991266
ACH-000160,-0.8939181763590751
ACH-000163,-0.9640775136043128
ACH-000167,-1.34215330606358
ACH-000168,-1.2488881649720809
ACH-000169,-1.3957320205564447
ACH-000178,-1.1236435810091616
ACH-000183,-1.1718508338730569
ACH-000188,-1.1550946218828593
ACH-000189,-1.1922886817489111
ACH-000190,-0.7631791505851443
ACH-000198,-1.2763731846468944
ACH-000203,-0.7804808857812815
ACH-000204,-0.6729906706293426
ACH-000206,-1.3963717883467597
ACH-000207,-0.9375222821587772
ACH-000208,-1.07859836182931
ACH-000210,-1.3756707130676784
ACH-000211,-1.0445586332825938
ACH-000215,-1.1021000036039084
ACH-000221,-1.2769917806436468
ACH-000222,-1.294285296607346
ACH-000223,-1.3067734523212422
ACH-000226,-1.0504617072787086
ACH-000227,-1.10098611728876
ACH-000228,-1.2684473586468026
ACH-000231,-1.084949170032221
ACH-000232,-1.2481249400036414
ACH-000233,-1.4021158974760948
ACH-000234,-1.1623675307328318
ACH-000235,-1.1528434412804025
ACH-000237,-1.3088307062079108
ACH-000238,-1.2688710289662959
ACH-000242,-1.010322633269793
ACH-000243,-1.4547135213269615
ACH-000244,-1.0316432276439274
ACH-000246,-1.1294428998134236
ACH-000248,-1.2183074659099988
ACH-000250,-1.2501804427901193
ACH-000251,-1.4201736847254212
ACH-000252,-1.1010581791837228
ACH-000253,-1.2230552340183647
ACH-000255,-1.1284535268988891
ACH-000256,-1.5346798634988081
ACH-000257,-1.2043968818138944
ACH-000258,-1.5460732216215338
ACH-000259,-1.404488046837867
ACH-000260,-1.4253460653517374
ACH-000261,-1.2295993941934005
ACH-000262,-0.9964205125708098
ACH-000263,-1.1180042319871195
ACH-000264,-1.1960554061556137
ACH-000265,-1.2600686701426171
ACH-000266,-1.1849427224398847
ACH-000272,-0.9270923074456158
ACH-000274,-1.3685827321794446
ACH-000277,-1.3719906668117567
ACH-000278,-1.2972963104170374
ACH-000279,-1.397458007354029
ACH-000280,-1.289079863715153
ACH-000281,-1.3312734653494176
ACH-000288,-1.180143721541268
ACH-000291,-1.2360117627605118
ACH-000293,-1.531274729049
ACH-000294,-1.0524553087264537
ACH-000295,-1.2327269942758932
ACH-000296,-1.1568988043006485
ACH-000302,-1.0862407029016952
ACH-000304,-1.8300573286915036
ACH-000307,-1.4187020124820646
ACH-000308,-1.2586080709095921
