,EPC1 (80314)
ACH-000900,-0.2273200819136324
ACH-000901,-0.310174176145323
ACH-000905,-0.21048298623250186
ACH-000906,-0.2376253913859328
ACH-000907,-0.5007715774715541
ACH-000910,-0.06792217532161082
ACH-000911,-0.1363301640680418
ACH-000912,-0.5124848829806897
ACH-000913,-0.3261453744151796
ACH-000915,-0.44099044188430336
ACH-000916,-0.11982084350419503
ACH-000917,-0.4759209843330566
ACH-000920,-0.33157063734479497
ACH-000921,-0.17195762926963334
ACH-000924,-0.4291614179406363
ACH-000926,-0.2432758136531221
ACH-000928,-0.5241420664222167
ACH-000929,-0.4425589013726711
ACH-000932,-0.4123840066450154
ACH-000935,-0.2496976513905119
ACH-000936,-0.35798786275539296
ACH-000937,-0.32737017446844097
ACH-000938,-0.3811741795053889
ACH-000939,0.2916901694585639
ACH-000941,-0.3306843878341391
ACH-000943,-0.186388065036464
ACH-000946,-0.462334782373328
ACH-000947,-0.4118042941148529
ACH-000948,-0.4692207925067429
ACH-000950,-0.4920419405884071
ACH-000953,-0.4525770536262595
ACH-000954,-0.04770170178768382
ACH-000957,-0.3077219887932418
ACH-000958,-0.40382018257774827
ACH-000960,-0.29969014479539496
ACH-000963,-0.4124291869103903
ACH-000968,-0.2583962398579853
ACH-000969,-0.4503099259179845
ACH-000972,-0.45767495654783397
ACH-000973,-0.2499088067221652
ACH-000974,-0.49247012115507
ACH-000978,-0.30016438092630565
ACH-000984,-0.29667148002267657
ACH-000986,-0.4369474211827627
ACH-000988,-0.19076939137697335
ACH-000993,-0.4171448446328069
ACH-000994,-0.2203221778415363
ACH-000996,-0.2328411127667397
ACH-001001,-0.35402169300726405
ACH-001020,-0.1519685056224981
ACH-001028,-0.2762841802957456
ACH-001031,-0.2527627749062508
ACH-001038,-0.16784915885416715
ACH-001048,-0.2600682808768917
ACH-001050,-0.15137820417896106
ACH-001053,-0.22691502786410345
ACH-001054,-0.2540318866578442
ACH-001061,-0.24271190270018145
ACH-001067,-0.6130411425475101
ACH-001075,-0.4475951686310487
ACH-001096,-0.4475436520953432
ACH-001111,-0.2970243958339257
ACH-001119,-0.3391950428827619
ACH-001128,0.6854871886351405
ACH-001134,-0.08921785167718002
ACH-001151,-0.3679205645222383
ACH-001163,-0.3739696238759074
ACH-001164,0.15654053146458946
ACH-001183,-0.41734029776118003
ACH-001192,-0.4069506536249101
ACH-001193,-0.6208834722660852
ACH-001196,-0.20450979200604527
ACH-001197,-0.18276227268094075
ACH-001205,-0.3745424825205488
ACH-001211,-0.08919716409717388
ACH-001212,-0.18889951755663584
ACH-001228,-0.3219295291745847
ACH-001232,-0.4392606518705866
ACH-001239,-0.1828463752198342
ACH-001270,-0.23173554368299315
ACH-001274,-0.04225830647449965
ACH-001275,0.264601534342308
ACH-001277,-0.08292895028820868
ACH-001278,-0.5470881605089327
ACH-001280,-0.4164708335815739
ACH-001283,-0.4803257967479596
ACH-001289,-0.4963696890769346
ACH-001300,-0.3806888517169836
ACH-001301,-0.16209699605066433
ACH-001302,-0.25589470526837194
ACH-001306,-0.3588274537840109
ACH-001318,-0.022427422812973892
ACH-001322,-0.3860617902290783
ACH-001328,-0.6075809091939419
ACH-001332,-0.2505456783482577
ACH-001336,-0.3725548583270944
ACH-001346,-0.4092849924333759
ACH-001353,-0.3895069426614272
ACH-001354,-0.21555705874282516
ACH-001367,-0.6119255829563599
ACH-001368,-0.4312547885781551
ACH-001374,-0.4952472242992682
ACH-001377,-0.3263484259902245
ACH-001380,-0.3958168373525945
ACH-001391,-0.24539770934843075
ACH-001408,-0.24162708738404134
ACH-001430,-0.5270287790234187
ACH-001431,-0.3934728195552079
ACH-001450,-0.09290663488303144
ACH-001496,-0.1391995704397787
ACH-001500,0.21424119406568468
ACH-001523,-0.4335792724635846
ACH-001532,-0.598020989701431
ACH-001550,0.006813196775113447
ACH-001552,-0.17910773904722815
ACH-001554,-0.2523485122115552
ACH-001654,-0.3701467539336541
ACH-001735,-0.1514877768090467
ACH-001736,-0.3297557051523052
ACH-001737,0.2052339699866784
ACH-001740,-0.17894121591860046
ACH-001745,-0.1775927068962342
ACH-001765,-0.0930159698624965
