,NASP (4678)
ACH-000291,-0.2586981355115349
ACH-000293,-0.4320352072364453
ACH-000294,-0.3795504385580416
ACH-000295,-0.3858157794706352
ACH-000296,-0.4348444802597517
ACH-000302,-0.2720549805156469
ACH-000304,-0.6835812668103569
ACH-000307,-0.37155310853021056
ACH-000308,-0.28030754050244033
ACH-000310,-0.3414011254231272
ACH-000311,-0.4097859071845327
ACH-000312,-0.3512796986017026
ACH-000315,-0.4585979093438498
ACH-000316,-0.40439412979180656
ACH-000317,-0.3287987575046089
ACH-000318,-0.5717628371994709
ACH-000319,-0.5230167209354254
ACH-000320,-0.3866400953714858
ACH-000322,-0.7131236664565653
ACH-000323,-0.39373975990417576
ACH-000324,-0.3648724225196379
ACH-000329,-0.2549160973461048
ACH-000330,-0.3389783158297579
ACH-000331,-0.2351629048036868
ACH-000332,-0.5343140334576528
ACH-000334,-0.4725559351288065
ACH-000335,-0.4972769175750652
ACH-000336,-0.2593056630058805
ACH-000337,-0.3651868297597137
ACH-000338,-0.7477086031628579
ACH-000339,-0.5265104206076899
ACH-000341,-0.4725073573163743
ACH-000348,-0.5279564636442753
ACH-000350,-0.2767699502559021
ACH-000352,-0.6247759438006947
ACH-000356,-0.4388283482238088
ACH-000361,-0.4728229350818194
ACH-000362,-0.5188890978343397
ACH-000363,-0.3977590177755326
ACH-000364,-0.5297718550284527
ACH-000365,-0.4357386318291955
ACH-000366,-0.2771206405539067
ACH-000368,-0.4703163302885637
ACH-000374,-0.3821915617620644
ACH-000375,-0.3879084305732031
ACH-000376,-0.4854434829023034
ACH-000381,-0.3019580580619727
ACH-000383,-0.4248833144076279
ACH-000387,-0.25356043226410463
ACH-000389,-0.3577060606242965
ACH-000390,-0.4989313405074196
ACH-000393,-0.4498308965269751
ACH-000395,-0.3849259755219033
ACH-000396,-0.08068472105112062
ACH-000397,-0.5024147959896803
ACH-000401,-0.21824919032120474
ACH-000402,-0.5213428876443987
ACH-000403,-0.26805717665566703
ACH-000404,-0.3853004470178491
ACH-000406,-0.3112919600119789
ACH-000407,-0.3817064323984209
ACH-000408,-0.4279645593769996
ACH-000410,-0.5423784145074283
ACH-000411,-0.4190023002660591
ACH-000414,-0.3662113543816984
ACH-000415,-0.4671158907780476
ACH-000416,-0.2229510087338441
ACH-000420,-0.3308156928587514
ACH-000421,-0.4895201286102557
ACH-000424,-0.3683003521905101
ACH-000425,-0.42074597828090976
ACH-000426,-0.6777680669479564
ACH-000427,-0.4394588742376849
ACH-000433,-0.2986095448185995
ACH-000435,-0.4920622138089511
ACH-000436,-0.6789264387095505
ACH-000444,-0.3893352986375023
ACH-000445,-0.5773664336166108
ACH-000448,-0.5191941275863361
ACH-000450,-0.7315138157794936
ACH-000452,-0.3723938698309705
ACH-000454,-0.35723915702338377
ACH-000458,-0.5314029922959491
ACH-000459,-0.258084474507338
ACH-000460,-0.4046137855271594
ACH-000461,-0.4255963312486356
ACH-000463,-0.6267451013313587
ACH-000464,-0.5068912804017438
ACH-000466,-0.2397712266926776
ACH-000467,-0.5829930636304516
ACH-000468,-0.4519448446845629
ACH-000469,-0.36123304133993983
ACH-000470,-0.4519422054131493
ACH-000471,-0.4155743014781415
ACH-000472,-0.33171837240180857
ACH-000473,-0.3353224476487948
ACH-000475,-0.4424613119844141
ACH-000476,-0.3149977075630209
ACH-000477,-0.4914764499217986
ACH-000479,-0.494241592386272
ACH-000480,-0.4026671747757421
ACH-000481,-0.4254728663525419
ACH-000483,-0.4510402871519477
ACH-000484,-0.2801697836738397
ACH-000485,-0.4442095039349443
ACH-000486,-0.5618452706671323
ACH-000487,-0.3118787444093345
ACH-000488,-0.4683659034677911
ACH-000490,-0.5292290463112735
ACH-000491,-0.13192093983318612
ACH-000495,-0.4863049733493624
ACH-000496,-0.3895909962478227
ACH-000499,-0.459375121469337
ACH-000500,-0.5400281433324629
ACH-000502,-0.4090211343810939
ACH-000503,-0.5766006008119193
ACH-000505,-0.35257038032583266
ACH-000507,-0.4611469169943996
ACH-000510,-0.4249077910493821
ACH-000511,-0.5686557413218611
ACH-000512,-0.4126752067814528
ACH-000516,-0.4050869423694658
ACH-000517,-0.3902346572743091
ACH-000518,-0.5044827486116137
ACH-000520,-0.3901112415706306
ACH-000521,-0.467245708339379
ACH-000522,-0.3926477015201702
ACH-000524,-0.22348213367006964
ACH-000527,-0.4082530822884469
ACH-000528,-0.4545704287549221
ACH-000537,-0.3320203984448367
ACH-000541,-0.4982297136602629
ACH-000542,-0.6534262163202996
ACH-000544,-0.4910378896110665
ACH-000545,-0.4452273389070595
ACH-000547,-0.6239732293579721
ACH-000548,-0.5227007115207425
ACH-000549,-0.5630582236607828
ACH-000550,-0.6324267160927093
ACH-000552,-0.4414647165657107
ACH-000556,-0.2729465238653762
ACH-000557,-0.3273236620497041
ACH-000569,-0.4510943748907692
ACH-000570,-0.4128941850843673
ACH-000571,-0.4005846257098576
ACH-000573,-0.35103195616963145
ACH-000576,-0.5431978440469716
ACH-000579,-0.3596903546467575
ACH-000580,-0.5195864085414257
ACH-000584,-0.3671617246994652
ACH-000585,-0.3406268470073677
ACH-000588,-0.5756911289893364
ACH-000589,-0.2691379386986999
ACH-000591,-0.36618405793202585
ACH-000593,-0.50152312230856
ACH-000600,-0.5573576990895321
ACH-000601,-0.2301211450561861
ACH-000605,-0.3486902612378374
ACH-000606,-0.3173831083837839
ACH-000608,-0.2785985366862012
ACH-000614,-0.5195622761282873
ACH-000616,-0.4325877888596731
ACH-000618,-0.5536806971805037
ACH-000619,-0.4540567856059378
ACH-000620,-0.3931965230381901
ACH-000621,-0.3868308811022949
ACH-000622,-0.4685444356520114
ACH-000623,-0.44174154963261336
ACH-000624,-0.5338652149346483
ACH-000627,-0.5173628232466198
ACH-000630,-0.26203523267743306
ACH-000631,-0.4926275110591846
ACH-000632,-0.497245692900921
ACH-000633,-0.44436293477818656
ACH-000637,-0.5011534050427334
ACH-000638,-0.3961015993663775
ACH-000646,-0.4223902976677068
ACH-000647,-0.2654833481356425
ACH-000648,-0.4372272719684305
ACH-000649,-0.32466410297732673
ACH-000651,-0.2292308954368721
ACH-000652,-0.5060075117717359
ACH-000653,-0.21775869894098607
ACH-000657,-0.3220430070502979
ACH-000658,-0.4744395759154129
ACH-000661,-0.5879406181860206
ACH-000662,-0.4363225739069409
ACH-000663,-0.36363099924259984
ACH-000665,-0.3622910414793084
ACH-000671,-0.2923085870836704
ACH-000672,-0.6891498413465342
ACH-000673,-0.3989313381265667
ACH-000676,-0.6371302135564132
ACH-000677,-0.5960315887847019
ACH-000681,-0.6067371957850126
ACH-000683,-0.5814923265359088
ACH-000684,-0.4222644037287769
ACH-000688,-0.4128231246657056
ACH-000693,-0.5051038070084906
ACH-000694,-0.5490579954576905
ACH-000695,-0.2784460977847682
ACH-000696,-0.4395886944310041
ACH-000697,-0.5824914938663756
ACH-000699,-0.4520512150877146
ACH-000701,-0.5310349780509503
ACH-000706,-0.492110864444041
ACH-000711,-0.30022680079939834
ACH-000713,-0.4278955788869163
ACH-000714,-0.192032442052442
ACH-000718,-0.3502814010883744
ACH-000720,-0.45015417551270176
ACH-000721,-0.5318507511388358
ACH-000724,-0.6043154228257334
ACH-000725,-0.3632144556713362
ACH-000732,-0.3977677093738851
ACH-000734,-0.44101423750446733
ACH-000735,-0.4588632583878919
ACH-000736,-0.3214220834540917
ACH-000738,-0.3465325937643175
ACH-000746,-0.2831239599284617
ACH-000747,-0.4719275605448908
ACH-000748,-0.3189914860233453
ACH-000753,-0.35117197614627177
ACH-000756,-0.5138277893132481
ACH-000757,-0.3489812276581257
ACH-000758,-0.4344020210031206
ACH-000760,-0.32984792060487617
ACH-000762,-0.41200299827203857
ACH-000763,-0.6597181501402501
ACH-000764,-0.4820885329083605
ACH-000765,-0.5493634208768249
ACH-000766,-0.1997973194346445
ACH-000767,-0.3135789585539843
ACH-000768,-0.5569881365216339
ACH-000769,-0.5352811027780109
ACH-000770,-0.3582584264418656
ACH-000771,-0.21261617091520568
ACH-000773,-0.4117597997369401
ACH-000776,-0.4243074747899706
ACH-000777,-0.4579412671445871
ACH-000778,-0.4953280711890147
ACH-000781,-0.362396521450956
ACH-000782,-0.6289543980082231
ACH-000783,-0.4014235671627194
ACH-000784,-0.3239869729313796
ACH-000785,-0.7420276800172935
ACH-000787,-0.5144826455809567
ACH-000788,-0.34447468776309353
ACH-000791,-0.31709897647966
ACH-000792,-0.2933656354597562
ACH-000794,-0.4852888040309821
ACH-000796,-0.2716245793598947
ACH-000798,-0.3787465025617552
ACH-000799,-0.5356257404982735
ACH-000800,-0.3611865357371107
ACH-000802,-0.44520700243199735
ACH-000804,-0.28283106298595195
ACH-000805,-0.4039355596421456
ACH-000809,-0.2906605914208511
ACH-000810,-0.5189417728023444
ACH-000811,-0.3569025208807562
ACH-000817,-0.6755167823124744
ACH-000819,-0.3975463447980559
ACH-000820,-0.54434641531837
ACH-000821,-0.2063223252224651
ACH-000822,-0.24370407217134196
ACH-000823,-0.4658835344191925
ACH-000824,-0.2962605262953685
ACH-000827,-0.4788169179196872
ACH-000829,-0.5360526769169995
ACH-000831,-0.2218933683094848
ACH-000832,-0.4020114877547742
ACH-000833,-0.32104050991815314
ACH-000834,-0.4306038526026373
ACH-000835,-0.4138706810954797
ACH-000836,-0.2307083132509023
ACH-000837,-0.5309892090575405
ACH-000838,-0.5406173003039654
ACH-000839,-0.3374673153155791
ACH-000840,-0.4620166052821542
ACH-000841,-0.4337605530668195
ACH-000843,-0.6580542409497753
ACH-000846,-0.3766638574694
ACH-000847,-0.5635533103014588
ACH-000848,-0.2090213483723471
ACH-000849,-0.33626952181168496
ACH-000851,-0.3582353329418486
ACH-000855,-0.34323485351554306
ACH-000856,-0.2289212802752353
ACH-000858,-0.4904755107087612
ACH-000859,-0.44387670317373024
ACH-000861,-0.5559175761995249
ACH-000862,-0.4128589637744035
ACH-000865,-0.35622564409681234
ACH-000866,-0.4022631178022681
ACH-000867,-0.24980563620372145
ACH-000869,-0.6428481762359972
ACH-000872,-0.6484497864837937
ACH-000873,-0.32303675704656004
ACH-000876,-0.33409177578175003
ACH-000878,-0.25480260474976524
ACH-000880,-0.3710640088052132
ACH-000881,-0.4588401014573185
ACH-000882,-0.33283233886826225
ACH-000884,-0.4337964720262729
ACH-000885,-0.3498663130348524
ACH-000887,-0.6727492072746475
ACH-000889,-0.3649000229862506
ACH-000896,-0.16172419508496522
ACH-000898,-0.3824417138706672
ACH-000900,-0.35641396127624875
ACH-000901,-0.3625838970873198
ACH-000905,-0.4662640794648336
ACH-000906,-0.4796283708004232
ACH-000907,-0.5544985229899575
ACH-000910,-0.2346038984508739
ACH-000911,-0.5575378418799489
ACH-000912,-0.5010084580909406
ACH-000913,-0.4482009907622889
ACH-000915,-0.31852461780409
ACH-000916,-0.5665034951605716
ACH-000917,-0.2993227898522853
ACH-000920,-0.057905586001955923
ACH-000921,-0.4913604666698816
ACH-000924,-0.4051577435119957
ACH-000926,-0.5487584194375941
ACH-000928,-0.32131975931419804
ACH-000929,-0.571389682094429
ACH-000932,-0.5197024162112006
ACH-000935,-0.27150055382041866
ACH-000936,-0.4276304054549277
ACH-000937,-0.2959490404796485
ACH-000938,-0.5686454063403762
ACH-000939,-0.2217867566793016
ACH-000941,-0.2486951051966622
ACH-000943,-0.35981914028887296
ACH-000946,-0.355998075475323
ACH-000947,-0.43017257360748695
ACH-000948,-0.59705104965099
ACH-000950,-0.2432754057286729
ACH-000953,-0.28376191134636763
ACH-000954,-0.4070541008769159
ACH-000957,-0.4587288165001334
ACH-000958,-0.27938507222242404
ACH-000960,-0.18087265964387764
ACH-000963,-0.17453413714219534
ACH-000968,-0.5569154437694902
ACH-000969,-0.3934659876051602
ACH-000972,-0.1352952162415853
ACH-000973,-0.3640898354394768
ACH-000974,-0.31537174960239633
ACH-000978,-0.03452857743489732
ACH-000984,-0.4639342024931475
ACH-000986,-0.4781940064136631
ACH-000988,-0.2530281091969471
ACH-000993,-0.4863674381105283
ACH-000994,-0.32382151406234555
ACH-000996,-0.29368031966212155
ACH-001001,-0.5083868198731336
ACH-001020,-0.06327087559148074
ACH-001028,-0.2693307528091967
ACH-001031,-0.4665624648014399
ACH-001038,-0.1645107361363551
ACH-001048,-0.2270523840488813
ACH-001050,-0.6629738970203535
ACH-001053,-0.4796828302386851
ACH-001054,-0.499397631189022
ACH-001061,-0.3933569300195259
ACH-001067,-0.5711085249785244
ACH-001075,-0.35075378922470346
ACH-001096,-0.2986364546481287
ACH-001111,-0.29012660253158906
ACH-001119,-0.3516330266724891
ACH-001128,0.29358976316199675
ACH-001134,-0.4018108902250442
ACH-001151,-0.31655373737592785
ACH-001163,-0.2931503951489117
ACH-001164,-0.3190266421417642
ACH-001183,-0.2984643665752163
ACH-001192,-0.25532489561399563
ACH-001193,-0.4096536984696637
ACH-001196,-0.5326416156028827
ACH-001197,-0.7097703544600573
ACH-001205,-0.5918264709242047
ACH-001211,-0.3367567500390417
ACH-001212,-0.6132775425051588
ACH-001228,-0.3691609702355294
ACH-001232,-0.41811995618325537
ACH-001239,-0.3985918074319619
ACH-001270,-0.4208357798511354
ACH-001274,-0.5878921882423216
ACH-001275,-0.4869847536470298
ACH-001277,-0.2789882519832812
ACH-001278,-0.4746236152311907
ACH-001280,-0.4189326174274398
ACH-001283,-0.4114055890179685
ACH-001289,-0.3970467951390399
ACH-001300,-0.6505443976565696
ACH-001301,-0.5935786114832879
ACH-001302,-0.4799674945926484
ACH-001306,-0.454071443935799
ACH-001318,-0.4653763439475341
ACH-001322,-0.4339610963873864
ACH-001328,-0.3891569279255512
ACH-001332,-0.3340310458448725
ACH-001336,-0.5399596424810137
ACH-001346,-0.533158079602764
ACH-001353,-0.359628141303496
ACH-001354,-0.418058494659698
ACH-001367,-0.4729676733205636
ACH-001368,-0.4523752405357217
ACH-001374,-0.3886933029816003
ACH-001377,-0.3368975605297026
ACH-001380,-0.3656418123869524
ACH-001391,-0.2724908760860236
ACH-001408,-0.5002801754497174
ACH-001430,-0.5170986114319238
ACH-001431,-0.5360768683347871
ACH-001450,-0.552318487418393
ACH-001496,-0.4221169275576499
ACH-001500,-0.16453892455804184
ACH-001523,-0.5139965007852729
ACH-001532,-0.6646703861611455
ACH-001550,-0.2900944842407597
ACH-001552,-0.3651768003942665
ACH-001554,-0.43534255889858
ACH-001654,-0.6326032594821837
ACH-001735,-0.4454766464350595
ACH-001736,-0.54063197138127
ACH-001737,-0.18203686933902255
ACH-001740,-0.5074142802658055
ACH-001745,-0.457903530938807
ACH-001765,-0.3012889821833811
