,RBM22 (55696)
ACH-000004,-1.4869478489577668
ACH-000005,-1.051835740022421
ACH-000007,-1.144684247705223
ACH-000009,-1.2274924473880364
ACH-000011,-1.1790834578639091
ACH-000012,-1.3284657078597992
ACH-000013,-1.1859261757929809
ACH-000014,-1.252938233789727
ACH-000015,-1.383880125579516
ACH-000017,-1.0516389322132895
ACH-000018,-1.0911510090829983
ACH-000019,-1.2081179410306349
ACH-000021,-1.2717541177145049
ACH-000022,-1.290880484862126
ACH-000025,-1.1745373658352032
ACH-000028,-1.0927483219859524
ACH-000030,-1.1810223229918455
ACH-000035,-1.26985398889328
ACH-000036,-1.2801440280722232
ACH-000037,-1.4987924811871292
ACH-000039,-0.9704530974961922
ACH-000040,-1.2013244607122302
ACH-000041,-1.1749255714740166
ACH-000042,-1.3846461404380492
ACH-000045,-1.1879992128988823
ACH-000047,-1.0520817756777696
ACH-000052,-1.2319999908062969
ACH-000053,-1.4138138137670389
ACH-000054,-1.260884598509592
ACH-000055,-1.340034164090562
ACH-000060,-1.2009627957987372
ACH-000067,-1.3449052304970417
ACH-000070,-1.2124894911848123
ACH-000075,-1.2922263423640958
ACH-000078,-1.4533011140095906
ACH-000082,-1.4098020672926654
ACH-000085,-1.1356639287727524
ACH-000086,-1.1964716852826711
ACH-000087,-1.4112883618534011
ACH-000092,-1.372818498455743
ACH-000095,-1.3192989505128927
ACH-000097,-1.2703977253845868
ACH-000098,-1.194264603344758
ACH-000099,-1.4292699716092276
ACH-000108,-1.436410513984195
ACH-000113,-1.1441884100392667
ACH-000116,-1.3601815724872008
ACH-000118,-1.232616761748104
ACH-000120,-1.3761960861641946
ACH-000123,-1.3554257746428329
ACH-000127,-1.0583628445189102
ACH-000128,-1.1835366646202707
ACH-000132,-1.2220727528937696
ACH-000133,-1.3863896581694068
ACH-000137,-1.3530531076899308
ACH-000138,-1.2746727796102642
ACH-000142,-1.3652615671548187
ACH-000143,-1.2990167518934312
ACH-000146,-1.4089490461444467
ACH-000148,-1.247903927494918
ACH-000150,-1.4618378225182909
ACH-000152,-1.142836269723281
ACH-000153,-1.376247590552186
ACH-000159,-1.256438609317864
ACH-000160,-1.3009199751535463
ACH-000163,-1.269627332046546
ACH-000167,-1.7585393062984225
ACH-000168,-1.2584919269838233
ACH-000169,-1.2359340636780058
ACH-000178,-1.1642715751266988
ACH-000183,-1.4083771670603338
ACH-000188,-1.2308367010465235
ACH-000189,-1.4497814464181409
