,UBE2I (7329)
ACH-000215,-0.9468539147550444
ACH-000221,-1.2139270589639932
ACH-000222,-0.6729724603459761
ACH-000223,-0.6696296068600076
ACH-000226,-0.7125364177945278
ACH-000227,-0.8500879314761314
ACH-000228,-0.6177641145167987
ACH-000231,-0.8108721894771959
ACH-000232,-0.9653470539351664
ACH-000233,-0.711719408945667
ACH-000234,-0.841330087796513
ACH-000235,-0.9236106052676686
ACH-000237,-0.7936657010596609
ACH-000238,-0.7741446396226364
ACH-000242,-1.3641737909780711
ACH-000243,-0.8085888021651038
ACH-000244,-0.6672546106506545
ACH-000246,-0.8769658191341236
ACH-000248,-0.8524659086703975
ACH-000250,-1.0119021209613488
ACH-000251,-0.9038056757672904
ACH-000252,-0.8367724919127536
ACH-000253,-0.8844886454711149
ACH-000255,-0.9832948297389535
ACH-000256,-0.7701496348424023
ACH-000257,-0.6948925216647113
ACH-000258,-1.0060456662521056
ACH-000259,-0.8927510657938604
ACH-000260,-0.8832626401854503
ACH-000261,-0.9337979921764359
ACH-000262,-0.6797780956090556
ACH-000263,-0.7830438268362672
ACH-000264,-0.9983947909681559
ACH-000265,-0.9518803157140032
ACH-000266,-1.0416114162445032
ACH-000272,-0.8486033427417828
ACH-000274,-0.91067262112338
ACH-000277,-0.7316650082227791
ACH-000278,-0.7980354139284994
ACH-000279,-0.9529005678014151
ACH-000280,-0.7731298053019309
ACH-000281,-0.7933082874852139
ACH-000288,-0.8722126566572799
ACH-000291,-0.8866134483885817
ACH-000293,-0.7437940702397948
ACH-000294,-0.9688798131345684
ACH-000295,-0.8566756790533498
ACH-000296,-1.0521177862930229
ACH-000302,-0.7903361751285183
ACH-000304,-0.8403764095000432
ACH-000307,-0.879419936689247
ACH-000308,-0.9571773027209366
ACH-000310,-0.8763691406197589
ACH-000311,-0.8717886614741203
ACH-000312,-0.5961183030817352
ACH-000315,-0.8998936685455476
ACH-000316,-0.7806624123282534
ACH-000317,-1.0238004729871817
ACH-000318,-0.7126153830330582
ACH-000319,-0.9361990143833884
ACH-000320,-0.8119205041471751
ACH-000322,-0.8238989802242186
ACH-000323,-1.261356276676809
ACH-000324,-0.8291470968682032
ACH-000329,-0.7992936086667968
ACH-000330,-0.8082159123769982
ACH-000331,-0.7905595380481069
ACH-000332,-1.0108242278927695
ACH-000334,-0.6537860660579486
ACH-000335,-0.9520399766288352
ACH-000336,-0.7110181027957201
ACH-000337,-0.6630008309380738
ACH-000338,-1.3145662010038357
ACH-000339,-0.8073542227774092
ACH-000341,-0.4820791983840749
ACH-000348,-0.8751654119440454
ACH-000350,-0.5552575811328362
ACH-000352,-0.9483853042288944
ACH-000356,-1.0252377008947982
ACH-000361,-0.7528219906211346
ACH-000362,-0.8582508186089925
ACH-000363,-0.8440910901659283
ACH-000364,-0.8089745917428803
ACH-000365,-0.6317599686226673
ACH-000366,-0.8605950421678893
ACH-000368,-0.9059725688471636
ACH-000374,-0.8577334548280845
ACH-000375,-0.6031351501169447
ACH-000376,-0.7328682357982386
ACH-000381,-0.6775489466592132
ACH-000383,-0.8855088409874241
ACH-000387,-0.8758708085848411
ACH-000389,-0.8264692412517419
ACH-000390,-0.9428321490731432
ACH-000393,-1.0029182829779186
ACH-000395,-0.8812814190327449
ACH-000396,-1.1491103121275184
ACH-000397,-1.2780699994082287
ACH-000401,-0.9874456581089324
ACH-000402,-0.5068035854336145
ACH-000403,-0.9744390435247876
ACH-000404,-0.7189021038013735
ACH-000406,-0.7698768216802967
ACH-000407,-0.9167018094106943
ACH-000408,-0.7956149790632424
ACH-000410,-0.7680767267047708
ACH-000411,-0.8265834121386575
ACH-000414,-0.6396803990522258
ACH-000415,-0.7518977737742739
ACH-000416,-0.8409910009362518
ACH-000420,-1.0024692038096783
ACH-000421,-0.8156585384878386
ACH-000424,-0.6394801527887002
ACH-000425,-1.0410461062969174
ACH-000426,-0.7517119351402434
ACH-000427,-0.687711045921118
ACH-000433,-0.6962767056140219
ACH-000435,-0.7455822592057607
ACH-000436,-1.135717865007417
ACH-000444,-0.9052931168824492
ACH-000445,-0.5648235032686993
ACH-000448,-0.4875250712892429
ACH-000450,-0.7787864989524118
ACH-000452,-0.880844667204313
ACH-000454,-0.9816043004090385
ACH-000458,-0.8923299806261232
ACH-000459,-0.3998041637480686
ACH-000460,-0.811231157267842
ACH-000461,-0.7776666552973787
ACH-000463,-1.0560386963778745
ACH-000464,-0.7679927770273207
ACH-000466,-0.8150217085940054
ACH-000467,-0.8824650495911579
ACH-000468,-0.9349426754031038
ACH-000469,-0.7416817222466067
ACH-000470,-0.6511414774578347
ACH-000471,-0.7668837569845199
ACH-000472,-0.9402465699304606
ACH-000473,-0.7654279301196781
ACH-000475,-0.8755363018143368
ACH-000476,-1.0451865565125045
ACH-000477,-0.9167257617885848
ACH-000479,-1.0953544782866942
ACH-000480,-0.6428817878445722
ACH-000481,-0.7136703322912211
ACH-000483,-0.7663099817625653
ACH-000484,-0.8331737098799523
ACH-000485,-0.9319940095986969
ACH-000486,-0.8537249974404729
ACH-000487,-0.8265450598919726
ACH-000488,-0.7414274424038515
ACH-000490,-0.7492469939014764
ACH-000491,-0.8746882445124651
ACH-000495,-0.7878991171554891
ACH-000496,-0.8665046801850378
ACH-000499,-1.1607160723992955
ACH-000500,-1.061490491208063
ACH-000502,-0.8699677341793131
ACH-000503,-0.4965530077327318
ACH-000505,-0.8118659047085617
ACH-000507,-0.8395482523527126
ACH-000510,-0.8653925273633865
ACH-000511,-0.8164420119355298
ACH-000512,-0.4502833310159832
ACH-000516,-1.0464221294525369
ACH-000517,-1.0271600879436351
ACH-000518,-0.5268567143791061
ACH-000520,-1.0183635540102305
ACH-000521,-1.010923827453477
ACH-000522,-1.0273739677518174
ACH-000524,-0.6754785214781758
ACH-000527,-0.8609243148533724
ACH-000528,-0.8410807463584256
ACH-000537,-0.8199462309556057
ACH-000541,-0.7544849168076919
ACH-000542,-0.9776330578393806
ACH-000544,-0.7791799251953625
ACH-000545,-0.8747812002445683
ACH-000547,-0.7223954956998281
ACH-000548,-0.9995547947056628
ACH-000549,-0.8009088997081696
ACH-000550,-0.7687694794332571
ACH-000552,-0.9499240575607318
ACH-000556,-0.8720370280412949
ACH-000557,-0.6185850184194335
ACH-000569,-0.9710965781813864
ACH-000570,-0.7804354139468516
ACH-000571,-0.9170160700036826
ACH-000573,-0.7196709155503209
ACH-000576,-0.9330420724632884
ACH-000579,-0.8531287664210775
ACH-000580,-0.8826941943437091
ACH-000584,-0.8109154235189489
ACH-000585,-0.6767466804037356
ACH-000588,-0.6265904638612827
ACH-000589,-0.8567928527249624
ACH-000591,-0.7784285496374842
ACH-000593,-0.644014250521859
ACH-000600,-0.7070612673636737
ACH-000601,-0.9258085678195416
ACH-000605,-0.7851267268109079
ACH-000606,-0.7178224915742385
ACH-000608,-0.6761662564994834
ACH-000614,-0.725232049160082
ACH-000616,-0.9112953214664048
ACH-000618,-0.5617164455681803
ACH-000619,-0.8456569728816467
ACH-000620,-0.7306751831394857
ACH-000621,-0.96661414648875
ACH-000622,-0.7245258534618644
ACH-000623,-0.6665037683442839
ACH-000624,-0.6566202440285012
ACH-000627,-0.5425869504747396
ACH-000630,-0.6816714625391481
ACH-000631,-0.9376325883231345
ACH-000632,-0.7979019024601922
ACH-000633,-0.6610771310800961
ACH-000637,-0.7430934760089021
ACH-000638,-0.9058767809313084
ACH-000646,-0.7691057066589179
ACH-000647,-0.8809477240054723
ACH-000648,-0.982512557444119
ACH-000649,-0.7599618441504055
ACH-000651,-0.7974094867661294
ACH-000652,-0.9220129190612876
ACH-000653,-0.8353355884476121
ACH-000657,-0.7355535921164779
ACH-000658,-0.6345598579916082
ACH-000661,-0.8431149035777376
ACH-000662,-0.7917082919671976
ACH-000663,-0.6009973839231337
ACH-000665,-0.8775482454657848
ACH-000671,-0.8671396496743026
ACH-000672,-0.8931627355822981
ACH-000673,-0.9684579841508174
ACH-000676,-0.7972911914484029
ACH-000677,-0.4152625667227861
ACH-000681,-0.8636636041220263
ACH-000683,-0.8726259489474588
ACH-000684,-1.04112606808581
ACH-000688,-0.9376582614871064
ACH-000693,-0.7311037455945747
ACH-000694,-0.8016851911218307
ACH-000695,-0.5877312925254408
ACH-000696,-0.8706632875045149
ACH-000697,-1.061979629942793
ACH-000699,-0.9213552127719096
ACH-000701,-0.8437994562788486
ACH-000706,-0.8233006090725329
ACH-000711,-0.6639956440120468
ACH-000713,-1.113526562630697
ACH-000714,-0.7951053909401267
ACH-000718,-0.9572796866199358
ACH-000720,-0.8656760324186185
ACH-000721,-0.9765133054689356
ACH-000724,-0.8880900128786501
ACH-000725,-1.1209123076969452
ACH-000732,-0.8350172620188572
ACH-000734,-0.8549283073712993
ACH-000735,-0.7093424702404608
ACH-000736,-0.9252746726974076
ACH-000738,-0.869195064155588
ACH-000746,-0.6026603194658927
ACH-000747,-0.8380172116430176
ACH-000748,-1.1186744290193087
ACH-000753,-0.6811756179887118
ACH-000756,-0.8994245294147398
ACH-000757,-1.0219246516897844
ACH-000758,-0.8744560259023093
ACH-000760,-0.9956271080735593
ACH-000762,-0.8197420370228516
ACH-000763,-0.53330722721628
ACH-000764,-1.0404212712750431
ACH-000765,-1.0453405828668785
ACH-000766,-0.9478694657796708
ACH-000767,-0.9695119149288159
ACH-000768,-0.9450349335959741
ACH-000769,-0.8697279842142057
ACH-000770,-0.8862119338396847
ACH-000771,-0.8366214147237397
ACH-000773,-0.8927894467654369
ACH-000776,-0.8281272013217685
ACH-000777,-0.7590400273899278
ACH-000778,-0.640075176619932
ACH-000781,-0.7177360712599902
ACH-000782,-0.8555459617765053
ACH-000783,-1.0742302419111465
ACH-000784,-0.7772161731310162
ACH-000785,-0.8039595947672082
ACH-000787,-0.8105995091399864
ACH-000788,-0.9346433244300302
ACH-000791,-0.8499986786449946
ACH-000792,-0.7843219062025799
ACH-000794,-0.8399489849455943
ACH-000796,-1.1119707295347654
ACH-000798,-1.0793900159929966
ACH-000799,-0.919436661812246
ACH-000800,-0.9141788247711009
ACH-000802,-0.7987326953278457
ACH-000804,-0.696954030873367
ACH-000805,-0.7298208664200008
ACH-000809,-0.7139962826131357
ACH-000810,-0.7225845583697582
ACH-000811,-0.69440691733016
ACH-000817,-0.4767870090759754
ACH-000819,-0.9523191101899774
ACH-000820,-1.1286878794130348
ACH-000821,-0.42305693926932336
ACH-000822,-0.8299781868319249
ACH-000823,-0.9100439457917479
ACH-000824,-1.019385128363814
ACH-000827,-0.7183983215463655
ACH-000829,-0.7597249582334539
ACH-000831,-0.9047622814214848
ACH-000832,-0.8799449512618345
ACH-000833,-0.8427399948782298
ACH-000834,-0.7225454108380202
ACH-000835,-0.9467249154381694
ACH-000836,-0.3344028270198017
ACH-000837,-0.7289757256848464
ACH-000838,-0.614014880945308
ACH-000839,-0.952080695239183
ACH-000840,-0.9153128754191244
ACH-000841,-0.8911908333210852
ACH-000843,-0.9552313397136816
ACH-000846,-0.5997728385151944
ACH-000847,-0.7984917826099702
ACH-000848,-0.7446005825523588
ACH-000849,-0.8003767805030889
ACH-000851,-0.9279636719447047
ACH-000855,-0.7812324547933958
ACH-000856,-0.6571981169965444
ACH-000858,-0.638722800192142
ACH-000859,-1.0495174765247006
ACH-000861,-0.9014462918659712
ACH-000862,-0.6226365471869885
ACH-000865,-0.8033862212354883
ACH-000866,-0.944732982573626
ACH-000867,-0.8340251386909052
ACH-000869,-0.7163677762265512
ACH-000872,-0.8853217682902623
ACH-000873,-0.7885199067777655
ACH-000876,-0.6935258157300089
ACH-000878,-0.8457531051904789
ACH-000880,-0.5896378577083308
ACH-000881,-0.6639039182645119
ACH-000882,-0.7405368751761963
ACH-000884,-0.9414713574486852
ACH-000885,-0.7597769345168762
ACH-000887,-0.9050894428067344
ACH-000889,-0.6427813762416863
ACH-000896,-0.9292273650727098
ACH-000898,-0.7594087953366754
ACH-000900,-1.024639373461237
ACH-000901,-0.9900920971084322
ACH-000905,-0.8563560492814865
ACH-000906,-0.8345684792971406
ACH-000907,-0.9424535326091764
ACH-000910,-0.7479586197311479
ACH-000911,-1.0639691847932429
ACH-000912,-0.6824814339199379
ACH-000913,-0.8766372943245729
ACH-000915,-0.8054128165729979
ACH-000916,-0.8746300702838318
ACH-000917,-0.7252499866467502
ACH-000920,-1.0363365110971188
ACH-000921,-1.066206794504964
ACH-000924,-0.7091873121210143
ACH-000926,-0.7464404434290144
ACH-000928,-0.9235922802777452
ACH-000929,-0.74652008055042
ACH-000932,-0.9323290427623012
ACH-000935,-0.9125787585069912
ACH-000936,-0.5709586122545255
ACH-000937,-0.8937122879251164
ACH-000938,-0.9887999437048732
ACH-000939,-0.4881598915459518
ACH-000941,-0.8560628852177091
ACH-000943,-0.567987822648592
ACH-000946,-0.7123272856766474
ACH-000947,-0.8439849404547541
ACH-000948,-0.5309496362205152
ACH-000950,-1.047758070852736
ACH-000953,-0.7694454026450941
ACH-000954,-0.8941090658889903
ACH-000957,-0.8534872636952129
ACH-000958,-0.7115678592713343
ACH-000960,-0.934939632735846
ACH-000963,-0.8288527706138821
ACH-000968,-0.8451569551899312
ACH-000969,-0.5916773564534595
ACH-000972,-1.2158747014410969
ACH-000973,-0.8864047954513861
ACH-000974,-0.7857408265667621
ACH-000978,-0.7610627484920672
ACH-000984,-0.8197045433341363
ACH-000986,-0.8302638133345257
ACH-000988,-0.7039123343285253
ACH-000993,-1.0565734783425778
ACH-000994,-0.9541081630584066
ACH-000996,-0.8669391678235452
ACH-001001,-1.0883251047016087
ACH-001020,-0.7849865331903317
ACH-001028,-0.8038508540284721
ACH-001031,-0.6611384705879714
ACH-001038,-0.8973804333682981
ACH-001048,-0.8357085718924515
ACH-001050,-0.8356243742216759
ACH-001053,-0.8119099753641067
ACH-001054,-0.8552513663707562
ACH-001061,-0.7686542986627769
ACH-001067,-1.0088529946222309
ACH-001075,-0.9273321870293134
ACH-001096,-0.7126934304662507
ACH-001111,-0.6079705544748413
ACH-001119,-0.7887883713777448
ACH-001128,-0.04948363768539685
ACH-001134,-0.6508565377231763
ACH-001151,-0.7580626876919174
ACH-001163,-0.8869065417736346
ACH-001164,-1.0183283480362353
ACH-001183,-0.8380423022326768
ACH-001192,-1.0146184677946957
ACH-001193,-0.9962361574106996
ACH-001196,-0.7297505629256752
ACH-001197,-0.8369915400881525
ACH-001205,-0.8421034537821585
ACH-001211,-0.6265348521481151
ACH-001212,-1.1031762186580945
ACH-001228,-0.90084059023282
ACH-001232,-0.7899657158579452
ACH-001239,-0.9056262417359168
ACH-001270,-0.9685873133034698
ACH-001274,-0.9090009683597752
ACH-001275,-0.8985679039977632
ACH-001277,-0.7493241297084171
ACH-001278,-0.8472388730154148
ACH-001280,-0.9850980879222354
ACH-001283,-1.124485540025405
ACH-001289,-0.9274880333190956
ACH-001300,-0.8436041343887379
ACH-001301,-0.7684602196403432
ACH-001302,-0.7716869254977318
ACH-001306,-0.8844596445404563
ACH-001318,-0.8674565945853804
ACH-001322,-0.8873505552897781
ACH-001328,-0.9033305983285896
ACH-001332,-0.8399840451678335
ACH-001336,-0.8829485886181883
ACH-001346,-0.7386425179907725
ACH-001353,-0.8787976459222506
ACH-001354,-0.7030156324945821
ACH-001367,-0.8857056283051431
ACH-001368,-0.9168087914741216
ACH-001374,-0.785499715758629
ACH-001377,-0.6038870748337177
ACH-001380,-0.7766608736666909
ACH-001391,-0.8701780078577042
ACH-001408,-0.7306355468492272
ACH-001430,-0.8679585152179551
ACH-001431,-0.8344993823091414
ACH-001450,-0.8247705530893743
ACH-001496,-0.4042695083170089
ACH-001500,-0.7638873288451347
ACH-001523,-0.6431891387475035
ACH-001532,-0.9742885920799704
ACH-001550,-0.4363378149450273
ACH-001552,-1.0079624414577455
ACH-001554,-0.7535336909594958
ACH-001654,-0.8699997310263776
ACH-001735,-0.6951857479190179
ACH-001736,-0.7208687256404709
ACH-001737,-1.033247176257405
ACH-001740,-0.8429398802024471
ACH-001745,-0.8771990284920916
ACH-001765,-0.7550659891885052
