,ARID4B (51742)
ACH-000004,-0.5338070351744495
ACH-000005,-0.4796665957009168
ACH-000007,-0.024369945849057637
ACH-000009,-0.04479349643489625
ACH-000011,0.15126426470759508
ACH-000012,-0.30444346147484885
ACH-000013,-0.0697450658634573
ACH-000014,-0.23806897960375745
ACH-000015,0.0057051178605824785
ACH-000017,-0.12057730112173518
ACH-000018,-0.12017562807012627
ACH-000019,-0.1496365182078541
ACH-000021,-0.11245842570177583
ACH-000022,0.17649111044012414
ACH-000025,-0.194601612198728
ACH-000028,-0.04209278862674111
ACH-000030,-0.2535547157363097
ACH-000035,-0.12456151088178848
ACH-000036,-0.17172585701082124
ACH-000037,-0.40441695104053177
ACH-000039,0.33098396807507857
ACH-000040,-0.20180060561836574
ACH-000041,-0.051975783234693186
ACH-000042,-0.11679898480850005
ACH-000045,-0.15059331820331673
ACH-000047,-0.27367723634710217
ACH-000052,-0.16908523429911984
ACH-000053,-0.19428452321927195
ACH-000054,-0.23074664695389785
ACH-000055,-0.4822928255974166
ACH-000060,-0.07368893079988899
ACH-000067,-0.07831373435821343
ACH-000070,0.17211148855374445
ACH-000075,-0.5017803531622633
ACH-000078,-0.10828482276108124
ACH-000082,-0.3218628790213074
ACH-000085,-0.1001690605397524
ACH-000086,-0.0700479706679006
ACH-000087,0.004279624617208263
ACH-000092,-0.23483627924348124
ACH-000095,-0.2976150500021265
ACH-000097,0.19118762941286194
ACH-000098,0.05501365097785809
ACH-000099,-0.006141933890686023
ACH-000108,-0.0376560405247411
ACH-000113,-0.11481210806546165
ACH-000116,-0.17513338238714066
ACH-000118,-0.12315961858860175
ACH-000120,-0.21561532574281028
ACH-000123,-0.15359930122893545
ACH-000127,-0.10684737645665188
ACH-000128,-0.01747219913363602
ACH-000132,0.031809155820903594
ACH-000133,-0.009625016114228715
ACH-000137,-0.16180128188116893
ACH-000138,0.11419347617671728
ACH-000142,-0.1136027157959225
ACH-000143,0.25487311156661924
ACH-000146,0.01999580494076136
ACH-000148,-0.2818314704493505
ACH-000150,-0.2375986492160423
ACH-000152,0.009142750442769828
ACH-000153,-0.18021505372237276
ACH-000159,-0.15884333239145212
ACH-000160,0.2939414391116486
ACH-000163,-0.02243611380237997
ACH-000167,0.36587033023091775
ACH-000168,-0.10353285417522988
ACH-000169,0.18145831406424268
ACH-000178,-0.2829149813920019
ACH-000183,0.1474980973756332
ACH-000188,-0.2496370441739738
ACH-000189,-0.3304579173688918
ACH-000190,0.031001049451793713
ACH-000198,-0.2670901669128132
ACH-000203,0.5024368813023826
ACH-000204,0.03998604004429586
ACH-000206,-0.2426361951139374
ACH-000207,-0.3718441056342346
ACH-000208,-0.09363672626358494
ACH-000210,-0.06258916244475336
ACH-000211,-0.18380937493904206
ACH-000215,0.020273160065473302
ACH-000221,0.0379823071386533
ACH-000222,-0.17342983036037432
ACH-000223,-0.1381578738322306
ACH-000226,-0.17838564191617373
ACH-000227,-0.14365560106517405
ACH-000228,-0.13568208339392512
ACH-000231,-0.023809401546579033
ACH-000232,0.3847822152823088
ACH-000233,-0.13429062301950484
ACH-000234,0.026521735948680264
ACH-000235,0.0242027587764608
ACH-000237,0.0456565443019999
ACH-000238,0.013187186382964068
ACH-000242,-0.2546249488682905
ACH-000243,-0.15912588058915786
ACH-000244,-0.045215930666917294
ACH-000246,-0.030797629280566795
ACH-000248,-0.2566636560866806
ACH-000250,-0.12910263483739082
ACH-000251,-0.04814999931391435
ACH-000252,0.11635662902801908
ACH-000253,-0.13207190150070444
ACH-000255,-0.174136761990261
ACH-000256,-0.25992150721395924
ACH-000257,-0.320225515055484
ACH-000258,-0.08477478318225275
ACH-000259,0.2034151922250059
ACH-000260,-0.0052917869388502846
ACH-000261,-0.12206009882395108
ACH-000262,-0.21303695370634765
ACH-000263,-0.2127801266744969
ACH-000264,-0.04161542806919361
ACH-000265,-0.09430301796730693
ACH-000266,0.133014945029826
ACH-000272,-0.13321785274653453
ACH-000274,-0.31983127595650224
ACH-000277,-0.33839837094935943
ACH-000278,-0.0647002761871994
ACH-000279,-0.023721917215821862
ACH-000280,0.09951153770191716
ACH-000281,-0.3655181641181743
ACH-000288,0.02934878044951288
ACH-000291,-0.22465400554922071
ACH-000293,-0.11128052797897717
ACH-000294,-0.10831713289308192
ACH-000295,-0.14149316212893345
ACH-000296,-0.17057436699223466
ACH-000302,-0.1190656032176716
ACH-000304,-0.3590745230182494
ACH-000307,-0.18680371483464556
ACH-000308,0.07326139403651889
ACH-000310,-0.1245485117737553
ACH-000311,-0.10575068507166507
ACH-000312,0.07459803465383402
ACH-000315,-0.3072123443383825
ACH-000316,-0.040898615342660115
ACH-000317,0.2067202439016003
ACH-000318,-0.04268130224269039
ACH-000319,-0.20006824355839345
ACH-000320,-0.09328698793473836
ACH-000322,-0.3578406389468733
ACH-000323,-0.1560706033075264
ACH-000324,-0.4470160076059532
ACH-000329,-0.2728509767643766
ACH-000330,-0.21530601546310893
ACH-000331,-0.045384123229084514
ACH-000332,0.18431539315569215
ACH-000334,-0.0913451613257146
ACH-000335,-0.14461369893923834
ACH-000336,-0.15720167055314865
ACH-000337,-0.384629214554852
ACH-000338,-0.2881998433695088
ACH-000339,-0.021320490884819212
ACH-000341,-0.4763726856147245
ACH-000348,-0.06758759226531362
ACH-000350,-0.04286989514455215
ACH-000352,-0.06708183879923829
ACH-000356,0.03725237545444887
ACH-000361,-0.4004331711777431
ACH-000362,-0.11842115355494096
ACH-000363,-0.06342779936681348
ACH-000364,-0.0014760583366420106
ACH-000365,-0.12301890294792887
ACH-000366,0.024157271708415508
ACH-000368,-0.2289828052565868
ACH-000374,-0.28490983369323936
ACH-000375,0.0915681299698133
ACH-000376,-0.14890896340909934
ACH-000381,-0.07913827949850054
ACH-000383,-0.07218750854805102
ACH-000387,-0.4435862288436183
ACH-000389,-0.45502707900129497
ACH-000390,-0.048791492730957564
ACH-000393,-0.2326308929937741
ACH-000395,-0.0495460122948254
ACH-000396,-0.2446027808068145
ACH-000397,-0.13082358013683168
ACH-000401,-0.32160470089423165
ACH-000402,0.40353360120540455
ACH-000403,0.007669958146991081
ACH-000404,-0.13232587698520826
ACH-000406,-0.08954089241949557
ACH-000407,-0.3059531446965664
ACH-000408,-0.13486500855528413
ACH-000410,-0.04802387989741504
ACH-000411,-0.09953342364410923
ACH-000414,-0.013988770020842449
ACH-000415,-0.004031718725801473
ACH-000416,0.062376249341384665
ACH-000420,-0.24112131400997225
ACH-000421,0.028857805412184474
ACH-000424,0.2527587667459149
ACH-000425,-0.44718530493275305
ACH-000426,0.16006575295967154
ACH-000427,-0.1994302470906386
ACH-000433,0.1295659083162538
ACH-000435,0.13482638858630644
ACH-000436,0.09610652761465097
ACH-000444,-0.14773205742921974
ACH-000445,-0.20759206275541145
ACH-000448,-0.26306738751980485
ACH-000450,-0.2256157013559423
ACH-000452,-0.34883432286655514
ACH-000454,-0.3507127470883905
ACH-000458,-0.2094340335453866
ACH-000459,0.006879233706392211
ACH-000460,-0.3692445769590372
ACH-000461,0.03816094277417637
ACH-000463,-0.3629075751696911
ACH-000464,-0.1910066372677726
ACH-000466,-0.08165534227666196
ACH-000467,-0.025428274298072453
ACH-000468,-0.08975273739855649
ACH-000469,-0.23466589829376036
ACH-000470,-0.05705330909850179
ACH-000471,0.3436206600026068
ACH-000472,-0.13181792400591946
ACH-000473,-0.18943007849057247
ACH-000475,0.0903035772772608
ACH-000476,-0.3393694902126201
ACH-000477,-0.1649688799823803
