,PTPRM (5797)
ACH-000250,-0.1260068780031845
ACH-000251,-0.16088122674454566
ACH-000252,-0.1940836453649428
ACH-000253,-0.06899484123435544
ACH-000255,-0.016088660163849168
ACH-000256,-0.030663275748481537
ACH-000257,-0.05194498080697119
ACH-000258,-0.19072288989171413
ACH-000259,-0.09289239421449944
ACH-000260,0.0070532216172513925
ACH-000261,-0.08146904099946431
ACH-000262,-0.09247914687639684
ACH-000263,-0.114283200955677
ACH-000264,-0.12987827102635452
ACH-000265,-0.01579228979915988
ACH-000266,-0.060892258289117075
ACH-000272,-0.04803074163920549
ACH-000274,-0.1028020003206342
ACH-000277,-0.11846153294307615
ACH-000278,-0.08938727465650406
ACH-000279,-0.012032781224544844
ACH-000280,-0.18586576687401105
ACH-000281,-0.2507760726764815
ACH-000288,0.007848308872788447
ACH-000291,-0.12094737290606195
ACH-000293,0.03186944308768355
ACH-000294,-0.006926085173725809
ACH-000295,0.08637046273840379
ACH-000296,0.005975144001649898
ACH-000302,0.03310044746557261
ACH-000304,-0.21182821258650927
ACH-000307,-0.026712925526466102
ACH-000308,-0.18342356920717048
ACH-000310,-0.11175474184726072
ACH-000311,-0.13135584008205187
ACH-000312,-0.04278262654756791
ACH-000315,-0.058098398756565466
ACH-000316,0.033372340055563325
ACH-000317,0.1257017927429856
ACH-000318,-0.018181327382329318
ACH-000319,0.013139587635075308
ACH-000320,-0.2258128769225415
ACH-000322,-0.013004102864879992
ACH-000323,-0.0700171498581229
ACH-000324,-0.1206165250102491
ACH-000329,-0.12118222277898917
ACH-000330,-0.10944852431941092
ACH-000331,-0.07232188503783224
ACH-000332,-0.11712186039120533
ACH-000334,0.1282144466956767
ACH-000335,-0.05023636979792916
ACH-000336,-0.2615024596807493
ACH-000337,-0.2492305623466435
ACH-000338,-0.17263149596019187
ACH-000339,-0.06850532321337957
ACH-000341,-0.10658618603607596
ACH-000348,-0.031443321276523994
ACH-000350,-0.08617475419452103
ACH-000352,-0.0595809600124419
ACH-000356,0.0023801736738595946
ACH-000361,-0.00883744998879833
ACH-000362,-0.04819248805404462
ACH-000363,-0.09037927823106784
ACH-000364,-0.029213066932054776
ACH-000365,-0.1703585703030213
ACH-000366,-0.06347691327483987
ACH-000368,0.002607125786076199
ACH-000374,-0.056838390365135626
ACH-000375,-0.2039560936492488
ACH-000376,-0.07130150616082663
ACH-000381,-0.16067989929864562
ACH-000383,-0.08406975395828452
ACH-000387,0.04699287253990374
ACH-000389,0.08425023510994889
ACH-000390,-0.07803414934957519
ACH-000393,-0.14944486001327692
ACH-000395,-0.17889686233380733
ACH-000396,-0.1852809675713018
ACH-000397,-0.01278392361478138
ACH-000401,-0.08228958903526165
ACH-000402,-0.15941584861221084
ACH-000403,-0.07024224337792284
ACH-000404,-0.12767943854049485
ACH-000406,-0.004340851042725167
ACH-000407,0.002380022224737098
ACH-000408,-0.17122398067954242
ACH-000410,-0.042649341377148736
ACH-000411,-0.14600333931902473
ACH-000414,-0.17648688854646247
ACH-000415,-0.05650265097004475
ACH-000416,-0.06251259002996402
ACH-000420,-0.0034239461194575447
ACH-000421,-0.17259697351130018
ACH-000424,-0.1214410027539373
ACH-000425,-0.07377247060036872
ACH-000426,-0.03124006990119042
ACH-000427,-0.13645950533805334
ACH-000433,-0.07957252548911473
ACH-000435,-0.33947052379524634
ACH-000436,-0.04142912955708365
ACH-000444,-0.037564731961098274
ACH-000445,-0.1199404119301804
ACH-000448,-0.10681651344534653
ACH-000450,-0.1482054031973075
ACH-000452,-0.07438539770538888
ACH-000454,-0.08881928479068082
ACH-000458,-0.009331162362115331
ACH-000459,0.06903168850425741
ACH-000460,-0.013857500515499156
ACH-000461,0.12080149012236405
ACH-000463,-0.06068163727382411
ACH-000464,-0.032254848364366116
ACH-000466,-0.09527665328018847
ACH-000467,-0.006153627233609593
ACH-000468,-0.03395889492731092
ACH-000469,-0.07173857100489227
ACH-000470,-0.181423250832397
ACH-000471,-0.11877410851277866
ACH-000472,-0.20401894541870105
ACH-000473,-0.1059147104968643
ACH-000475,-0.02482696470901921
ACH-000476,-0.05650428112532604
ACH-000477,0.018326669511633833
ACH-000479,-0.16736093632002058
ACH-000480,-0.15899864088372734
ACH-000481,-0.012818445417140169
ACH-000483,0.04047611350648445
ACH-000484,-0.021548744229404733
ACH-000485,-0.05844357745989146
ACH-000486,-0.07779539169473915
ACH-000487,-0.08637304936814069
ACH-000488,-0.1003429207116206
ACH-000490,-0.07330988427750168
ACH-000491,-0.05936677655074803
ACH-000495,-0.008703268011025347
ACH-000496,-0.05734871649613611
ACH-000499,-0.0035144897723275465
ACH-000500,-0.3137709963809029
ACH-000502,-0.0747788922682129
ACH-000503,-0.058359412851002615
ACH-000505,-0.07944689679700424
ACH-000507,-0.06597914504127514
ACH-000510,-0.08979174669753183
ACH-000511,-0.1382233644197226
ACH-000512,-0.09077009321687016
ACH-000516,-0.05450738293679474
ACH-000517,-0.11257324989227037
ACH-000518,-0.10195843871436426
ACH-000520,0.000538146052777135
ACH-000521,-0.25086707438274586
ACH-000522,-0.14419337460357404
ACH-000524,-0.008402390384808129
ACH-000527,0.001136283751883412
ACH-000528,-0.002088434502673366
ACH-000537,-0.1255012945300053
ACH-000541,0.1270680737193513
ACH-000542,-0.08657142472956808
ACH-000544,0.010470507714179476
ACH-000545,-0.0461209715132044
ACH-000547,0.054037195434598735
ACH-000548,-0.1116305015607228
ACH-000549,-0.056523626027578676
ACH-000550,-0.0938069164991505
ACH-000552,-0.15240543863683995
ACH-000556,-0.05217810044205076
ACH-000557,-0.1710442429037492
ACH-000569,-0.1266754841250987
ACH-000570,-0.01721471144665346
ACH-000571,-0.1370749163801879
ACH-000573,-0.006367602541037882
ACH-000576,0.017618456619667246
ACH-000579,0.014640303297651853
ACH-000580,-0.11525235724093864
ACH-000584,-0.16541420138198254
ACH-000585,0.01700425024620104
ACH-000588,-0.08143878786667731
ACH-000589,-0.15921596207126726
ACH-000591,-0.10542685166425177
ACH-000593,-0.12086972307235425
ACH-000600,0.06195498744063279
ACH-000601,-0.025694840540938263
ACH-000605,-0.0922533772166722
ACH-000606,0.052495495673677735
ACH-000608,-0.10308341202686054
ACH-000614,-0.06998284760063178
ACH-000616,-0.08971111980168972
ACH-000618,-0.0968603276416002
ACH-000619,-0.06757450310793707
ACH-000620,-0.07976738371228771
ACH-000621,-0.09886258166876477
ACH-000622,-0.02744881463829512
ACH-000623,-0.0935403945018244
ACH-000624,-0.07350521933572696
ACH-000627,-0.09241391434550827
ACH-000630,-0.06497559040906545
ACH-000631,-0.01715984026873061
ACH-000632,-0.011008164756252492
ACH-000633,-0.19308404172448
ACH-000637,0.030271560355070545
ACH-000638,0.04965988643363108
ACH-000646,-0.18138961708337087
ACH-000647,-0.0929880350299026
ACH-000648,-0.13526395134501093
ACH-000649,-0.04793421468822643
ACH-000651,-0.05789843515829893
ACH-000652,-0.11007643727487998
ACH-000653,-0.1097035659199888
ACH-000657,-0.16724425125969633
ACH-000658,-0.17545236637134332
ACH-000661,-0.14699944172451426
ACH-000662,0.25820752015630577
ACH-000663,0.020481713916601883
ACH-000665,-0.0015841740938210063
ACH-000671,-0.03102034921967348
ACH-000672,-0.0018757202956958907
ACH-000673,-0.08621583222929932
ACH-000676,-0.08502167194812707
ACH-000677,-0.13566614996638246
ACH-000681,-0.14061765594128098
ACH-000683,-0.09164903685049408
ACH-000684,-0.02994341650922521
ACH-000688,-0.035211114753868816
ACH-000693,-0.05865604981556941
ACH-000694,-0.030152537705923157
ACH-000695,0.07669171897836206
ACH-000696,-0.11366573233103795
ACH-000697,-0.16998771809163
ACH-000699,-0.03908561448289324
ACH-000701,-0.07138037366337918
ACH-000706,-0.1228547035182881
ACH-000711,-0.11167002491992672
ACH-000713,-0.13150082315461994
ACH-000714,-0.13453750165240405
ACH-000718,-0.17551106696473984
ACH-000720,-0.12164365789815093
ACH-000721,-0.013277430249318049
ACH-000724,-0.04017879474712646
ACH-000725,0.009468545269059004
ACH-000732,-0.02774850966392693
ACH-000734,-0.12058827304243395
ACH-000735,-0.10164466745503747
ACH-000736,-0.07236377799233801
ACH-000738,-0.08834680099554944
ACH-000746,-0.19902182808873628
ACH-000747,-0.07311821649820525
ACH-000748,0.0013439589954901876
ACH-000753,0.05846950677477245
ACH-000756,-0.2344387035469803
ACH-000757,0.0004585260267318334
ACH-000758,-0.12013577269087986
ACH-000760,-0.05421837291977182
ACH-000762,-0.19675979768985036
ACH-000763,-0.1262067778035263
ACH-000764,0.03986192343233107
ACH-000765,0.012832605355268792
ACH-000766,-0.06789726734335216
ACH-000767,-0.15625676604442507
ACH-000768,0.048875630973233095
ACH-000769,-0.24702127433577026
ACH-000770,-0.046084504244229024
ACH-000771,-0.027461999152791988
ACH-000773,-0.11086795533570444
ACH-000776,-0.09530057869839474
ACH-000777,-0.08285405563966372
ACH-000778,-0.08919394683661627
ACH-000781,-0.05850687392878901
ACH-000782,-0.2463018860872677
ACH-000783,-0.03246709770381683
ACH-000784,-0.2180197867575967
ACH-000785,-0.0347145823024616
ACH-000787,-0.027752035650424528
ACH-000788,-0.12102847535963344
ACH-000791,-0.13998698496879305
ACH-000792,-0.06551641843907978
ACH-000794,0.012675090082667224
ACH-000796,-0.0991488267007853
ACH-000798,0.019695211413706733
ACH-000799,0.037292845289149855
ACH-000800,-0.09007694938721604
ACH-000802,-0.2329903671605659
ACH-000804,-0.09622500073466732
ACH-000805,-0.020878567734418686
ACH-000809,-0.06528371730353713
ACH-000810,-0.0597507543679224
ACH-000811,-0.07560968235645868
ACH-000817,-0.07974711493538664
ACH-000819,-0.16511714090029467
ACH-000820,0.1461591410493683
ACH-000821,0.16704642595498415
ACH-000822,-0.23775119764540734
ACH-000823,-0.025073261146862463
ACH-000824,-0.1590170892717774
ACH-000827,-0.07289501051478023
ACH-000829,-0.058590704909351574
ACH-000831,0.08591230283509832
ACH-000832,-0.14799684466255358
ACH-000833,-0.002433032416819169
ACH-000834,-0.08225920154571426
ACH-000835,-0.1389020926117313
ACH-000836,-0.1569762614192098
ACH-000837,-0.0622125549388317
ACH-000838,-0.14302869607078722
ACH-000839,0.006954211090286269
ACH-000840,-0.14016177649664072
ACH-000841,-0.06775426615530115
ACH-000843,-0.2206440899824532
ACH-000846,-0.0955625923412467
ACH-000847,-0.10962199537567896
ACH-000848,-0.0801357047837329
ACH-000849,-0.06970406700976363
ACH-000851,-0.2351495033454541
ACH-000855,-0.08560011810562444
ACH-000856,-0.1988650274777318
ACH-000858,-0.038657969455486635
ACH-000859,0.0757560860812677
ACH-000861,0.0626804468292521
ACH-000862,-0.17219536548609715
ACH-000865,-0.030586538749993564
ACH-000866,-0.0738692535059484
ACH-000867,-0.08935770920747586
ACH-000869,-0.034851754296135566
ACH-000872,0.06695017423433494
ACH-000873,-0.008172768699330242
ACH-000876,-0.13082630176227614
ACH-000878,-0.13863120187450353
ACH-000880,-0.25302507194861906
ACH-000881,-0.031622641422178716
ACH-000882,0.03443671505613068
ACH-000884,-0.06905216623579326
ACH-000885,-0.24395458644779566
ACH-000887,-0.06217155608444513
ACH-000889,0.030510416779174723
ACH-000896,-0.14985283291644738
ACH-000898,-0.05590140727678767
ACH-000900,0.1325538413984336
ACH-000901,-0.0197335808756659
ACH-000905,-0.09767654164092693
ACH-000906,-0.12775607552716697
ACH-000907,0.11690328620018932
ACH-000910,-0.13693870680948192
ACH-000911,-0.08395497734316199
ACH-000912,-0.06265877969237472
ACH-000913,0.011403322259849066
ACH-000915,-0.11610176293108243
ACH-000916,-0.1465809778935034
ACH-000917,0.058689803967749074
ACH-000920,-0.0973227350090356
ACH-000921,-0.03986854629556461
ACH-000924,-0.07816575155005821
ACH-000926,-0.12071499388255877
ACH-000928,0.06139101702081814
ACH-000929,-0.009655184495951057
ACH-000932,-0.07600742765634881
ACH-000935,-0.026251665615307892
ACH-000936,-0.04483009118792106
ACH-000937,-0.1376282708650388
ACH-000938,-0.04294310188454159
ACH-000939,0.003102685263819561
ACH-000941,-0.08254751208035646
ACH-000943,-0.10327753242759163
ACH-000946,-0.13747751101736622
ACH-000947,-0.1444870636499875
ACH-000948,0.01299249994945651
ACH-000950,0.029670918118876424
ACH-000953,-0.06299160208700091
ACH-000954,-0.02248953370040869
ACH-000957,-0.12137791830906144
ACH-000958,-0.08135830394728383
ACH-000960,-0.09487979496696576
ACH-000963,-0.06622099564634762
ACH-000968,0.05268481154762012
ACH-000969,-0.061953506680318876
ACH-000972,-0.19907491187102488
ACH-000973,-0.10021941396601572
ACH-000974,-0.10500495679268873
ACH-000978,-0.13516721927717162
ACH-000984,-0.14713073541131416
ACH-000986,-0.09771842699943643
ACH-000988,-0.014305900791367475
ACH-000993,0.010446994246106091
ACH-000994,-0.10250686628276208
ACH-000996,0.033842974626814064
ACH-001001,-0.012362119029093198
ACH-001020,-0.17288218113501574
ACH-001028,-0.08522841765865449
ACH-001031,-0.09987134152765413
ACH-001038,-0.10158264349245792
ACH-001048,-0.04034675346651547
ACH-001050,-0.06261309775151536
ACH-001053,-0.1163605521874226
ACH-001054,-0.06457963420831413
ACH-001061,-0.08998218656920583
ACH-001067,0.018160397908549696
ACH-001075,-0.18336197209174487
ACH-001096,-0.07769969201884533
ACH-001111,0.2040725830001594
ACH-001119,-0.13785458033827175
ACH-001128,-0.06612174618411851
ACH-001134,-0.07724713201345622
ACH-001151,-0.12770563112447744
ACH-001163,-0.08910189304385079
ACH-001164,0.026029543775745904
ACH-001183,-0.009750512251380166
ACH-001192,-0.1975418293318834
ACH-001193,-0.14531360343658434
ACH-001196,-0.18566160421423095
ACH-001197,0.0569764063953066
ACH-001205,-0.12938222247445913
ACH-001211,-0.12724762859176722
ACH-001212,-0.18247534497629245
ACH-001228,-0.07279719406230895
ACH-001232,-0.06135865057619711
ACH-001239,-0.04463065989998583
ACH-001270,-0.16211208512375064
ACH-001274,-0.1570924151196633
ACH-001275,-0.28176537512045197
ACH-001277,-0.0006343838103862469
ACH-001278,0.023042690589344272
ACH-001280,-0.2352169037446461
ACH-001283,-0.06604529156967237
ACH-001289,0.036657439528544895
ACH-001300,-0.1990069047436074
ACH-001301,0.026135954042802542
ACH-001302,-0.21664105202088554
ACH-001306,-0.10751734324928276
ACH-001318,0.013800272434721345
ACH-001322,0.04068482496689761
ACH-001328,-0.06062800831991293
ACH-001332,-0.03376967693304951
ACH-001336,-0.006514523903656524
ACH-001346,0.06423809597625882
ACH-001353,-0.042281295694260514
ACH-001354,-0.15882604844438922
ACH-001367,0.1750927901275841
ACH-001368,-0.13641225612022356
ACH-001374,-0.08693238541516735
ACH-001377,-0.13338825678940686
ACH-001380,0.04509227510937043
ACH-001391,-0.07380520462362845
ACH-001408,-0.019464166791802573
ACH-001430,-0.0246870078195352
ACH-001431,0.00660928730094845
ACH-001450,-0.1868929549734144
ACH-001496,-0.1269534892886681
ACH-001500,0.02715355803245069
ACH-001523,-0.1667082373628974
ACH-001532,-0.14015047534859182
ACH-001550,-0.04621469341205983
ACH-001552,-0.14189653757324294
ACH-001554,-0.06183354904488383
ACH-001654,-0.1686772627799328
ACH-001735,-0.15655713738070295
ACH-001736,-0.1125814921447264
ACH-001737,-0.0012417490298728831
ACH-001740,-0.07294104017663022
ACH-001745,-0.10461567421473388
ACH-001765,-0.029800353545782626
