,ATP6V0D1 (9114)
ACH-000436,-0.43671264040017
ACH-000444,-0.3588861787091525
ACH-000445,-0.0657297164112568
ACH-000448,-0.28634172882609416
ACH-000450,-0.06777369655245312
ACH-000452,-0.3394188356902662
ACH-000454,-0.5144197613500733
ACH-000458,-0.3787626253458067
ACH-000459,-0.16154688091865954
ACH-000460,-0.41923438867220336
ACH-000461,-0.4757399591006827
ACH-000463,-0.4399985048871229
ACH-000464,-0.3583204582710307
ACH-000466,-0.36244956963804936
ACH-000467,-0.5182395322034898
ACH-000468,-0.3164896372378149
ACH-000469,-0.5405712066172467
ACH-000470,-0.4637182444051652
ACH-000471,-0.2557813389372316
ACH-000472,-0.3132168106453645
ACH-000473,-0.314643444794683
ACH-000475,-0.2690044660548899
ACH-000476,-0.4572809461129811
ACH-000477,-0.43052482780840695
ACH-000479,-0.5102604542006932
ACH-000480,-0.4743582726804347
ACH-000481,-0.4069153186838635
ACH-000483,-0.3010145875364109
ACH-000484,-0.41239355717118464
ACH-000485,-0.3419416598423533
ACH-000486,-0.4147933231491793
ACH-000487,-0.590323932887776
ACH-000488,-0.35593172119123273
ACH-000490,-0.4440350693106382
ACH-000491,-0.3988887053851198
ACH-000495,-0.3787977923472707
ACH-000496,-0.3744738219176159
ACH-000499,-0.2978041083844998
ACH-000500,-0.22862955221042516
ACH-000502,-0.383479925403094
ACH-000503,-0.2877431058129631
ACH-000505,-0.1712574778632445
ACH-000507,-0.6633078182817876
ACH-000510,-0.3374890530997409
ACH-000511,-0.34621995776770403
ACH-000512,-0.4751514788951442
ACH-000516,-0.3977599830128075
ACH-000517,-0.5128834425966294
ACH-000518,-0.4980211356282058
ACH-000520,-0.31977970883316514
ACH-000521,-0.22100069514244475
ACH-000522,-0.5990140177742262
ACH-000524,-0.4960640914900478
ACH-000527,-0.3317364632501601
ACH-000528,-0.5351851312079926
ACH-000537,-0.3061880239196873
ACH-000541,-0.1995361745351564
ACH-000542,-0.5276657376601451
ACH-000544,-0.24764979162051404
ACH-000545,-0.2755879719321009
ACH-000547,-0.24234393025972065
ACH-000548,-0.5760083387752267
ACH-000549,-0.4537405753112852
ACH-000550,-0.5226598831674301
ACH-000552,-0.6934172410572474
ACH-000556,-0.4091637059544493
ACH-000557,-0.3911235468649539
ACH-000569,-0.2642530074814671
ACH-000570,-0.3712920974098588
ACH-000571,-0.3092205424623408
ACH-000573,-0.4573931135268766
ACH-000576,-0.4667172140911975
ACH-000579,-0.2342692720539236
ACH-000580,-0.28473130418942844
ACH-000584,-0.4849058435546023
ACH-000585,-0.2062226995581777
ACH-000588,-0.5537393500350458
ACH-000589,-0.36747126643403255
ACH-000591,-0.5427810808424225
ACH-000593,-0.4082962531666684
ACH-000600,-0.5448619487853699
ACH-000601,-0.4360966412223124
ACH-000605,-0.3591116577992979
ACH-000606,-0.1910764999890645
ACH-000608,-0.5068763003076608
ACH-000614,-0.18306784078357555
ACH-000616,-0.4118187445903274
ACH-000618,-0.4318081033265501
ACH-000619,-0.5569854721058939
ACH-000620,-0.37575769156357103
ACH-000621,-0.5109497521760008
ACH-000622,-0.41517239178810106
ACH-000623,-0.27136132544951624
ACH-000624,-0.4770320040526768
ACH-000627,-0.12879910036751166
ACH-000630,-0.3358068430359915
ACH-000631,-0.30198056435612874
ACH-000632,-0.09404203817210516
ACH-000633,-0.2082680432209558
ACH-000637,-0.3945440977303749
ACH-000638,-0.21384464168100234
ACH-000646,-0.2598397326726496
ACH-000647,-0.5266334434356563
ACH-000648,-0.44971650756539866
ACH-000649,-0.3370265895414145
ACH-000651,-0.4343118955612589
ACH-000652,-0.3083165323091776
ACH-000653,-0.4812454076210152
ACH-000657,-0.3618002214031881
ACH-000658,-0.6236377741125858
ACH-000661,-0.4867325706509159
ACH-000662,-0.2329387594408356
ACH-000663,-0.2543448435024763
ACH-000665,-0.24091621274544364
ACH-000671,-0.3413974098161701
ACH-000672,-0.19116120655709726
ACH-000673,-0.2924893663447758
ACH-000676,-0.4591253665394507
ACH-000677,-0.1816298037342656
ACH-000681,-0.287987348375739
ACH-000683,-0.16537265653618266
ACH-000684,-0.4433399409120339
ACH-000688,-0.793987134312489
ACH-000693,-0.28614773713570296
ACH-000694,-0.3159873927523892
ACH-000695,-0.3312558957001365
ACH-000696,-0.34237948324431344
ACH-000697,-0.14753556979767118
ACH-000699,-0.2803224805891009
ACH-000701,-0.11115976087941064
ACH-000706,-0.359162208903993
ACH-000711,-0.493631027817448
ACH-000713,-0.5134003121732471
ACH-000714,-0.407852726600675
ACH-000718,-0.44619183027085496
ACH-000720,-0.3164256455563433
ACH-000721,-0.3554782034970692
ACH-000724,-0.3405509574196756
ACH-000725,-0.4080161344320533
ACH-000732,-0.4464421702655319
ACH-000734,-0.2794335748037841
ACH-000735,-0.3388139468932302
ACH-000736,-0.3993096872575498
ACH-000738,-0.4829374693433319
ACH-000746,-0.5072415724282873
ACH-000747,-0.5325771711637716
ACH-000748,-0.08388103944032728
ACH-000753,-0.4083008521239754
ACH-000756,-0.3199314066691057
ACH-000757,-0.4764971632929109
ACH-000758,-0.3151436628888113
ACH-000760,-0.3797018264728113
ACH-000762,-0.4257890472489725
ACH-000763,-0.5147396943060988
ACH-000764,-0.4708780020852317
ACH-000765,-0.4263855291338412
ACH-000766,-0.33499734293876804
ACH-000767,-0.6008461071919723
ACH-000768,-0.623867746667165
ACH-000769,-0.4170027263382039
ACH-000770,-0.4468503363295112
ACH-000771,-0.4184409760650317
ACH-000773,-0.2568555865262451
ACH-000776,-0.3121640500924347
ACH-000777,-0.32073015880035666
ACH-000778,-0.3679904324571596
ACH-000781,-0.2774890843919379
ACH-000782,-0.3316875988148862
ACH-000783,-0.494334325992942
ACH-000784,-0.3085246666682924
ACH-000785,-0.4416849588032013
ACH-000787,-0.3828981706404034
ACH-000788,-0.3936314816618874
ACH-000791,-0.45431015671556
ACH-000792,-0.4696662631555328
ACH-000794,-0.3478779374656833
ACH-000796,-0.29873459528715124
ACH-000798,-0.626099181998999
ACH-000799,-0.6677389208215126
ACH-000800,-0.37154322999025546
ACH-000802,-0.22339681589767826
ACH-000804,-0.32574252315051216
ACH-000805,-0.4190408817549547
ACH-000809,-0.3874474005605363
ACH-000810,-0.27987688760395696
ACH-000811,-0.24432782842748854
ACH-000817,-0.16147713227003133
ACH-000819,-0.3771373645439571
ACH-000820,-0.5551245852591999
ACH-000821,-0.692085211889494
ACH-000822,-0.5530642186287924
ACH-000823,-0.29008387652161977
ACH-000824,-0.43006130918828206
ACH-000827,-0.3851232303013869
ACH-000829,-0.4491431608450541
ACH-000831,-0.3389402259924619
ACH-000832,-0.29293156038731843
ACH-000833,-0.036657065777553885
ACH-000834,-0.3381222735373467
ACH-000835,-0.3042619783835872
ACH-000836,-0.5545749338544951
ACH-000837,-0.2808558875936139
ACH-000838,-0.4285340649599701
ACH-000839,-0.5984566836335519
ACH-000840,-0.5169378489627195
ACH-000841,-0.3515578993085245
ACH-000843,-0.2796789283582927
ACH-000846,-0.2627303907416197
ACH-000847,-0.15037185890391486
ACH-000848,-0.1831877057119529
ACH-000849,-0.2271991016615197
ACH-000851,-0.32502130133603363
ACH-000855,-0.4435811901682026
ACH-000856,-0.4702858298812491
ACH-000858,-0.4792786048715965
ACH-000859,-0.4667700292731479
ACH-000861,-0.42637536110387664
ACH-000862,-0.17943280765148278
ACH-000865,-0.2068110968597
ACH-000866,-0.5871855119968894
ACH-000867,-0.4822330021194694
ACH-000869,-0.4691692466027278
ACH-000872,-0.43027989676265016
ACH-000873,-0.061734376866414725
ACH-000876,-0.24395508763709156
ACH-000878,-0.3472534706995097
ACH-000880,-0.2490192102209141
ACH-000881,-0.3516338663176567
ACH-000882,-0.20844905947823414
ACH-000884,-0.5455983402677574
ACH-000885,-0.2420280374781615
ACH-000887,-0.4693740821313904
ACH-000889,-0.348199777251648
ACH-000896,-0.4495905178879968
ACH-000898,-0.6697901670994624
ACH-000900,-0.3782753627289134
ACH-000901,-0.20162839333777255
ACH-000905,-0.38795411950662334
ACH-000906,-0.2435587211471893
ACH-000907,-0.4603037731135336
ACH-000910,-0.22833620664275325
ACH-000911,-0.5098130273261926
ACH-000912,-0.24640362801836144
ACH-000913,-0.3073767848341657
ACH-000915,-0.28836537703278803
ACH-000916,-0.6243040851346556
ACH-000917,-0.2781156172079873
ACH-000920,-0.4226113030512079
ACH-000921,-0.384635376330236
ACH-000924,-0.2197263673501858
ACH-000926,-0.3269964124175443
ACH-000928,-0.4367048934640096
ACH-000929,-0.5500303869666415
ACH-000932,-0.2675790472817537
ACH-000935,-0.3999332737541356
ACH-000936,-0.2793857201460445
ACH-000937,-0.3255652244352031
ACH-000938,-0.2191862528462205
ACH-000939,-0.2762979385359625
ACH-000941,-0.5087999614321649
ACH-000943,-0.4109609795869949
ACH-000946,-0.4314371791258427
ACH-000947,-0.37889237289467775
ACH-000948,-0.5215981047274988
ACH-000950,-0.31189109915099616
ACH-000953,-0.4059114732091136
ACH-000954,-0.5912455705375637
ACH-000957,-0.3623109663127582
ACH-000958,-0.5242460042248155
ACH-000960,-0.4089544678747829
ACH-000963,-0.2599160828433702
ACH-000968,-0.5135391390477121
ACH-000969,-0.5053001805887211
ACH-000972,-0.6121315045786069
ACH-000973,-0.4939630319655486
ACH-000974,-0.36106071451855387
ACH-000978,-0.2500829294690616
ACH-000984,-0.4262791712466372
ACH-000986,-0.59476710085863
ACH-000988,-0.4715102942239416
ACH-000993,-0.5053022679909879
ACH-000994,-0.40749733954507694
ACH-000996,-0.3196881050567261
ACH-001001,-0.4113105996465129
ACH-001020,-0.1205038010385596
ACH-001028,-0.3630978742283791
ACH-001031,-0.2962206381105869
ACH-001038,-0.3953262824081449
ACH-001048,-0.5414469093983648
ACH-001050,-0.4227692977258237
ACH-001053,-0.4426177651847432
ACH-001054,-0.5831861868474003
ACH-001061,-0.5025518602299646
ACH-001067,-0.4490699605270238
ACH-001075,-0.6094309694034539
ACH-001096,-0.15765120503579952
ACH-001111,-0.3896821289831768
ACH-001119,-0.3356020449631766
ACH-001128,-0.5283931354899023
ACH-001134,-0.4303958074092607
ACH-001151,-0.6555568098932993
ACH-001163,-0.5772530874540694
ACH-001164,-0.4766012145639434
ACH-001183,-0.1986030300191274
ACH-001192,-0.29824229402534397
ACH-001193,-0.5257013257806622
ACH-001196,-0.3389325485431773
ACH-001197,-0.4388433180414141
ACH-001205,-0.4022916911808119
ACH-001211,-0.5561738268852259
ACH-001212,-0.4033493911031698
ACH-001228,-0.3033455620540261
ACH-001232,-0.4645110205162343
ACH-001239,-0.4161699766960335
ACH-001270,-0.5479956248881579
ACH-001274,-0.3619195746428475
ACH-001275,-0.35655056054103085
ACH-001277,-0.2279473885579424
ACH-001278,-0.448464155419536
ACH-001280,-0.473371794319396
ACH-001283,-0.4130846095343619
ACH-001289,-0.5030735717621377
ACH-001300,-0.3914115792282116
ACH-001301,-0.5191072339570255
ACH-001302,-0.3306420371007343
ACH-001306,-0.2843711659818489
ACH-001318,-0.37422818782660267
ACH-001322,-0.4081604084357539
ACH-001328,-0.4000285116537635
ACH-001332,-0.3600104659898908
ACH-001336,-0.5220320829468527
ACH-001346,-0.3790924061790944
ACH-001353,-0.4686232444919583
ACH-001354,-0.4980184622866056
ACH-001367,-0.2661751076152373
ACH-001368,-0.3605573941288208
ACH-001374,-0.7269464841456837
ACH-001377,-0.2763310956913146
ACH-001380,-0.2099258672852813
ACH-001391,-0.476933763672573
ACH-001408,-0.3528012490364105
ACH-001430,-0.2867825598839204
ACH-001431,-0.6308617433183384
ACH-001450,-0.3516574708713476
ACH-001496,-0.5588508582088285
ACH-001500,-0.2910260239276768
ACH-001523,-0.2823558783769441
ACH-001532,-0.29733222191930364
ACH-001550,-0.3151752497192973
ACH-001552,-0.2642577109618897
ACH-001554,-0.24816084260607
ACH-001654,-0.3691194289463116
ACH-001735,-0.4750236940277752
ACH-001736,-0.4814385758724217
ACH-001737,-0.3678487576933155
ACH-001740,-0.33993428263105835
ACH-001745,-0.4561946788593001
ACH-001765,-0.4948949589522605
