,TUFM (7284)
ACH-000261,-0.25317802522711713
ACH-000262,-0.16351497827141576
ACH-000263,-0.2660103272898994
ACH-000264,-0.2520597179652922
ACH-000265,-0.2740220937372129
ACH-000266,-0.1535364031785511
ACH-000272,0.03235054634327452
ACH-000274,-0.18034029084624464
ACH-000277,-0.317304252385267
ACH-000278,-0.057561942216769274
ACH-000279,-0.3605018290859759
ACH-000280,-0.2314831974570215
ACH-000281,-0.24985585864000745
ACH-000288,-0.22726155447638255
ACH-000291,-0.19687061177027884
ACH-000293,-0.2721956426277554
ACH-000294,-0.1838276884313105
ACH-000295,-0.08433882402901194
ACH-000296,-0.15644628970295754
ACH-000302,-0.2823732828986809
ACH-000304,-0.2848722358401446
ACH-000307,-0.2486150599697317
ACH-000308,-0.1889163490610685
ACH-000310,-0.18777712581325634
ACH-000311,-0.215664481278938
ACH-000312,-0.2353982739541257
ACH-000315,-0.4459312666566537
ACH-000316,-0.093247948019138
ACH-000317,-0.14955509916337112
ACH-000318,-0.19965191799550325
ACH-000319,-0.1897637085527698
ACH-000320,-0.1741668235415988
ACH-000322,-0.3621696123747177
ACH-000323,-0.16106078761579945
ACH-000324,-0.05040749282271096
ACH-000329,-0.4322737106440629
ACH-000330,-0.4209231939270453
ACH-000331,-0.3372366322230709
ACH-000332,-0.14170929186869932
ACH-000334,-0.26103640911251
ACH-000335,-0.030377927459107182
ACH-000336,-0.1751357795753155
ACH-000337,-0.48398800507964795
ACH-000338,-0.2797574501087989
ACH-000339,-0.2576942764010509
ACH-000341,-0.04599175820469071
ACH-000348,-0.2246479032150428
ACH-000350,-0.21128524165145526
ACH-000352,-0.339334867955324
ACH-000356,-0.4274710481657787
ACH-000361,-0.2338700026343063
ACH-000362,-0.12447050509868275
ACH-000363,-0.21837093761822327
ACH-000364,-0.3682581678046857
ACH-000365,-0.3836419852583799
ACH-000366,-0.113400212097908
ACH-000368,-0.19719642096229126
ACH-000374,-0.33652107320829844
ACH-000375,-0.11964958223949908
ACH-000376,-0.21056114324072686
ACH-000381,-0.24965014074928898
ACH-000383,-0.278418019110038
ACH-000387,-0.3619634668271868
ACH-000389,-0.268608539900598
ACH-000390,-0.28444099401187123
ACH-000393,-0.11699120516574313
ACH-000395,-0.01894693523513956
ACH-000396,-0.6202116975945646
ACH-000397,-0.18467248125279773
ACH-000401,0.05168111094398165
ACH-000402,-0.12098112756118365
ACH-000403,-0.1848196648646432
ACH-000404,-0.20004863836380465
ACH-000406,-0.2582659388654713
ACH-000407,-0.3739909989261838
ACH-000408,-0.3877956611876252
ACH-000410,-0.03522580608531317
ACH-000411,0.01431370159873157
ACH-000414,-0.17090485272169578
ACH-000415,-0.2721348965603999
ACH-000416,-0.3201773166011712
ACH-000420,-0.4491091861955486
ACH-000421,-0.229167239027057
ACH-000424,-0.25613448579958337
ACH-000425,-0.2432666870037623
ACH-000426,-0.17574587216246107
ACH-000427,-0.5457037920578284
ACH-000433,-0.2664464942023768
ACH-000435,0.059060232500360986
ACH-000436,-0.010804789817525078
ACH-000444,-0.3388122014470315
ACH-000445,-0.0880642245304263
ACH-000448,-0.15649178045258014
ACH-000450,-0.4676025722187341
ACH-000452,-0.31705176687532505
ACH-000454,-0.4957553981248186
ACH-000458,-0.6074880594083838
ACH-000459,-0.35280325841085763
ACH-000460,-0.3526285178878134
ACH-000461,-0.41341797479481773
ACH-000463,-0.20234449023239684
ACH-000464,-0.20727122118261804
ACH-000466,-0.2525658084577566
ACH-000467,-0.16610271152323075
ACH-000468,-0.19343941540156884
ACH-000469,-0.3550254214456288
ACH-000470,-0.19642008835439345
ACH-000471,-0.15178849824988594
ACH-000472,-0.2370894603158359
ACH-000473,-0.11527248343581432
ACH-000475,-0.3746992153906168
ACH-000476,-0.4027287487190933
ACH-000477,-0.3177344112578629
ACH-000479,-0.13117781325740954
ACH-000480,-0.29355687060814883
ACH-000481,-0.07749384165928222
ACH-000483,-0.4476070287512877
ACH-000484,-0.25828765001098936
ACH-000485,-0.18942841760649687
ACH-000486,-0.4294280181483589
ACH-000487,-0.11908221468322552
ACH-000488,-0.4182287432559271
ACH-000490,-0.42041947954859976
ACH-000491,-0.0064217637030568675
ACH-000495,-0.3811462884811327
ACH-000496,-0.13342725732094338
ACH-000499,-0.39114856593931535
ACH-000500,-0.4112288438788789
ACH-000502,-0.054361491013967034
ACH-000503,-0.19667337796904105
ACH-000505,-0.14186096868818399
ACH-000507,-0.2150889340898798
ACH-000510,-0.34955912024306485
ACH-000511,-0.2561280202733687
ACH-000512,-0.31338929726341075
ACH-000516,-0.1957997148718548
ACH-000517,-0.20375452292245252
ACH-000518,-0.22931912706331134
ACH-000520,-0.10514816752496388
ACH-000521,-0.10123145669126732
ACH-000522,-0.4503487540700095
ACH-000524,-0.20296039594642729
ACH-000527,-0.2355355457178958
ACH-000528,-0.31933868524211595
ACH-000537,-0.4010410692719737
ACH-000541,-0.3448591288241739
ACH-000542,-0.09602566468468292
ACH-000544,-0.3222241294752309
ACH-000545,-0.4487931439311745
ACH-000547,-0.11973205782518458
ACH-000548,-0.29497411386755995
ACH-000549,-0.27521686022410363
ACH-000550,-0.2523379983770106
ACH-000552,-0.2618792815956945
ACH-000556,-0.2627700674124
ACH-000557,-0.06058375783691376
ACH-000569,-0.0927794262559536
ACH-000570,-0.22331957993307106
ACH-000571,-0.16686738115990393
ACH-000573,-0.2354794400303262
ACH-000576,-0.09278834935576537
ACH-000579,-0.6589678670157302
ACH-000580,-0.038861828715398485
ACH-000584,-0.20685181264399544
ACH-000585,-0.3113083473299087
ACH-000588,-0.18374955547363486
ACH-000589,-0.3407868370922745
ACH-000591,-0.2703838643020237
ACH-000593,-0.2104238169435128
ACH-000600,-0.2439560862837937
ACH-000601,-0.17309391180698208
ACH-000605,-0.2978027625242412
ACH-000606,-0.3985908877961634
ACH-000608,-0.1083257455079356
ACH-000614,-0.4109115235596321
ACH-000616,-0.1802120315160595
ACH-000618,-0.32864057481045106
ACH-000619,-0.2644758741287693
ACH-000620,-0.2209683840652662
ACH-000621,-0.19234280515010047
ACH-000622,-0.18880015990170876
ACH-000623,-0.18071762620061133
ACH-000624,-0.2555301534125169
ACH-000627,-0.09162987426365443
ACH-000630,-0.35497993250721344
ACH-000631,-0.6621056299825433
ACH-000632,-0.26553008066176315
ACH-000633,-0.4759382397169992
ACH-000637,-0.2776675587929288
ACH-000638,-0.3656036307382585
ACH-000646,-0.36821707525811204
ACH-000647,-0.3390484730367096
ACH-000648,-0.3981181820155654
ACH-000649,-0.21342551314297314
ACH-000651,-0.4720468166853112
ACH-000652,-0.3869174509444987
ACH-000653,-0.3405143834837181
ACH-000657,-0.2766143875482315
ACH-000658,-0.3973313896708216
ACH-000661,-0.10130802680825238
ACH-000662,-0.6462010479885852
ACH-000663,-0.13608992025895478
ACH-000665,-0.2594019647890005
ACH-000671,-0.42839371368365003
ACH-000672,-0.5794069690145527
ACH-000673,-0.17193128277562386
ACH-000676,-0.5043802128527612
ACH-000677,-0.42467402656132897
ACH-000681,-0.2083421559212545
ACH-000683,-0.31920950888583355
ACH-000684,-0.16464488277860795
ACH-000688,-0.209144281487112
ACH-000693,-0.5064043043734457
ACH-000694,-0.3623146845985861
ACH-000695,-0.33145980534792113
ACH-000696,-0.30931829239776804
ACH-000697,-0.2678738110551577
ACH-000699,-0.2394263159540881
ACH-000701,-0.15930507681199305
ACH-000706,-0.2862075173955197
ACH-000711,-0.3571696447187992
ACH-000713,-0.295964329549269
ACH-000714,-0.3480263526869499
ACH-000718,-0.004287299555184731
ACH-000720,-0.28766714894119977
ACH-000721,-0.3394921725697805
ACH-000724,-0.1320968101506279
ACH-000725,-0.26010758745852025
ACH-000732,-0.28091833960810586
ACH-000734,-0.4159066867564649
ACH-000735,-0.1662222875332339
ACH-000736,-0.12142539440149852
ACH-000738,-0.31723861530413106
ACH-000746,-0.16148223011690638
ACH-000747,-0.3015118390369033
ACH-000748,-0.15177027666595788
ACH-000753,-0.25400391395562283
ACH-000756,-0.2067810777760749
ACH-000757,-0.5523806027661912
ACH-000758,-0.35069452037556725
ACH-000760,-0.17272178911431546
ACH-000762,-0.07731496879823731
ACH-000763,-0.387262851440081
ACH-000764,-0.3420139583042546
ACH-000765,-0.29805638656452305
ACH-000766,-0.1630503674109993
ACH-000767,-0.405036936335254
ACH-000768,-0.3630205888423424
ACH-000769,-0.2559157601598713
ACH-000770,-0.2523766380857645
ACH-000771,-0.27242113430529463
ACH-000773,-0.1808405112644373
ACH-000776,-0.18076388709328184
ACH-000777,-0.1715140629916843
ACH-000778,-0.2710847287283764
ACH-000781,-0.19150426596659434
ACH-000782,-0.5084999618237535
ACH-000783,-0.17771573561691978
ACH-000784,-0.5065854122549055
ACH-000785,-0.24175205438488906
ACH-000787,-0.1009314487836182
ACH-000788,-0.15854410492336987
ACH-000791,-0.3671525388633689
ACH-000792,-0.18112467213816105
ACH-000794,-0.1822874239252482
ACH-000796,-0.10937399183347693
ACH-000798,-0.05111501992276225
ACH-000799,-0.3614748418537159
ACH-000800,-0.12246011930387432
ACH-000802,-0.4400541593481127
ACH-000804,-0.15763735739937024
ACH-000805,-0.5193041394664981
ACH-000809,-0.3364387518779693
ACH-000810,-0.11171684339886802
ACH-000811,-0.30652935121361435
ACH-000817,-0.07025862641056152
ACH-000819,-0.3135176661788221
ACH-000820,-0.2340089884312993
ACH-000821,-0.4336485216228858
ACH-000822,-0.1658107314039612
ACH-000823,-0.0757565191903757
ACH-000824,-0.128777290381648
ACH-000827,-0.04459667061177956
ACH-000829,-0.17539415420148224
ACH-000831,-0.2115973461677119
ACH-000832,-0.4541218940332551
ACH-000833,-0.3123831519196434
ACH-000834,-0.3220927637272745
ACH-000835,-0.3622463292471991
ACH-000836,-0.2744622896226437
ACH-000837,-0.1953615238122272
ACH-000838,-0.18545935670470529
ACH-000839,-0.19533717921603003
ACH-000840,-0.3599872549005293
ACH-000841,-0.2106428633258215
ACH-000843,-0.13474737672296494
ACH-000846,-0.05251659772966751
ACH-000847,-0.491803994938357
ACH-000848,-0.2882097989728293
ACH-000849,-0.5465581496946396
ACH-000851,-0.33244734618651484
ACH-000855,-0.1750816871966199
ACH-000856,-0.3322264879157686
ACH-000858,-0.4031641649237576
ACH-000859,-0.2082795743656914
ACH-000861,-0.30301699474486204
ACH-000862,-0.29574105164047604
ACH-000865,-0.2902431456541174
ACH-000866,-0.2537305782225374
ACH-000867,-0.25923740487872704
ACH-000869,-0.4830639838378818
ACH-000872,-0.4828599128068963
ACH-000873,-0.1804659261430934
ACH-000876,-0.36630792245877797
ACH-000878,0.0143868545236814
ACH-000880,-0.11261273126875924
ACH-000881,-0.26713740627786314
ACH-000882,-0.3220603207167788
ACH-000884,-0.27126152901944395
ACH-000885,-0.30499375018811953
ACH-000887,-0.20147296901182368
ACH-000889,-0.3732588970877795
ACH-000896,-0.3181179481832533
ACH-000898,-0.2404375063231481
ACH-000900,-0.15689451286538092
ACH-000901,-0.2870722956329946
ACH-000905,-0.3623685825173591
ACH-000906,-0.3001018261744654
ACH-000907,-0.31938384930399893
ACH-000910,-0.4021712751662511
ACH-000911,-0.27951196800435923
ACH-000912,-0.17270439638672538
ACH-000913,-0.3755478259722467
ACH-000915,-0.34516556216373045
ACH-000916,-0.4617129367467863
ACH-000917,-0.3530853988552172
ACH-000920,-0.4263344885617878
ACH-000921,-0.33768001051865426
ACH-000924,-0.3743590398719847
ACH-000926,-0.2511754560765002
ACH-000928,-0.2505224145196733
ACH-000929,-0.21104437815141802
ACH-000932,-0.2420393930535404
ACH-000935,-0.3348939033726936
ACH-000936,-0.4369520001768158
ACH-000937,-0.1581817634320596
ACH-000938,-0.2448075612394831
ACH-000939,-0.5788453770121662
ACH-000941,-0.3382712261838563
ACH-000943,-0.25775173823883746
ACH-000946,-0.317522490733049
ACH-000947,-0.3610400732065396
ACH-000948,-0.3992219349439086
ACH-000950,-0.2672602205175603
ACH-000953,-0.05258532852729892
ACH-000954,-0.4964780094503568
ACH-000957,-0.16121457721556284
ACH-000958,-0.10526074977338952
ACH-000960,-0.0680654072171147
ACH-000963,-0.3086088304147717
ACH-000968,-0.3075302295555323
ACH-000969,-0.456619658892615
ACH-000972,-0.5206379842898828
ACH-000973,-0.29837700476287105
ACH-000974,-0.1822702352137462
ACH-000978,-0.2517748661708423
ACH-000984,-0.3686748156898704
ACH-000986,-0.30817760344012296
ACH-000988,-0.24461069807838665
ACH-000993,-0.18401909274518502
ACH-000994,-0.5033128902032739
ACH-000996,-0.18665180499837747
ACH-001001,-0.3926310009605196
ACH-001020,0.10388537501608756
ACH-001028,-0.28045076498656724
ACH-001031,-0.19395353999031184
ACH-001038,-0.4304349174198259
ACH-001048,-0.19879753733600194
ACH-001050,-0.289844469410451
ACH-001053,-0.29461004038450844
ACH-001054,-0.27871931394162874
ACH-001061,-0.31729734987698205
ACH-001067,-0.16527751837956378
ACH-001075,-0.014768801309293252
ACH-001096,-0.12413059501391348
ACH-001111,-0.07664688651921682
ACH-001119,-0.17333470104571735
ACH-001128,-0.14304016537927353
ACH-001134,-0.16767835007345516
ACH-001151,-0.1450001521091703
ACH-001163,-0.2997744717941657
ACH-001164,-0.12588335631826314
ACH-001183,0.03703856023332983
ACH-001192,-0.2333407834642094
ACH-001193,-0.033541923150520084
ACH-001196,-0.18429758329642956
ACH-001197,-0.0622623320149065
ACH-001205,-0.08233672867704563
ACH-001211,-0.50675916874341
ACH-001212,-0.11632020311533647
ACH-001228,-0.11572354522334645
ACH-001232,-0.231900724743968
ACH-001239,-0.3702869895370139
ACH-001270,-0.19573133799543646
ACH-001274,-0.3501084841795765
ACH-001275,-0.2875697244645428
ACH-001277,-0.0943494523911105
ACH-001278,-0.33425597120644984
ACH-001280,-0.1944668627493271
ACH-001283,-0.19187317178375424
ACH-001289,-0.2147189113940957
ACH-001300,-0.05253607622862695
ACH-001301,-0.2809699283378437
ACH-001302,-0.2583702543013299
ACH-001306,-0.2445115430824068
ACH-001318,-0.5326225404443403
ACH-001322,-0.1936513313747816
ACH-001328,-0.2703327230272017
ACH-001332,0.3055208988924625
ACH-001336,-0.4346132452985646
ACH-001346,-0.3962633287605128
ACH-001353,-0.17493632005090934
ACH-001354,-0.2869965642969168
ACH-001367,0.08870698128752555
ACH-001368,-0.4167899255533739
ACH-001374,-0.13249078501006736
ACH-001377,-0.36166517953545896
ACH-001380,-0.220299365591988
ACH-001391,-0.05096623785152947
ACH-001408,-0.3258690701485496
ACH-001430,-0.036446715056656594
ACH-001431,-0.40927324057005626
ACH-001450,-0.4494746788121253
ACH-001496,-0.10606669549886193
ACH-001500,-0.3591714573594013
ACH-001523,-0.3079731855338059
ACH-001532,-0.08206391723001229
ACH-001550,-0.3295644267241431
ACH-001552,-0.04217491803742656
ACH-001554,-0.2504563897163045
ACH-001654,-0.17085725462240334
ACH-001735,-0.1698759505517601
ACH-001736,-0.2909209573832255
ACH-001737,0.03929242362242325
ACH-001740,-0.13769104428888898
ACH-001745,-0.23654926533410656
ACH-001765,-0.08182767806138816
