,PITX3 (5309)
ACH-000004,-0.23161465535910636
ACH-000005,-0.06716006395090858
ACH-000007,-0.1776097265059304
ACH-000009,-0.09536940464599168
ACH-000011,-0.3176825045976839
ACH-000012,-0.17187197695358836
ACH-000013,-0.08694716988668126
ACH-000014,-0.12889693720562234
ACH-000015,-0.11599603798000825
ACH-000017,0.06263938731815114
ACH-000018,-0.11135391865440362
ACH-000019,-0.09401238330149983
ACH-000021,0.015100566538927876
ACH-000022,-0.13992359161484272
ACH-000025,-0.1786864624966562
ACH-000028,-0.0471720228759133
ACH-000030,-0.1735325785398588
ACH-000035,-0.006077900390334746
ACH-000036,-0.11554477372780113
ACH-000037,-0.12900754813130688
ACH-000039,-0.07080140257895784
ACH-000040,0.057034283813740885
ACH-000041,-0.06371004124072234
ACH-000042,-0.06580421527587367
ACH-000045,-0.09914221699486464
ACH-000047,-0.0273081327076009
ACH-000052,0.2801472348319003
ACH-000053,-0.020851449717021357
ACH-000054,-0.07864185367721653
ACH-000055,-0.0583248676281084
ACH-000060,-0.07769814267027607
ACH-000067,-0.0586092020700197
ACH-000070,-0.09966521972621016
ACH-000075,-0.13295177322741428
ACH-000078,-0.03225181796161918
ACH-000082,-0.04853238668571904
ACH-000085,0.05404160422400053
ACH-000086,-0.11962877660746345
ACH-000087,0.004461849987316511
ACH-000092,-0.010252848933614849
ACH-000095,-0.060292120495015235
ACH-000097,-0.01905227063881848
ACH-000098,-0.10322289230466243
ACH-000099,-0.16828024141815975
ACH-000108,-0.034966890737075214
ACH-000113,-0.004294161365924218
ACH-000116,-0.042435614264367184
ACH-000118,-0.08600442368454404
ACH-000120,0.0382907611278396
ACH-000123,-0.09359322147284024
ACH-000127,-0.17256580834900795
ACH-000128,0.002376618247649705
ACH-000132,-0.08741450507028256
ACH-000133,-0.09748889021046883
ACH-000137,-0.002374239636492457
ACH-000138,-0.041180403457164096
ACH-000142,-0.13130482137404909
ACH-000143,-0.11417395629766458
ACH-000146,-0.07763429336549146
ACH-000148,-0.1530750611008225
ACH-000150,-0.07660404857876572
ACH-000152,-0.21403858701914116
ACH-000153,-0.20194595197766715
ACH-000159,-0.12668422416479946
ACH-000160,-0.18787244591128952
ACH-000163,-0.08179517421554204
ACH-000167,-0.1191708654304178
ACH-000168,-0.13657074024580584
ACH-000169,-0.550694544202509
ACH-000178,-0.03266110436550907
ACH-000183,-0.13196933316495554
ACH-000188,-0.08815074352349551
ACH-000189,-0.24888225673451905
ACH-000190,-0.1934100867001876
ACH-000198,-0.13577948624042094
ACH-000203,-0.19965144381747904
ACH-000204,-0.07863141085774084
ACH-000206,-0.06673252363810074
ACH-000207,-0.13968250716811853
ACH-000208,-0.1111642011206556
ACH-000210,-0.4422206702300244
ACH-000211,-0.003616016464729433
ACH-000215,-0.06140972447672315
ACH-000221,-0.2092584715422174
ACH-000222,-0.08168921154712205
ACH-000223,-0.13249084213375453
ACH-000226,-0.005216016329938218
ACH-000227,-0.053956861104257584
ACH-000228,-0.1542104654328227
ACH-000231,-0.027380534147188444
ACH-000232,-0.08866030424096141
ACH-000233,-0.1992834780492972
ACH-000234,0.0016280566133871552
ACH-000235,-0.05328475968461618
ACH-000237,-0.14367334389878927
ACH-000238,-0.1025727069886942
ACH-000242,-0.0814215465485872
ACH-000243,-0.1744135717544506
ACH-000244,0.1856256213253913
ACH-000246,0.0427127658760307
ACH-000248,-0.10399449015373836
ACH-000250,-0.11056739702844856
ACH-000251,-0.2348479930790711
ACH-000252,-0.04621371521585023
ACH-000253,-0.14313524281800166
ACH-000255,-0.0653167038859056
ACH-000256,0.048009573892807016
ACH-000257,-0.2243435412070636
ACH-000258,-0.3121377359173524
ACH-000259,-0.12082361228392652
ACH-000260,-0.1522947362519954
ACH-000261,-0.07510669224135973
ACH-000262,-0.15815371285837018
ACH-000263,-0.06648175836581002
ACH-000264,-0.16104997054801318
ACH-000265,-0.10150143679436156
ACH-000266,-0.13963691081487964
ACH-000272,0.0090204924882496
ACH-000274,-0.04387978638379746
ACH-000277,-0.034543268922802475
ACH-000278,-0.17051549017374634
ACH-000279,-0.020620275509277544
ACH-000280,-0.09457334300810978
ACH-000281,-0.12019024755544876
ACH-000288,-0.121492109737686
ACH-000291,-0.18644226596203475
ACH-000293,-0.12829096922187802
ACH-000294,-0.1414653668626168
ACH-000295,-0.1374277486788802
ACH-000296,-0.09595603681424908
ACH-000302,-0.13077652050629954
ACH-000304,-0.3096330171586375
ACH-000307,-0.19525917485036692
ACH-000308,-0.09967296332658697
ACH-000310,-0.19507319525717529
ACH-000311,-0.013422844333575679
ACH-000312,-0.0916779956333876
ACH-000315,-0.039114815411800015
ACH-000316,-0.1912512039249916
ACH-000317,-0.33226830525367823
ACH-000318,-0.12820977390531738
ACH-000319,-0.151192880546363
ACH-000320,-0.20638980750053929
ACH-000322,0.02190169581604749
ACH-000323,-0.22160282082668012
ACH-000324,-0.1010755221788254
ACH-000329,-0.21633518537195448
ACH-000330,-0.14590585365063746
ACH-000331,-0.20718861479332332
ACH-000332,-0.12133476386405495
ACH-000334,-0.055817230115364505
ACH-000335,-0.04572402379690407
ACH-000336,0.08563807706692886
ACH-000337,-0.2816123501258743
ACH-000338,0.0013511871716496253
ACH-000339,-0.04370042435992778
ACH-000341,-0.11025816485806914
ACH-000348,-0.1580427356482524
ACH-000350,-0.18104302352349666
ACH-000352,-0.08698945070235846
ACH-000356,-0.14222189411416902
ACH-000361,-0.0456164963781533
ACH-000362,-0.060425802505824175
ACH-000363,-0.07757512936357533
ACH-000364,0.0017112343494528565
ACH-000365,-0.07254362845482626
ACH-000366,-0.1609995191926557
ACH-000368,-0.25450697936408495
ACH-000374,-0.025112431568075157
ACH-000375,0.04632770499113762
ACH-000376,-0.11981417199982004
ACH-000381,-0.07390243801995144
ACH-000383,-0.11934780137447022
ACH-000387,-0.19955958996681306
ACH-000389,-0.051689890738150265
ACH-000390,-0.04611759338452924
ACH-000393,-0.09733086792695317
ACH-000395,-0.23458788401282046
ACH-000396,0.024020780577048425
ACH-000397,-0.1553260249323081
ACH-000401,-0.2883281231785169
ACH-000402,-0.3369513674993626
ACH-000403,-0.17249564975227222
ACH-000404,-0.0069494805517689145
ACH-000406,-0.192200921505603
ACH-000407,-0.01398853691895628
ACH-000408,-0.11832238001760854
ACH-000410,-0.1710462599518854
ACH-000411,-0.13284099445485584
ACH-000414,-0.06523882206685679
ACH-000415,-0.1393245919209583
ACH-000416,-0.10344887494901707
