,NXNL1 (115861)
ACH-000773,0.04313778100084785
ACH-000776,-0.020654545731462883
ACH-000777,-0.06908819553370824
ACH-000778,-0.02742791470447557
ACH-000781,-0.11353316432336427
ACH-000782,0.0440212362216636
ACH-000783,-0.03136279254925633
ACH-000784,-0.0099095221902603
ACH-000785,-0.03233037508849285
ACH-000787,-0.001043966908299558
ACH-000788,-0.061972117836356325
ACH-000791,-0.10047848882787126
ACH-000792,-0.08080388871828878
ACH-000794,-0.180558561956122
ACH-000796,-0.011478482720171648
ACH-000798,-0.15787059719101412
ACH-000799,-0.023780685111341827
ACH-000800,-0.19539588427615348
ACH-000802,-0.07121163435102887
ACH-000804,-0.3068242857786536
ACH-000805,-0.12651288562558344
ACH-000809,-0.023670866906961918
ACH-000810,-0.04863360355903434
ACH-000811,-0.014075441984630304
ACH-000817,-0.2983357090966497
ACH-000819,-0.12665631251742734
ACH-000820,-0.22129787420346744
ACH-000821,-0.21419287161219244
ACH-000822,-0.11686122993045045
ACH-000823,0.0034010461570895376
ACH-000824,-0.01262231476909869
ACH-000827,-0.1143246368209188
ACH-000829,-0.14006707270765995
ACH-000831,-0.10441376989518572
ACH-000832,-0.11477428992148038
ACH-000833,0.010658845605999204
ACH-000834,-0.16281733622386949
ACH-000835,0.03449672675880284
ACH-000836,-0.13377297654417095
ACH-000837,-0.013598194043785356
ACH-000838,-0.06163273498602113
ACH-000839,0.08133612387244206
ACH-000840,-0.08882533039406126
ACH-000841,-0.17931577911873753
ACH-000843,-0.05941958152410196
ACH-000846,-0.002876719300478752
ACH-000847,-0.22217039548215184
ACH-000848,-0.11143503637301484
ACH-000849,-0.07004945183303313
ACH-000851,-0.0941997990390951
ACH-000855,0.001002737146638614
ACH-000856,-0.0036234059152302025
ACH-000858,-0.024794694402456404
ACH-000859,-0.15402507171054133
ACH-000861,-0.14732654649828922
ACH-000862,-0.02117738073205764
ACH-000865,-0.13527794643614793
ACH-000866,-0.030686690566746062
ACH-000867,-0.048010122560334115
ACH-000869,-0.06303912585257697
ACH-000872,0.014488182851097675
ACH-000873,-0.2124495520877646
ACH-000876,-0.1843946973426188
ACH-000878,0.1469859865920525
ACH-000880,-0.08183003802879751
ACH-000881,0.040497586644617056
ACH-000882,0.042309589550636864
ACH-000884,0.021429780770431398
ACH-000885,-0.019177805237536084
ACH-000887,-0.11437414420448705
ACH-000889,-0.08400464635244285
ACH-000896,-0.10818697583638956
ACH-000898,-0.06411671410248293
ACH-000900,-0.05489242343810148
ACH-000901,0.00905094636721432
ACH-000905,-0.1395130962937343
ACH-000906,-0.031245240808348857
ACH-000907,0.11873704451311967
ACH-000910,0.05025372204045722
ACH-000911,0.022553095857158492
ACH-000912,-0.1226126383592563
ACH-000913,-0.04147613956802287
ACH-000915,-0.0949878691671012
ACH-000916,-0.027552216768572654
ACH-000917,-0.07785362873673952
ACH-000920,-0.15308245139956728
ACH-000921,0.04776245971535079
ACH-000924,0.06310915969617087
ACH-000926,-0.10544632949562537
ACH-000928,-0.20279542779667328
ACH-000929,-0.058174394371622265
ACH-000932,-0.0005158707347618925
ACH-000935,0.10208850919393407
ACH-000936,-0.03735443204352914
ACH-000937,-0.2872923021147039
ACH-000938,-0.1001307184355242
ACH-000939,0.11552284453915708
ACH-000941,-0.09979642787131683
ACH-000943,-0.08602687571664859
ACH-000946,-0.04371230321107783
ACH-000947,0.13069563915642676
ACH-000948,-0.05065926198753011
ACH-000950,0.06590090898612466
ACH-000953,-0.12686846516784264
ACH-000954,0.01040470336553512
ACH-000957,-0.05784391656739935
ACH-000958,-0.13462872417683666
ACH-000960,-0.15442366301221214
ACH-000963,-0.01573357600582988
ACH-000968,0.1270317917230371
ACH-000969,-0.18041409029395852
ACH-000972,-0.05226789009673687
ACH-000973,0.011722901963870677
ACH-000974,-0.07821712383643267
ACH-000978,0.08548300418742306
ACH-000984,0.013965265673832404
ACH-000986,-0.2246737543994332
ACH-000988,-0.06505499314025846
ACH-000993,-0.0992494890527444
ACH-000994,-0.1038298646567578
ACH-000996,-0.07954723817684214
ACH-001001,-0.010973185030877238
ACH-001020,0.06581902151529061
ACH-001028,-0.04196239898468414
ACH-001031,-0.042064283216127964
ACH-001038,0.046896262146914315
ACH-001048,0.010026500575197123
ACH-001050,-0.11155166300085732
ACH-001053,-0.003228827084373604
ACH-001054,0.0027749266475127396
ACH-001061,-0.0825484378506344
ACH-001067,-0.015267508322918368
ACH-001075,0.01370692788963422
ACH-001096,0.04178747965128545
ACH-001111,0.003367605125655159
ACH-001119,-0.16306399535918742
ACH-001128,-0.21663616095905489
ACH-001134,-0.022710960956462026
ACH-001151,-0.06185899892377896
ACH-001163,0.05089620776066015
ACH-001164,0.04012778444799915
ACH-001183,0.01403613042838008
ACH-001192,-0.051472753992075085
ACH-001193,-0.035523358966029484
ACH-001196,0.01512159702270677
ACH-001197,0.10845149189393202
ACH-001205,0.06508981087182339
ACH-001211,-0.15263028552475388
ACH-001212,-0.15483838761343274
ACH-001228,-0.10631131500199788
ACH-001232,-0.08964847560989854
ACH-001239,-0.10642644136493436
ACH-001270,-0.14697455619672598
ACH-001274,-0.06573476348394433
ACH-001275,-0.0063627439665443885
ACH-001277,0.02116211233298229
ACH-001278,-0.11326815998372496
ACH-001280,-0.1752205140981932
ACH-001283,-0.1225423928979131
ACH-001289,0.03392917128367719
ACH-001300,-0.023717158494948414
ACH-001301,0.03750251233953235
ACH-001302,-0.0624013412458344
ACH-001306,-0.08497652674363136
ACH-001318,-0.06912190313782599
ACH-001322,-0.038929690445976405
ACH-001328,-0.08975390591146505
ACH-001332,0.12297063615275901
ACH-001336,0.035089928043851505
ACH-001346,-0.05590167066437683
ACH-001353,-0.04365425472629684
ACH-001354,-0.12575998853422984
ACH-001367,-0.08543876147395077
ACH-001368,-0.1319853375081328
ACH-001374,-0.03586963963928804
ACH-001377,0.07211903229878831
ACH-001380,-0.1032367647969074
ACH-001391,-0.2763756330822589
ACH-001408,-0.11445927059501593
ACH-001430,-0.021455873577164563
ACH-001431,-0.11331405073683573
ACH-001450,-0.2413795714866364
ACH-001496,-0.056461484939653174
ACH-001500,-0.04722944900407201
ACH-001523,-0.1736303618808728
ACH-001532,0.017829074454190463
ACH-001550,0.043936765447330606
ACH-001552,-0.07644721490090743
ACH-001554,-0.0620042170226549
ACH-001654,-0.05683523671634856
ACH-001735,-0.00720410090032261
ACH-001736,0.06272610313014329
ACH-001737,-0.3219442929916503
ACH-001740,-0.20319587346092605
ACH-001745,-0.07879040006792498
ACH-001765,-0.052649171281624864
