,ATP2C1 (27032)
ACH-000004,-0.15537507912898588
ACH-000005,-0.1240654869968143
ACH-000007,0.08826892520317171
ACH-000009,0.0074610023126080935
ACH-000011,0.03482720495554194
ACH-000012,0.3681410520590371
ACH-000013,-0.1870056167303746
ACH-000014,-0.03638613873065364
ACH-000015,-0.2417551062001688
ACH-000017,-0.13570400830400306
ACH-000018,-0.11025283048469216
ACH-000019,-0.2995669160780918
ACH-000021,-0.22071979343585085
ACH-000022,0.02935142311631437
ACH-000025,-0.10478791037818637
ACH-000028,-0.01967594880578529
ACH-000030,-0.1226005132645978
ACH-000035,-0.6294784926683881
ACH-000036,-0.5036151303361607
ACH-000037,-0.15223175870224526
ACH-000039,-0.3650118797838518
ACH-000040,-0.5865411339280671
ACH-000041,-0.2932320842320024
ACH-000042,-0.14769442437450328
ACH-000045,0.1330976695362565
ACH-000047,-0.4658757424540259
ACH-000052,-0.4579373016253733
ACH-000053,-0.15872908144623787
ACH-000054,-0.4827731126896485
ACH-000055,0.15453101545171274
ACH-000060,-0.10446993294190064
ACH-000067,-0.32030823948011805
ACH-000070,-0.2872022483996055
ACH-000075,-0.25313602453028644
ACH-000078,-0.2073264740398004
ACH-000082,-0.2282956743066157
ACH-000085,0.11623568361807016
ACH-000086,-0.19558834318083032
ACH-000087,-0.16654538504027008
ACH-000092,-0.1489524527208776
ACH-000095,-0.17492590880901454
ACH-000097,-0.11302507052887167
ACH-000098,-0.3707752079858314
ACH-000099,-0.3105572590815628
ACH-000108,-0.2818840182454269
ACH-000113,-0.4608171572107619
ACH-000116,-0.02327308232350688
ACH-000118,-0.1393886491240236
ACH-000120,-0.09710787617291552
ACH-000123,-0.23009587311763335
ACH-000127,-0.17309313586740224
ACH-000128,-0.2997884047641649
ACH-000132,0.08666426444871801
ACH-000133,-0.37398195201703494
ACH-000137,-0.17011115331537127
ACH-000138,0.0189273002824261
ACH-000142,-0.1657855995321091
ACH-000143,-0.1904121554758961
ACH-000146,-0.3284708711215996
ACH-000148,0.06983840969541122
ACH-000150,-0.03741308153692735
ACH-000152,-0.1831452613414125
ACH-000153,-0.4851018786287152
ACH-000159,-0.16423254336323168
ACH-000160,0.10394275689922916
ACH-000163,-0.4160339940598662
ACH-000167,0.7443006127614694
ACH-000168,-0.4337468690271423
ACH-000169,-0.07057524773257881
ACH-000178,-0.22401481032498125
ACH-000183,-0.5136990022062207
ACH-000188,-0.13801700966123126
ACH-000189,-0.05454815231537293
ACH-000190,-0.1883766572806612
ACH-000198,-0.10072358447892933
ACH-000203,-0.11801998227855777
ACH-000204,-0.6978097407474004
ACH-000206,-0.12169920907263683
ACH-000207,0.2502446033242923
ACH-000208,-0.18820892338216105
ACH-000210,-0.20432801429188652
ACH-000211,-0.13599776263467933
ACH-000215,-0.032601037819447905
ACH-000221,-0.006301048058345026
ACH-000222,0.03720769152352395
ACH-000223,-0.2631491417653962
ACH-000226,-0.051116915207503125
ACH-000227,-0.4209069502186184
ACH-000228,-0.2422071889087408
ACH-000231,-0.04383102832849814
ACH-000232,0.06181749099545885
ACH-000233,0.024784614639023757
ACH-000234,-0.1504977720018873
ACH-000235,-0.08828968051392817
ACH-000237,-0.018871991585885612
ACH-000238,-0.08315806060051845
ACH-000242,0.20557946005980648
ACH-000243,-0.07405031407394264
ACH-000244,-0.5583063978077187
ACH-000246,0.07671943708638806
ACH-000248,-0.10644939569013856
ACH-000250,-0.005518012635445785
ACH-000251,-0.07350119444518377
ACH-000252,-0.04827930344004449
ACH-000253,-0.05315626374377115
ACH-000255,-0.16489613652437327
ACH-000256,0.2762877533454225
ACH-000257,0.1545091934799261
ACH-000258,0.09250795399412824
ACH-000259,-0.4363524355976449
ACH-000260,-0.2255773572736913
ACH-000261,-0.0359209610091726
ACH-000262,0.022649023273839483
ACH-000263,-0.28207154700378634
ACH-000264,-0.11788659349587627
ACH-000265,-0.5470047711333714
ACH-000266,-0.015861535388289515
ACH-000272,-0.17938401113437882
ACH-000274,-0.1396431689585055
ACH-000277,-0.04717211558961163
ACH-000278,-0.05285362462468994
ACH-000279,-0.4582904507415079
ACH-000280,-0.1735279906831079
ACH-000281,-0.02716113466418097
ACH-000288,-0.34081172229384243
ACH-000291,-0.3004131112477573
ACH-000293,-0.1290627541158177
ACH-000294,-0.1435711954458573
ACH-000295,-0.427508243911094
ACH-000296,-0.07710839461978718
ACH-000302,-0.18381188582898653
ACH-000304,-0.2316222267706193
ACH-000307,-0.0488087917301784
ACH-000308,-0.1682765853875439
ACH-000310,-0.08031829271675679
ACH-000311,-0.019848304715192583
ACH-000312,-0.254798078940535
ACH-000315,-0.04018420322485493
ACH-000316,-0.2608217006182168
ACH-000317,-0.08260221283641415
ACH-000318,0.007449715191245302
ACH-000319,0.006796929463322043
ACH-000320,-0.040844400405845374
ACH-000322,-0.17292121092984936
ACH-000323,-0.6330222994361088
ACH-000324,-0.028234854216621637
ACH-000329,-0.17499754199467046
ACH-000330,-0.07270723651186603
ACH-000331,-0.10011993681756937
ACH-000332,-0.05373794468040033
ACH-000334,-0.2946401998460489
ACH-000335,-0.2640354447656799
ACH-000336,-0.14833125097406435
ACH-000337,-0.2032858659789902
ACH-000338,-0.2728970929597689
ACH-000339,-0.18203296961319065
ACH-000341,-0.03995185493251222
ACH-000348,-0.05844599105640794
ACH-000350,-0.016657037925058783
ACH-000352,-0.11667581104180375
ACH-000356,0.050420858615508525
ACH-000361,-0.233318346129036
ACH-000362,0.08829988193210886
ACH-000363,-0.9150239325469276
ACH-000364,-0.305766630444322
ACH-000365,-0.18645761981772005
ACH-000366,-0.5601149394793101
ACH-000368,-0.2992456669091749
ACH-000374,-0.1550113752608234
ACH-000375,-0.14145290283265385
ACH-000376,-0.5406644457830918
ACH-000381,0.026516215229611582
ACH-000383,-0.07510870244696137
ACH-000387,-0.13088967249041342
ACH-000389,-0.1943719386275916
ACH-000390,-0.2800877389189387
ACH-000393,0.09508883465314152
ACH-000395,-0.1793863819611366
ACH-000396,0.17180205584323638
ACH-000397,-0.2355993676194755
ACH-000401,-0.10913381035794058
ACH-000402,0.23694791016313746
ACH-000403,-0.07359799032346141
ACH-000404,-0.2411543840892415
ACH-000406,-0.061659810711964136
ACH-000407,0.09236458108432907
ACH-000408,0.03926282096916868
ACH-000410,-0.22913372296290835
ACH-000411,-0.08432373504235795
ACH-000414,-0.00010248076041603192
ACH-000415,-0.07193001424889556
ACH-000416,-0.21260073046150946
ACH-000420,-0.011434911544878513
ACH-000421,-0.083897763356078
ACH-000424,-0.3670872782326676
ACH-000425,-0.14255991264054052
ACH-000426,-0.4611811681328312
ACH-000427,-0.014829611768794413
ACH-000433,0.010437107840445187
ACH-000435,-0.2523268394273965
ACH-000436,-0.4910010082645384
ACH-000444,-0.1555891985723339
ACH-000445,-0.07422462770250947
ACH-000448,-0.21600318219674566
ACH-000450,0.022971272819272696
ACH-000452,-0.10226181560256678
ACH-000454,-0.17962097133213925
ACH-000458,0.02904422277887781
ACH-000459,-0.27351580592089425
ACH-000460,-0.2219950857511485
ACH-000461,-0.05220910418972848
