,PET100 (100131801)
ACH-000004,-0.07587194856430897
ACH-000005,0.31117910853297537
ACH-000007,0.21598011394818464
ACH-000009,-0.17965420373807647
ACH-000011,0.07338665445002295
ACH-000012,-0.016651691818595358
ACH-000013,-0.22010809902763628
ACH-000014,-0.176073482442635
ACH-000015,-0.1689698618377839
ACH-000017,-0.10523702310576873
ACH-000018,-0.28119481796158424
ACH-000019,-0.20215418865728232
ACH-000021,-0.25256655887553403
ACH-000022,-0.1353073364381082
ACH-000025,-0.03977211640014424
ACH-000028,-0.4715445210039686
ACH-000030,-0.2509287273595018
ACH-000035,-0.30027289939815754
ACH-000036,0.02822745260564641
ACH-000037,-0.11751779201372035
ACH-000039,-0.03702782266532335
ACH-000040,0.013382726667264757
ACH-000041,-0.2895712142197955
ACH-000042,-0.1193397660594168
ACH-000045,-0.22039807848697068
ACH-000047,-0.4224860935422029
ACH-000052,-0.11672912927433678
ACH-000053,-0.009058806849655262
ACH-000054,-0.10933491428667247
ACH-000055,-0.2060796985685468
ACH-000060,-0.016059806490828256
ACH-000067,-0.0677018089681442
ACH-000070,-0.23134471476595936
ACH-000075,-0.008189821407008479
ACH-000078,-0.12535521842776168
ACH-000082,-0.07559360768414276
ACH-000085,-0.08130939590751847
ACH-000086,-0.2502375562809537
ACH-000087,-0.2824121038748408
ACH-000092,-0.14741900063483312
ACH-000095,0.02425942980926669
ACH-000097,0.04401607900074448
ACH-000098,-0.0958186187383661
ACH-000099,-0.015473794415183881
ACH-000108,-0.22927462339779786
ACH-000113,-0.33824341138162745
ACH-000116,-0.3463643186318781
ACH-000118,-0.21381322547276332
ACH-000120,-0.11892610155510372
ACH-000123,-0.18035186584884733
ACH-000127,-0.25198953976244604
ACH-000128,-0.2302565473082326
ACH-000132,-0.14654297309304526
ACH-000133,-0.10598071346971276
ACH-000137,-0.09226127107610037
ACH-000138,-0.1888836482754432
ACH-000142,-0.19249633119799947
ACH-000143,-0.0950091474744964
ACH-000146,-0.13758863930996734
ACH-000148,-0.22463519494728876
ACH-000150,-0.34995202468970626
ACH-000152,-0.0884306740437373
ACH-000153,-0.4097345594245126
ACH-000159,-0.11194728797919093
ACH-000160,-0.14962129235595653
ACH-000163,-0.1471013072053754
ACH-000167,0.14538482252628562
ACH-000168,0.053570472301375564
ACH-000169,-0.01986842231317285
ACH-000178,-0.06179411417101141
ACH-000183,-0.15534246887114112
ACH-000188,-0.25155813445449576
ACH-000189,-0.2705509818731373
ACH-000190,-0.2276144919905517
ACH-000198,-0.22336263644374085
ACH-000203,-0.30280296542613405
ACH-000204,-0.20953733551719494
ACH-000206,0.15350208051368122
ACH-000207,-0.3919059358968924
ACH-000208,-0.040164971875365635
ACH-000210,-0.2592890812346852
ACH-000211,-0.14855988471862264
ACH-000215,-0.11094921285047052
ACH-000221,-0.12748216485233224
ACH-000222,0.057854341139813525
ACH-000223,-0.1869901172889617
ACH-000226,-0.1600497748104779
ACH-000227,-0.09151738662578432
ACH-000228,-0.05979974610841924
ACH-000231,0.06627774243126415
ACH-000232,-0.001995531871818034
ACH-000233,-0.282273624704185
ACH-000234,-0.0015770468059590394
ACH-000235,-0.1932252623456402
ACH-000237,-0.18576874456061696
ACH-000238,-0.028428726860483193
ACH-000242,-0.07230978615068955
ACH-000243,0.00808218689707854
ACH-000244,-0.31460816618825793
ACH-000246,-0.24807699240250464
ACH-000248,-0.3599880543641645
ACH-000250,0.06252570384195219
ACH-000251,-0.2526132398266804
ACH-000252,-0.15868602534865156
ACH-000253,-0.09681943196649248
ACH-000255,-0.15789092467771
ACH-000256,0.06830833343994999
ACH-000257,-0.013743388242905576
ACH-000258,-0.07461841313331305
ACH-000259,-0.2113613990539611
ACH-000260,-0.035042058388032066
ACH-000261,-0.1988248743736822
ACH-000262,-0.19250188443252586
ACH-000263,0.25026338345794885
ACH-000264,-0.13796094050445182
ACH-000265,-0.2160307106285796
ACH-000266,-0.08301809488961674
ACH-000272,-0.061997508017975676
ACH-000274,-0.07000883572210373
ACH-000277,-0.26440882455599546
ACH-000278,-0.10173400192625157
ACH-000279,-0.1863484277673904
ACH-000280,-0.19348104281545767
ACH-000281,-0.06906315176186598
ACH-000288,-0.09014980638168246
ACH-000291,-0.2392105662074209
ACH-000293,-0.11043556744005238
ACH-000294,-0.07823535272904122
ACH-000295,-0.5099524242159257
ACH-000296,-0.2928499944925211
ACH-000302,-0.11077981429239413
ACH-000304,-0.2605842163087133
ACH-000307,-0.11952610126325895
ACH-000308,0.07044260869942989
ACH-000310,0.006915695157270064
ACH-000311,-0.0787680152396958
ACH-000312,-0.2662446444343509
ACH-000315,-0.3199736343364815
ACH-000316,-0.17955020194430374
ACH-000317,-0.3423740631534596
ACH-000318,0.02597099966116872
ACH-000319,-0.24652171432874145
ACH-000320,-0.18384547578314614
ACH-000322,-0.025915487738304918
ACH-000323,-0.2539780087103495
ACH-000324,0.198995848857877
ACH-000329,-0.1757805651692313
ACH-000330,-0.1102846623123546
ACH-000331,-0.03196266817806483
ACH-000332,-0.011004480974237936
ACH-000334,-0.26031299266920466
ACH-000335,-0.2985750699875016
ACH-000336,-0.04929565707742528
ACH-000337,-0.3624409803197392
ACH-000338,-0.04341483729967918
ACH-000339,-0.2291587714679512
ACH-000341,-0.07573665960056487
ACH-000348,-0.19039041030240306
ACH-000350,-0.17635109096467774
ACH-000352,-0.20972221105799302
ACH-000356,-0.2146845305411704
ACH-000361,-0.12068313799638455
ACH-000362,0.04962538216639217
ACH-000363,-0.2010802029697082
ACH-000364,-0.22623487498487085
ACH-000365,-0.08054811726850321
ACH-000366,-0.08973506963178612
ACH-000368,-0.05482808411295168
ACH-000374,-0.2755434328538557
ACH-000375,-0.2358542030083502
ACH-000376,-0.16581139906709907
ACH-000381,-0.17489268610879505
ACH-000383,-0.10990402141505128
ACH-000387,-0.025485250405484924
ACH-000389,-0.07237548052849506
ACH-000390,-0.08230583543458471
ACH-000393,-0.10683745184641932
ACH-000395,0.0006740608515810533
ACH-000396,-0.12787137872655036
ACH-000397,0.06372773307845153
ACH-000401,-0.21561314433939932
ACH-000402,-0.27191245737615904
ACH-000403,-0.06539483299063575
ACH-000404,0.26973816374393017
ACH-000406,0.010442151276179965
ACH-000407,-0.1516259810840156
ACH-000408,-0.2696830659645501
ACH-000410,-0.06216405224083981
ACH-000411,0.07590417682000693
ACH-000414,-0.19160836013735974
ACH-000415,-0.09619388984652777
ACH-000416,0.01070642315134281
ACH-000420,-0.12949977674653754
ACH-000421,-0.1646749253411436
ACH-000424,-0.14426491887351514
ACH-000425,-0.08105109940895132
ACH-000426,-0.16692660533607367
ACH-000427,-0.15789939530759087
ACH-000433,-0.20148322944715472
ACH-000435,-0.449856064489168
ACH-000436,-0.08138769632667495
ACH-000444,-0.11857842819539463
ACH-000445,-0.014645894378377263
ACH-000448,-0.022195228738442853
ACH-000450,-0.2177040185355172
ACH-000452,-0.032118080103834816
ACH-000454,-0.3643610622139092
ACH-000458,-0.1666102140107432
ACH-000459,-0.2364952999726685
ACH-000460,-0.23073109018556245
ACH-000461,-0.6873709281001273
ACH-000463,-0.1082674138919699
ACH-000464,-0.25532628484324554
ACH-000466,-0.12142980820137388
ACH-000467,-0.16794453912583987
ACH-000468,-0.07397103542024168
ACH-000469,-0.21103208183756653
ACH-000470,-0.01864339572858793
ACH-000471,-0.08539072897834941
ACH-000472,-0.05606586961103543
ACH-000473,-0.2186042975689598
ACH-000475,-0.21190505372489413
ACH-000476,-0.3212501267022776
ACH-000477,-0.15128793251647427
ACH-000479,-0.23693990400311135
ACH-000480,-0.2388526834535908
ACH-000481,-0.14359076014710656
ACH-000483,-0.2700351874769796
ACH-000484,0.017060967777264197
ACH-000485,-0.14823687279284034
ACH-000486,-0.16137677570491762
ACH-000487,-0.3679904225816004
ACH-000488,-0.3967704816574612
ACH-000490,-0.09106885905724747
ACH-000491,-0.15663394629588506
ACH-000495,-0.1915052311751504
ACH-000496,-0.29212637913594924
ACH-000499,-0.17804305621035407
ACH-000500,0.3477517287952034
ACH-000502,0.022671892229825682
ACH-000503,-0.14366981654104338
ACH-000505,-0.10862538106060407
ACH-000507,-0.30553705038261725
ACH-000510,-0.10004864981464867
ACH-000511,-0.044336949436536564
ACH-000512,-0.5097165802824312
ACH-000516,-0.060143502803417126
ACH-000517,-0.18006257216583602
ACH-000518,-0.06155078477291406
ACH-000520,-0.15496541380690065
ACH-000521,-0.22355077213719016
ACH-000522,-0.23860732631037654
ACH-000524,-0.08646300418503951
ACH-000527,-0.07521162273755763
ACH-000528,-0.1914653669658233
ACH-000537,-0.2602391577097539
ACH-000541,0.07664193249285764
ACH-000542,0.0058583968094977935
ACH-000544,-0.2022838154564148
ACH-000545,-0.11824408601168462
ACH-000547,-0.3414654490382633
ACH-000548,-0.05177000763418009
ACH-000549,-0.3658662761211848
ACH-000550,-0.13453408000550188
ACH-000552,-0.19167207676414288
ACH-000556,-0.16257246784674084
ACH-000557,-0.040253382902541435
ACH-000569,-0.2713206349155614
ACH-000570,-0.11338366356167714
ACH-000571,-0.20515405569643544
ACH-000573,-0.2407372777929534
ACH-000576,0.019739995255351608
ACH-000579,-0.4712824041260007
ACH-000580,-0.2406436863180131
ACH-000584,-0.18170560408575348
ACH-000585,0.015140909206376426
ACH-000588,0.011225004059877496
ACH-000589,-0.2903970499950663
ACH-000591,-0.2500111622283424
ACH-000593,-0.1962894274402616
ACH-000600,-0.058183573195526216
ACH-000601,-0.3221828577271049
ACH-000605,-0.1322682831781478
ACH-000606,-0.059429228993191065
ACH-000608,-0.0973831861813954
ACH-000614,-0.07858428445515428
ACH-000616,0.004434051253119288
ACH-000618,-0.2698965931559021
ACH-000619,-0.07117906853091265
ACH-000620,-0.19300916591628614
ACH-000621,-0.011691955074912351
ACH-000622,-0.09814772434955564
ACH-000623,-0.12119292334932005
ACH-000624,0.060715285998736164
ACH-000627,-0.3049244186965867
ACH-000630,-0.2395820675291144
ACH-000631,-0.4586751377712127
ACH-000632,-0.2089018419953903
ACH-000633,-0.2054657618566336
ACH-000637,-0.2308148389797467
ACH-000638,-0.2955543600489093
ACH-000646,-0.36026331188122723
ACH-000647,-0.11586335091772385
ACH-000648,-0.18691567211235013
ACH-000649,-0.026567982525723656
ACH-000651,-0.3305678318401633
ACH-000652,-0.027341561512939816
ACH-000653,-0.098849343339103
ACH-000657,-0.14347134276725693
ACH-000658,-0.08686216231271217
ACH-000661,-0.13993340106446606
ACH-000662,0.030495884033494663
ACH-000663,-0.10811206519787102
ACH-000665,-0.16006169291488934
ACH-000671,-0.21737142820608624
ACH-000672,-0.14343235839083454
ACH-000673,0.043026572447538165
ACH-000676,-0.2880647562730665
ACH-000677,-0.18796119453718135
ACH-000681,-0.09171962386631503
ACH-000683,-0.18050640616305652
ACH-000684,-0.3276006183857729
ACH-000688,-0.15692416228671333
ACH-000693,-0.23738051168028124
ACH-000694,-0.05950437969000761
ACH-000695,0.05041833506965165
ACH-000696,-0.022592503292544808
ACH-000697,-0.37732641002263145
ACH-000699,-0.09741826168982544
ACH-000701,-0.13479110603762393
ACH-000706,-0.3481658658135624
ACH-000711,-0.10079360662761112
ACH-000713,-0.058146318264028024
ACH-000714,0.017042241327366956
ACH-000718,-0.10391322152939793
ACH-000720,-0.05565493792247839
ACH-000721,-0.18135066633765926
ACH-000724,-0.21486189392990904
ACH-000725,-0.19661846163380575
ACH-000732,-0.29183264074954424
ACH-000734,-0.217456033846718
ACH-000735,-0.11163908134400352
ACH-000736,-0.09760488277420423
ACH-000738,-0.3987633643051875
ACH-000746,-0.3646970775738499
ACH-000747,-0.4738487641923283
ACH-000748,0.017709192501536655
ACH-000753,-0.09554506442405077
ACH-000756,-0.05164201842781497
ACH-000757,-0.4208837718352501
ACH-000758,-0.3766934878449131
ACH-000760,-0.051044979814989185
ACH-000762,-0.08339181436041111
ACH-000763,-0.07681071994907201
ACH-000764,-0.4466056433615912
ACH-000765,-0.3353825329088496
ACH-000766,-0.04636550187971452
ACH-000767,-0.115565320850973
ACH-000768,-0.13183429344611966
ACH-000769,-0.19015657715091186
ACH-000770,-0.06943957219979897
ACH-000771,-0.03408819902443952
ACH-000773,-0.17928829285947584
ACH-000776,-0.18556452979473612
ACH-000777,-0.03905727418502334
ACH-000778,-0.2164985021395058
ACH-000781,-0.06852683166006555
ACH-000782,-0.2365626222529898
ACH-000783,0.02598912004963624
ACH-000784,-0.2414610490824161
ACH-000785,-0.3469389599606013
ACH-000787,-0.24324096874823495
ACH-000788,-0.19184935800147826
ACH-000791,-0.09929388633566033
ACH-000792,-0.1811161135679243
ACH-000794,-0.08227456271398656
ACH-000796,-0.2124276118984906
ACH-000798,-0.2531186886377522
ACH-000799,-0.04726024117254054
ACH-000800,-0.09299186352245024
ACH-000802,-0.11720807496930598
ACH-000804,-0.07932556888504619
ACH-000805,-0.15940432183785014
ACH-000809,-0.10834987412183088
