,ARL6IP6 (151188)
ACH-000004,-0.15728568536295648
ACH-000005,-0.18537300764555276
ACH-000007,-0.0965647471341849
ACH-000009,0.01874872695856817
ACH-000011,-0.25202831805674875
ACH-000012,-0.036143656118771086
ACH-000013,-0.10007864832267786
ACH-000014,-0.36257853762068026
ACH-000015,-0.13872291297038694
ACH-000017,-0.14766909624423089
ACH-000018,-0.15345764217110594
ACH-000019,-0.3046500474792692
ACH-000021,-0.007608098611365461
ACH-000022,-0.02882597418365435
ACH-000025,-0.06346971424515542
ACH-000028,-0.15857905877901748
ACH-000030,-0.07167277302555666
ACH-000035,-0.15997302947018124
ACH-000036,-0.14705275379631114
ACH-000037,-0.14800211103500024
ACH-000039,0.10970175416632796
ACH-000040,-0.11393968571676577
ACH-000041,-0.13099555730423507
ACH-000042,-0.060644737603704514
ACH-000045,-0.249471375465713
ACH-000047,-0.2425165106114342
ACH-000052,0.07805678430077166
ACH-000053,-0.15195165588848294
ACH-000054,-0.18235104524888587
ACH-000055,-0.2248244343659736
ACH-000060,-0.11931547208864468
ACH-000067,-0.022446853427309225
ACH-000070,-0.12411910794220225
ACH-000075,-0.3695408321030573
ACH-000078,-0.08156964414673981
ACH-000082,-0.17311973493390034
ACH-000085,-0.1679563354236195
ACH-000086,-0.13955113062069655
ACH-000087,-0.3163131659373166
ACH-000092,-0.33260665913778664
ACH-000095,-0.2148649910016984
ACH-000097,-0.14940689171804047
ACH-000098,-0.11887797116061333
ACH-000099,-0.07147622581045418
ACH-000108,-0.16799153263645336
ACH-000113,-0.1313387998220155
ACH-000116,-0.12490167921619127
ACH-000118,-0.09113365119228008
ACH-000120,-0.0795561842128898
ACH-000123,-0.0908288246453439
ACH-000127,-0.1731124294340333
ACH-000128,-0.0930817292925283
ACH-000132,-0.10069867583398197
ACH-000133,-0.20351642453211788
ACH-000137,-0.09700036362777616
ACH-000138,-0.15716109733241052
ACH-000142,-0.12489813610044087
ACH-000143,0.023728625078039804
ACH-000146,-0.10103725395199603
ACH-000148,-0.06709756110348326
ACH-000150,0.008428114974039719
ACH-000152,-0.1491160462358941
ACH-000153,-0.3728072058114282
ACH-000159,-0.2175044974150684
ACH-000160,-0.2090945540907616
ACH-000163,-0.13204741121026345
ACH-000167,0.2251852887527249
ACH-000168,-0.2716863126811332
ACH-000169,-0.2381263352617696
ACH-000178,-0.027476739479462223
ACH-000183,-0.13153772125313512
ACH-000188,-0.10142157347508084
ACH-000189,-0.16136853290583572
ACH-000190,-0.056160014703879615
ACH-000198,-0.10111624481858507
ACH-000203,0.0504276984179324
ACH-000204,-0.4150614177373133
ACH-000206,-0.1878615150638679
ACH-000207,0.05669829650008853
ACH-000208,0.032731200903365135
ACH-000210,-0.23622177731932
ACH-000211,-0.1250534349759076
ACH-000215,-0.07198778269875812
ACH-000221,-0.064496700361418
ACH-000222,-0.23585819870923824
ACH-000223,-0.27810033253563576
ACH-000226,-0.1872572317657469
ACH-000227,0.0448925192303983
ACH-000228,-0.0922917371725751
ACH-000231,-0.2022744591086555
ACH-000232,-0.22272166022411688
ACH-000233,-0.08065464764370488
ACH-000234,-0.2562941253130712
ACH-000235,-0.12151327856523494
ACH-000237,-0.20063914820080955
ACH-000238,-0.34009215382557445
ACH-000242,0.14414557686367788
