,TACC2 (10579)
ACH-000004,-0.11204779857277586
ACH-000005,-0.016901054474596437
ACH-000007,-0.08035275500692288
ACH-000009,-0.19754264242230665
ACH-000011,-0.14946487436974348
ACH-000012,-0.13945346703533984
ACH-000013,-0.08821804978906564
ACH-000014,-0.02059029145413179
ACH-000015,-0.11413538993131395
ACH-000017,-0.07950757586253608
ACH-000018,-0.025806305874474158
ACH-000019,0.06519853581421893
ACH-000021,0.0381246795023303
ACH-000022,0.03865441367705776
ACH-000025,-0.05344006650004447
ACH-000028,0.10171712119622026
ACH-000030,-0.07846621644131857
ACH-000035,-0.08535672517307254
ACH-000036,-0.05016326511007392
ACH-000037,-0.16973812405227226
ACH-000039,0.01847320865567972
ACH-000040,0.08714629130439856
ACH-000041,-0.1315745371555434
ACH-000042,-0.13569347192039113
ACH-000045,-0.07205960342683536
ACH-000047,-0.013102682893112096
ACH-000052,-0.1818699257838724
ACH-000053,-0.04922485038222199
ACH-000054,0.013022041490330923
ACH-000055,0.1059202036988179
ACH-000060,-0.12601477498810587
ACH-000067,-0.14499973652062273
ACH-000070,-0.1190925528977518
ACH-000075,-0.3000312814624969
ACH-000078,-0.039937884488322466
ACH-000082,0.07710604078088835
ACH-000085,-0.18962539182452007
ACH-000086,-0.022294269032857555
ACH-000087,-0.24987141758799425
ACH-000092,0.008124709180129109
ACH-000095,-0.05883735398042481
ACH-000097,-0.06090243317155206
ACH-000098,-0.02945967806900184
ACH-000099,-0.10244610814407984
ACH-000108,-0.07448500232365891
ACH-000113,0.04149601105679939
ACH-000116,-0.04905181329019746
ACH-000118,-0.03121421911313353
ACH-000120,-0.006108427319307816
ACH-000123,0.04488770248070028
ACH-000127,-0.03977340538914709
ACH-000128,-0.0385625334318838
ACH-000132,-0.02658971012685949
ACH-000133,-0.03792113930489932
ACH-000137,-0.0020799930456124084
ACH-000138,-0.08513390650389557
ACH-000142,-0.22247061738570365
ACH-000143,0.18626123593146726
ACH-000146,-0.050730135091180385
ACH-000148,-0.07919857964236977
ACH-000150,-0.062109425907944174
ACH-000152,-0.0901295149557438
ACH-000153,0.09496653061317784
ACH-000159,-0.1822113129354252
ACH-000160,-0.19078638754014288
ACH-000163,-0.09832091144683514
ACH-000167,0.02150040183433641
ACH-000168,0.07614580827185126
ACH-000169,-0.120383803006721
ACH-000178,-0.06107678253454789
ACH-000183,0.019813420679677257
ACH-000188,-0.15830068914064402
ACH-000189,-0.19376932051086365
ACH-000190,-0.0646208767285707
ACH-000198,-0.09294171223569177
ACH-000203,0.12149195703322042
ACH-000204,0.1171094806865847
ACH-000206,-0.06377770342337888
ACH-000207,-0.16178030357143888
ACH-000208,-0.1326114195549226
ACH-000210,0.017604817556141975
ACH-000211,-0.1025522902707437
ACH-000215,-0.09258621882642636
ACH-000221,0.05389209507703704
ACH-000222,-0.2241479768514093
ACH-000223,-0.07652259735930217
ACH-000226,0.060240338826339564
ACH-000227,-0.13861278150580578
ACH-000228,-0.10174388838016606
ACH-000231,-0.09324219593953817
ACH-000232,-0.050712800810294056
ACH-000233,-0.20213169564021907
ACH-000234,-0.051891562466828814
ACH-000235,-0.06980913022858895
ACH-000237,-0.10687172772454236
ACH-000238,-0.06574832545082271
ACH-000242,-0.2625857668443199
ACH-000243,-0.026188254209291432
ACH-000244,0.0006839437440282662
ACH-000246,-0.13528223210632614
ACH-000248,-0.2232421909919435
ACH-000250,-0.05130918730834949
ACH-000251,0.04195962024831984
ACH-000252,0.09136865416348956
ACH-000253,-0.10720718759508853
ACH-000255,-0.13300750852926427
ACH-000256,-0.1670686478939344
ACH-000257,-0.2495425066239781
ACH-000258,0.1646964070181206
ACH-000259,-0.07683582438364275
ACH-000260,-0.054466456386496234
ACH-000261,-0.015578310142652138
ACH-000262,-0.21833048560991505
ACH-000263,-0.007571618727033966
ACH-000264,-0.00447610174589254
ACH-000265,-0.02274448395989755
ACH-000266,-0.054352227685462426
ACH-000272,-0.18851358486714992
ACH-000274,-0.08906516419252841
ACH-000277,-0.15295288080167613
ACH-000278,-0.06330534676794854
ACH-000279,-0.14071847891085207
ACH-000280,-0.1670812686284493
ACH-000281,-0.2467972946284103
ACH-000288,-0.13355972987173356
ACH-000291,-0.07659951228940799
ACH-000293,-0.07420494017373992
ACH-000294,-0.10755485745490924
ACH-000295,-0.01775265676269941
ACH-000296,-0.11011665952414264
ACH-000302,-0.046830196541803
ACH-000304,-0.3114599145486894
ACH-000307,-0.06854926591614408
ACH-000308,-0.08724876887765627
ACH-000310,-0.2093000275292919
ACH-000311,-0.07395965132109779
ACH-000312,-0.05066781318072812
ACH-000315,0.09209766291884684
ACH-000316,-0.17345490058263432
ACH-000317,-0.1934529685026904
ACH-000318,-0.07476560806182822
ACH-000319,-0.1405496182216552
ACH-000320,-0.053144190539014084
ACH-000322,-0.0410871859024964
ACH-000323,-0.11575223911946725
ACH-000324,-0.200252990250706
ACH-000329,-0.04978908413023859
ACH-000330,-0.1727456253921722
ACH-000331,-0.16129015836578972
ACH-000332,-0.08693041834318847
ACH-000334,0.013024743010294021
ACH-000335,0.17351092457411524
ACH-000336,-0.0636244905299587
ACH-000337,-0.11582022249675747
ACH-000338,-0.0075370527055296154
ACH-000339,-0.020784330384683244
ACH-000341,0.06626544111938501
ACH-000348,-0.03827097069148441
ACH-000350,-0.178754926842888
ACH-000352,-0.03542033736364498
ACH-000356,-0.16960012401220564
ACH-000361,-0.05226593059814442
ACH-000362,-0.15647315028879755
ACH-000363,-0.06272779493565092
ACH-000364,-0.06089768201388505
ACH-000365,-0.03083598537996564
ACH-000366,-0.07630939361547423
ACH-000368,-0.17221676026693086
ACH-000374,-0.1081571433872392
ACH-000375,-0.08890934922913422
ACH-000376,-0.17718687479789852
ACH-000381,-0.23067362813067302
ACH-000383,-0.004351674744229049
ACH-000387,0.02239340700577436
ACH-000389,-0.13247836238986188
ACH-000390,-0.08531036122043648
ACH-000393,-0.07929805702647681
ACH-000395,-0.11957853341208795
ACH-000396,0.21262042705478
ACH-000397,-0.12167608655579824
ACH-000401,-0.06908293771878063
ACH-000402,-0.16121359570039964
ACH-000403,-0.0405430296484972
ACH-000404,-0.17837723111951578
ACH-000406,-0.04270503639049954
ACH-000407,-0.17553743135972244
ACH-000408,-0.09320449217356123
ACH-000410,-0.02274204359217737
ACH-000411,-0.17103588442886425
ACH-000414,0.0027633510650146857
ACH-000415,-0.07490339030913352
ACH-000416,-0.040268812998724465
ACH-000420,-0.047868311895239136
ACH-000421,-0.08236893898441414
ACH-000424,-0.2603290453148663
ACH-000425,-0.05684379175769413
ACH-000426,-0.023932588264708936
ACH-000427,-0.4213852763582379
ACH-000433,-0.2407466312631921
ACH-000435,-0.04743456006202102
ACH-000436,-0.14853856798317688
ACH-000444,-0.07131240326009253
ACH-000445,-0.1199908775651218
ACH-000448,-0.1384229594711832
ACH-000450,-0.3924530176712792
ACH-000452,-0.08421074012349664
ACH-000454,-0.006648877663774664
ACH-000458,-0.06049560230190482
ACH-000459,-0.015376506368671744
ACH-000460,-0.26382318260390464
ACH-000461,-0.009775484073138309
ACH-000463,-0.057336755320063375
ACH-000464,-0.1076443201724563
ACH-000466,-0.11146276999194328
ACH-000467,-0.1139932861358808
ACH-000468,-0.09976441955611774
ACH-000469,-0.0765277535209965
ACH-000470,-0.15022605436681102
ACH-000471,-0.05487577289273123
ACH-000472,-0.016571048600652644
ACH-000473,-0.08258838130947707
ACH-000475,-0.07793372325697018
ACH-000476,-0.10693202783686953
ACH-000477,-0.1762298313861549
ACH-000479,-0.2121515903683793
ACH-000480,-0.02443310369845822
ACH-000481,-0.07820198634655458
ACH-000483,-0.05588910436872673
ACH-000484,-0.023781135931794012
ACH-000485,-0.10989362711980948
ACH-000486,0.010873697402574538
ACH-000487,0.03770165272673413
ACH-000488,-0.09047795693545338
ACH-000490,-0.0966685798640794
ACH-000491,-0.0647191285045079
ACH-000495,-0.11143842461444788
ACH-000496,-0.11605631792718915
ACH-000499,-0.0034775076128554217
ACH-000500,0.06811120570595751
ACH-000502,-0.04689915106233136
ACH-000503,0.17026047042851386
ACH-000505,-0.07670074126989426
ACH-000507,-0.0817622429034873
ACH-000510,-0.0558944277174364
ACH-000511,-0.054847608306671035
ACH-000512,0.35565395075188777
ACH-000516,-0.05512206355641572
ACH-000517,-0.05101916677178497
ACH-000518,-0.01250360899052078
ACH-000520,-0.17410131452539945
ACH-000521,-0.06973226813691415
ACH-000522,-0.005215955904691458
ACH-000524,-0.09312706585528503
ACH-000527,-0.0189778383030346
ACH-000528,-0.10676556313155897
ACH-000537,-0.14836407476244445
ACH-000541,-0.15219207448191865
ACH-000542,-0.07214526623814849
ACH-000544,-0.11120817504822643
ACH-000545,0.04133946802821587
ACH-000547,-0.00675598279011685
ACH-000548,-0.0641706107825373
ACH-000549,-0.16515773747144866
ACH-000550,-0.020702007232345148
ACH-000552,-0.02290378339979138
ACH-000556,-0.12569608630332052
ACH-000557,-0.11002763544465204
ACH-000569,-0.20472172924485266
ACH-000570,-0.0038179306376982655
ACH-000571,-0.0016653800132727587
ACH-000573,0.0341361752920031
ACH-000576,-0.06529460471206865
ACH-000579,-0.18305527739505095
ACH-000580,0.026004190719254448
ACH-000584,-0.1004285523322476
ACH-000585,-0.09880635587892986
ACH-000588,0.17535755162088734
ACH-000589,-0.163971036532103
ACH-000591,-0.0590402530727941
ACH-000593,-0.17496562518969164
ACH-000600,-0.022885232821264586
ACH-000601,-0.0016724719356005892
ACH-000605,0.039902715505526036
ACH-000606,-0.059327693460219766
ACH-000608,-0.10903061670526652
ACH-000614,0.0042089813575214964
ACH-000616,-0.05078540287767423
ACH-000618,-0.035203699841370215
ACH-000619,-0.17269182842306904
ACH-000620,-0.09408906651854262
ACH-000621,-0.03473685887739828
ACH-000622,-0.053202341773530816
ACH-000623,-0.19582298928547529
ACH-000624,-0.008028414156687697
ACH-000627,-0.05081772656899639
ACH-000630,0.0004070964658099275
ACH-000631,-0.11683970230153322
ACH-000632,-0.07050602741613651
ACH-000633,-0.06355974242669342
ACH-000637,0.09121450875670736
ACH-000638,-0.0596339752781573
ACH-000646,-0.04457277833355016
ACH-000647,-0.11490958648034702
ACH-000648,-0.12827559757899712
ACH-000649,-0.08734520006302922
ACH-000651,-0.10472465832087192
ACH-000652,-0.07476950629851048
ACH-000653,0.048929554533636996
ACH-000657,-0.15747578594934072
ACH-000658,0.02743202226765653
ACH-000661,-0.049146869979365265
ACH-000662,0.20757322675788495
ACH-000663,-0.10615913254825143
ACH-000665,-0.03961402080710039
ACH-000671,-0.03767100010483598
ACH-000672,-0.02403435659956544
ACH-000673,-0.1366449360154116
ACH-000676,-0.10527080146405704
ACH-000677,-0.040753192394988536
ACH-000681,1.731868313570527e-06
ACH-000683,-0.14997284124800234
ACH-000684,-0.19166555064520907
ACH-000688,-0.0312992835055423
ACH-000693,-0.12156461364101173
ACH-000694,-0.13576501431189156
ACH-000695,-0.04089022744939155
ACH-000696,-0.018079903766386282
ACH-000697,-0.04282693867211136
ACH-000699,-0.07972557598534727
ACH-000701,0.16465944518041142
ACH-000706,0.02455957290763855
ACH-000711,-0.027162053098073114
ACH-000713,-0.11159199337895004
ACH-000714,-0.18576372787320986
ACH-000718,0.023866534910226063
ACH-000720,0.022004357489127484
ACH-000721,-0.07374157429701134
ACH-000724,-0.03930652371260188
ACH-000725,-0.07209964430648018
ACH-000732,-0.07549052991982766
ACH-000734,-0.03875358765435809
ACH-000735,-0.10798019612961128
ACH-000736,0.008114786821905006
ACH-000738,-0.061327842082622465
ACH-000746,-0.1850855257524864
ACH-000747,-0.08093475622226153
ACH-000748,0.029884618783046962
ACH-000753,-0.017775716526680873
ACH-000756,0.1023003686896034
ACH-000757,-0.04232942019713154
ACH-000758,-0.005692963796327964
ACH-000760,-0.02914137131323272
ACH-000762,-0.19604034514493626
ACH-000763,-0.1587266375065564
ACH-000764,0.030881975726112638
ACH-000765,-0.0614086773384666
ACH-000766,0.0055495019232559995
ACH-000767,-0.10206203906460988
ACH-000768,-0.11591838795066688
ACH-000769,-0.19801082640703135
ACH-000770,-0.010036709196580592
ACH-000771,-0.05714650827875295
ACH-000773,0.02353381182739684
ACH-000776,-0.1491740232115234
ACH-000777,-0.11502823873755927
ACH-000778,-0.07384618769164249
ACH-000781,-0.07628893048127966
ACH-000782,-0.09003416030593307
ACH-000783,-0.08000722423781302
ACH-000784,-0.19753068007484645
ACH-000785,-0.014138853262807647
ACH-000787,0.010755657807818252
ACH-000788,-0.12833910443977828
ACH-000791,0.06324045859857343
ACH-000792,0.04933380231667747
ACH-000794,-0.2190935615906036
ACH-000796,-0.21424015817768485
ACH-000798,0.006060553798801606
ACH-000799,-0.0852206543446241
ACH-000800,0.0673422015963337
ACH-000802,-0.2357574142698534
ACH-000804,-0.10067845440881998
ACH-000805,-0.19197822348299712
ACH-000809,-0.006603773778418942
ACH-000810,-0.17391944119655753
ACH-000811,-0.04487728802892811
ACH-000817,-0.04164948449063994
ACH-000819,-0.041645193754119535
ACH-000820,-0.016490152630223298
ACH-000821,0.11393118122185765
ACH-000822,-0.0943873757276572
ACH-000823,-0.060231452685638384
ACH-000824,-0.12161916548029113
ACH-000827,-0.0949934589820351
ACH-000829,-0.2191821366375402
ACH-000831,-0.04457860541164056
ACH-000832,-0.013326969330466338
ACH-000833,-0.02966367020806992
ACH-000834,-0.02249919395192653
ACH-000835,0.024999996701582868
ACH-000836,-0.11412304969501767
ACH-000837,0.023293958100102975
ACH-000838,-0.19850642111079556
ACH-000839,-0.10149210053269232
ACH-000840,-0.08885418195592458
ACH-000841,0.042704170887632016
ACH-000843,-0.09577261493725532
ACH-000846,0.01929091901180294
ACH-000847,0.021234547393911653
ACH-000848,-0.13772214747287073
ACH-000849,0.01921811683663681
ACH-000851,-0.053664629886773216
ACH-000855,-0.033167826726083614
ACH-000856,-0.03899746819707151
ACH-000858,-0.050645438827079066
ACH-000859,-0.15782199343969858
ACH-000861,-0.07462185572874815
ACH-000862,-0.06936184395845386
ACH-000865,-0.14721254182406
ACH-000866,-0.03833883389610941
ACH-000867,-0.05475521901065309
ACH-000869,-0.187345912022638
ACH-000872,-0.07713740099967394
ACH-000873,-0.2754453616268328
ACH-000876,-0.19021471100547288
ACH-000878,-0.06695033907258101
ACH-000880,-0.07490969841943335
ACH-000881,-0.07541898813124401
ACH-000882,-0.007115694168586776
ACH-000884,0.010296816354155093
ACH-000885,-0.21999285637234212
ACH-000887,-0.13154195736931087
ACH-000889,-0.036668282109780716
ACH-000896,-0.028857187586364377
ACH-000898,-0.14253725788643912
ACH-000900,0.07125950883220213
ACH-000901,-0.05576586958244732
ACH-000905,-0.05464279903492875
ACH-000906,-0.03215857570508466
ACH-000907,-0.12010033324085426
ACH-000910,-0.13746589422676914
ACH-000911,-0.05895271286403975
ACH-000912,-0.029570794396496267
ACH-000913,-0.06494003794450877
ACH-000915,-0.0253691222392931
ACH-000916,0.2878393152739601
ACH-000917,-0.0541509449840716
ACH-000920,-0.12397593294350337
ACH-000921,-0.13817308193512395
ACH-000924,-0.01279474161305843
ACH-000926,-0.07122627499450067
ACH-000928,-0.15017942384873156
ACH-000929,-0.15812352470590454
ACH-000932,-0.08546412933826891
ACH-000935,-0.02972850326418717
ACH-000936,-0.004021042906293871
ACH-000937,-0.03085347973785468
ACH-000938,-0.11339390408240595
ACH-000939,0.04469310488739172
ACH-000941,-0.05662008690316934
ACH-000943,-0.01343691597907134
ACH-000946,-0.20161950054857194
ACH-000947,-0.040218911399170484
ACH-000948,-0.12938165299578966
ACH-000950,-0.25284408604942354
ACH-000953,0.017965947453423718
ACH-000954,-0.13205392054969695
ACH-000957,-0.021915527965470503
ACH-000958,-0.15008881417565748
ACH-000960,-0.04277728223337315
ACH-000963,-0.06810269840671201
ACH-000968,-0.12267898730095947
ACH-000969,-0.015256366717375054
ACH-000972,0.09987947586619167
ACH-000973,-0.07155962744089367
ACH-000974,-0.09815792578616776
ACH-000978,0.05876018894530419
ACH-000984,-0.05520344424941695
ACH-000986,-0.11415211094247188
ACH-000988,-0.10962841189148437
ACH-000993,-0.004604443151846365
ACH-000994,-0.06141537662857365
ACH-000996,0.05615345850376613
ACH-001001,-0.04541181047390753
ACH-001020,-0.05805190875968569
ACH-001028,-0.06728315970426954
ACH-001031,0.017965402324437614
ACH-001038,-0.1324567738281659
ACH-001048,-0.04263463202582179
ACH-001050,0.028267811079475662
ACH-001053,-0.06992649867816614
ACH-001054,-0.057971225380910936
ACH-001061,-0.086121485107565
ACH-001067,-0.1915594928983332
ACH-001075,-0.1155378780859318
ACH-001096,-0.011112546411015604
ACH-001111,0.05623558668439463
ACH-001119,-0.1758912792413082
ACH-001128,-0.0695605371174102
ACH-001134,-0.02640456315679861
ACH-001151,0.018526958965456825
ACH-001163,-0.08023572348734666
ACH-001164,-0.035445029943633244
ACH-001183,-0.08655481982992501
ACH-001192,0.026677324201827668
ACH-001193,-0.1484727986840085
ACH-001196,0.02150863420404434
ACH-001197,-0.08493010324304677
ACH-001205,-0.15112274266073028
ACH-001211,-0.11249635171096099
ACH-001212,0.06598216074840177
ACH-001228,-0.08457701954228895
ACH-001232,-0.1344756725154661
ACH-001239,0.015222478961593525
ACH-001270,0.14811348743713884
ACH-001274,0.036217537632272936
ACH-001275,-0.04595834044511487
ACH-001277,0.006186829458389269
ACH-001278,0.04918589141057357
ACH-001280,-0.005666272430392294
ACH-001283,-0.022062878046839974
ACH-001289,-0.08616679820368728
ACH-001300,-0.10684541485671432
ACH-001301,0.04400846891680695
ACH-001302,-0.2807685139880016
ACH-001306,-0.13957591953935813
ACH-001318,-0.16732095697242064
ACH-001322,0.06332490972799007
ACH-001328,-0.1085310453259158
ACH-001332,-0.059709421910728935
ACH-001336,-0.015782223466407546
ACH-001346,0.029380526956067268
ACH-001353,-0.1661795919129284
ACH-001354,-0.13192581817975288
ACH-001367,-0.27773732523776795
ACH-001368,-0.004489637285869803
ACH-001374,0.12859969083931258
ACH-001377,-0.0547162978318908
ACH-001380,-0.008277229856812913
ACH-001391,-0.227519992593604
ACH-001408,-0.0729534845693056
ACH-001430,-0.2111848239598625
ACH-001431,-0.11260715932953708
ACH-001450,-0.13234322994175154
ACH-001496,-0.016703664380567546
ACH-001500,-0.07244828441549407
ACH-001523,-0.14626769606288986
ACH-001532,-0.1199533535902556
ACH-001550,-0.1702652998632288
ACH-001552,-0.09498534380162944
ACH-001554,0.013631698115259069
ACH-001654,-0.015506495538893581
ACH-001735,-0.1446522345716222
ACH-001736,-0.14678330970983855
ACH-001737,-0.3344503428079251
ACH-001740,0.022624411724051587
ACH-001745,0.006737492683415247
ACH-001765,-0.012550333532915134
