,CATSPERB (79820)
ACH-000004,0.05129614433664477
ACH-000005,0.006509701037347561
ACH-000007,0.2560814366487367
ACH-000009,0.03999704869818658
ACH-000011,0.16421528025612822
ACH-000012,0.07632120513332309
ACH-000013,0.14689881931718818
ACH-000014,0.06907565569130711
ACH-000015,0.13969223639883455
ACH-000017,0.10571687744760502
ACH-000018,0.049977688806958916
ACH-000019,0.09838312041850213
ACH-000021,0.20989160330868267
ACH-000022,0.11931942858035452
ACH-000025,0.12680226490409466
ACH-000028,0.10531344018138276
ACH-000030,0.15726745497523556
ACH-000035,0.2928653561717297
ACH-000036,0.0951930992879008
ACH-000037,0.1750618648995513
ACH-000039,0.1661535441090317
ACH-000040,0.05654756542019191
ACH-000041,0.06490044519806881
ACH-000042,0.13074922942473693
ACH-000045,0.05526220167646264
ACH-000047,0.06998245366923903
ACH-000052,0.14319661635816394
ACH-000053,0.12618354726828002
ACH-000054,0.08566765733439814
ACH-000055,0.2774946621977723
ACH-000060,0.1946256331934645
ACH-000067,0.09354913767457428
ACH-000070,0.0905388207663605
ACH-000075,0.07427968137745702
ACH-000078,0.06233675499244552
ACH-000082,0.017573653692560958
ACH-000085,0.11486782882718274
ACH-000086,0.07737688050158513
ACH-000087,0.06374777321841771
ACH-000092,0.1012744473303328
ACH-000095,0.10057149148381724
ACH-000097,0.03484663936901137
ACH-000098,0.10336720985839934
ACH-000099,0.18839900935423606
ACH-000108,0.06510719890518382
ACH-000113,0.1691046924548066
ACH-000116,0.17442848285192944
ACH-000118,0.1218970239060069
ACH-000120,0.13679473893207195
ACH-000123,0.2526503542719088
ACH-000127,0.1980004944677654
ACH-000128,0.10409192729524186
ACH-000132,0.21390501016636196
ACH-000133,0.14462535262275308
ACH-000137,0.059277035918955875
ACH-000138,0.0672018603964325
ACH-000142,0.07086048404098709
ACH-000143,-0.012579105541044558
ACH-000146,0.15939485139001078
ACH-000148,0.0667269367478604
ACH-000150,0.2343697135181676
ACH-000152,0.11093020888550356
ACH-000153,0.08015034513422174
ACH-000159,0.12862884498021546
ACH-000160,0.006047352422244832
ACH-000163,0.2522473034566419
ACH-000167,-0.036411109713328914
ACH-000168,0.08074347351825344
ACH-000169,0.2018791651645821
ACH-000178,0.1282235779904297
ACH-000183,0.360359068068214
ACH-000188,0.07083333436982117
ACH-000189,0.3072790867576433
ACH-000190,-0.002327972481813229
ACH-000198,0.1746405170922711
ACH-000203,0.2591615167595935
ACH-000204,0.11122048139198894
ACH-000206,0.24746694315963705
ACH-000207,0.281836655978717
ACH-000208,0.07568447993788956
ACH-000210,0.429086421168718
ACH-000211,0.02025087530460016
ACH-000215,0.051780658587933036
ACH-000221,0.15923095478231805
ACH-000222,0.13026215166684366
ACH-000223,0.10616588135163108
ACH-000226,0.16377057930196073
ACH-000227,0.14221703399687413
ACH-000228,0.07136505705004463
ACH-000231,0.14669251910562256
ACH-000232,0.15286169860002544
ACH-000233,0.16382030676083625
ACH-000234,0.11644991033523305
ACH-000235,0.1191134169392838
ACH-000237,0.2461980110710123
ACH-000238,0.018427133416584536
ACH-000242,0.015817011840978053
ACH-000243,0.14709534864256835
ACH-000244,-0.09784119845089474
ACH-000246,0.06681108025746055
ACH-000248,0.10012513434908947
ACH-000250,0.1078839056549768
ACH-000251,0.19184473465798932
ACH-000252,0.14102312435835587
ACH-000253,0.10153775735844814
ACH-000255,0.16933285133208353
ACH-000256,0.244488220595888
ACH-000257,0.0008299793799848254
ACH-000258,0.18176923918277585
ACH-000259,0.19323451786029827
ACH-000260,0.10510633151129936
ACH-000261,0.033421515805141765
ACH-000262,0.07038300559786127
ACH-000263,0.1192567218978636
ACH-000264,0.1438353655267556
ACH-000265,0.17264461904454925
ACH-000266,0.049858004978614916
ACH-000272,0.20639048340732447
ACH-000274,0.11169016067288487
ACH-000277,0.014627776657836634
ACH-000278,0.26822499845669723
ACH-000279,0.07941982288534362
ACH-000280,0.10963196512477308
ACH-000281,0.0889759831846639
ACH-000288,0.08445841671039493
ACH-000291,-0.0361474295024123
ACH-000293,0.1324737863811532
ACH-000294,0.22320628701767675
ACH-000295,0.26419118146125403
ACH-000296,0.12328339219430767
ACH-000302,0.04139731266476415
ACH-000304,0.0665767182923212
ACH-000307,0.26613870430284386
ACH-000308,0.15036490821265855
ACH-000310,0.2304122488889384
ACH-000311,-0.03544176411331183
ACH-000312,0.10141126940459347
ACH-000315,-0.13241926033589907
ACH-000316,0.2442877614503779
ACH-000317,0.13396408141823607
ACH-000318,0.22091325614619334
ACH-000319,0.10648798040542486
ACH-000320,0.008434136127446713
ACH-000322,0.2081359072861121
ACH-000323,0.060336539585726136
ACH-000324,0.1794825798846724
ACH-000329,0.15090564797094436
ACH-000330,0.26515212898281443
ACH-000331,0.21556347549417595
ACH-000332,0.10114691584043067
ACH-000334,0.16220712002402585
ACH-000335,0.2500325659227661
ACH-000336,0.06748005692124967
ACH-000337,0.14538419667237365
ACH-000338,0.6540232740584774
ACH-000339,0.12603377561260007
ACH-000341,0.04727780504616938
ACH-000348,0.11925006311139386
ACH-000350,0.07624872220812652
ACH-000352,0.06442534401106427
ACH-000356,0.2868133934496485
ACH-000361,0.16977077651624697
ACH-000362,0.11377462967568502
ACH-000363,0.1119168256322296
ACH-000364,0.08790293040807337
ACH-000365,0.12622718185782858
ACH-000366,0.16716182426973838
ACH-000368,0.17678363463565816
ACH-000374,0.1519927409450718
ACH-000375,0.05991709347182265
ACH-000376,0.16862560428919415
ACH-000381,0.2728881147269466
ACH-000383,0.09377828070057227
ACH-000387,0.18737079273998605
ACH-000389,0.039799346898236214
ACH-000390,-0.022940561691569536
ACH-000393,0.013444447645164776
ACH-000395,0.19687839074121236
ACH-000396,0.2096475770459087
ACH-000397,0.3379222466185112
ACH-000401,0.2662430851159272
ACH-000402,0.3116328750493104
ACH-000403,0.11531079718820078
ACH-000404,0.11010850029487924
ACH-000406,0.04631162876806599
ACH-000407,0.2601522432888415
ACH-000408,0.09705169806159293
ACH-000410,0.0904914692655912
ACH-000411,-0.08830374875654566
ACH-000414,0.06629766956759177
ACH-000415,0.20605655726517774
ACH-000416,0.20049569409027895
ACH-000420,0.02851552481879561
ACH-000421,0.2811227870251903
ACH-000424,0.1582045086982942
ACH-000425,0.1307196684116442
ACH-000426,0.058585816115262236
ACH-000427,0.013246171246107606
ACH-000433,0.1017169093258572
ACH-000435,-0.0657357959959723
ACH-000436,0.23606114111498225
ACH-000444,0.17989061416585003
ACH-000445,0.09673235732680538
ACH-000448,0.09392607113552984
ACH-000450,-0.005458715474795985
ACH-000452,0.12943008446212495
ACH-000454,0.11181959040438856
ACH-000458,0.29954505967666845
ACH-000459,0.1057121792226127
ACH-000460,0.14604158049515698
ACH-000461,0.12942975308328147
ACH-000463,0.19329864535248786
ACH-000464,-0.07731257408164896
ACH-000466,0.236421639844578
ACH-000467,0.23700697140231594
ACH-000468,0.16893738732757765
ACH-000469,0.2275432009954625
ACH-000470,0.24386904953613486
ACH-000471,0.18157722776678425
ACH-000472,0.08728206925182802
ACH-000473,0.021565517934741173
ACH-000475,0.14771335764739765
ACH-000476,0.22633568036304014
ACH-000477,-0.0015882749668931731
ACH-000479,0.34711995722715194
ACH-000480,-0.036764712501929336
ACH-000481,0.10267977103834428
ACH-000483,0.014829173858428229
ACH-000484,0.09939171598910672
ACH-000485,0.053271677359244166
ACH-000486,0.1455342997998542
ACH-000487,0.24717883832294246
ACH-000488,0.07237946655366563
ACH-000490,0.03393547730484707
ACH-000491,0.030471550225764293
ACH-000495,0.2882659770543771
ACH-000496,0.11666249791815468
ACH-000499,0.15342999017695955
ACH-000500,-0.2291221592108208
ACH-000502,0.05514862443459699
ACH-000503,0.021903886576007083
ACH-000505,0.06172529573823726
ACH-000507,0.15005570382464398
ACH-000510,0.11899002799722527
ACH-000511,0.3403059661462838
ACH-000512,0.16214427408876758
ACH-000516,0.07703296388127602
ACH-000517,0.1540957279455897
ACH-000518,0.08360971664489297
ACH-000520,0.13540193306727213
ACH-000521,0.012991967170436871
ACH-000522,0.1869151825004056
ACH-000524,0.15833540077412514
ACH-000527,0.11489912200510545
ACH-000528,0.10795546595837936
ACH-000537,0.2706187925280106
ACH-000541,0.13899375422928592
ACH-000542,0.14209375591846454
ACH-000544,0.2540062376744056
ACH-000545,0.29362061249265003
ACH-000547,0.008733305046519061
ACH-000548,0.1412299909863628
ACH-000549,0.12521737988543752
ACH-000550,0.2950032570038956
ACH-000552,0.19681786458335604
ACH-000556,0.15611245904972518
ACH-000557,0.06129219281377664
ACH-000569,0.07751724595185264
ACH-000570,0.19818957100017315
ACH-000571,0.08429360569739247
ACH-000573,0.2057856010824104
ACH-000576,0.1014804186773748
ACH-000579,0.2759254527629393
ACH-000580,0.02758975496809767
ACH-000584,0.15501668311840758
ACH-000585,0.1240871712307628
ACH-000588,0.21942309005658373
ACH-000589,0.11018150663624474
ACH-000591,0.06452461208428491
ACH-000593,0.1290653040850151
ACH-000600,0.26228662632983674
ACH-000601,0.1826561512451096
ACH-000605,0.1972421454793332
ACH-000606,0.10356791723726468
ACH-000608,0.19092187529553065
ACH-000614,0.1855205081037352
ACH-000616,0.1945908843661576
ACH-000618,0.08968381571852115
ACH-000619,0.20691585224380624
ACH-000620,0.19896854355673352
ACH-000621,0.15074095129573362
ACH-000622,0.0492458317537486
ACH-000623,0.20969599782513013
ACH-000624,0.16773990983019388
ACH-000627,0.13973388462321032
ACH-000630,0.17015828642912992
ACH-000631,0.04956219120577573
ACH-000632,0.2402239015346539
ACH-000633,0.05917577924724845
ACH-000637,0.17756660179354122
ACH-000638,-0.0076316232695519785
ACH-000646,0.24161980545964015
ACH-000647,0.12488166231231987
ACH-000648,-0.06790096325910285
ACH-000649,0.13629083271565254
ACH-000651,0.12380092599446132
ACH-000652,0.1912976366281623
ACH-000653,0.131383538606377
ACH-000657,0.192420353803276
ACH-000658,0.07439506554611114
ACH-000661,0.1145018336971466
ACH-000662,-0.04232220382697868
ACH-000663,0.1939750096861028
ACH-000665,0.18171739903724604
ACH-000671,0.10100430098459998
ACH-000672,0.2958763442149201
ACH-000673,0.2372242977980697
ACH-000676,0.22920720128300465
ACH-000677,0.10082738427301584
