,NINJ2 (4815)
ACH-000004,-0.22868648066355104
ACH-000005,-0.1268888541034833
ACH-000007,0.0004930905328478863
ACH-000009,0.14974846212645013
ACH-000011,0.03370453520891504
ACH-000012,0.11700043066476452
ACH-000013,0.13171789795283134
ACH-000014,0.03687141872014895
ACH-000015,0.039455230003041485
ACH-000017,0.15019134338173418
ACH-000018,0.0020718404042579176
ACH-000019,0.015776519609219112
ACH-000021,0.06988624604260593
ACH-000022,0.1022959154910062
ACH-000025,0.06652231239837772
ACH-000028,0.01928956216976781
ACH-000030,0.09484863646329753
ACH-000035,0.08695048700432298
ACH-000036,0.011885990842371413
ACH-000037,-0.06500524204021764
ACH-000039,0.06867078080812282
ACH-000040,-0.04437985793908072
ACH-000041,-0.009021389766975913
ACH-000042,0.04070202115250473
ACH-000045,0.04930582901253441
ACH-000047,-0.05797551440920986
ACH-000052,0.15299736603980493
ACH-000053,-0.06888723576995788
ACH-000054,0.030437397948351107
ACH-000055,0.2255672121922384
ACH-000060,-0.07525741858938126
ACH-000067,0.0475900108229286
ACH-000070,0.06601703637332453
ACH-000075,0.1811374568689073
ACH-000078,-0.04200738863348912
ACH-000082,0.05626734402416946
ACH-000085,0.03731970131509338
ACH-000086,0.12963231304710773
ACH-000087,-0.12883512302284142
ACH-000092,0.1439306904353808
ACH-000095,0.025217906017033342
ACH-000097,0.16296072860557972
ACH-000098,0.059493140529976486
ACH-000099,0.04730167447758138
ACH-000108,0.01043937927129165
ACH-000113,-0.03167693336331174
ACH-000116,-0.07824451526785962
ACH-000118,0.00788225640711757
ACH-000120,0.00043468506184085267
ACH-000123,0.03066694952555976
ACH-000127,-0.02203925483700292
ACH-000128,-0.11427302973445402
ACH-000132,0.21815625818519246
ACH-000133,0.20644435605686148
ACH-000137,0.15094074517797074
ACH-000138,0.05151809194687902
ACH-000142,-0.1465106619787372
ACH-000143,-0.030375426736736787
ACH-000146,-0.0638702446442781
ACH-000148,0.04963299414981735
ACH-000150,-0.050488646626714435
ACH-000152,0.002374387019618461
ACH-000153,0.07533093884125973
ACH-000159,0.004417993790344066
ACH-000160,-0.20579623999880847
ACH-000163,-0.058290625377843526
ACH-000167,-0.044320531259037864
ACH-000168,-0.11072897420795716
ACH-000169,0.1642219733748588
ACH-000178,-0.009857973840743195
ACH-000183,-0.014860959137927576
ACH-000188,0.06026994221369498
ACH-000189,-0.03241322045669471
ACH-000190,0.08095086697224474
ACH-000198,0.022450312570064426
ACH-000203,0.19044169780751394
ACH-000204,0.19907815811600169
ACH-000206,0.02612427640082793
ACH-000207,-0.008491587506463701
ACH-000208,0.2593068778971421
ACH-000210,-0.3133026885491376
ACH-000211,0.07774069946654548
ACH-000215,-0.005350344207746861
ACH-000221,0.017004106689668397
ACH-000222,0.1044014787953429
ACH-000223,-0.02593185320079472
ACH-000226,0.19603384452861866
ACH-000227,-0.04064527491065464
ACH-000228,0.027935955609375188
ACH-000231,0.05109688408578859
ACH-000232,0.030480836184322863
ACH-000233,0.002373521956742244
ACH-000234,0.10268837698801628
ACH-000235,0.02583600303582608
ACH-000237,-0.003687988769000273
ACH-000238,-0.07322596311352589
ACH-000242,0.05863093430049132
ACH-000243,0.1339519631980202
ACH-000244,0.12226669668652895
ACH-000246,0.08840923205285267
ACH-000248,0.13440518673827098
ACH-000250,0.0733970798854331
ACH-000251,0.0743152644770647
ACH-000252,-0.11290044538723215
ACH-000253,0.07572048319541906
ACH-000255,0.1114104848133506
ACH-000256,0.025303093691098445
ACH-000257,0.05090795582912238
ACH-000258,0.11653226409068887
ACH-000259,0.007228345168296839
ACH-000260,0.025674642978953232
ACH-000261,0.025352637833630752
ACH-000262,-0.09155177313286972
ACH-000263,0.05488772241629228
ACH-000264,-0.005234619627840671
ACH-000265,0.006571735103461345
ACH-000266,-0.007191804679978636
ACH-000272,0.040979000704687504
ACH-000274,0.010242152742276855
ACH-000277,-0.027364986435074998
ACH-000278,0.108054681691443
ACH-000279,-0.011125685309245755
