,OR10J3 (441911)
ACH-000004,-0.33982821287231435
ACH-000005,-0.12611942287331504
ACH-000007,-0.05405778413853322
ACH-000009,-0.3478194179707266
ACH-000011,-0.10066357983208604
ACH-000012,-0.2459370595013476
ACH-000013,-0.16927026063014253
ACH-000014,-0.1818426705965792
ACH-000015,-0.20626532497717415
ACH-000017,-0.2315766474693249
ACH-000018,0.10324195471422866
ACH-000019,-0.2491354240244237
ACH-000021,-0.14586371068037832
ACH-000022,-0.13272495312676244
ACH-000025,-0.27561046109542703
ACH-000028,-0.21181932232331102
ACH-000030,-0.12855363470270958
ACH-000035,-0.1298924487916493
ACH-000036,-0.027711422323170268
ACH-000037,-0.1545781449565579
ACH-000039,-0.2337571726537206
ACH-000040,-0.2199782712316388
ACH-000041,-0.062126599791927285
ACH-000042,0.01227196007353717
ACH-000045,-0.14522900498916486
ACH-000047,-0.054579602211550816
ACH-000052,-0.2530056549811925
ACH-000053,-0.09102711951491224
ACH-000054,-0.13134216992320336
ACH-000055,-0.15374074158089018
ACH-000060,0.027741359065336108
ACH-000067,-0.08303509169239953
ACH-000070,-0.08472849890599089
ACH-000075,-0.13214667565069732
ACH-000078,-0.08697896939624496
ACH-000082,-0.11922547596271182
ACH-000085,-0.3613155811194762
ACH-000086,-0.4550248857525139
ACH-000087,0.08080459435082399
ACH-000092,-0.16527616793926547
ACH-000095,-0.2255444668618513
ACH-000097,-0.19316993069567184
ACH-000098,-0.13930800678892258
ACH-000099,-0.17568293644646835
ACH-000108,0.05303930308221045
ACH-000113,-0.10431934308262933
ACH-000116,-0.19105673737045106
ACH-000118,-0.10207987106772833
ACH-000120,-0.3285683885158185
ACH-000123,-0.17776814974164212
ACH-000127,-0.18552995369368872
ACH-000128,-0.3325519060557366
ACH-000132,-0.15119858262859884
ACH-000133,-0.24153764345467016
ACH-000137,-0.006199633528822562
ACH-000138,-0.17518214282329825
ACH-000142,-0.1355966557622098
ACH-000143,-0.13530538610558476
ACH-000146,-0.21307175262831407
ACH-000148,-0.17970435056018058
ACH-000150,-0.18013148916557262
ACH-000152,-0.17217641213271753
ACH-000153,-0.17304848368409112
ACH-000159,-0.13787174787433204
ACH-000160,-0.012154441653283287
ACH-000163,-0.21092255280421954
ACH-000167,-0.39081224521288016
ACH-000168,-0.005659534137402843
ACH-000169,-0.24163249356391275
ACH-000178,-0.14262262656173935
ACH-000183,-0.3027395581740567
