,ADD1 (118)
ACH-000004,0.04801757553523117
ACH-000005,0.015981494782764682
ACH-000007,0.22488957669972304
ACH-000009,0.015957063712283736
ACH-000011,-0.05135950452064522
ACH-000012,0.10084334962927746
ACH-000013,0.21754280545733728
ACH-000014,0.261538670319724
ACH-000015,0.11961361995547755
ACH-000017,0.06052352011693157
ACH-000018,0.1948838823966862
ACH-000019,0.2281675681175536
ACH-000021,0.14741655398192835
ACH-000022,0.020249785352603026
ACH-000025,0.15073989180934064
ACH-000028,0.21123512703223213
ACH-000030,0.0616408566704187
ACH-000035,0.20173618345899225
ACH-000036,0.00035940340800496326
ACH-000037,0.058256386934843585
ACH-000039,0.05267995730305408
ACH-000040,-0.019582731691005044
ACH-000041,0.037300742578451763
ACH-000042,-0.0026392417075919838
ACH-000045,0.074741918733586
ACH-000047,0.0832123326050696
ACH-000052,0.022781160130354437
ACH-000053,0.17330203439544778
ACH-000054,0.14396410191872802
ACH-000055,0.1204155902803022
ACH-000060,0.1892134154389391
ACH-000067,0.2000279025584765
ACH-000070,0.2028573118334555
ACH-000075,0.062496195354231336
ACH-000078,0.040761276767023034
ACH-000082,0.1172010733563277
ACH-000085,0.06815840351165163
ACH-000086,0.11057363003438214
ACH-000087,0.15294160598477274
ACH-000092,0.1081501026630357
ACH-000095,-0.0036416430259327798
ACH-000097,0.15704289369807414
ACH-000098,0.2042849546182316
ACH-000099,0.2177229729143835
ACH-000108,0.0235170884908239
ACH-000113,0.17142451704305972
ACH-000116,0.11532993610782324
ACH-000118,0.09047096984761872
ACH-000120,0.028006441553588345
ACH-000123,0.07051352853233812
ACH-000127,0.02986652488264567
ACH-000128,0.13347898314816087
ACH-000132,-0.07647246935119861
ACH-000133,-0.02374197868307476
ACH-000137,0.15376319878683206
ACH-000138,0.0643639100287746
ACH-000142,0.10306062586707553
ACH-000143,-0.06936844030255236
ACH-000146,-0.02260497230547976
ACH-000148,0.060890990128655925
ACH-000150,0.01463508210879914
ACH-000152,0.06568972962637093
ACH-000153,0.09259788185098528
ACH-000159,0.03567645436838897
ACH-000160,0.12346906933892353
ACH-000163,0.030296113648384186
ACH-000167,-0.2869733615234992
ACH-000168,-0.049494038780610684
ACH-000169,0.16070427831486847
ACH-000178,0.0007704235890305985
ACH-000183,0.010328609960352942
ACH-000188,0.15480933599527025
ACH-000189,0.1895543391333727
ACH-000190,0.06442036127234863
ACH-000198,0.07368284009179102
ACH-000203,0.01342985036126275
ACH-000204,0.11575158246670528
ACH-000206,0.162964231857798
ACH-000207,-0.038270168437335786
ACH-000208,0.1624604901639948
ACH-000210,0.03043759340808336
ACH-000211,0.04935599923508535
ACH-000215,0.0665801602406761
ACH-000221,0.09211788033261653
ACH-000222,0.04756140011095128
ACH-000223,0.014917266497694474
ACH-000226,0.17651779709414842
ACH-000227,-0.1738076476250913
ACH-000228,0.10733303976454893
ACH-000231,0.012099190928384792
ACH-000232,0.1878339433740367
ACH-000233,0.03453921231078182
ACH-000234,0.09154750994707216
ACH-000235,0.13095649970543155
ACH-000237,-0.02477204327856961
ACH-000238,-0.07315267660991415
ACH-000242,0.3368056697414468
ACH-000243,-0.022479933284766614
ACH-000244,0.03739748718116366
ACH-000246,0.2657094705040236
ACH-000248,0.13820645664086467
ACH-000250,-0.0500257971154399
ACH-000251,0.05544337978121568
ACH-000252,0.09873735088965786
ACH-000253,-0.02204451930879172
ACH-000255,0.09817578922425248
ACH-000256,0.14224624911337133
ACH-000257,-0.016509287659812258
ACH-000258,-0.1330656538307634
