,HSD11B1 (3290)
ACH-000004,-0.037349654851541854
ACH-000005,-0.05258057296020514
ACH-000007,-0.09317909929723253
ACH-000009,-0.2457391708543687
ACH-000011,-0.1346214026664912
ACH-000012,-0.18541806606574954
ACH-000013,-0.061978558912797126
ACH-000014,-0.03124334036796692
ACH-000015,-0.07383387268076945
ACH-000017,-0.04567280770928299
ACH-000018,-0.3360346249177399
ACH-000019,-0.11503636253410512
ACH-000021,-0.2647603412227976
ACH-000022,-0.12638707832771476
ACH-000025,-0.0468613174117145
ACH-000028,0.08080993371487934
ACH-000030,-0.06529926998888559
ACH-000035,-0.038239458117904086
ACH-000036,-0.14939198313417384
ACH-000037,-0.2360016888949623
ACH-000039,-0.21451369216423768
ACH-000040,-0.10248951478603363
ACH-000041,-0.1075369006236635
ACH-000042,-0.08427189593787787
ACH-000045,-0.09701750581598864
ACH-000047,-0.14696748508607954
ACH-000052,-0.12022902922168532
ACH-000053,-0.10296969918425283
ACH-000054,-0.2157603651655644
ACH-000055,-0.22610628101060426
ACH-000060,-0.15081317024805774
ACH-000067,-0.15805207071995728
ACH-000070,-0.28584108185189505
ACH-000075,0.011252260496014577
ACH-000078,-0.05854569024794139
ACH-000082,-0.21435009998766374
ACH-000085,-0.1239404708605558
ACH-000086,-0.20133483910508507
ACH-000087,0.002772272106050332
ACH-000092,-0.16131284511797245
ACH-000095,-0.1275716755938679
ACH-000097,-0.248428436300322
ACH-000098,-0.10803419515786417
ACH-000099,-0.14955448098163468
ACH-000108,-0.10382348275340343
ACH-000113,-0.24265316313943894
ACH-000116,0.027933166947817483
ACH-000118,-0.02147038852658827
ACH-000120,-0.18669802288768786
ACH-000123,-0.10184847758255024
ACH-000127,-0.05796518655945405
ACH-000128,-0.0011277279190019687
ACH-000132,-0.210430785811095
ACH-000133,-0.11642754903904222
ACH-000137,0.06614209858350345
ACH-000138,0.05036489672182208
ACH-000142,-0.13209584112081424
ACH-000143,-0.18196554730698047
ACH-000146,-0.11297232953788222
ACH-000148,-0.017020788309654002
ACH-000150,0.01526458945075069
ACH-000152,-0.09374308650991822
ACH-000153,-0.2301891532364088
ACH-000159,-0.1833782545361888
ACH-000160,-0.17922065262372636
ACH-000163,-0.19592792083118285
ACH-000167,0.08178578714723138
ACH-000168,0.09018343836751602
ACH-000169,-0.09933999793266092
ACH-000178,-0.22590456617499635
ACH-000183,-0.22984959499821386
ACH-000188,-0.12079257746872488
ACH-000189,-0.0300141382788799
ACH-000190,0.14969920301387996
ACH-000198,-0.1101228063172378
ACH-000203,-0.15603235318702666
ACH-000204,-0.2295072949172277
ACH-000206,-0.13123266677967227
ACH-000207,-0.2087607076574776
ACH-000208,-0.12184111154296275
ACH-000210,-0.014982510935117987
ACH-000211,-0.11194641758860016
ACH-000215,-0.13984385283560133
ACH-000221,0.033362625722523916
ACH-000222,-0.059765344451903166
ACH-000223,-0.11861026941155445
ACH-000226,-0.14300852368947994
ACH-000227,-0.17284445671682758
ACH-000228,-0.13257623727818582
ACH-000231,-0.14082292184876996
ACH-000232,-0.031074125817591506
ACH-000233,-0.08248711791880661
ACH-000234,-0.06120106483800719
ACH-000235,-0.06558602838221997
ACH-000237,-0.1487559225794502
ACH-000238,-0.36660795414095537
ACH-000242,0.16457827892106675
ACH-000243,-0.1155895450382244
ACH-000244,-0.0110687167958064
ACH-000246,-0.20223138913417815
ACH-000248,-0.07293479631720716
ACH-000250,-0.07508537851055466
ACH-000251,0.12649105903554164
ACH-000252,0.01086689183785075
ACH-000253,-0.1876132074228148
ACH-000255,-0.04713788601994219
ACH-000256,-0.11677894110539387
ACH-000257,-0.2562441040650853
ACH-000258,-0.19495499030575988
ACH-000259,-0.06837466650167412
ACH-000260,-0.06018241938719224
ACH-000261,0.003239958535532107
ACH-000262,-0.11227568171097724
ACH-000263,-0.07612079692984104
ACH-000264,-0.10275185569844747
ACH-000265,-0.11106847536883696
ACH-000266,-0.035622445578935256
ACH-000272,-0.20003583299246036
ACH-000274,-0.19117975308986696
ACH-000277,0.03627674410530613
ACH-000278,-0.043070824866623454
ACH-000279,-0.0674692976321241
ACH-000280,-0.21932667038346745
ACH-000281,-0.25978850353852817
ACH-000288,-0.1276291679781026
ACH-000291,-0.16958165557133315
ACH-000293,0.03500923854091443
ACH-000294,-0.03758812356124557
ACH-000295,-0.288464910404118
ACH-000296,-0.2885570889250538
ACH-000302,-0.11068808966525856
ACH-000304,-0.07702768289554598
ACH-000307,-0.20514510951966147
ACH-000308,-0.07450382171688197
ACH-000310,-0.10853304366951977
ACH-000311,-0.14111633044444474
ACH-000312,-0.23266772594938664
ACH-000315,0.06937788931973532
ACH-000316,0.053696372578983916
ACH-000317,-0.2522959168399974
ACH-000318,-0.01883802578873256
ACH-000319,-0.11469448551835518
ACH-000320,-0.14384912816699236
ACH-000322,-0.17286781442438195
ACH-000323,-0.21228444977636407
ACH-000324,-0.13825997659088798
ACH-000329,-0.1657578326105593
ACH-000330,0.002331233632704413
ACH-000331,-0.1899676712734657
ACH-000332,-0.062009083653394886
ACH-000334,0.013918895603717795
ACH-000335,0.00037667556245709184
ACH-000336,-0.008806896284215021
ACH-000337,0.06589588829239988
ACH-000338,-0.04756336687839975
ACH-000339,-0.13501717532044466
ACH-000341,-0.2022191043996396
ACH-000348,-0.12132273813071205
ACH-000350,-0.2667571558401872
ACH-000352,-0.024257899869728868
ACH-000356,-0.19741242083861485
ACH-000361,-0.19414796866502745
ACH-000362,-0.12067364119782725
ACH-000363,-0.21176788524686704
ACH-000364,-0.03059579980477395
ACH-000365,-0.05442062393041884
ACH-000366,-0.10242314538890897
ACH-000368,-0.14083794469641212
ACH-000374,-0.05098252390489797
ACH-000375,-0.28539062323253306
ACH-000376,-0.18166042671796265
ACH-000381,-0.10094985695434776
ACH-000383,-0.08152264348698546
ACH-000387,-0.17461399526124158
ACH-000389,-0.10724851038855672
ACH-000390,-0.1808766890848481
ACH-000393,-0.08229089962855725
ACH-000395,0.07925900801918558
ACH-000396,-0.013853950042817713
ACH-000397,-0.1858173527326222
ACH-000401,-0.12806716550362404
ACH-000402,-0.25618908190384154
ACH-000403,-0.16984163975779618
ACH-000404,-0.32478673651942586
ACH-000406,-0.12168103683687165
ACH-000407,-0.2584077835284693
ACH-000408,-0.1338349413552897
ACH-000410,-0.0873382625203036
ACH-000411,-0.2495668762248573
ACH-000414,0.022493081374064958
ACH-000415,-0.1519542241926969
ACH-000416,-0.12500651458956735
ACH-000420,-0.17177274065742146
ACH-000421,-0.01863008943326474
ACH-000424,-0.14650663626754398
ACH-000425,-0.06681380748532162
ACH-000426,-0.09134893831945856
ACH-000427,-0.13040035714899334
ACH-000433,-0.18398534039687536
ACH-000435,-0.6385874912756567
ACH-000436,-0.2368552596129381
ACH-000444,-0.2285793490123256
ACH-000445,-0.16337473309696782
ACH-000448,-0.16566559516867949
ACH-000450,-0.24026914777801156
ACH-000452,-0.1056576248820608
ACH-000454,-0.12018531416370673
ACH-000458,-0.003368715189771229
ACH-000459,-0.11481996558644578
ACH-000460,-0.09125501165500004
ACH-000461,0.013350476664629836
ACH-000463,-0.06494136431587795
ACH-000464,0.020207967498439814
ACH-000466,-0.17261983495831704
ACH-000467,-0.047925019621981056
ACH-000468,-0.040647070859069295
ACH-000469,-0.22513479514408868
ACH-000470,-0.15520349044272627
ACH-000471,-0.08215208064170337
ACH-000472,-0.29256594468552
ACH-000473,-0.13999774411567176
ACH-000475,-0.16567446348537013
ACH-000476,-0.10777902127198756
ACH-000477,0.04702210948552992
ACH-000479,0.13612069662133144
ACH-000480,-0.1367045734381166
ACH-000481,-0.07525864118923202
ACH-000483,-0.14462204578022772
ACH-000484,-0.2452399044401561
ACH-000485,-0.06827927690696306
ACH-000486,-0.1756155544366808
ACH-000487,-0.1269252106349357
ACH-000488,-0.15919341496259432
ACH-000490,-0.2265298259800506
ACH-000491,-0.08015447014976408
ACH-000495,-0.19967660189308345
ACH-000496,-0.0875949006378666
ACH-000499,0.026027647620751236
ACH-000500,0.022514792612216592
ACH-000502,-0.04077753799237899
ACH-000503,-0.10872395385668276
ACH-000505,-0.14965730046122014
ACH-000507,-0.2114330523239185
ACH-000510,-0.15948691061095627
ACH-000511,-0.10379071221198437
ACH-000512,-0.11988607706870145
ACH-000516,-0.14259801938248434
ACH-000517,-0.08939453701499075
ACH-000518,-0.16350582996372734
ACH-000520,-0.03759237942165747
ACH-000521,-0.08262893134062986
ACH-000522,-0.11922645274880846
ACH-000524,-0.022069897606107246
ACH-000527,-0.1335818855545853
ACH-000528,-0.05593348521621592
ACH-000537,-0.05787135348594327
ACH-000541,-0.0058372686880443685
ACH-000542,-0.15442875785383234
ACH-000544,-0.09864067818183883
ACH-000545,-0.2293874980097205
ACH-000547,-0.15678595013399432
ACH-000548,-0.1968429809161717
ACH-000549,-0.2296779201861577
ACH-000550,-0.18520579433666814
ACH-000552,-0.11746704769766868
ACH-000556,-0.1793899035848025
ACH-000557,-0.07828022314940944
ACH-000569,-0.31999235964332284
ACH-000570,-0.08274507362614254
ACH-000571,-0.10901095565360852
ACH-000573,-0.08163135682598928
ACH-000576,-0.13303924368309789
ACH-000579,-0.12115057953674947
ACH-000580,-0.05172297812073255
ACH-000584,-0.03844510691996343
ACH-000585,-0.27477999706938144
ACH-000588,-0.12709776709476928
ACH-000589,-0.04778021958945438
ACH-000591,0.048217057367943225
ACH-000593,-0.1625999901165725
ACH-000600,-0.21629033692451485
ACH-000601,-0.1316866210619575
ACH-000605,-0.0616682512963239
ACH-000606,-0.2660325334591697
ACH-000608,-0.03709321446956567
ACH-000614,0.017293422735734292
ACH-000616,-0.08848731780760542
ACH-000618,-0.17568763721548175
ACH-000619,-0.11959477463286955
ACH-000620,-0.06083916099189125
ACH-000621,-0.05104744745574352
ACH-000622,-0.11590757662234162
ACH-000623,-0.05193297633185353
ACH-000624,-0.03392366132505635
ACH-000627,-0.12681970397665493
ACH-000630,-0.1477106691856747
ACH-000631,-0.4463244361351344
ACH-000632,-0.15202821978139894
ACH-000633,-0.05524438928865442
ACH-000637,-0.05907348267369784
ACH-000638,-0.04988962648375397
ACH-000646,-0.2378176381072549
ACH-000647,-0.07880211758320285
ACH-000648,-0.1877752526756661
ACH-000649,-0.13747229840444833
ACH-000651,-0.08105837390725255
ACH-000652,-0.045972917435540606
ACH-000653,-0.08024065811166295
ACH-000657,-0.2228040054209112
ACH-000658,-0.14036611934683996
ACH-000661,-0.03427959781249633
ACH-000662,0.06005156683448847
ACH-000663,-0.14425778333742653
ACH-000665,-0.12323734201304698
ACH-000671,-0.2713296620653644
ACH-000672,-0.06888866754762063
ACH-000673,-0.12688740891405528
ACH-000676,-0.14570013942884052
ACH-000677,-0.09902865823131342
ACH-000681,-0.07059405687528768
ACH-000683,-0.2050847520394184
ACH-000684,-0.13081357897529566
ACH-000688,-0.06711158586315616
ACH-000693,-0.09785636256295736
ACH-000694,-0.18363756700196665
ACH-000695,-0.3184186040185277
ACH-000696,-0.15673398077011555
ACH-000697,-0.16380034120879636
ACH-000699,-0.08340995094165972
ACH-000701,-0.05877550042519913
ACH-000706,-0.15371666978422802
ACH-000711,-0.22372900698681591
ACH-000713,-0.13626046887601914
ACH-000714,-0.15498828283276364
ACH-000718,-0.12207516536947133
