,IPCEF1 (26034)
ACH-000004,-0.02908990848441368
ACH-000005,0.015426005982394797
ACH-000007,0.1366621953247752
ACH-000009,0.024984117568797967
ACH-000011,-0.018375359101460518
ACH-000012,-0.09944251126839916
ACH-000013,0.042721018099270376
ACH-000014,-0.05432977298001072
ACH-000015,-0.046206993922563146
ACH-000017,-0.032186577077944985
ACH-000018,-0.054614579395213435
ACH-000019,0.09183063870700613
ACH-000021,-0.19846401047469586
ACH-000022,0.01989498774233336
ACH-000025,0.07815168259270765
ACH-000028,0.032006089674690305
ACH-000030,-0.03208417529597998
ACH-000035,0.03631667486324597
ACH-000036,0.09914005754284642
ACH-000037,-0.15590906338622545
ACH-000039,-0.3313881862498161
ACH-000040,-0.05822387141730692
ACH-000041,-0.0693802199544954
ACH-000042,-0.0707242712745506
ACH-000045,-0.1009397537237521
ACH-000047,-0.2433777264918428
ACH-000052,0.25351313070555465
ACH-000053,-0.03994173584756855
ACH-000054,-0.1552588143075419
ACH-000055,0.0916448622868939
ACH-000060,-0.0013544554003389914
ACH-000067,-0.04254731881417624
ACH-000070,0.12376385151628536
ACH-000075,0.026100749660551842
ACH-000078,-0.08637742513881358
ACH-000082,-0.13861679983475594
ACH-000085,-0.02587678613317684
ACH-000086,-0.05684397851125692
ACH-000087,0.190046182897751
ACH-000092,-0.06913938065696708
ACH-000095,-0.035152216173720004
ACH-000097,-0.07513505646530097
ACH-000098,-0.08725924438811057
ACH-000099,-0.07026316641200951
ACH-000108,0.03961265239734108
ACH-000113,-0.08020338318052579
ACH-000116,0.023608093065888718
ACH-000118,-0.035575778966493374
ACH-000120,-0.021826999611677268
ACH-000123,-0.1840910910773278
ACH-000127,-0.001085800100489908
ACH-000128,-0.1394084550260029
ACH-000132,-0.027817878491869702
ACH-000133,-0.0837461719893353
ACH-000137,0.05571897892915372
ACH-000138,-0.11552989382280092
ACH-000142,0.06258324564425807
ACH-000143,0.023664956358279383
ACH-000146,-0.059594285715644665
ACH-000148,-0.12860220435634198
ACH-000150,-0.03814915993665788
ACH-000152,-0.0900926584203778
ACH-000153,-0.1751041742077405
ACH-000159,-0.040019485498629034
ACH-000160,-0.09054840084554516
ACH-000163,-0.07598453801376537
ACH-000167,-0.2089510882764721
ACH-000168,-0.19832922222531266
ACH-000169,0.07145296466570661
ACH-000178,0.06282910896602363
ACH-000183,0.1555870909887067
ACH-000188,0.03587731397856502
ACH-000189,0.003180354457225265
ACH-000190,-0.058695219322213825
ACH-000198,-0.0668625889313106
ACH-000203,-0.168892190421394
ACH-000204,-0.08249118994995346
ACH-000206,-0.1799275770539936
ACH-000207,-0.07915647101306528
ACH-000208,-0.13638895245728974
ACH-000210,-0.09931749724144463
ACH-000211,-0.0920387999853288
ACH-000215,-0.09264151517334017
ACH-000221,0.16463822039481554
ACH-000222,0.0927929386069413
ACH-000223,-0.015078995720877963
ACH-000226,-0.009026741395056626
ACH-000227,-0.09262837374635896
ACH-000228,-0.09834163396122687
ACH-000231,0.029647467072798764
ACH-000232,0.0128449204441981
ACH-000233,0.0700635006274559
ACH-000234,0.023977395515026374
ACH-000235,-0.055020923457144766
ACH-000237,0.0046138884512541755
ACH-000238,-0.09411823285252978
ACH-000242,-0.09759745970745837
ACH-000243,0.02729507086295795
ACH-000244,-0.012728386746950588
ACH-000246,0.015961082626387506
ACH-000248,0.1352558037650122
ACH-000250,-0.03538047421951964
ACH-000251,-0.057726777160195177
ACH-000252,-0.022551864703332813
ACH-000253,0.027992170417724067
ACH-000255,-0.0547269688699487
ACH-000256,0.2177017181707516
ACH-000257,0.032001804329540154
ACH-000258,-0.01791761630959242
ACH-000259,-0.07756331445421459
ACH-000260,-0.009409584146938174
ACH-000261,-0.11352873060168622
ACH-000262,0.003529922003686949
ACH-000263,0.02107122893234324
ACH-000264,0.007086351745939419
ACH-000265,0.04796592602189854
ACH-000266,-0.061833751378244366
ACH-000272,-0.03755443126882836
ACH-000274,-0.19648286897993755
ACH-000277,-0.0511638265756599
ACH-000278,0.005080601239746318
ACH-000279,-0.10313914954659176
ACH-000280,0.10806030041574813
ACH-000281,0.04875297207906669
ACH-000288,-0.03557597816716235
ACH-000291,-0.10295959900036324
ACH-000293,-0.002221677883046057
ACH-000294,-0.046722081430883404
ACH-000295,0.09396711509779104
ACH-000296,0.05752311535883808
ACH-000302,0.012878840392061459
ACH-000304,0.1746022251410255
ACH-000307,0.13963716160751385
ACH-000308,-0.02367117930618039
ACH-000310,-0.17330052583814065
ACH-000311,0.019343317485800864
ACH-000312,0.04158750188250936
ACH-000315,0.03948070936381275
ACH-000316,0.06848145477670124
ACH-000317,-0.11444667540239535
ACH-000318,-0.02555040107418407
ACH-000319,-0.06497814449323246
ACH-000320,0.014019911558181084
ACH-000322,0.021115057759615214
ACH-000323,0.06339978438460434
ACH-000324,-0.09379175729990194
ACH-000329,0.012602052340968669
ACH-000330,0.024532996767118814
ACH-000331,-0.051182148976768836
ACH-000332,0.030490157905744143
ACH-000334,0.017080309107854637
ACH-000335,0.13841083741291854
ACH-000336,0.013552943794225584
ACH-000337,-0.12729636722130205
ACH-000338,0.019963158569084028
ACH-000339,0.011282985848508613
ACH-000341,0.19199156585736651
ACH-000348,-0.0460301956695878
ACH-000350,-0.08718247162974377
ACH-000352,-0.025789853657231788
ACH-000356,0.10539455147806116
ACH-000361,0.11333761784857058
ACH-000362,-0.06491276157623017
ACH-000363,-0.04769038020372169
ACH-000364,-0.005975617971475625
ACH-000365,-0.10281822753640334
ACH-000366,-0.022379797336513692
ACH-000368,0.017521993315897346
ACH-000374,-0.08071425629607576
ACH-000375,0.003838421754112367
ACH-000376,-0.026987875964270987
ACH-000381,-0.0007734018117037214
ACH-000383,-0.03496171616431328
ACH-000387,0.06963386009248326
ACH-000389,0.14826324080746991
ACH-000390,-0.07268858669351982
ACH-000393,-0.0928328896887562
ACH-000395,0.06200039777752656
ACH-000396,0.07546059430929243
ACH-000397,0.0885345408984786
ACH-000401,-0.04133067728531159
ACH-000402,0.02064969303737756
ACH-000403,-0.10409473271379648
ACH-000404,-0.04312106568211287
ACH-000406,-0.023887973719222688
ACH-000407,0.03913114535814872
ACH-000408,0.06387790980228503
ACH-000410,-0.059353745310059325
ACH-000411,-0.06626335978800375
ACH-000414,0.017729404157719154
ACH-000415,-0.08184146981153746
ACH-000416,-0.03194857971869426
ACH-000420,-0.019018820515081362
ACH-000421,0.01524555525081619
ACH-000424,-0.05832851197569721
ACH-000425,0.10994733285159003
ACH-000426,0.07473680410042194
ACH-000427,0.03555214150497092
ACH-000433,-0.2030472622790753
ACH-000435,0.1766437952970691
ACH-000436,0.14058040326650545
ACH-000444,0.09567052501766306
ACH-000445,-0.0808714974884059
ACH-000448,-0.10760931843631744
ACH-000450,0.13754870517172346
ACH-000452,0.019282405476215875
ACH-000454,-0.09852761590269657
ACH-000458,0.08681314451484493
ACH-000459,0.03637777411484661
ACH-000460,-0.02638538727765675
ACH-000461,0.1122083849027528
ACH-000463,-0.14127011217589858
ACH-000464,0.026146095049799648
ACH-000466,0.12471588116239385
ACH-000467,-0.008701130879763642
ACH-000468,-0.12553037342842802
ACH-000469,-0.019813482915770727
ACH-000470,-0.03563186211812203
ACH-000471,-0.04949387151246363
ACH-000472,0.018071016336473837
