,CYP2U1 (113612)
ACH-000231,-0.21372368758987664
ACH-000232,-0.2641184979590696
ACH-000233,0.045144881187644016
ACH-000234,-0.07763263638173673
ACH-000235,-0.13051388775807396
ACH-000237,-0.0628650031056386
ACH-000238,-0.13942879918664702
ACH-000242,-0.16581425389178486
ACH-000243,-0.08807175512598492
ACH-000244,-0.3390170437801973
ACH-000246,-0.09073069488764407
ACH-000248,0.07848328000741267
ACH-000250,-0.09135911732201987
ACH-000251,-0.11304172973211805
ACH-000252,-0.07551965288096324
ACH-000253,-0.0398285984240196
ACH-000255,-0.15177350399615733
ACH-000256,-0.13155128880332748
ACH-000257,-0.12383909872364375
ACH-000258,-0.2784720689891436
ACH-000259,-0.03314975084601692
ACH-000260,-0.08814580978171464
ACH-000261,-0.16028099538021431
ACH-000262,-0.09641921166257453
ACH-000263,-0.02283491822440558
ACH-000264,-0.1770659378451445
ACH-000265,-0.10666438139755216
ACH-000266,-0.1976858051468467
ACH-000272,-0.08040502835290356
ACH-000274,-0.1939241402894256
ACH-000277,0.011568438504905085
ACH-000278,-0.06086408910013806
ACH-000279,-0.09677140078160552
ACH-000280,-0.004568432611536407
ACH-000281,0.02593065329482929
ACH-000288,-0.04851313883138993
ACH-000291,0.11391984812883316
ACH-000293,-0.12571534503940354
ACH-000294,-0.03821288990709276
ACH-000295,0.1460544973188572
ACH-000296,-0.27649326435412835
ACH-000302,-0.12407439495370245
ACH-000304,-0.32841962460741464
ACH-000307,-0.1535893401730651
ACH-000308,-0.15574467180886925
ACH-000310,-0.11371657138705978
ACH-000311,-0.17991005132428525
ACH-000312,0.06887690726166643
ACH-000315,0.14356528637414182
ACH-000316,-0.20466115038622146
ACH-000317,-0.15458645836226165
ACH-000318,-0.28834895686409745
ACH-000319,-0.048887567303847586
ACH-000320,-0.3224810855498183
ACH-000322,-0.1785184321016945
ACH-000323,0.10391297684847216
ACH-000324,-0.034859352166032566
ACH-000329,-0.15402069107677396
ACH-000330,-0.21674318694317612
ACH-000331,-0.16048922272813435
ACH-000332,-0.09206393722676667
ACH-000334,-0.08787762278724487
ACH-000335,-0.12236082493623032
ACH-000336,0.15503283686327418
ACH-000337,-0.14740525323645465
ACH-000338,0.12867639362448624
ACH-000339,-0.1312632451664158
ACH-000341,-0.0262703595491262
ACH-000348,-0.11691001627162625
ACH-000350,-0.014814232653430954
ACH-000352,-0.005949509074585717
ACH-000356,-0.01437233173362854
ACH-000361,-0.09228220295072706
ACH-000362,-0.07531271200430092
ACH-000363,-0.21772653968967395
ACH-000364,-0.1442215463679116
ACH-000365,-0.07029980494842761
ACH-000366,-0.08732308088723241
ACH-000368,-0.4748755585654616
ACH-000374,-0.1762109731992156
ACH-000375,-0.1079307721982578
ACH-000376,-0.1360265629809738
ACH-000381,-0.07543318828117974
ACH-000383,-0.11601975606948566
ACH-000387,-0.07053554755993581
ACH-000389,-0.2737233991589597
ACH-000390,-0.13523886316878472
ACH-000393,-0.07930733119284948
ACH-000395,0.007677705860484509
ACH-000396,-0.08851440622789275
ACH-000397,-0.06934063754888592
ACH-000401,-0.27551667852652617
ACH-000402,0.15429080113447582
ACH-000403,-0.17888821597747093
ACH-000404,-0.13224838463609634
ACH-000406,-0.039054212598343435
ACH-000407,-0.10369593700756767
ACH-000408,0.009006360102664177
ACH-000410,-0.19844912470755374
ACH-000411,-0.10270381862935092
ACH-000414,-0.10825968341579847
ACH-000415,-0.10130676282262982
ACH-000416,-0.14649430606509994
ACH-000420,0.030164113628314383
ACH-000421,-0.11128609557607536
ACH-000424,-0.1626589826225294
ACH-000425,-0.17712747948552698
ACH-000426,0.07028585766159225
ACH-000427,-0.17727116051377104
ACH-000433,-0.20298005374173936
ACH-000435,-0.4904634543866022
ACH-000436,-0.16087003579045622
ACH-000444,-0.2276309573832904
ACH-000445,-0.20870316063322247
ACH-000448,-0.2091717832808349
ACH-000450,-0.16713813364474409
ACH-000452,-0.14045767874553367
ACH-000454,-0.22137457835638505
ACH-000458,-0.09014971711317546
ACH-000459,-0.09981107202608193
ACH-000460,-0.023483996211565
ACH-000461,-0.04009365535563196
ACH-000463,-0.019124488424706997
ACH-000464,-0.09444735856945018
ACH-000466,-0.08261659796719721
ACH-000467,-0.18363962492949626
ACH-000468,0.014207446738908724
ACH-000469,-0.18544020789773827
ACH-000470,0.0215246491822628
ACH-000471,-0.2441148233807835
ACH-000472,-0.07540027442212355
ACH-000473,-0.0024529078883971933
ACH-000475,-0.19411124869929688
ACH-000476,-0.17302996538621018
ACH-000477,-0.1009040792814541
ACH-000479,-0.0546225911289413
ACH-000480,-0.038525366204871236
ACH-000481,-0.2381553144739199
ACH-000483,-0.02388645940483447
ACH-000484,-0.17626664994228602
ACH-000485,-0.26094038817396864
ACH-000486,-0.15112598999377932
ACH-000487,-0.08953756917970536
ACH-000488,-0.19084473531523286
ACH-000490,-0.12273252934133708
ACH-000491,0.10253195734218168
ACH-000495,-0.1214233724819963
ACH-000496,-0.15396065284913793
ACH-000499,-0.12882600478863265
ACH-000500,-0.0851289900276092
ACH-000502,-0.06028772093033001
ACH-000503,-0.5071117578741597
ACH-000505,-0.07049187301900492
ACH-000507,-0.20674448419479027
ACH-000510,-0.20591084777420854
ACH-000511,-0.2158765425251465
ACH-000512,-0.31922534639625605
ACH-000516,-0.12649224092881434
ACH-000517,-0.12357916407438077
ACH-000518,0.09169025262314487
ACH-000520,-0.2184593805598443
ACH-000521,-0.08119214075742963
ACH-000522,-0.20123566219607614
ACH-000524,-0.05153689255903457
ACH-000527,-0.2014343152841192
ACH-000528,-0.09360218709489387
ACH-000537,-0.1155156815421757
ACH-000541,-0.14105562785494666
ACH-000542,-0.21018815619837053
ACH-000544,-0.1935950793147637
ACH-000545,-0.21599297474388804
ACH-000547,-0.36032715593035547
ACH-000548,0.07850866139081451
ACH-000549,-0.13091026120553545
ACH-000550,0.04848862743341556
ACH-000552,-0.12534842367350313
ACH-000556,-0.2511869979088628
ACH-000557,-0.04249902473225469
ACH-000569,0.07079221050616169
ACH-000570,-0.17314322673594246
ACH-000571,-0.04567593719040197
ACH-000573,-0.10319149758328804
ACH-000576,-0.0812842645178735
ACH-000579,-0.4772391651958872
ACH-000580,-0.4292882783785509
ACH-000584,-0.14993660458941585
ACH-000585,-0.09702226824628044
ACH-000588,-0.2416957238821164
ACH-000589,-0.16261544026908226
ACH-000591,-0.20264591547603475
ACH-000593,-0.2629841979021728
ACH-000600,-0.2700754444729545
ACH-000601,-0.16390270239436794
ACH-000605,-0.06858028250394503
ACH-000606,-0.13405478682227595
ACH-000608,-0.12389078412541928
ACH-000614,-0.07742844078322601
ACH-000616,-0.10484722969617567
ACH-000618,-0.2840275774607248
ACH-000619,-0.1414539497027068
ACH-000620,-0.1589432125891293
ACH-000621,-0.12412461434056825
ACH-000622,-0.04177148249008658
ACH-000623,-0.18268016083894156
ACH-000624,-0.14902180481974378
ACH-000627,-0.1562424654640996
ACH-000630,-0.12537001855152774
ACH-000631,-0.5816426262558535
ACH-000632,-0.03662386301607085
ACH-000633,-0.11998972421433915
ACH-000637,-0.09205933528277367
ACH-000638,-0.1579714285737935
ACH-000646,0.06253800055259304
ACH-000647,-0.14418278734699794
ACH-000648,-0.12762531262198845
ACH-000649,-0.14663393471371447
ACH-000651,-0.04018846920576239
ACH-000652,-0.3888699244225163
ACH-000653,-0.1636967694607399
ACH-000657,-0.04735932369534924
ACH-000658,-0.03907557899148794
ACH-000661,-0.10890700147368283
ACH-000662,-0.20730073318250636
ACH-000663,-0.15923055049328536
ACH-000665,-0.16770548061791474
ACH-000671,-0.02560023101592301
ACH-000672,-0.3418434981360989
ACH-000673,-0.17675726977093262
ACH-000676,-0.14004398724850664
ACH-000677,-0.11691439575638075
ACH-000681,0.06065580966303916
ACH-000683,-0.10933046914561508
ACH-000684,-0.15451816093911486
ACH-000688,-0.2691195615036186
ACH-000693,-0.17856208026150536
ACH-000694,-0.1427697891062723
ACH-000695,-0.364204292334256
ACH-000696,-0.21925930137965552
ACH-000697,-0.36523029640274896
ACH-000699,-0.08165627216528742
ACH-000701,-0.2456933464299056
ACH-000706,0.04283365237231927
ACH-000711,-0.1458070052830671
ACH-000713,-0.3235556967055985
ACH-000714,-0.11144626272849792
ACH-000718,-0.2560210492092153
ACH-000720,-0.06081170449487915
ACH-000721,-0.11480847047634216
ACH-000724,-0.19712759776511748
ACH-000725,-0.16294283828432532
ACH-000732,-0.06941829512493992
ACH-000734,-0.11447858283256646
ACH-000735,-0.15816960711814934
ACH-000736,-0.1430297732644322
ACH-000738,-0.1113435798815958
ACH-000746,-0.09424477691949698
ACH-000747,-0.15184302749876472
ACH-000748,-0.015530793037321541
ACH-000753,-0.08376284163244534
ACH-000756,-0.37554041345802935
ACH-000757,-0.09537572742673248
ACH-000758,-0.03316176844205228
ACH-000760,-0.09814220902451637
ACH-000762,-0.091108193000761
ACH-000763,-0.44471302456073536
ACH-000764,-0.11281537111657546
ACH-000765,-0.045099979998662006
ACH-000766,-0.2253214187008815
ACH-000767,-0.10183834102012974
ACH-000768,-0.1691618967884749
ACH-000769,-0.1150412303706862
ACH-000770,-0.19596404579323254
ACH-000771,-0.19148208388052926
ACH-000773,-0.044859324447940836
ACH-000776,-0.10248902224805036
ACH-000777,-0.16544337199603742
ACH-000778,-0.08321937310130212
ACH-000781,-0.0843719112867724
ACH-000782,-0.03364219562194354
ACH-000783,-0.1932306748896493
ACH-000784,-0.1328234548925153
ACH-000785,-0.17161120920468062
ACH-000787,-0.10095089177447693
ACH-000788,-0.1065393274028042
ACH-000791,-0.2432912495142304
ACH-000792,0.0816503012647912
ACH-000794,-0.07403814598312257
ACH-000796,-0.22793077425658986
ACH-000798,-0.11139567696517694
ACH-000799,-0.3846768414915268
ACH-000800,0.016488177093087884
ACH-000802,-0.09025548766528303
ACH-000804,-0.27004351766619444
ACH-000805,-0.12488545527799115
ACH-000809,-0.13719794369624488
ACH-000810,-0.18296550349642374
ACH-000811,-0.08008823468810691
ACH-000817,-0.1345885244495443
ACH-000819,-0.10391253688694442
ACH-000820,-0.15776336583357511
ACH-000821,-0.25160056289140903
ACH-000822,-0.05402115592851763
ACH-000823,-0.14688060995270094
ACH-000824,-0.07411840180561262
ACH-000827,-0.19276256973827013
ACH-000829,-0.2328209223965067
ACH-000831,-0.1329736116243506
ACH-000832,-0.05760710538563062
ACH-000833,-0.005188584300665849
ACH-000834,-0.06095010518799281
ACH-000835,-0.15032936833389424
ACH-000836,-0.17164012569538512
ACH-000837,0.08567880022605556
ACH-000838,-0.06853674799365732
ACH-000839,-0.3496648247802488
ACH-000840,-0.10963070282352892
ACH-000841,-0.012966701073152669
ACH-000843,-0.14081971869290516
ACH-000846,-0.197719593722397
ACH-000847,-0.2225174543685416
ACH-000848,0.005990363859661652
ACH-000849,-0.21739193852721456
ACH-000851,0.0054453778432113475
ACH-000855,-0.2836331400789905
ACH-000856,-0.12480142452941127
ACH-000858,-0.2989572367579999
ACH-000859,-0.304200008450181
ACH-000861,-0.2400510719666057
ACH-000862,-0.1430753999623334
ACH-000865,-0.06346043277411327
ACH-000866,-0.12381580814911602
ACH-000867,-0.11069201653239163
ACH-000869,-0.0723666346650544
ACH-000872,-0.06496076118763006
ACH-000873,0.09167674430932794
ACH-000876,-0.07785295128563137
ACH-000878,-0.08122852971301106
ACH-000880,-0.06679070000426324
ACH-000881,-0.1096993035046323
ACH-000882,-0.056258396371133786
ACH-000884,-0.17924410027177212
ACH-000885,-0.14185756810686828
ACH-000887,-0.1401940338594672
ACH-000889,-0.0725427699525459
ACH-000896,-0.10174480031786667
ACH-000898,-0.20116506755995636
ACH-000900,-0.13631449275179675
ACH-000901,-0.14721100248984875
ACH-000905,-0.09971068723742668
ACH-000906,-0.20183618104515355
ACH-000907,-0.12297744994350188
ACH-000910,-0.2019153963811104
ACH-000911,-0.18531007647366915
ACH-000912,-0.02230188177775386
ACH-000913,-0.1909225738582008
ACH-000915,-0.08765539439400657
ACH-000916,-0.28215895778187644
ACH-000917,-0.2425034570659648
ACH-000920,0.110015831090905
ACH-000921,-0.09243398998258946
ACH-000924,-0.18358205295499813
ACH-000926,-0.124297709008079
ACH-000928,-0.15460555885817132
ACH-000929,-0.07167355646603382
ACH-000932,-0.2088441336257157
ACH-000935,-0.1228190267907559
ACH-000936,-0.20038622038337786
ACH-000937,-0.22931692184268926
ACH-000938,-0.153482478322014
ACH-000939,-0.13874086745887382
ACH-000941,-0.09709895842633116
ACH-000943,-0.1671328721903916
ACH-000946,-0.11091742071459916
ACH-000947,-0.07189059168344239
ACH-000948,-0.3629615967649556
ACH-000950,-0.1389213178942194
ACH-000953,-0.16793156365080686
ACH-000954,0.1555244875944581
ACH-000957,-0.17692915720721045
ACH-000958,0.019059907636435856
ACH-000960,-0.20712947745044435
ACH-000963,-0.21892545012476208
ACH-000968,-0.04495823690765617
ACH-000969,0.061436852205408725
ACH-000972,-0.4633958950023077
ACH-000973,-0.09639033499560153
ACH-000974,-0.1073804682718318
ACH-000978,-0.11565888047927254
ACH-000984,-0.0843688510502143
ACH-000986,-0.09946753077177647
ACH-000988,-0.12314768713980062
ACH-000993,-0.2589191586786572
ACH-000994,-0.038910486568522896
ACH-000996,-0.3020311897475061
ACH-001001,-0.168224020505958
ACH-001020,0.015267127697082581
ACH-001028,-0.09398574429433287
ACH-001031,-0.11087203095949956
ACH-001038,-0.09301769285409177
ACH-001048,-0.0665629108559166
ACH-001050,-0.1515135899634399
ACH-001053,-0.14921931274293135
ACH-001054,-0.07257910215625382
ACH-001061,-0.12910282815838228
ACH-001067,-0.2258866597369817
ACH-001075,0.08935617508604862
ACH-001096,-0.09871940623411248
ACH-001111,0.10931967016904633
ACH-001119,-0.1789231573623222
ACH-001128,-0.1988376085230397
ACH-001134,-0.27789116712398115
ACH-001151,-0.2559659339914475
ACH-001163,-0.024487473294061854
ACH-001164,-0.3138240222420593
ACH-001183,-0.040352778493213545
ACH-001192,0.018935934362395532
ACH-001193,0.01573632918846611
ACH-001196,-0.12074569307771806
ACH-001197,-0.07326666197482269
ACH-001205,-0.1921729743727798
ACH-001211,-0.2646457895851264
ACH-001212,-0.1079604675636878
ACH-001228,-0.1996612048573752
ACH-001232,-0.2259859856702577
ACH-001239,-0.158735735344558
ACH-001270,-0.4830171160183197
ACH-001274,-0.15005386428045006
ACH-001275,-0.19133789408747645
ACH-001277,-0.2466066099842631
ACH-001278,-0.09056941652252072
ACH-001280,-0.1290966008618263
ACH-001283,-0.017426117723033426
ACH-001289,-0.11148867011364333
ACH-001300,-0.07503474261976001
ACH-001301,-0.2408400957400028
ACH-001302,-0.14284298546079385
ACH-001306,-0.09435464573648264
ACH-001318,-0.20868190663358735
ACH-001322,-0.18663930879337853
ACH-001328,0.016143352232346253
ACH-001332,-0.15025024802315362
ACH-001336,-0.0707676748266259
ACH-001346,-0.1096794276682711
ACH-001353,-0.16641212799014166
ACH-001354,-0.1595898064518008
ACH-001367,-0.1343905170719051
ACH-001368,-0.18323394877746316
ACH-001374,-0.175218837508328
ACH-001377,-0.1327197816976255
ACH-001380,-0.16934893212205504
ACH-001391,0.024079790640364328
ACH-001408,-0.09627514124546452
ACH-001430,-0.14221815473241078
ACH-001431,-0.056186767682665416
ACH-001450,-0.1210124465981327
ACH-001496,-0.15367206952230808
ACH-001500,-0.22474548171929068
ACH-001523,-0.2451353131504017
ACH-001532,-0.24208345298943745
ACH-001550,-0.1593143119415597
ACH-001552,-0.1690133902945292
ACH-001554,-0.06609395434727787
ACH-001654,-0.09996557842417376
ACH-001735,-0.04987134100932017
ACH-001736,-0.13936348570538426
ACH-001737,-0.17086563906886365
ACH-001740,-0.1686856571031593
ACH-001745,-0.2022601781547516
ACH-001765,-0.11924951755455405
